Trip_ID,Route_ID,Service_ID,Shape_ID
14841,29,weekday,shp_1_35
14842,29,weekday,shp_1_35
14843,29,weekday,shp_1_35
14844,29,weekday,shp_1_35
14845,29,weekday,shp_1_35
14846,29,weekday,shp_1_35
14847,29,weekday,shp_1_35
14848,29,weekday,shp_1_35
14849,29,weekday,shp_1_35
1485,3,weekday,shp_1_25
14850,29,weekday,shp_1_35
14851,29,weekday,shp_1_35
14852,29,weekday,shp_1_35
14853,29,weekday,shp_1_35
14854,29,weekday,shp_1_35
14855,29,weekday,shp_1_35
14856,29,weekday,shp_1_35
14857,29,weekday,shp_1_35
14858,29,weekday,shp_1_35
14859,29,weekday,shp_1_35
1486,3,weekday,shp_1_25
14860,29,weekday,shp_1_35
14861,29,weekday,shp_1_35
14862,29,weekday,shp_1_35
14863,29,weekday,shp_1_35
14864,29,weekday,shp_1_35
14865,29,weekday,shp_1_35
14866,29,weekday,shp_1_35
14867,29,weekday,shp_1_35
14868,29,weekday,shp_1_35
14869,29,weekday,shp_1_35
1487,3,weekday,shp_1_25
14870,29,weekday,shp_1_35
14871,29,weekday,shp_1_35
14872,29,weekday,shp_1_35
14873,29,weekday,shp_1_35
14874,29,weekday,shp_1_35
14875,29,weekday,shp_1_35
14876,29,weekday,shp_1_35
14877,29,weekday,shp_1_35
14878,29,weekday,shp_1_35
14879,29,weekday,shp_1_35
1488,3,weekday,shp_1_25
14880,29,weekday,shp_1_35
14881,29,weekday,shp_1_35
14882,29,weekday,shp_1_35
14883,29,weekday,shp_1_35
14884,29,weekday,shp_1_35
14885,29,weekday,shp_1_35
14886,29,weekday,shp_1_35
14887,29,weekday,shp_1_35
14888,29,weekday,shp_1_35
14889,29,weekday,shp_1_35
1489,3,weekday,shp_1_25
14890,29,weekday,shp_1_35
14891,29,weekday,shp_1_35
14892,29,weekday,shp_1_35
14893,29,weekday,shp_1_35
14894,29,weekday,shp_1_35
14895,29,weekday,shp_1_35
14896,29,weekday,shp_1_35
14897,29,weekday,shp_1_35
14898,29,weekday,shp_1_35
14899,29,weekday,shp_1_35
1490,3,weekday,shp_1_25
14900,29,weekday,shp_1_35
14901,29,weekday,shp_1_35
14902,29,weekday,shp_1_35
14903,29,weekday,shp_1_35
14904,29,weekday,shp_1_35
14905,29,weekday,shp_1_35
14906,29,weekday,shp_1_35
14907,29,weekday,shp_1_35
14908,29,weekday,shp_1_35
14909,29,weekday,shp_1_35
1491,3,weekday,shp_1_25
14910,29,weekday,shp_1_35
14911,29,weekday,shp_1_35
14912,29,weekday,shp_1_35
14913,29,weekday,shp_1_35
14914,29,weekday,shp_1_35
14915,29,weekday,shp_1_35
14916,29,weekday,shp_1_35
14917,29,weekday,shp_1_35
14918,29,weekday,shp_1_35
14919,29,weekday,shp_1_35
1492,3,weekday,shp_1_25
14920,29,weekday,shp_1_35
14921,29,weekday,shp_1_35
14922,29,weekday,shp_1_35
14923,29,weekday,shp_1_35
14924,29,weekday,shp_1_35
14925,29,weekday,shp_1_35
14926,29,weekday,shp_1_35
14927,29,weekday,shp_1_35
14928,29,weekday,shp_1_35
14929,29,weekday,shp_1_35
1493,3,weekday,shp_1_25
14930,29,weekday,shp_1_35
14931,29,weekday,shp_1_35
14932,29,weekday,shp_1_35
14933,29,weekday,shp_1_35
14934,29,weekday,shp_1_35
14935,29,weekday,shp_1_35
14936,29,weekday,shp_1_35
14937,29,weekday,shp_1_35
14938,29,weekday,shp_1_35
14939,29,weekday,shp_1_35
1494,3,weekday,shp_1_25
14940,29,weekday,shp_1_35
14941,29,weekday,shp_1_35
14942,29,weekday,shp_1_35
14943,29,weekday,shp_1_35
14944,29,weekday,shp_1_35
14945,29,weekday,shp_1_35
14946,29,weekday,shp_1_35
14947,29,weekday,shp_1_35
14948,29,weekday,shp_1_35
14949,29,weekday,shp_1_35
1495,3,weekday,shp_1_25
14950,29,weekday,shp_1_35
14951,29,weekday,shp_1_35
14952,29,weekday,shp_1_35
14953,29,weekday,shp_1_35
14954,29,weekday,shp_1_35
14955,29,weekday,shp_1_35
14956,29,weekday,shp_1_35
14957,29,weekday,shp_1_35
14958,29,weekday,shp_1_35
14959,29,weekday,shp_1_35
1496,3,weekday,shp_1_25
14960,29,weekday,shp_1_35
14961,29,weekday,shp_1_35
14962,29,weekday,shp_1_35
14963,29,weekday,shp_1_35
14964,29,weekday,shp_1_35
14965,29,weekday,shp_1_35
14966,29,weekday,shp_1_35
14967,29,weekday,shp_1_35
14968,29,weekday,shp_1_35
14969,29,weekday,shp_1_35
1497,3,weekday,shp_1_25
14970,29,weekday,shp_1_35
14971,29,weekday,shp_1_35
14972,29,weekday,shp_1_35
14973,29,weekday,shp_1_35
14974,29,weekday,shp_1_35
14975,29,weekday,shp_1_35
14976,29,weekday,shp_1_35
14977,29,weekday,shp_1_35
14978,29,weekday,shp_1_35
14979,29,weekday,shp_1_35
1498,3,weekday,shp_1_25
14980,29,weekday,shp_1_35
14981,29,weekday,shp_1_35
14982,29,weekday,shp_1_35
14983,29,weekday,shp_1_35
14984,29,weekday,shp_1_35
14985,29,weekday,shp_1_35
14986,29,weekday,shp_1_35
14987,29,weekday,shp_1_35
14988,29,weekday,shp_1_35
14989,29,weekday,shp_1_35
1499,3,weekday,shp_1_25
14990,29,weekday,shp_1_35
14991,29,weekday,shp_1_35
1500,3,weekday,shp_1_25
1501,3,weekday,shp_1_25
1502,3,weekday,shp_1_25
1503,3,weekday,shp_1_25
1504,3,weekday,shp_1_25
1505,3,weekday,shp_1_25
1506,3,weekday,shp_1_25
1507,3,weekday,shp_1_25
1508,3,weekday,shp_1_25
1509,3,weekday,shp_1_25
1510,3,weekday,shp_1_25
1511,3,weekday,shp_1_25
1512,3,weekday,shp_1_25
1513,3,weekday,shp_1_25
1514,3,weekday,shp_1_25
1515,3,weekday,shp_1_25
1516,3,weekday,shp_1_25
1517,3,weekday,shp_1_25
1518,3,weekday,shp_1_25
1519,3,weekday,shp_1_25
1520,3,weekday,shp_1_25
1521,3,weekday,shp_1_25
1522,3,weekday,shp_1_25
1523,3,weekday,shp_1_25
1524,3,weekday,shp_1_25
1525,3,weekday,shp_1_25
1526,3,weekday,shp_1_25
1527,3,weekday,shp_1_25
1528,3,weekday,shp_1_25
1529,3,weekday,shp_1_25
1530,3,weekday,shp_1_25
1531,3,weekday,shp_1_25
1532,3,weekday,shp_1_25
1533,3,weekday,shp_1_25
1534,3,weekday,shp_1_25
1535,3,weekday,shp_1_25
15351,30,weekday,shp_1_8
15352,30,weekday,shp_1_8
15353,30,weekday,shp_1_8
15354,30,weekday,shp_1_8
15355,30,weekday,shp_1_8
15356,30,weekday,shp_1_8
15357,30,weekday,shp_1_8
15358,30,weekday,shp_1_8
15359,30,weekday,shp_1_8
1536,3,weekday,shp_1_25
15360,30,weekday,shp_1_8
15361,30,weekday,shp_1_8
15362,30,weekday,shp_1_8
15363,30,weekday,shp_1_8
15364,30,weekday,shp_1_8
15365,30,weekday,shp_1_8
15366,30,weekday,shp_1_8
15367,30,weekday,shp_1_8
15368,30,weekday,shp_1_8
15369,30,weekday,shp_1_8
1537,3,weekday,shp_1_25
15370,30,weekday,shp_1_8
15371,30,weekday,shp_1_8
15372,30,weekday,shp_1_8
15373,30,weekday,shp_1_8
15374,30,weekday,shp_1_8
15375,30,weekday,shp_1_8
15376,30,weekday,shp_1_8
15377,30,weekday,shp_1_8
15378,30,weekday,shp_1_8
15379,30,weekday,shp_1_8
1538,3,weekday,shp_1_25
15380,30,weekday,shp_1_8
15381,30,weekday,shp_1_8
15382,30,weekday,shp_1_8
15383,30,weekday,shp_1_8
15384,30,weekday,shp_1_8
15385,30,weekday,shp_1_8
15386,30,weekday,shp_1_8
15387,30,weekday,shp_1_8
15388,30,weekday,shp_1_8
15389,30,weekday,shp_1_8
1539,3,weekday,shp_1_25
15390,30,weekday,shp_1_8
15391,30,weekday,shp_1_8
15392,30,weekday,shp_1_8
15393,30,weekday,shp_1_8
15394,30,weekday,shp_1_8
15395,30,weekday,shp_1_8
15396,30,weekday,shp_1_8
15397,30,weekday,shp_1_8
15398,30,weekday,shp_1_8
15399,30,weekday,shp_1_8
1540,3,weekday,shp_1_25
15400,30,weekday,shp_1_8
15401,30,weekday,shp_1_8
15402,30,weekday,shp_1_8
15403,30,weekday,shp_1_8
15404,30,weekday,shp_1_8
15405,30,weekday,shp_1_8
15406,30,weekday,shp_1_8
15407,30,weekday,shp_1_8
15408,30,weekday,shp_1_8
15409,30,weekday,shp_1_8
1541,3,weekday,shp_1_25
15410,30,weekday,shp_1_8
15411,30,weekday,shp_1_8
15412,30,weekday,shp_1_8
15413,30,weekday,shp_1_8
15414,30,weekday,shp_1_8
15415,30,weekday,shp_1_8
15416,30,weekday,shp_1_8
15417,30,weekday,shp_1_8
15418,30,weekday,shp_1_8
15419,30,weekday,shp_1_8
1542,3,weekday,shp_1_25
15420,30,weekday,shp_1_8
15421,30,weekday,shp_1_8
15422,30,weekday,shp_1_8
15423,30,weekday,shp_1_8
15424,30,weekday,shp_1_8
15425,30,weekday,shp_1_8
15426,30,weekday,shp_1_8
15427,30,weekday,shp_1_8
15428,30,weekday,shp_1_8
15429,30,weekday,shp_1_8
1543,3,weekday,shp_1_25
15430,30,weekday,shp_1_8
15431,30,weekday,shp_1_8
15432,30,weekday,shp_1_8
15433,30,weekday,shp_1_8
15434,30,weekday,shp_1_8
15435,30,weekday,shp_1_8
15436,30,weekday,shp_1_8
15437,30,weekday,shp_1_8
15438,30,weekday,shp_1_8
15439,30,weekday,shp_1_8
1544,3,weekday,shp_1_25
15440,30,weekday,shp_1_8
15441,30,weekday,shp_1_8
15442,30,weekday,shp_1_8
15443,30,weekday,shp_1_8
15444,30,weekday,shp_1_8
15445,30,weekday,shp_1_8
15446,30,weekday,shp_1_8
15447,30,weekday,shp_1_8
15448,30,weekday,shp_1_8
15449,30,weekday,shp_1_8
1545,3,weekday,shp_1_25
15450,30,weekday,shp_1_8
15451,30,weekday,shp_1_8
15452,30,weekday,shp_1_8
15453,30,weekday,shp_1_8
15454,30,weekday,shp_1_8
15455,30,weekday,shp_1_8
15456,30,weekday,shp_1_8
15457,30,weekday,shp_1_8
15458,30,weekday,shp_1_8
15459,30,weekday,shp_1_8
1546,3,weekday,shp_1_25
15460,30,weekday,shp_1_8
15461,30,weekday,shp_1_8
15462,30,weekday,shp_1_8
15463,30,weekday,shp_1_8
15464,30,weekday,shp_1_8
15465,30,weekday,shp_1_8
15466,30,weekday,shp_1_8
15467,30,weekday,shp_1_8
15468,30,weekday,shp_1_8
15469,30,weekday,shp_1_8
1547,3,weekday,shp_1_25
15470,30,weekday,shp_1_8
15471,30,weekday,shp_1_8
15472,30,weekday,shp_1_8
15473,30,weekday,shp_1_8
15474,30,weekday,shp_1_8
15475,30,weekday,shp_1_8
15476,30,weekday,shp_1_8
15477,30,weekday,shp_1_8
15478,30,weekday,shp_1_8
15479,30,weekday,shp_1_8
1548,3,weekday,shp_1_25
15480,30,weekday,shp_1_8
15481,30,weekday,shp_1_8
15482,30,weekday,shp_1_8
15483,30,weekday,shp_1_8
15484,30,weekday,shp_1_8
15485,30,weekday,shp_1_8
15486,30,weekday,shp_1_8
15487,30,weekday,shp_1_8
15488,30,weekday,shp_1_8
15489,30,weekday,shp_1_8
1549,3,weekday,shp_1_25
15490,30,weekday,shp_1_8
15491,30,weekday,shp_1_8
15492,30,weekday,shp_1_8
15493,30,weekday,shp_1_8
15494,30,weekday,shp_1_8
15495,30,weekday,shp_1_8
15496,30,weekday,shp_1_8
15497,30,weekday,shp_1_8
15498,30,weekday,shp_1_8
15499,30,weekday,shp_1_8
1550,3,weekday,shp_1_25
15500,30,weekday,shp_1_8
15501,30,weekday,shp_1_8
15502,30,weekday,shp_1_8
15503,30,weekday,shp_1_8
15504,30,weekday,shp_1_8
15505,30,weekday,shp_1_8
15506,30,weekday,shp_1_8
15507,30,weekday,shp_1_8
15508,30,weekday,shp_1_8
15509,30,weekday,shp_1_8
1551,3,weekday,shp_1_25
15510,30,weekday,shp_1_8
15511,30,weekday,shp_1_8
15512,30,weekday,shp_1_8
15513,30,weekday,shp_1_8
15514,30,weekday,shp_1_8
15515,30,weekday,shp_1_8
15516,30,weekday,shp_1_8
15517,30,weekday,shp_1_8
15518,30,weekday,shp_1_8
15519,30,weekday,shp_1_8
1552,3,weekday,shp_1_25
15520,30,weekday,shp_1_8
15521,30,weekday,shp_1_8
15522,30,weekday,shp_1_8
15523,30,weekday,shp_1_8
15524,30,weekday,shp_1_8
15525,30,weekday,shp_1_8
1553,3,weekday,shp_1_25
1554,3,weekday,shp_1_25
1555,3,weekday,shp_1_25
1556,3,weekday,shp_1_25
1557,3,weekday,shp_1_25
1558,3,weekday,shp_1_25
1559,3,weekday,shp_1_25
1560,3,weekday,shp_1_25
1561,3,weekday,shp_1_25
1562,3,weekday,shp_1_25
1563,3,weekday,shp_1_25
1564,3,weekday,shp_1_25
1565,3,weekday,shp_1_25
1566,3,weekday,shp_1_25
1567,3,weekday,shp_1_25
1568,3,weekday,shp_1_25
1569,3,weekday,shp_1_25
1570,3,weekday,shp_1_25
1571,3,weekday,shp_1_25
1572,3,weekday,shp_1_25
1573,3,weekday,shp_1_25
1574,3,weekday,shp_1_25
1575,3,weekday,shp_1_25
1576,3,weekday,shp_1_25
1577,3,weekday,shp_1_25
1578,3,weekday,shp_1_25
1579,3,weekday,shp_1_25
1580,3,weekday,shp_1_25
1581,3,weekday,shp_1_25
1582,3,weekday,shp_1_25
1583,3,weekday,shp_1_25
1584,3,weekday,shp_1_25
1585,3,weekday,shp_1_25
1586,3,weekday,shp_1_25
1587,3,weekday,shp_1_25
15876,31,weekday,shp_1_1
15877,31,weekday,shp_1_1
15878,31,weekday,shp_1_1
15879,31,weekday,shp_1_1
1588,3,weekday,shp_1_25
15880,31,weekday,shp_1_1
15881,31,weekday,shp_1_1
15882,31,weekday,shp_1_1
15883,31,weekday,shp_1_1
15884,31,weekday,shp_1_1
15885,31,weekday,shp_1_1
15886,31,weekday,shp_1_1
15887,31,weekday,shp_1_1
15888,31,weekday,shp_1_1
15889,31,weekday,shp_1_1
1589,3,weekday,shp_1_25
15890,31,weekday,shp_1_1
15891,31,weekday,shp_1_1
15892,31,weekday,shp_1_1
15893,31,weekday,shp_1_1
15894,31,weekday,shp_1_1
15895,31,weekday,shp_1_1
15896,31,weekday,shp_1_1
15897,31,weekday,shp_1_1
15898,31,weekday,shp_1_1
15899,31,weekday,shp_1_1
1590,3,weekday,shp_1_25
15900,31,weekday,shp_1_1
15901,31,weekday,shp_1_1
15902,31,weekday,shp_1_1
15903,31,weekday,shp_1_1
15904,31,weekday,shp_1_1
15905,31,weekday,shp_1_1
15906,31,weekday,shp_1_1
15907,31,weekday,shp_1_1
15908,31,weekday,shp_1_1
15909,31,weekday,shp_1_1
1591,3,weekday,shp_1_25
15910,31,weekday,shp_1_1
15911,31,weekday,shp_1_1
15912,31,weekday,shp_1_1
15913,31,weekday,shp_1_1
15914,31,weekday,shp_1_1
15915,31,weekday,shp_1_1
15916,31,weekday,shp_1_1
15917,31,weekday,shp_1_1
15918,31,weekday,shp_1_1
15919,31,weekday,shp_1_1
1592,3,weekday,shp_1_25
15920,31,weekday,shp_1_1
15921,31,weekday,shp_1_1
15922,31,weekday,shp_1_1
15923,31,weekday,shp_1_1
15924,31,weekday,shp_1_1
15925,31,weekday,shp_1_1
15926,31,weekday,shp_1_1
15927,31,weekday,shp_1_1
15928,31,weekday,shp_1_1
15929,31,weekday,shp_1_1
1593,3,weekday,shp_1_25
15930,31,weekday,shp_1_1
15931,31,weekday,shp_1_1
15932,31,weekday,shp_1_1
15933,31,weekday,shp_1_1
15934,31,weekday,shp_1_1
15935,31,weekday,shp_1_1
15936,31,weekday,shp_1_1
15937,31,weekday,shp_1_1
15938,31,weekday,shp_1_1
15939,31,weekday,shp_1_1
1594,3,weekday,shp_1_25
15940,31,weekday,shp_1_1
15941,31,weekday,shp_1_1
15942,31,weekday,shp_1_1
15943,31,weekday,shp_1_1
15944,31,weekday,shp_1_1
15945,31,weekday,shp_1_1
15946,31,weekday,shp_1_1
15947,31,weekday,shp_1_1
15948,31,weekday,shp_1_1
15949,31,weekday,shp_1_1
1595,3,weekday,shp_1_25
15950,31,weekday,shp_1_1
15951,31,weekday,shp_1_1
15952,31,weekday,shp_1_1
1596,3,weekday,shp_1_25
1597,3,weekday,shp_1_25
1598,3,weekday,shp_1_25
1599,3,weekday,shp_1_25
1600,3,weekday,shp_1_25
1601,3,weekday,shp_1_25
1602,3,weekday,shp_1_25
1603,3,weekday,shp_1_25
1604,3,weekday,shp_1_25
1605,3,weekday,shp_1_25
1606,3,weekday,shp_1_25
1607,3,weekday,shp_1_25
1608,3,weekday,shp_1_25
1609,3,weekday,shp_1_25
1610,3,weekday,shp_1_25
16107,32,weekday,shp_1_18
16108,32,weekday,shp_1_18
16109,32,weekday,shp_1_18
1611,3,weekday,shp_1_25
16110,32,weekday,shp_1_18
16111,32,weekday,shp_1_18
16112,32,weekday,shp_1_18
16113,32,weekday,shp_1_18
16114,32,weekday,shp_1_18
16115,32,weekday,shp_1_18
16116,32,weekday,shp_1_18
16117,32,weekday,shp_1_18
16118,32,weekday,shp_1_18
16119,32,weekday,shp_1_18
1612,3,weekday,shp_1_25
16120,32,weekday,shp_1_18
16121,32,weekday,shp_1_18
16122,32,weekday,shp_1_18
16123,32,weekday,shp_1_18
16124,32,weekday,shp_1_18
16125,32,weekday,shp_1_18
16126,32,weekday,shp_1_18
16127,32,weekday,shp_1_18
16128,32,weekday,shp_1_18
16129,32,weekday,shp_1_18
1613,3,weekday,shp_1_25
16130,32,weekday,shp_1_18
16131,32,weekday,shp_1_18
16132,32,weekday,shp_1_18
16133,32,weekday,shp_1_18
16134,32,weekday,shp_1_18
16135,32,weekday,shp_1_18
16136,32,weekday,shp_1_18
16137,32,weekday,shp_1_18
16138,32,weekday,shp_1_18
16139,32,weekday,shp_1_18
1614,3,weekday,shp_1_25
16140,32,weekday,shp_1_18
16141,32,weekday,shp_1_18
16142,32,weekday,shp_1_18
16143,32,weekday,shp_1_18
16144,32,weekday,shp_1_18
16145,32,weekday,shp_1_18
16146,32,weekday,shp_1_18
16147,32,weekday,shp_1_18
16148,32,weekday,shp_1_18
16149,32,weekday,shp_1_18
1615,3,weekday,shp_1_25
16150,32,weekday,shp_1_18
16151,32,weekday,shp_1_18
16152,32,weekday,shp_1_18
16153,32,weekday,shp_1_18
16154,32,weekday,shp_1_18
16155,32,weekday,shp_1_18
16156,32,weekday,shp_1_18
16157,32,weekday,shp_1_18
16158,32,weekday,shp_1_18
16159,32,weekday,shp_1_18
1616,3,weekday,shp_1_25
16160,32,weekday,shp_1_18
16161,32,weekday,shp_1_18
16162,32,weekday,shp_1_18
16163,32,weekday,shp_1_18
16164,32,weekday,shp_1_18
16165,32,weekday,shp_1_18
16166,32,weekday,shp_1_18
16167,32,weekday,shp_1_18
16168,32,weekday,shp_1_18
16169,32,weekday,shp_1_18
1617,3,weekday,shp_1_25
16170,32,weekday,shp_1_18
16171,32,weekday,shp_1_18
16172,32,weekday,shp_1_18
16173,32,weekday,shp_1_18
16174,32,weekday,shp_1_18
16175,32,weekday,shp_1_18
16176,32,weekday,shp_1_18
16177,32,weekday,shp_1_18
16178,32,weekday,shp_1_18
16179,32,weekday,shp_1_18
1618,3,weekday,shp_1_25
16180,32,weekday,shp_1_18
16181,32,weekday,shp_1_18
16182,32,weekday,shp_1_18
16183,32,weekday,shp_1_18
16184,32,weekday,shp_1_18
16185,32,weekday,shp_1_18
16186,32,weekday,shp_1_18
16187,32,weekday,shp_1_18
16188,32,weekday,shp_1_18
16189,32,weekday,shp_1_18
1619,3,weekday,shp_1_25
16190,32,weekday,shp_1_18
16191,32,weekday,shp_1_18
16192,32,weekday,shp_1_18
16193,32,weekday,shp_1_18
16194,32,weekday,shp_1_18
16195,32,weekday,shp_1_18
16196,32,weekday,shp_1_18
16197,32,weekday,shp_1_18
16198,32,weekday,shp_1_18
16199,32,weekday,shp_1_18
1620,3,weekday,shp_1_25
16200,32,weekday,shp_1_18
16201,32,weekday,shp_1_18
16202,32,weekday,shp_1_18
16203,32,weekday,shp_1_18
16204,32,weekday,shp_1_18
16205,32,weekday,shp_1_18
16206,32,weekday,shp_1_18
16207,32,weekday,shp_1_18
16208,32,weekday,shp_1_18
16209,32,weekday,shp_1_18
1621,3,weekday,shp_1_25
16210,32,weekday,shp_1_18
16211,32,weekday,shp_1_18
16212,32,weekday,shp_1_18
16213,32,weekday,shp_1_18
16214,32,weekday,shp_1_18
16215,32,weekday,shp_1_18
16216,32,weekday,shp_1_18
16217,32,weekday,shp_1_18
16218,32,weekday,shp_1_18
16219,32,weekday,shp_1_18
1622,3,weekday,shp_1_25
16220,32,weekday,shp_1_18
1623,3,weekday,shp_1_25
1624,3,weekday,shp_1_25
1625,3,weekday,shp_1_25
1626,3,weekday,shp_1_25
1627,3,weekday,shp_1_25
1628,3,weekday,shp_1_25
1629,3,weekday,shp_1_25
1630,3,weekday,shp_1_25
1631,3,weekday,shp_1_25
1632,3,weekday,shp_1_25
1633,3,weekday,shp_1_25
1634,3,weekday,shp_1_25
1635,3,weekday,shp_1_25
1636,3,weekday,shp_1_25
1637,3,weekday,shp_1_25
1638,3,weekday,shp_1_25
1639,3,weekday,shp_1_25
1640,3,weekday,shp_1_25
1641,3,weekday,shp_1_25
1642,3,weekday,shp_1_25
1643,3,weekday,shp_1_25
1644,3,weekday,shp_1_25
16449,33,weekday,shp_1_24
1645,3,weekday,shp_1_25
16450,33,weekday,shp_1_24
16451,33,weekday,shp_1_24
16452,33,weekday,shp_1_24
16453,33,weekday,shp_1_24
16454,33,weekday,shp_1_24
16455,33,weekday,shp_1_24
16456,33,weekday,shp_1_24
16457,33,weekday,shp_1_24
16458,33,weekday,shp_1_24
16459,33,weekday,shp_1_24
1646,3,weekday,shp_1_25
16460,33,weekday,shp_1_24
16461,33,weekday,shp_1_24
16462,33,weekday,shp_1_24
16463,33,weekday,shp_1_24
16464,33,weekday,shp_1_24
16465,33,weekday,shp_1_24
16466,33,weekday,shp_1_24
16467,33,weekday,shp_1_24
16468,33,weekday,shp_1_24
16469,33,weekday,shp_1_24
1647,3,weekday,shp_1_25
16470,33,weekday,shp_1_24
16471,33,weekday,shp_1_24
16472,33,weekday,shp_1_24
16473,33,weekday,shp_1_24
16474,33,weekday,shp_1_24
16475,33,weekday,shp_1_24
16476,33,weekday,shp_1_24
16477,33,weekday,shp_1_24
16478,33,weekday,shp_1_24
16479,33,weekday,shp_1_24
1648,3,weekday,shp_1_25
16480,33,weekday,shp_1_24
16481,33,weekday,shp_1_24
16482,33,weekday,shp_1_24
16483,33,weekday,shp_1_24
16484,33,weekday,shp_1_24
16485,33,weekday,shp_1_24
16486,33,weekday,shp_1_24
16487,33,weekday,shp_1_24
16488,33,weekday,shp_1_24
16489,33,weekday,shp_1_24
1649,3,weekday,shp_1_25
16490,33,weekday,shp_1_24
16491,33,weekday,shp_1_24
16492,33,weekday,shp_1_24
16493,33,weekday,shp_1_24
16494,33,weekday,shp_1_24
16495,33,weekday,shp_1_24
16496,33,weekday,shp_1_24
16497,33,weekday,shp_1_24
16498,33,weekday,shp_1_24
16499,33,weekday,shp_1_24
1650,3,weekday,shp_1_25
16500,33,weekday,shp_1_24
16501,33,weekday,shp_1_24
16502,33,weekday,shp_1_24
16503,33,weekday,shp_1_24
16504,33,weekday,shp_1_24
16505,33,weekday,shp_1_24
16506,33,weekday,shp_1_24
16507,33,weekday,shp_1_24
16508,33,weekday,shp_1_24
16509,33,weekday,shp_1_24
1651,3,weekday,shp_1_25
16510,33,weekday,shp_1_24
16511,33,weekday,shp_1_24
16512,33,weekday,shp_1_24
16513,33,weekday,shp_1_24
16514,33,weekday,shp_1_24
16515,33,weekday,shp_1_24
16516,33,weekday,shp_1_24
16517,33,weekday,shp_1_24
16518,33,weekday,shp_1_24
16519,33,weekday,shp_1_24
1652,3,weekday,shp_1_25
16520,33,weekday,shp_1_24
16521,33,weekday,shp_1_24
16522,33,weekday,shp_1_24
16523,33,weekday,shp_1_24
16524,33,weekday,shp_1_24
16525,33,weekday,shp_1_24
16526,33,weekday,shp_1_24
16527,33,weekday,shp_1_24
16528,33,weekday,shp_1_24
16529,33,weekday,shp_1_24
1653,3,weekday,shp_1_25
16530,33,weekday,shp_1_24
16531,33,weekday,shp_1_24
16532,33,weekday,shp_1_24
16533,33,weekday,shp_1_24
16534,33,weekday,shp_1_24
16535,33,weekday,shp_1_24
16536,33,weekday,shp_1_24
16537,33,weekday,shp_1_24
16538,33,weekday,shp_1_24
16539,33,weekday,shp_1_24
1654,3,weekday,shp_1_25
16540,33,weekday,shp_1_24
16541,33,weekday,shp_1_24
16542,33,weekday,shp_1_24
16543,33,weekday,shp_1_24
16544,33,weekday,shp_1_24
16545,33,weekday,shp_1_24
16546,33,weekday,shp_1_24
16547,33,weekday,shp_1_24
16548,33,weekday,shp_1_24
16549,33,weekday,shp_1_24
1655,3,weekday,shp_1_25
16550,33,weekday,shp_1_24
16551,33,weekday,shp_1_24
16552,33,weekday,shp_1_24
16553,33,weekday,shp_1_24
16554,33,weekday,shp_1_24
16555,33,weekday,shp_1_24
16556,33,weekday,shp_1_24
16557,33,weekday,shp_1_24
16558,33,weekday,shp_1_24
16559,33,weekday,shp_1_24
1656,3,weekday,shp_1_25
16560,33,weekday,shp_1_24
16561,33,weekday,shp_1_24
16562,33,weekday,shp_1_24
16563,33,weekday,shp_1_24
16564,33,weekday,shp_1_24
16565,33,weekday,shp_1_24
16566,33,weekday,shp_1_24
16567,33,weekday,shp_1_24
16568,33,weekday,shp_1_24
16569,33,weekday,shp_1_24
1657,3,weekday,shp_1_25
16570,33,weekday,shp_1_24
16571,33,weekday,shp_1_24
16572,33,weekday,shp_1_24
16573,33,weekday,shp_1_24
16574,33,weekday,shp_1_24
16575,33,weekday,shp_1_24
16576,33,weekday,shp_1_24
16577,33,weekday,shp_1_24
16578,33,weekday,shp_1_24
16579,33,weekday,shp_1_24
1658,3,weekday,shp_1_25
16580,33,weekday,shp_1_24
16581,33,weekday,shp_1_24
16582,33,weekday,shp_1_24
16583,33,weekday,shp_1_24
16584,33,weekday,shp_1_24
16585,33,weekday,shp_1_24
16586,33,weekday,shp_1_24
16587,33,weekday,shp_1_24
16588,33,weekday,shp_1_24
16589,33,weekday,shp_1_24
1659,3,weekday,shp_1_25
16590,33,weekday,shp_1_24
16591,33,weekday,shp_1_24
16592,33,weekday,shp_1_24
16593,33,weekday,shp_1_24
16594,33,weekday,shp_1_24
16595,33,weekday,shp_1_24
16596,33,weekday,shp_1_24
16597,33,weekday,shp_1_24
16598,33,weekday,shp_1_24
16599,33,weekday,shp_1_24
1660,3,weekday,shp_1_25
16600,33,weekday,shp_1_24
16601,33,weekday,shp_1_24
16602,33,weekday,shp_1_24
16603,33,weekday,shp_1_24
16604,33,weekday,shp_1_24
16605,33,weekday,shp_1_24
16606,33,weekday,shp_1_24
16607,33,weekday,shp_1_24
16608,33,weekday,shp_1_24
16609,33,weekday,shp_1_24
1661,3,weekday,shp_1_25
16610,33,weekday,shp_1_24
16611,33,weekday,shp_1_24
16612,33,weekday,shp_1_24
16613,33,weekday,shp_1_24
16614,33,weekday,shp_1_24
16615,33,weekday,shp_1_24
16616,33,weekday,shp_1_24
16617,33,weekday,shp_1_24
16618,33,weekday,shp_1_24
16619,33,weekday,shp_1_24
1662,3,weekday,shp_1_25
16620,33,weekday,shp_1_24
16621,33,weekday,shp_1_24
16622,33,weekday,shp_1_24
16623,33,weekday,shp_1_24
16624,33,weekday,shp_1_24
16625,33,weekday,shp_1_24
16626,33,weekday,shp_1_24
