id,station_id,day_of_week,hour,avg_passengers,peak_status
66011,130,1,4,311,off-peak
66012,130,1,5,266,off-peak
66013,130,1,6,199,off-peak
66014,130,1,7,937,peak
66015,130,1,8,790,peak
66016,130,1,9,1223,peak
66017,130,1,10,327,off-peak
66018,130,1,11,134,off-peak
66019,130,1,12,153,off-peak
66020,130,1,13,227,off-peak
66021,130,1,14,232,off-peak
66022,130,1,15,186,off-peak
66023,130,1,16,345,off-peak
66024,130,1,17,897,peak
66025,130,1,18,818,peak
66026,130,1,19,983,peak
66027,130,1,20,174,off-peak
66028,130,1,21,138,off-peak
66029,130,1,22,204,off-peak
66030,130,1,23,301,off-peak
66031,131,2,0,261,off-peak
66032,131,2,1,212,off-peak
66033,131,2,2,337,off-peak
66034,131,2,3,276,off-peak
66035,131,2,4,271,off-peak
66036,131,2,5,243,off-peak
66037,131,2,6,318,off-peak
66038,131,2,7,958,peak
66039,131,2,8,1037,peak
66040,131,2,9,1187,peak
66041,131,2,10,347,off-peak
66042,131,2,11,237,off-peak
66043,131,2,12,343,off-peak
66044,131,2,13,208,off-peak
66045,131,2,14,263,off-peak
66046,131,2,15,310,off-peak
66047,131,2,16,293,off-peak
66048,131,2,17,1150,peak
66049,131,2,18,761,peak
66050,131,2,19,1205,peak
66051,131,2,20,110,off-peak
66052,131,2,21,208,off-peak
66053,131,2,22,185,off-peak
66054,131,2,23,271,off-peak
66055,131,3,0,190,off-peak
66056,131,3,1,264,off-peak
66057,131,3,2,132,off-peak
66058,131,3,3,298,off-peak
66059,131,3,4,214,off-peak
66060,131,3,5,187,off-peak
66061,131,3,6,198,off-peak
66062,131,3,7,834,peak
66063,131,3,8,756,peak
66064,131,3,9,827,peak
66065,131,3,10,135,off-peak
66066,131,3,11,272,off-peak
66067,131,3,12,346,off-peak
66068,131,3,13,184,off-peak
66069,131,3,14,201,off-peak
66070,131,3,15,246,off-peak
66071,131,3,16,123,off-peak
66072,131,3,17,847,peak
66073,131,3,18,871,peak
66074,131,3,19,883,peak
66075,131,3,20,208,off-peak
66076,131,3,21,115,off-peak
66077,131,3,22,107,off-peak
66078,131,3,23,168,off-peak
66079,131,4,0,317,off-peak
66080,131,4,1,322,off-peak
66081,131,4,2,120,off-peak
66082,131,4,3,183,off-peak
66083,131,4,4,257,off-peak
66084,131,4,5,163,off-peak
66085,131,4,6,131,off-peak
66086,131,4,7,1169,peak
66087,131,4,8,1195,peak
66088,131,4,9,773,peak
66089,131,4,10,294,off-peak
66090,131,4,11,244,off-peak
66091,131,4,12,250,off-peak
66092,131,4,13,150,off-peak
66093,131,4,14,183,off-peak
66094,131,4,15,142,off-peak
66095,131,4,16,230,off-peak
66096,131,4,17,799,peak
66097,131,4,18,1085,peak
66098,131,4,19,1176,peak
66099,131,4,20,167,off-peak
66100,131,4,21,204,off-peak
66101,131,4,22,279,off-peak
66102,131,4,23,197,off-peak
66103,131,5,0,163,off-peak
66104,131,5,1,118,off-peak
66105,131,5,2,307,off-peak
66106,131,5,3,266,off-peak
66107,131,5,4,249,off-peak
66108,131,5,5,139,off-peak
66109,131,5,6,289,off-peak
66110,131,5,7,1117,peak
66111,131,5,8,819,peak
66112,131,5,9,1144,peak
66113,131,5,10,167,off-peak
66114,131,5,11,117,off-peak
66115,131,5,12,238,off-peak
66116,131,5,13,244,off-peak
66117,131,5,14,280,off-peak
66118,131,5,15,251,off-peak
66119,131,5,16,124,off-peak
66120,131,5,17,1078,peak
66121,131,5,18,1235,peak
66122,131,5,19,911,peak
66123,131,5,20,254,off-peak
66124,131,5,21,161,off-peak
66125,131,5,22,283,off-peak
66126,131,5,23,333,off-peak
66127,131,6,0,230,off-peak
66128,131,6,1,199,off-peak
66129,131,6,2,328,off-peak
66130,131,6,3,261,off-peak
66131,131,6,4,213,off-peak
66132,131,6,5,187,off-peak
66133,131,6,6,340,off-peak
66134,131,6,7,761,peak
66135,131,6,8,959,peak
66136,131,6,9,1013,peak
66137,131,6,10,344,off-peak
66138,131,6,11,160,off-peak
66139,131,6,12,225,off-peak
66140,131,6,13,149,off-peak
66141,131,6,14,312,off-peak
66142,131,6,15,189,off-peak
66143,131,6,16,242,off-peak
66144,131,6,17,874,peak
66145,131,6,18,1016,peak
66146,131,6,19,1184,peak
66147,131,6,20,244,off-peak
66148,131,6,21,268,off-peak
66149,131,6,22,267,off-peak
66150,131,6,23,292,off-peak
66151,131,0,0,282,off-peak
66152,131,0,1,350,off-peak
66153,131,0,2,180,off-peak
66154,131,0,3,173,off-peak
66155,131,0,4,285,off-peak
66156,131,0,5,345,off-peak
66157,131,0,6,153,off-peak
66158,131,0,7,1100,peak
66159,131,0,8,1176,peak
66160,131,0,9,1022,peak
66161,131,0,10,294,off-peak
66162,131,0,11,172,off-peak
66163,131,0,12,236,off-peak
66164,131,0,13,164,off-peak
66165,131,0,14,292,off-peak
66166,131,0,15,124,off-peak
66167,131,0,16,151,off-peak
66168,131,0,17,1140,peak
66169,131,0,18,1138,peak
66170,131,0,19,1125,peak
66171,131,0,20,271,off-peak
66172,131,0,21,154,off-peak
66173,131,0,22,345,off-peak
66174,131,0,23,192,off-peak
66175,131,1,0,273,off-peak
66176,131,1,1,346,off-peak
66177,131,1,2,200,off-peak
66178,131,1,3,309,off-peak
66179,131,1,4,303,off-peak
66180,131,1,5,308,off-peak
66181,131,1,6,283,off-peak
66182,131,1,7,1175,peak
66183,131,1,8,1165,peak
66184,131,1,9,1053,peak
66185,131,1,10,182,off-peak
66186,131,1,11,118,off-peak
66187,131,1,12,150,off-peak
66188,131,1,13,216,off-peak
66189,131,1,14,241,off-peak
66190,131,1,15,338,off-peak
66191,131,1,16,121,off-peak
66192,131,1,17,1115,peak
66193,131,1,18,981,peak
66194,131,1,19,1174,peak
66195,131,1,20,347,off-peak
66196,131,1,21,100,off-peak
66197,131,1,22,259,off-peak
66198,131,1,23,130,off-peak
66199,132,2,0,300,off-peak
66200,132,2,1,231,off-peak
66201,132,2,2,256,off-peak
66202,132,2,3,127,off-peak
66203,132,2,4,282,off-peak
66204,132,2,5,264,off-peak
66205,132,2,6,215,off-peak
66206,132,2,7,782,peak
66207,132,2,8,1198,peak
66208,132,2,9,812,peak
66209,132,2,10,245,off-peak
66210,132,2,11,233,off-peak
66211,132,2,12,122,off-peak
66212,132,2,13,333,off-peak
66213,132,2,14,186,off-peak
66214,132,2,15,296,off-peak
66215,132,2,16,258,off-peak
66216,132,2,17,1229,peak
66217,132,2,18,902,peak
66218,132,2,19,885,peak
66219,132,2,20,115,off-peak
66220,132,2,21,277,off-peak
66221,132,2,22,327,off-peak
66222,132,2,23,233,off-peak
66223,132,3,0,340,off-peak
66224,132,3,1,118,off-peak
66225,132,3,2,110,off-peak
66226,132,3,3,167,off-peak
66227,132,3,4,113,off-peak
66228,132,3,5,283,off-peak
66229,132,3,6,105,off-peak
66230,132,3,7,1053,peak
66231,132,3,8,791,peak
66232,132,3,9,1011,peak
66233,132,3,10,237,off-peak
66234,132,3,11,298,off-peak
66235,132,3,12,295,off-peak
66236,132,3,13,300,off-peak
66237,132,3,14,321,off-peak
66238,132,3,15,219,off-peak
66239,132,3,16,136,off-peak
66240,132,3,17,814,peak
66241,132,3,18,1163,peak
66242,132,3,19,1188,peak
66243,132,3,20,203,off-peak
66244,132,3,21,196,off-peak
66245,132,3,22,173,off-peak
66246,132,3,23,232,off-peak
66247,132,4,0,115,off-peak
66248,132,4,1,164,off-peak
66249,132,4,2,243,off-peak
66250,132,4,3,277,off-peak
66251,132,4,4,265,off-peak
66252,132,4,5,152,off-peak
66253,132,4,6,127,off-peak
66254,132,4,7,942,peak
66255,132,4,8,1060,peak
66256,132,4,9,933,peak
66257,132,4,10,281,off-peak
66258,132,4,11,237,off-peak
66259,132,4,12,116,off-peak
66260,132,4,13,111,off-peak
66261,132,4,14,202,off-peak
66262,132,4,15,182,off-peak
66263,132,4,16,219,off-peak
66264,132,4,17,1087,peak
66265,132,4,18,920,peak
66266,132,4,19,1032,peak
66267,132,4,20,294,off-peak
66268,132,4,21,169,off-peak
66269,132,4,22,109,off-peak
66270,132,4,23,343,off-peak
66271,132,5,0,258,off-peak
66272,132,5,1,230,off-peak
66273,132,5,2,270,off-peak
66274,132,5,3,343,off-peak
66275,132,5,4,170,off-peak
66276,132,5,5,308,off-peak
66277,132,5,6,295,off-peak
66278,132,5,7,991,peak
66279,132,5,8,892,peak
66280,132,5,9,905,peak
66281,132,5,10,226,off-peak
66282,132,5,11,117,off-peak
66283,132,5,12,305,off-peak
66284,132,5,13,276,off-peak
66285,132,5,14,236,off-peak
66286,132,5,15,288,off-peak
66287,132,5,16,221,off-peak
66288,132,5,17,927,peak
66289,132,5,18,990,peak
66290,132,5,19,1024,peak
66291,132,5,20,159,off-peak
66292,132,5,21,266,off-peak
66293,132,5,22,288,off-peak
66294,132,5,23,202,off-peak
66295,132,6,0,292,off-peak
66296,132,6,1,251,off-peak
66297,132,6,2,242,off-peak
66298,132,6,3,171,off-peak
66299,132,6,4,277,off-peak
66300,132,6,5,207,off-peak
66301,132,6,6,344,off-peak
66302,132,6,7,858,peak
66303,132,6,8,906,peak
66304,132,6,9,788,peak
66305,132,6,10,232,off-peak
66306,132,6,11,297,off-peak
66307,132,6,12,314,off-peak
66308,132,6,13,350,off-peak
66309,132,6,14,142,off-peak
66310,132,6,15,274,off-peak
66311,132,6,16,281,off-peak
66312,132,6,17,1125,peak
66313,132,6,18,1133,peak
66314,132,6,19,841,peak
66315,132,6,20,257,off-peak
66316,132,6,21,117,off-peak
66317,132,6,22,162,off-peak
66318,132,6,23,222,off-peak
66319,132,0,0,131,off-peak
66320,132,0,1,301,off-peak
66321,132,0,2,142,off-peak
66322,132,0,3,338,off-peak
66323,132,0,4,192,off-peak
66324,132,0,5,208,off-peak
66325,132,0,6,301,off-peak
66326,132,0,7,989,peak
66327,132,0,8,964,peak
66328,132,0,9,1109,peak
66329,132,0,10,317,off-peak
66330,132,0,11,264,off-peak
66331,132,0,12,328,off-peak
66332,132,0,13,234,off-peak
66333,132,0,14,311,off-peak
66334,132,0,15,334,off-peak
66335,132,0,16,254,off-peak
66336,132,0,17,887,peak
66337,132,0,18,837,peak
66338,132,0,19,1166,peak
66339,132,0,20,245,off-peak
66340,132,0,21,100,off-peak
66341,132,0,22,318,off-peak
66342,132,0,23,231,off-peak
66343,132,1,0,234,off-peak
66344,132,1,1,226,off-peak
66345,132,1,2,154,off-peak
66346,132,1,3,243,off-peak
66347,132,1,4,216,off-peak
66348,132,1,5,153,off-peak
66349,132,1,6,225,off-peak
66350,132,1,7,1035,peak
66351,132,1,8,839,peak
66352,132,1,9,1048,peak
66353,132,1,10,273,off-peak
66354,132,1,11,165,off-peak
66355,132,1,12,153,off-peak
66356,132,1,13,194,off-peak
66357,132,1,14,130,off-peak
66358,132,1,15,107,off-peak
66359,132,1,16,291,off-peak
66360,132,1,17,1006,peak
66361,132,1,18,851,peak
66362,132,1,19,800,peak
66363,132,1,20,151,off-peak
66364,132,1,21,205,off-peak
66365,132,1,22,164,off-peak
66366,132,1,23,211,off-peak
66367,133,2,0,150,off-peak
66368,133,2,1,157,off-peak
66369,133,2,2,318,off-peak
66370,133,2,3,341,off-peak
66371,133,2,4,238,off-peak
66372,133,2,5,246,off-peak
66373,133,2,6,100,off-peak
66374,133,2,7,1192,peak
66375,133,2,8,784,peak
66376,133,2,9,1134,peak
66377,133,2,10,332,off-peak
66378,133,2,11,141,off-peak
66379,133,2,12,338,off-peak
66380,133,2,13,129,off-peak
66381,133,2,14,102,off-peak
66382,133,2,15,161,off-peak
66383,133,2,16,153,off-peak
66384,133,2,17,958,peak
66385,133,2,18,891,peak
66386,133,2,19,790,peak
66387,133,2,20,180,off-peak
66388,133,2,21,221,off-peak
66389,133,2,22,226,off-peak
66390,133,2,23,190,off-peak
66391,133,3,0,158,off-peak
66392,133,3,1,191,off-peak
66393,133,3,2,266,off-peak
66394,133,3,3,222,off-peak
66395,133,3,4,332,off-peak
66396,133,3,5,222,off-peak
66397,133,3,6,280,off-peak
66398,133,3,7,1146,peak
66399,133,3,8,831,peak
66400,133,3,9,809,peak
66401,133,3,10,125,off-peak
66402,133,3,11,302,off-peak
66403,133,3,12,241,off-peak
66404,133,3,13,155,off-peak
66405,133,3,14,144,off-peak
66406,133,3,15,147,off-peak
66407,133,3,16,162,off-peak
66408,133,3,17,1041,peak
66409,133,3,18,985,peak
66410,133,3,19,888,peak
66411,133,3,20,287,off-peak
66412,133,3,21,120,off-peak
66413,133,3,22,234,off-peak
66414,133,3,23,320,off-peak
66415,133,4,0,141,off-peak
66416,133,4,1,267,off-peak
66417,133,4,2,141,off-peak
66418,133,4,3,196,off-peak
66419,133,4,4,316,off-peak
66420,133,4,5,248,off-peak
66421,133,4,6,300,off-peak
66422,133,4,7,1209,peak
66423,133,4,8,1025,peak
66424,133,4,9,1124,peak
66425,133,4,10,130,off-peak
66426,133,4,11,207,off-peak
66427,133,4,12,299,off-peak
66428,133,4,13,246,off-peak
66429,133,4,14,316,off-peak
66430,133,4,15,200,off-peak
66431,133,4,16,306,off-peak
66432,133,4,17,992,peak
66433,133,4,18,868,peak
66434,133,4,19,1134,peak
66435,133,4,20,299,off-peak
66436,133,4,21,113,off-peak
66437,133,4,22,204,off-peak
66438,133,4,23,182,off-peak
66439,133,5,0,179,off-peak
66440,133,5,1,212,off-peak
66441,133,5,2,141,off-peak
66442,133,5,3,175,off-peak
66443,133,5,4,165,off-peak
66444,133,5,5,326,off-peak
66445,133,5,6,224,off-peak
66446,133,5,7,952,peak
66447,133,5,8,857,peak
66448,133,5,9,772,peak
66449,133,5,10,231,off-peak
66450,133,5,11,205,off-peak
66451,133,5,12,278,off-peak
66452,133,5,13,269,off-peak
66453,133,5,14,257,off-peak
66454,133,5,15,345,off-peak
66455,133,5,16,100,off-peak
66456,133,5,17,1121,peak
66457,133,5,18,1013,peak
66458,133,5,19,1178,peak
66459,133,5,20,158,off-peak
66460,133,5,21,179,off-peak
66461,133,5,22,341,off-peak
66462,133,5,23,108,off-peak
66463,133,6,0,115,off-peak
66464,133,6,1,144,off-peak
66465,133,6,2,110,off-peak
66466,133,6,3,285,off-peak
66467,133,6,4,248,off-peak
66468,133,6,5,127,off-peak
66469,133,6,6,279,off-peak
66470,133,6,7,941,peak
66471,133,6,8,870,peak
66472,133,6,9,1138,peak
66473,133,6,10,334,off-peak
66474,133,6,11,105,off-peak
66475,133,6,12,128,off-peak
66476,133,6,13,259,off-peak
66477,133,6,14,274,off-peak
66478,133,6,15,185,off-peak
66479,133,6,16,168,off-peak
66480,133,6,17,919,peak
66481,133,6,18,850,peak
66482,133,6,19,995,peak
66483,133,6,20,200,off-peak
66484,133,6,21,154,off-peak
66485,133,6,22,301,off-peak
66486,133,6,23,235,off-peak
66487,133,0,0,150,off-peak
66488,133,0,1,158,off-peak
66489,133,0,2,185,off-peak
66490,133,0,3,225,off-peak
66491,133,0,4,227,off-peak
66492,133,0,5,291,off-peak
66493,133,0,6,156,off-peak
66494,133,0,7,1002,peak
66495,133,0,8,769,peak
66496,133,0,9,1091,peak
66497,133,0,10,162,off-peak
66498,133,0,11,310,off-peak
66499,133,0,12,325,off-peak
66500,133,0,13,159,off-peak
66501,133,0,14,208,off-peak
66502,133,0,15,131,off-peak
66503,133,0,16,127,off-peak
66504,133,0,17,842,peak
66505,133,0,18,823,peak
66506,133,0,19,950,peak
66507,133,0,20,327,off-peak
66508,133,0,21,169,off-peak
66509,133,0,22,225,off-peak
66510,133,0,23,171,off-peak
66511,133,1,0,335,off-peak
66512,133,1,1,104,off-peak
66513,133,1,2,328,off-peak
66514,133,1,3,343,off-peak
66515,133,1,4,145,off-peak
66516,133,1,5,322,off-peak
66517,133,1,6,345,off-peak
66518,133,1,7,759,peak
66519,133,1,8,1128,peak
66520,133,1,9,931,peak
66521,133,1,10,265,off-peak
66522,133,1,11,270,off-peak
66523,133,1,12,139,off-peak
66524,133,1,13,307,off-peak
66525,133,1,14,101,off-peak
66526,133,1,15,144,off-peak
66527,133,1,16,348,off-peak
66528,133,1,17,1072,peak
66529,133,1,18,908,peak
66530,133,1,19,1100,peak
66531,133,1,20,273,off-peak
66532,133,1,21,102,off-peak
66533,133,1,22,293,off-peak
66534,133,1,23,196,off-peak
66535,134,2,0,109,off-peak
66536,134,2,1,261,off-peak
66537,134,2,2,231,off-peak
66538,134,2,3,308,off-peak
66539,134,2,4,182,off-peak
66540,134,2,5,163,off-peak
66541,134,2,6,141,off-peak
66542,134,2,7,836,peak
66543,134,2,8,1183,peak
66544,134,2,9,1213,peak
66545,134,2,10,262,off-peak
66546,134,2,11,189,off-peak
66547,134,2,12,174,off-peak
66548,134,2,13,253,off-peak
66549,134,2,14,218,off-peak
66550,134,2,15,279,off-peak
66551,134,2,16,301,off-peak
66552,134,2,17,827,peak
66553,134,2,18,1112,peak
66554,134,2,19,990,peak
66555,134,2,20,196,off-peak
66556,134,2,21,265,off-peak
66557,134,2,22,238,off-peak
66558,134,2,23,168,off-peak
66559,134,3,0,104,off-peak
66560,134,3,1,285,off-peak
66561,134,3,2,272,off-peak
66562,134,3,3,129,off-peak
66563,134,3,4,153,off-peak
66564,134,3,5,343,off-peak
66565,134,3,6,124,off-peak
66566,134,3,7,971,peak
66567,134,3,8,923,peak
66568,134,3,9,1071,peak
66569,134,3,10,313,off-peak
66570,134,3,11,127,off-peak
66571,134,3,12,350,off-peak
66572,134,3,13,102,off-peak
66573,134,3,14,203,off-peak
66574,134,3,15,276,off-peak
66575,134,3,16,258,off-peak
66576,134,3,17,849,peak
66577,134,3,18,792,peak
66578,134,3,19,1219,peak
66579,134,3,20,197,off-peak
66580,134,3,21,304,off-peak
66581,134,3,22,316,off-peak
66582,134,3,23,301,off-peak
66583,134,4,0,331,off-peak
66584,134,4,1,284,off-peak
66585,134,4,2,257,off-peak
66586,134,4,3,267,off-peak
66587,134,4,4,162,off-peak
66588,134,4,5,289,off-peak
66589,134,4,6,290,off-peak
66590,134,4,7,1127,peak
66591,134,4,8,940,peak
66592,134,4,9,1054,peak
66593,134,4,10,313,off-peak
66594,134,4,11,118,off-peak
66595,134,4,12,318,off-peak
66596,134,4,13,300,off-peak
66597,134,4,14,144,off-peak
66598,134,4,15,163,off-peak
66599,134,4,16,204,off-peak
66600,134,4,17,894,peak
66601,134,4,18,1189,peak
66602,134,4,19,843,peak
66603,134,4,20,347,off-peak
66604,134,4,21,250,off-peak
66605,134,4,22,330,off-peak
66606,134,4,23,111,off-peak
66607,134,5,0,316,off-peak
66608,134,5,1,134,off-peak
66609,134,5,2,326,off-peak
66610,134,5,3,184,off-peak
66611,134,5,4,201,off-peak
66612,134,5,5,323,off-peak
66613,134,5,6,231,off-peak
66614,134,5,7,789,peak
66615,134,5,8,958,peak
66616,134,5,9,1151,peak
66617,134,5,10,311,off-peak
66618,134,5,11,115,off-peak
66619,134,5,12,174,off-peak
66620,134,5,13,249,off-peak
66621,134,5,14,292,off-peak
66622,134,5,15,323,off-peak
66623,134,5,16,239,off-peak
66624,134,5,17,1151,peak
66625,134,5,18,955,peak
66626,134,5,19,777,peak
66627,134,5,20,167,off-peak
66628,134,5,21,334,off-peak
66629,134,5,22,245,off-peak
66630,134,5,23,238,off-peak
66631,134,6,0,126,off-peak
66632,134,6,1,203,off-peak
66633,134,6,2,136,off-peak
66634,134,6,3,108,off-peak
66635,134,6,4,171,off-peak
66636,134,6,5,106,off-peak
66637,134,6,6,234,off-peak
66638,134,6,7,1165,peak
66639,134,6,8,963,peak
66640,134,6,9,1162,peak
66641,134,6,10,321,off-peak
66642,134,6,11,115,off-peak
66643,134,6,12,300,off-peak
66644,134,6,13,340,off-peak
66645,134,6,14,193,off-peak
66646,134,6,15,285,off-peak
66647,134,6,16,218,off-peak
66648,134,6,17,1083,peak
66649,134,6,18,829,peak
66650,134,6,19,1097,peak
66651,134,6,20,191,off-peak
66652,134,6,21,219,off-peak
66653,134,6,22,312,off-peak
66654,134,6,23,270,off-peak
66655,134,0,0,347,off-peak
66656,134,0,1,311,off-peak
66657,134,0,2,336,off-peak
66658,134,0,3,265,off-peak
66659,134,0,4,255,off-peak
66660,134,0,5,100,off-peak
66661,134,0,6,212,off-peak
66662,134,0,7,768,peak
66663,134,0,8,1208,peak
66664,134,0,9,1163,peak
66665,134,0,10,137,off-peak
66666,134,0,11,139,off-peak
66667,134,0,12,104,off-peak
66668,134,0,13,130,off-peak
66669,134,0,14,186,off-peak
66670,134,0,15,327,off-peak
66671,134,0,16,156,off-peak
66672,134,0,17,1001,peak
66673,134,0,18,1115,peak
66674,134,0,19,996,peak
66675,134,0,20,329,off-peak
66676,134,0,21,315,off-peak
66677,134,0,22,212,off-peak
66678,134,0,23,120,off-peak
66679,134,1,0,157,off-peak
66680,134,1,1,283,off-peak
66681,134,1,2,135,off-peak
66682,134,1,3,208,off-peak
66683,134,1,4,332,off-peak
66684,134,1,5,218,off-peak
66685,134,1,6,324,off-peak
66686,134,1,7,1248,peak
66687,134,1,8,894,peak
66688,134,1,9,1082,peak
66689,134,1,10,340,off-peak
66690,134,1,11,202,off-peak
66691,134,1,12,119,off-peak
66692,134,1,13,111,off-peak
66693,134,1,14,247,off-peak
66694,134,1,15,185,off-peak
66695,134,1,16,123,off-peak
66696,134,1,17,785,peak
66697,134,1,18,1212,peak
66698,134,1,19,1143,peak
66699,134,1,20,143,off-peak
66700,134,1,21,152,off-peak
66701,134,1,22,297,off-peak
66702,134,1,23,243,off-peak
66703,135,2,0,165,off-peak
66704,135,2,1,340,off-peak
66705,135,2,2,203,off-peak
66706,135,2,3,307,off-peak
66707,135,2,4,201,off-peak
66708,135,2,5,213,off-peak
66709,135,2,6,213,off-peak
66710,135,2,7,1041,peak
66711,135,2,8,1234,peak
66712,135,2,9,906,peak
66713,135,2,10,296,off-peak
66714,135,2,11,107,off-peak
66715,135,2,12,275,off-peak
66716,135,2,13,283,off-peak
66717,135,2,14,332,off-peak
66718,135,2,15,191,off-peak
66719,135,2,16,298,off-peak
66720,135,2,17,1011,peak
66721,135,2,18,977,peak
66722,135,2,19,1018,peak
66723,135,2,20,171,off-peak
66724,135,2,21,259,off-peak
66725,135,2,22,203,off-peak
66726,135,2,23,306,off-peak
66727,135,3,0,282,off-peak
66728,135,3,1,310,off-peak
66729,135,3,2,167,off-peak
66730,135,3,3,224,off-peak
66731,135,3,4,122,off-peak
66732,135,3,5,129,off-peak
66733,135,3,6,289,off-peak
66734,135,3,7,927,peak
66735,135,3,8,887,peak
66736,135,3,9,870,peak
66737,135,3,10,138,off-peak
66738,135,3,11,339,off-peak
66739,135,3,12,340,off-peak
66740,135,3,13,335,off-peak
66741,135,3,14,251,off-peak
66742,135,3,15,236,off-peak
66743,135,3,16,276,off-peak
66744,135,3,17,784,peak
66745,135,3,18,764,peak
66746,135,3,19,940,peak
66747,135,3,20,312,off-peak
66748,135,3,21,250,off-peak
66749,135,3,22,121,off-peak
66750,135,3,23,102,off-peak
66751,135,4,0,341,off-peak
66752,135,4,1,159,off-peak
66753,135,4,2,212,off-peak
66754,135,4,3,258,off-peak
66755,135,4,4,274,off-peak
66756,135,4,5,159,off-peak
66757,135,4,6,245,off-peak
66758,135,4,7,1153,peak
66759,135,4,8,823,peak
66760,135,4,9,816,peak
66761,135,4,10,187,off-peak
66762,135,4,11,350,off-peak
66763,135,4,12,329,off-peak
66764,135,4,13,263,off-peak
66765,135,4,14,268,off-peak
66766,135,4,15,122,off-peak
66767,135,4,16,145,off-peak
66768,135,4,17,978,peak
66769,135,4,18,1161,peak
66770,135,4,19,1008,peak
66771,135,4,20,301,off-peak
66772,135,4,21,224,off-peak
66773,135,4,22,338,off-peak
66774,135,4,23,270,off-peak
66775,135,5,0,343,off-peak
66776,135,5,1,239,off-peak
66777,135,5,2,213,off-peak
66778,135,5,3,137,off-peak
66779,135,5,4,198,off-peak
66780,135,5,5,192,off-peak
66781,135,5,6,286,off-peak
66782,135,5,7,996,peak
66783,135,5,8,1184,peak
66784,135,5,9,995,peak
66785,135,5,10,133,off-peak
66786,135,5,11,261,off-peak
66787,135,5,12,101,off-peak
66788,135,5,13,298,off-peak
66789,135,5,14,272,off-peak
66790,135,5,15,189,off-peak
66791,135,5,16,348,off-peak
66792,135,5,17,1077,peak
66793,135,5,18,1219,peak
66794,135,5,19,1020,peak
66795,135,5,20,156,off-peak
66796,135,5,21,314,off-peak
66797,135,5,22,179,off-peak
66798,135,5,23,131,off-peak
66799,135,6,0,158,off-peak
66800,135,6,1,180,off-peak
66801,135,6,2,134,off-peak
66802,135,6,3,141,off-peak
66803,135,6,4,134,off-peak
66804,135,6,5,116,off-peak
66805,135,6,6,303,off-peak
66806,135,6,7,1139,peak
66807,135,6,8,1074,peak
66808,135,6,9,830,peak
66809,135,6,10,113,off-peak
66810,135,6,11,111,off-peak
66811,135,6,12,184,off-peak
66812,135,6,13,207,off-peak
66813,135,6,14,209,off-peak
66814,135,6,15,335,off-peak
66815,135,6,16,143,off-peak
66816,135,6,17,784,peak
66817,135,6,18,996,peak
66818,135,6,19,929,peak
66819,135,6,20,149,off-peak
66820,135,6,21,129,off-peak
66821,135,6,22,271,off-peak
66822,135,6,23,348,off-peak
66823,135,0,0,119,off-peak
66824,135,0,1,271,off-peak
66825,135,0,2,340,off-peak
66826,135,0,3,317,off-peak
66827,135,0,4,138,off-peak
66828,135,0,5,186,off-peak
66829,135,0,6,101,off-peak
66830,135,0,7,751,peak
66831,135,0,8,1102,peak
66832,135,0,9,991,peak
66833,135,0,10,216,off-peak
66834,135,0,11,150,off-peak
66835,135,0,12,147,off-peak
66836,135,0,13,170,off-peak
66837,135,0,14,173,off-peak
66838,135,0,15,257,off-peak
66839,135,0,16,286,off-peak
66840,135,0,17,1184,peak
66841,135,0,18,937,peak
66842,135,0,19,1152,peak
66843,135,0,20,164,off-peak
66844,135,0,21,165,off-peak
66845,135,0,22,274,off-peak
66846,135,0,23,182,off-peak
66847,135,1,0,230,off-peak
66848,135,1,1,260,off-peak
66849,135,1,2,176,off-peak
66850,135,1,3,323,off-peak
66851,135,1,4,279,off-peak
66852,135,1,5,104,off-peak
66853,135,1,6,313,off-peak
66854,135,1,7,1027,peak
66855,135,1,8,845,peak
66856,135,1,9,1052,peak
66857,135,1,10,212,off-peak
66858,135,1,11,329,off-peak
66859,135,1,12,301,off-peak
66860,135,1,13,213,off-peak
66861,135,1,14,190,off-peak
66862,135,1,15,256,off-peak
66863,135,1,16,152,off-peak
66864,135,1,17,1110,peak
66865,135,1,18,1151,peak
66866,135,1,19,1233,peak
66867,135,1,20,156,off-peak
66868,135,1,21,142,off-peak
66869,135,1,22,325,off-peak
66870,135,1,23,278,off-peak
66871,136,2,0,281,off-peak
66872,136,2,1,107,off-peak
66873,136,2,2,140,off-peak
66874,136,2,3,334,off-peak
66875,136,2,4,119,off-peak
66876,136,2,5,183,off-peak
66877,136,2,6,283,off-peak
66878,136,2,7,1140,peak
66879,136,2,8,1051,peak
66880,136,2,9,979,peak
66881,136,2,10,259,off-peak
66882,136,2,11,233,off-peak
66883,136,2,12,108,off-peak
66884,136,2,13,336,off-peak
66885,136,2,14,111,off-peak
66886,136,2,15,198,off-peak
66887,136,2,16,320,off-peak
66888,136,2,17,979,peak
66889,136,2,18,1140,peak
66890,136,2,19,931,peak
66891,136,2,20,229,off-peak
66892,136,2,21,283,off-peak
66893,136,2,22,172,off-peak
66894,136,2,23,174,off-peak
66895,136,3,0,214,off-peak
66896,136,3,1,217,off-peak
66897,136,3,2,303,off-peak
66898,136,3,3,170,off-peak
66899,136,3,4,292,off-peak
66900,136,3,5,112,off-peak
66901,136,3,6,253,off-peak
66902,136,3,7,1124,peak
66903,136,3,8,777,peak
66904,136,3,9,1042,peak
