Date,station,passenger_demand,day_of_week,day,month,year,is_weekend,day_type,median_demand,p80_demand,p90_demand,crowd_level,line,latitude,longitude
2023-07-07,Dilshad Garden,56.0,4,7,7,2023,0,Weekday,105.0,151.0,174.90000000000003,Low,Red line,28.67592,77.32142
2023-07-07,Hauz Khas,98.0,4,7,7,2023,0,Weekday,112.0,156.0,177.0,Low,Magenta line / Yellow line,28.5442564,77.2067072
2023-07-07,Inderlok,104.0,4,7,7,2023,0,Weekday,108.0,153.0,179.0,Low,Green line / Red line,28.67319,77.16994
2023-07-07,Janakpuri West,57.0,4,7,7,2023,0,Weekday,117.0,157.0,176.2,Low,Blue line / Magenta line,28.62943,77.07767
2023-07-07,Jasola Vihar,17.0,4,7,7,2023,0,Weekday,104.0,148.0,170.0,Low,Magenta line,28.5458279,77.2966578
2023-07-07,Kalkaji Mandir,191.0,4,7,7,2023,0,Weekday,114.0,153.20000000000005,179.20000000000005,High,Magenta line / Voilet line,28.5497752,77.2606671
2023-07-07,Kashmere Gate,189.0,4,7,7,2023,0,Weekday,109.0,150.0,172.90000000000003,High,Voilet line / Red line / Yellow line,28.6675,77.22817
2023-07-07,Kirti Nagar,21.0,4,7,7,2023,0,Weekday,43.0,67.0,79.40000000000003,Low,Green line branch / Blue line,28.65575,77.15057
2023-07-07,Laxmi Nagar,224.0,4,7,7,2023,0,Weekday,112.0,159.0,180.0,High,Blue line branch,28.63064,77.27749
2023-07-07,Mandi House,214.0,4,7,7,2023,0,Weekday,177.5,228.8,261.0,Medium,Blue line / Voilet line,28.62588,77.2341
2023-07-07,Model Town,108.0,4,7,7,2023,0,Weekday,113.0,154.0,182.2,Low,Yellow line,28.70278,77.19363
2023-07-07,Netaji Subhash Place,22.0,4,7,7,2023,0,Weekday,46.0,74.0,94.0,Low,Pink line / Red line,28.69605175,77.15264042
2023-07-07,New Delhi,200.0,4,7,7,2023,0,Weekday,168.5,220.8,246.0,Medium,Yellow line,28.64307,77.22144
2023-07-07,Noida City Centre,293.0,4,7,7,2023,0,Weekday,250.0,311.0,341.0,Medium,Blue line,28.57466,77.35608
2023-07-07,Pragati Maidan,21.0,4,7,7,2023,0,Weekday,48.0,77.0,95.20000000000005,Low,Blue line,28.62342,77.2425
2023-07-07,Punjabi Bagh,51.0,4,7,7,2023,0,Weekday,44.0,69.0,85.0,Medium,Green line,28.67289,77.14614
2023-07-07,Rajiv Chowk,441.0,4,7,7,2023,0,Weekday,312.0,382.0,420.90000000000003,High,Yellow line / Blue line,28.63282,77.21826
2023-07-07,Rajouri Garden,86.0,4,7,7,2023,0,Weekday,114.0,153.0,175.0,Low,Pink line / Blue line,28.6421518,77.11606038
2023-07-07,Shivaji Park,40.0,4,7,7,2023,0,Weekday,43.0,69.80000000000001,91.0,Low,Green line,28.6749,77.13056
2023-07-08,AIIMS,102.0,5,8,7,2023,1,Weekend,105.0,151.0,180.80000000000007,Low,Yellow line,28.56892,77.20771
2023-07-08,Central Secretariat,63.0,5,8,7,2023,1,Weekend,113.5,156.60000000000002,180.3,Low,Yellow line / Voilet line,28.61474,77.21191
2023-07-08,Chandni Chowk,82.0,5,8,7,2023,1,Weekend,112.0,155.4000000000001,175.10000000000002,Low,Yellow line,28.65785,77.23014
2023-07-08,Dilshad Garden,112.0,5,8,7,2023,1,Weekend,105.0,151.0,174.90000000000003,Medium,Red line,28.67592,77.32142
2023-07-08,Hauz Khas,103.0,5,8,7,2023,1,Weekend,112.0,156.0,177.0,Low,Magenta line / Yellow line,28.5442564,77.2067072
2023-07-08,Inderlok,145.0,5,8,7,2023,1,Weekend,108.0,153.0,179.0,Medium,Green line / Red line,28.67319,77.16994
2023-07-08,Janakpuri West,158.0,5,8,7,2023,1,Weekend,117.0,157.0,176.2,High,Blue line / Magenta line,28.62943,77.07767
2023-07-08,Jasola Vihar,39.0,5,8,7,2023,1,Weekend,104.0,148.0,170.0,Low,Magenta line,28.5458279,77.2966578
2023-07-08,Kalkaji Mandir,78.0,5,8,7,2023,1,Weekend,114.0,153.20000000000005,179.20000000000005,Low,Magenta line / Voilet line,28.5497752,77.2606671
2023-07-08,Kashmere Gate,220.0,5,8,7,2023,1,Weekend,109.0,150.0,172.90000000000003,High,Voilet line / Red line / Yellow line,28.6675,77.22817
2023-07-08,Kirti Nagar,18.0,5,8,7,2023,1,Weekend,43.0,67.0,79.40000000000003,Low,Green line branch / Blue line,28.65575,77.15057
2023-07-08,Laxmi Nagar,117.0,5,8,7,2023,1,Weekend,112.0,159.0,180.0,Medium,Blue line branch,28.63064,77.27749
2023-07-08,Mandi House,229.0,5,8,7,2023,1,Weekend,177.5,228.8,261.0,High,Blue line / Voilet line,28.62588,77.2341
2023-07-08,Model Town,31.0,5,8,7,2023,1,Weekend,113.0,154.0,182.2,Low,Yellow line,28.70278,77.19363
2023-07-08,Netaji Subhash Place,42.0,5,8,7,2023,1,Weekend,46.0,74.0,94.0,Low,Pink line / Red line,28.69605175,77.15264042
2023-07-08,New Delhi,223.0,5,8,7,2023,1,Weekend,168.5,220.8,246.0,High,Yellow line,28.64307,77.22144
2023-07-08,Noida City Centre,247.0,5,8,7,2023,1,Weekend,250.0,311.0,341.0,Low,Blue line,28.57466,77.35608
2023-07-08,Pragati Maidan,83.0,5,8,7,2023,1,Weekend,48.0,77.0,95.20000000000005,High,Blue line,28.62342,77.2425
2023-07-08,Punjabi Bagh,89.0,5,8,7,2023,1,Weekend,44.0,69.0,85.0,High,Green line,28.67289,77.14614
2023-07-08,Rajiv Chowk,490.0,5,8,7,2023,1,Weekend,312.0,382.0,420.90000000000003,High,Yellow line / Blue line,28.63282,77.21826
2023-07-08,Rajouri Garden,173.0,5,8,7,2023,1,Weekend,114.0,153.0,175.0,High,Pink line / Blue line,28.6421518,77.11606038
2023-07-08,Shivaji Park,20.0,5,8,7,2023,1,Weekend,43.0,69.80000000000001,91.0,Low,Green line,28.6749,77.13056
2023-07-09,AIIMS,66.0,6,9,7,2023,1,Weekend,105.0,151.0,180.80000000000007,Low,Yellow line,28.56892,77.20771
2023-07-09,Barakhamba Road,43.0,6,9,7,2023,1,Weekend,43.0,71.0,88.0,Medium,Blue line,28.63003,77.22436
2023-07-09,Central Secretariat,68.0,6,9,7,2023,1,Weekend,113.5,156.60000000000002,180.3,Low,Yellow line / Voilet line,28.61474,77.21191
2023-07-09,Chandni Chowk,56.0,6,9,7,2023,1,Weekend,112.0,155.4000000000001,175.10000000000002,Low,Yellow line,28.65785,77.23014
2023-07-09,Dilshad Garden,132.0,6,9,7,2023,1,Weekend,105.0,151.0,174.90000000000003,Medium,Red line,28.67592,77.32142
2023-07-09,Hauz Khas,121.0,6,9,7,2023,1,Weekend,112.0,156.0,177.0,Medium,Magenta line / Yellow line,28.5442564,77.2067072
2023-07-09,Inderlok,265.0,6,9,7,2023,1,Weekend,108.0,153.0,179.0,High,Green line / Red line,28.67319,77.16994
2023-07-09,Janakpuri West,77.0,6,9,7,2023,1,Weekend,117.0,157.0,176.2,Low,Blue line / Magenta line,28.62943,77.07767
2023-07-09,Jasola Vihar,172.0,6,9,7,2023,1,Weekend,104.0,148.0,170.0,High,Magenta line,28.5458279,77.2966578
2023-07-09,Kalkaji Mandir,94.0,6,9,7,2023,1,Weekend,114.0,153.20000000000005,179.20000000000005,Low,Magenta line / Voilet line,28.5497752,77.2606671
2023-07-09,Kashmere Gate,127.0,6,9,7,2023,1,Weekend,109.0,150.0,172.90000000000003,Medium,Voilet line / Red line / Yellow line,28.6675,77.22817
2023-07-09,Kirti Nagar,35.0,6,9,7,2023,1,Weekend,43.0,67.0,79.40000000000003,Low,Green line branch / Blue line,28.65575,77.15057
2023-07-09,Laxmi Nagar,156.0,6,9,7,2023,1,Weekend,112.0,159.0,180.0,Medium,Blue line branch,28.63064,77.27749
2023-07-09,Mandi House,201.0,6,9,7,2023,1,Weekend,177.5,228.8,261.0,Medium,Blue line / Voilet line,28.62588,77.2341
2023-07-09,Model Town,145.0,6,9,7,2023,1,Weekend,113.0,154.0,182.2,Medium,Yellow line,28.70278,77.19363
2023-07-09,Netaji Subhash Place,41.0,6,9,7,2023,1,Weekend,46.0,74.0,94.0,Low,Pink line / Red line,28.69605175,77.15264042
2023-07-09,New Delhi,121.0,6,9,7,2023,1,Weekend,168.5,220.8,246.0,Low,Yellow line,28.64307,77.22144
2023-07-09,Noida City Centre,246.0,6,9,7,2023,1,Weekend,250.0,311.0,341.0,Low,Blue line,28.57466,77.35608
2023-07-09,Punjabi Bagh,100.0,6,9,7,2023,1,Weekend,44.0,69.0,85.0,High,Green line,28.67289,77.14614
2023-07-09,Rajiv Chowk,263.0,6,9,7,2023,1,Weekend,312.0,382.0,420.90000000000003,Low,Yellow line / Blue line,28.63282,77.21826
2023-07-09,Rajouri Garden,75.0,6,9,7,2023,1,Weekend,114.0,153.0,175.0,Low,Pink line / Blue line,28.6421518,77.11606038
2023-07-09,Shivaji Park,41.0,6,9,7,2023,1,Weekend,43.0,69.80000000000001,91.0,Low,Green line,28.6749,77.13056
2023-07-10,AIIMS,121.0,0,10,7,2023,0,Weekday,105.0,151.0,180.80000000000007,Medium,Yellow line,28.56892,77.20771
2023-07-10,Barakhamba Road,21.0,0,10,7,2023,0,Weekday,43.0,71.0,88.0,Low,Blue line,28.63003,77.22436
2023-07-10,Central Secretariat,158.0,0,10,7,2023,0,Weekday,113.5,156.60000000000002,180.3,High,Yellow line / Voilet line,28.61474,77.21191
2023-07-10,Chandni Chowk,108.0,0,10,7,2023,0,Weekday,112.0,155.4000000000001,175.10000000000002,Low,Yellow line,28.65785,77.23014
2023-07-10,Dilshad Garden,20.0,0,10,7,2023,0,Weekday,105.0,151.0,174.90000000000003,Low,Red line,28.67592,77.32142
2023-07-10,Hauz Khas,133.0,0,10,7,2023,0,Weekday,112.0,156.0,177.0,Medium,Magenta line / Yellow line,28.5442564,77.2067072
2023-07-10,Inderlok,113.0,0,10,7,2023,0,Weekday,108.0,153.0,179.0,Medium,Green line / Red line,28.67319,77.16994
2023-07-10,Janakpuri West,143.0,0,10,7,2023,0,Weekday,117.0,157.0,176.2,Medium,Blue line / Magenta line,28.62943,77.07767
2023-07-10,Jasola Vihar,138.0,0,10,7,2023,0,Weekday,104.0,148.0,170.0,Medium,Magenta line,28.5458279,77.2966578
2023-07-10,Kalkaji Mandir,216.0,0,10,7,2023,0,Weekday,114.0,153.20000000000005,179.20000000000005,High,Magenta line / Voilet line,28.5497752,77.2606671
2023-07-10,Kashmere Gate,79.0,0,10,7,2023,0,Weekday,109.0,150.0,172.90000000000003,Low,Voilet line / Red line / Yellow line,28.6675,77.22817
2023-07-10,Kirti Nagar,74.0,0,10,7,2023,0,Weekday,43.0,67.0,79.40000000000003,High,Green line branch / Blue line,28.65575,77.15057
2023-07-10,Laxmi Nagar,112.0,0,10,7,2023,0,Weekday,112.0,159.0,180.0,Medium,Blue line branch,28.63064,77.27749
2023-07-10,Mandi House,207.0,0,10,7,2023,0,Weekday,177.5,228.8,261.0,Medium,Blue line / Voilet line,28.62588,77.2341
2023-07-10,Model Town,118.0,0,10,7,2023,0,Weekday,113.0,154.0,182.2,Medium,Yellow line,28.70278,77.19363
2023-07-10,Netaji Subhash Place,65.0,0,10,7,2023,0,Weekday,46.0,74.0,94.0,Medium,Pink line / Red line,28.69605175,77.15264042
2023-07-10,New Delhi,145.0,0,10,7,2023,0,Weekday,168.5,220.8,246.0,Low,Yellow line,28.64307,77.22144
2023-07-10,Noida City Centre,145.0,0,10,7,2023,0,Weekday,250.0,311.0,341.0,Low,Blue line,28.57466,77.35608
2023-07-10,Pragati Maidan,35.0,0,10,7,2023,0,Weekday,48.0,77.0,95.20000000000005,Low,Blue line,28.62342,77.2425
2023-07-10,Punjabi Bagh,19.0,0,10,7,2023,0,Weekday,44.0,69.0,85.0,Low,Green line,28.67289,77.14614
2023-07-10,Rajiv Chowk,292.0,0,10,7,2023,0,Weekday,312.0,382.0,420.90000000000003,Low,Yellow line / Blue line,28.63282,77.21826
2023-07-10,Rajouri Garden,101.0,0,10,7,2023,0,Weekday,114.0,153.0,175.0,Low,Pink line / Blue line,28.6421518,77.11606038
2023-07-10,Shivaji Park,41.0,0,10,7,2023,0,Weekday,43.0,69.80000000000001,91.0,Low,Green line,28.6749,77.13056
2023-07-11,AIIMS,83.0,1,11,7,2023,0,Weekday,105.0,151.0,180.80000000000007,Low,Yellow line,28.56892,77.20771
2023-07-11,Barakhamba Road,16.0,1,11,7,2023,0,Weekday,43.0,71.0,88.0,Low,Blue line,28.63003,77.22436
2023-07-11,Central Secretariat,114.0,1,11,7,2023,0,Weekday,113.5,156.60000000000002,180.3,Medium,Yellow line / Voilet line,28.61474,77.21191
2023-07-11,Chandni Chowk,104.0,1,11,7,2023,0,Weekday,112.0,155.4000000000001,175.10000000000002,Low,Yellow line,28.65785,77.23014
2023-07-11,Dilshad Garden,63.0,1,11,7,2023,0,Weekday,105.0,151.0,174.90000000000003,Low,Red line,28.67592,77.32142
2023-07-11,Hauz Khas,88.0,1,11,7,2023,0,Weekday,112.0,156.0,177.0,Low,Magenta line / Yellow line,28.5442564,77.2067072
2023-07-11,Inderlok,88.0,1,11,7,2023,0,Weekday,108.0,153.0,179.0,Low,Green line / Red line,28.67319,77.16994
2023-07-11,Janakpuri West,115.0,1,11,7,2023,0,Weekday,117.0,157.0,176.2,Low,Blue line / Magenta line,28.62943,77.07767
2023-07-11,Jasola Vihar,168.0,1,11,7,2023,0,Weekday,104.0,148.0,170.0,High,Magenta line,28.5458279,77.2966578
2023-07-11,Kalkaji Mandir,78.0,1,11,7,2023,0,Weekday,114.0,153.20000000000005,179.20000000000005,Low,Magenta line / Voilet line,28.5497752,77.2606671
2023-07-11,Kashmere Gate,99.0,1,11,7,2023,0,Weekday,109.0,150.0,172.90000000000003,Low,Voilet line / Red line / Yellow line,28.6675,77.22817
2023-07-11,Kirti Nagar,38.0,1,11,7,2023,0,Weekday,43.0,67.0,79.40000000000003,Low,Green line branch / Blue line,28.65575,77.15057
2023-07-11,Laxmi Nagar,66.0,1,11,7,2023,0,Weekday,112.0,159.0,180.0,Low,Blue line branch,28.63064,77.27749
2023-07-11,Mandi House,288.0,1,11,7,2023,0,Weekday,177.5,228.8,261.0,High,Blue line / Voilet line,28.62588,77.2341
2023-07-11,Model Town,122.0,1,11,7,2023,0,Weekday,113.0,154.0,182.2,Medium,Yellow line,28.70278,77.19363
2023-07-11,Netaji Subhash Place,36.0,1,11,7,2023,0,Weekday,46.0,74.0,94.0,Low,Pink line / Red line,28.69605175,77.15264042
2023-07-11,New Delhi,172.0,1,11,7,2023,0,Weekday,168.5,220.8,246.0,Medium,Yellow line,28.64307,77.22144
2023-07-11,Noida City Centre,286.0,1,11,7,2023,0,Weekday,250.0,311.0,341.0,Medium,Blue line,28.57466,77.35608
2023-07-11,Pragati Maidan,17.0,1,11,7,2023,0,Weekday,48.0,77.0,95.20000000000005,Low,Blue line,28.62342,77.2425
2023-07-11,Punjabi Bagh,40.0,1,11,7,2023,0,Weekday,44.0,69.0,85.0,Low,Green line,28.67289,77.14614
2023-07-11,Rajiv Chowk,437.0,1,11,7,2023,0,Weekday,312.0,382.0,420.90000000000003,High,Yellow line / Blue line,28.63282,77.21826
2023-07-11,Rajouri Garden,162.0,1,11,7,2023,0,Weekday,114.0,153.0,175.0,High,Pink line / Blue line,28.6421518,77.11606038
2023-07-11,Shivaji Park,60.0,1,11,7,2023,0,Weekday,43.0,69.80000000000001,91.0,Medium,Green line,28.6749,77.13056
2023-07-12,AIIMS,117.0,2,12,7,2023,0,Weekday,105.0,151.0,180.80000000000007,Medium,Yellow line,28.56892,77.20771
2023-07-12,Barakhamba Road,71.0,2,12,7,2023,0,Weekday,43.0,71.0,88.0,Medium,Blue line,28.63003,77.22436
2023-07-12,Central Secretariat,205.0,2,12,7,2023,0,Weekday,113.5,156.60000000000002,180.3,High,Yellow line / Voilet line,28.61474,77.21191
2023-07-12,Chandni Chowk,56.0,2,12,7,2023,0,Weekday,112.0,155.4000000000001,175.10000000000002,Low,Yellow line,28.65785,77.23014
2023-07-12,Dilshad Garden,145.0,2,12,7,2023,0,Weekday,105.0,151.0,174.90000000000003,Medium,Red line,28.67592,77.32142
2023-07-12,Hauz Khas,102.0,2,12,7,2023,0,Weekday,112.0,156.0,177.0,Low,Magenta line / Yellow line,28.5442564,77.2067072
2023-07-12,Inderlok,157.0,2,12,7,2023,0,Weekday,108.0,153.0,179.0,High,Green line / Red line,28.67319,77.16994
2023-07-12,Janakpuri West,114.0,2,12,7,2023,0,Weekday,117.0,157.0,176.2,Low,Blue line / Magenta line,28.62943,77.07767
2023-07-12,Jasola Vihar,94.0,2,12,7,2023,0,Weekday,104.0,148.0,170.0,Low,Magenta line,28.5458279,77.2966578
2023-07-12,Kalkaji Mandir,143.0,2,12,7,2023,0,Weekday,114.0,153.20000000000005,179.20000000000005,Medium,Magenta line / Voilet line,28.5497752,77.2606671
2023-07-12,Kashmere Gate,45.0,2,12,7,2023,0,Weekday,109.0,150.0,172.90000000000003,Low,Voilet line / Red line / Yellow line,28.6675,77.22817
2023-07-12,Laxmi Nagar,110.0,2,12,7,2023,0,Weekday,112.0,159.0,180.0,Low,Blue line branch,28.63064,77.27749
2023-07-12,Mandi House,244.0,2,12,7,2023,0,Weekday,177.5,228.8,261.0,High,Blue line / Voilet line,28.62588,77.2341
2023-07-12,Model Town,129.0,2,12,7,2023,0,Weekday,113.0,154.0,182.2,Medium,Yellow line,28.70278,77.19363
2023-07-12,Netaji Subhash Place,38.0,2,12,7,2023,0,Weekday,46.0,74.0,94.0,Low,Pink line / Red line,28.69605175,77.15264042
2023-07-12,New Delhi,137.0,2,12,7,2023,0,Weekday,168.5,220.8,246.0,Low,Yellow line,28.64307,77.22144
2023-07-12,Noida City Centre,263.0,2,12,7,2023,0,Weekday,250.0,311.0,341.0,Medium,Blue line,28.57466,77.35608
2023-07-12,Pragati Maidan,36.0,2,12,7,2023,0,Weekday,48.0,77.0,95.20000000000005,Low,Blue line,28.62342,77.2425
2023-07-12,Punjabi Bagh,82.0,2,12,7,2023,0,Weekday,44.0,69.0,85.0,High,Green line,28.67289,77.14614
2023-07-12,Rajiv Chowk,277.0,2,12,7,2023,0,Weekday,312.0,382.0,420.90000000000003,Low,Yellow line / Blue line,28.63282,77.21826
2023-07-12,Rajouri Garden,102.0,2,12,7,2023,0,Weekday,114.0,153.0,175.0,Low,Pink line / Blue line,28.6421518,77.11606038
2023-07-12,Shivaji Park,44.0,2,12,7,2023,0,Weekday,43.0,69.80000000000001,91.0,Medium,Green line,28.6749,77.13056
2023-08-01,AIIMS,136.0,1,1,8,2023,0,Weekday,105.0,151.0,180.80000000000007,Medium,Yellow line,28.56892,77.20771
2023-08-01,Barakhamba Road,35.0,1,1,8,2023,0,Weekday,43.0,71.0,88.0,Low,Blue line,28.63003,77.22436
2023-08-01,Central Secretariat,20.0,1,1,8,2023,0,Weekday,113.5,156.60000000000002,180.3,Low,Yellow line / Voilet line,28.61474,77.21191
2023-08-01,Chandni Chowk,111.0,1,1,8,2023,0,Weekday,112.0,155.4000000000001,175.10000000000002,Low,Yellow line,28.65785,77.23014
2023-08-01,Dilshad Garden,131.0,1,1,8,2023,0,Weekday,105.0,151.0,174.90000000000003,Medium,Red line,28.67592,77.32142
2023-08-01,Hauz Khas,127.0,1,1,8,2023,0,Weekday,112.0,156.0,177.0,Medium,Magenta line / Yellow line,28.5442564,77.2067072
2023-08-01,Inderlok,115.0,1,1,8,2023,0,Weekday,108.0,153.0,179.0,Medium,Green line / Red line,28.67319,77.16994
2023-08-01,Janakpuri West,95.0,1,1,8,2023,0,Weekday,117.0,157.0,176.2,Low,Blue line / Magenta line,28.62943,77.07767
2023-08-01,Jasola Vihar,63.0,1,1,8,2023,0,Weekday,104.0,148.0,170.0,Low,Magenta line,28.5458279,77.2966578
2023-08-01,Kalkaji Mandir,110.0,1,1,8,2023,0,Weekday,114.0,153.20000000000005,179.20000000000005,Low,Magenta line / Voilet line,28.5497752,77.2606671
2023-08-01,Kashmere Gate,103.0,1,1,8,2023,0,Weekday,109.0,150.0,172.90000000000003,Low,Voilet line / Red line / Yellow line,28.6675,77.22817
2023-08-01,Kirti Nagar,64.0,1,1,8,2023,0,Weekday,43.0,67.0,79.40000000000003,Medium,Green line branch / Blue line,28.65575,77.15057
2023-08-01,Laxmi Nagar,80.0,1,1,8,2023,0,Weekday,112.0,159.0,180.0,Low,Blue line branch,28.63064,77.27749
2023-08-01,Mandi House,192.0,1,1,8,2023,0,Weekday,177.5,228.8,261.0,Medium,Blue line / Voilet line,28.62588,77.2341
2023-08-01,Model Town,88.0,1,1,8,2023,0,Weekday,113.0,154.0,182.2,Low,Yellow line,28.70278,77.19363
2023-08-01,Netaji Subhash Place,31.0,1,1,8,2023,0,Weekday,46.0,74.0,94.0,Low,Pink line / Red line,28.69605175,77.15264042
2023-08-01,New Delhi,111.0,1,1,8,2023,0,Weekday,168.5,220.8,246.0,Low,Yellow line,28.64307,77.22144
2023-08-01,Noida City Centre,257.0,1,1,8,2023,0,Weekday,250.0,311.0,341.0,Medium,Blue line,28.57466,77.35608
2023-08-01,Pragati Maidan,17.0,1,1,8,2023,0,Weekday,48.0,77.0,95.20000000000005,Low,Blue line,28.62342,77.2425
2023-08-01,Punjabi Bagh,23.0,1,1,8,2023,0,Weekday,44.0,69.0,85.0,Low,Green line,28.67289,77.14614
2023-08-01,Rajiv Chowk,185.0,1,1,8,2023,0,Weekday,312.0,382.0,420.90000000000003,Low,Yellow line / Blue line,28.63282,77.21826
2023-08-01,Rajouri Garden,103.0,1,1,8,2023,0,Weekday,114.0,153.0,175.0,Low,Pink line / Blue line,28.6421518,77.11606038
2023-08-01,Shivaji Park,67.0,1,1,8,2023,0,Weekday,43.0,69.80000000000001,91.0,Medium,Green line,28.6749,77.13056
2023-08-02,AIIMS,82.0,2,2,8,2023,0,Weekday,105.0,151.0,180.80000000000007,Low,Yellow line,28.56892,77.20771
2023-08-02,Barakhamba Road,22.0,2,2,8,2023,0,Weekday,43.0,71.0,88.0,Low,Blue line,28.63003,77.22436
2023-08-02,Central Secretariat,94.0,2,2,8,2023,0,Weekday,113.5,156.60000000000002,180.3,Low,Yellow line / Voilet line,28.61474,77.21191
2023-08-02,Chandni Chowk,101.0,2,2,8,2023,0,Weekday,112.0,155.4000000000001,175.10000000000002,Low,Yellow line,28.65785,77.23014
2023-08-02,Dilshad Garden,231.0,2,2,8,2023,0,Weekday,105.0,151.0,174.90000000000003,High,Red line,28.67592,77.32142
2023-08-02,Hauz Khas,125.0,2,2,8,2023,0,Weekday,112.0,156.0,177.0,Medium,Magenta line / Yellow line,28.5442564,77.2067072
2023-08-02,Inderlok,194.0,2,2,8,2023,0,Weekday,108.0,153.0,179.0,High,Green line / Red line,28.67319,77.16994
2023-08-02,Janakpuri West,142.0,2,2,8,2023,0,Weekday,117.0,157.0,176.2,Medium,Blue line / Magenta line,28.62943,77.07767
2023-08-02,Jasola Vihar,129.0,2,2,8,2023,0,Weekday,104.0,148.0,170.0,Medium,Magenta line,28.5458279,77.2966578
2023-08-02,Kalkaji Mandir,96.0,2,2,8,2023,0,Weekday,114.0,153.20000000000005,179.20000000000005,Low,Magenta line / Voilet line,28.5497752,77.2606671
2023-08-02,Kashmere Gate,178.0,2,2,8,2023,0,Weekday,109.0,150.0,172.90000000000003,High,Voilet line / Red line / Yellow line,28.6675,77.22817
2023-08-02,Kirti Nagar,21.0,2,2,8,2023,0,Weekday,43.0,67.0,79.40000000000003,Low,Green line branch / Blue line,28.65575,77.15057
2023-08-02,Laxmi Nagar,48.0,2,2,8,2023,0,Weekday,112.0,159.0,180.0,Low,Blue line branch,28.63064,77.27749
2023-08-02,Mandi House,181.0,2,2,8,2023,0,Weekday,177.5,228.8,261.0,Medium,Blue line / Voilet line,28.62588,77.2341
2023-08-02,Model Town,75.0,2,2,8,2023,0,Weekday,113.0,154.0,182.2,Low,Yellow line,28.70278,77.19363
2023-08-02,Netaji Subhash Place,39.0,2,2,8,2023,0,Weekday,46.0,74.0,94.0,Low,Pink line / Red line,28.69605175,77.15264042
2023-08-02,New Delhi,191.0,2,2,8,2023,0,Weekday,168.5,220.8,246.0,Medium,Yellow line,28.64307,77.22144
2023-08-02,Noida City Centre,213.0,2,2,8,2023,0,Weekday,250.0,311.0,341.0,Low,Blue line,28.57466,77.35608
2023-08-02,Pragati Maidan,40.0,2,2,8,2023,0,Weekday,48.0,77.0,95.20000000000005,Low,Blue line,28.62342,77.2425
2023-08-02,Rajiv Chowk,204.0,2,2,8,2023,0,Weekday,312.0,382.0,420.90000000000003,Low,Yellow line / Blue line,28.63282,77.21826
2023-08-02,Rajouri Garden,196.0,2,2,8,2023,0,Weekday,114.0,153.0,175.0,High,Pink line / Blue line,28.6421518,77.11606038
2023-08-02,Shivaji Park,23.0,2,2,8,2023,0,Weekday,43.0,69.80000000000001,91.0,Low,Green line,28.6749,77.13056
2023-08-03,AIIMS,66.0,3,3,8,2023,0,Weekday,105.0,151.0,180.80000000000007,Low,Yellow line,28.56892,77.20771
2023-08-03,Barakhamba Road,76.0,3,3,8,2023,0,Weekday,43.0,71.0,88.0,High,Blue line,28.63003,77.22436
2023-08-03,Central Secretariat,121.0,3,3,8,2023,0,Weekday,113.5,156.60000000000002,180.3,Medium,Yellow line / Voilet line,28.61474,77.21191
2023-08-03,Chandni Chowk,78.0,3,3,8,2023,0,Weekday,112.0,155.4000000000001,175.10000000000002,Low,Yellow line,28.65785,77.23014
2023-08-03,Dilshad Garden,26.0,3,3,8,2023,0,Weekday,105.0,151.0,174.90000000000003,Low,Red line,28.67592,77.32142
2023-08-03,Hauz Khas,123.0,3,3,8,2023,0,Weekday,112.0,156.0,177.0,Medium,Magenta line / Yellow line,28.5442564,77.2067072
2023-08-03,Inderlok,41.0,3,3,8,2023,0,Weekday,108.0,153.0,179.0,Low,Green line / Red line,28.67319,77.16994
2023-08-03,Janakpuri West,147.0,3,3,8,2023,0,Weekday,117.0,157.0,176.2,Medium,Blue line / Magenta line,28.62943,77.07767
2023-08-03,Jasola Vihar,217.0,3,3,8,2023,0,Weekday,104.0,148.0,170.0,High,Magenta line,28.5458279,77.2966578
2023-08-03,Kalkaji Mandir,105.0,3,3,8,2023,0,Weekday,114.0,153.20000000000005,179.20000000000005,Low,Magenta line / Voilet line,28.5497752,77.2606671
2023-08-03,Kashmere Gate,102.0,3,3,8,2023,0,Weekday,109.0,150.0,172.90000000000003,Low,Voilet line / Red line / Yellow line,28.6675,77.22817
2023-08-03,Kirti Nagar,65.0,3,3,8,2023,0,Weekday,43.0,67.0,79.40000000000003,Medium,Green line branch / Blue line,28.65575,77.15057
2023-08-03,Laxmi Nagar,173.0,3,3,8,2023,0,Weekday,112.0,159.0,180.0,High,Blue line branch,28.63064,77.27749
2023-08-03,Mandi House,163.0,3,3,8,2023,0,Weekday,177.5,228.8,261.0,Low,Blue line / Voilet line,28.62588,77.2341
2023-08-03,Model Town,188.0,3,3,8,2023,0,Weekday,113.0,154.0,182.2,High,Yellow line,28.70278,77.19363
2023-08-03,Netaji Subhash Place,45.0,3,3,8,2023,0,Weekday,46.0,74.0,94.0,Low,Pink line / Red line,28.69605175,77.15264042
2023-08-03,New Delhi,163.0,3,3,8,2023,0,Weekday,168.5,220.8,246.0,Low,Yellow line,28.64307,77.22144
2023-08-03,Noida City Centre,114.0,3,3,8,2023,0,Weekday,250.0,311.0,341.0,Low,Blue line,28.57466,77.35608
2023-08-03,Pragati Maidan,18.0,3,3,8,2023,0,Weekday,48.0,77.0,95.20000000000005,Low,Blue line,28.62342,77.2425
