trip_id,arrival_time,departure_time,stop_id,stop_sequence
5570,13:54:24,13:54:44,41,1
5570,13:57:24,13:57:44,174,2
5570,14:00:11,14:00:31,16,3
5570,14:02:53,14:03:13,175,4
5570,14:06:44,14:07:04,176,5
5570,14:09:54,14:10:14,177,6
5570,14:12:09,14:12:29,103,7
5570,14:15:22,14:15:42,178,8
5570,14:18:40,14:19:00,179,9
5570,14:21:59,14:22:19,180,10
5570,14:27:24,14:27:44,181,11
5570,14:30:03,14:30:23,203,12
5570,14:32:58,14:33:18,204,13
5570,14:35:31,14:35:51,205,14
5570,14:37:54,14:38:14,56,15
5570,14:40:29,14:40:49,206,16
5570,14:43:39,14:43:59,127,17
5570,14:46:54,14:47:14,221,18
5570,14:50:14,14:50:34,222,19
5570,14:53:28,14:53:48,223,20
5570,14:58:44,14:59:04,87,21
5570,15:00:43,15:01:03,224,22
5570,15:03:12,15:03:32,207,23
5570,15:05:45,15:06:05,208,24
5570,15:08:15,15:08:35,209,25
5570,15:11:18,15:11:38,210,26
5570,15:15:48,15:16:08,74,27
5570,15:18:01,15:18:21,75,28
5570,15:20:51,15:21:11,211,29
5570,15:23:08,15:23:28,212,30
5570,15:25:16,15:25:36,213,31
5570,15:28:08,15:28:28,5,32
5570,15:31:43,15:32:03,214,33
5570,15:34:33,15:34:53,215,34
5570,15:37:03,15:37:23,216,35
5570,15:39:47,15:40:07,217,36
5570,15:42:03,15:42:23,218,37
5571,13:56:42,13:57:02,173,0
5571,14:00:39,14:00:59,41,1
5571,14:03:39,14:03:59,174,2
5571,14:06:26,14:06:46,16,3
5571,14:09:08,14:09:28,175,4
5571,14:12:59,14:13:19,176,5
5571,14:16:09,14:16:29,177,6
5571,14:18:24,14:18:44,103,7
5571,14:21:37,14:21:57,178,8
5571,14:24:55,14:25:15,179,9
5571,14:28:14,14:28:34,180,10
5571,14:33:39,14:33:59,181,11
5571,14:36:18,14:36:38,203,12
5571,14:39:13,14:39:33,204,13
5571,14:41:46,14:42:06,205,14
5571,14:44:09,14:44:29,56,15
5571,14:46:44,14:47:04,206,16
5571,14:49:54,14:50:14,127,17
5571,14:53:09,14:53:29,221,18
5571,14:56:29,14:56:49,222,19
5571,14:59:43,15:00:03,223,20
5571,15:04:59,15:05:19,87,21
5571,15:06:58,15:07:18,224,22
5571,15:09:27,15:09:47,207,23
5571,15:12:00,15:12:20,208,24
5571,15:14:30,15:14:50,209,25
5571,15:17:33,15:17:53,210,26
5571,15:22:03,15:22:23,74,27
5571,15:24:16,15:24:36,75,28
5571,15:27:06,15:27:26,211,29
5571,15:29:23,15:29:43,212,30
5571,15:31:31,15:31:51,213,31
5571,15:34:23,15:34:43,5,32
5571,15:37:58,15:38:18,214,33
5571,15:40:48,15:41:08,215,34
5571,15:43:18,15:43:38,216,35
5571,15:46:02,15:46:22,217,36
5571,15:48:18,15:48:38,218,37
5572,14:02:57,14:03:17,173,0
5572,14:06:54,14:07:14,41,1
5572,14:09:54,14:10:14,174,2
5572,14:12:41,14:13:01,16,3
5572,14:15:23,14:15:43,175,4
5572,14:19:14,14:19:34,176,5
5572,14:22:24,14:22:44,177,6
5572,14:24:39,14:24:59,103,7
5572,14:27:52,14:28:12,178,8
5572,14:31:10,14:31:30,179,9
5572,14:34:29,14:34:49,180,10
5572,14:39:54,14:40:14,181,11
5572,14:42:33,14:42:53,203,12
5572,14:45:28,14:45:48,204,13
5572,14:48:01,14:48:21,205,14
5572,14:50:24,14:50:44,56,15
5572,14:52:59,14:53:19,206,16
5572,14:56:09,14:56:29,127,17
5572,14:59:24,14:59:44,221,18
5572,15:02:44,15:03:04,222,19
5572,15:05:58,15:06:18,223,20
5572,15:11:14,15:11:34,87,21
5572,15:13:13,15:13:33,224,22
5572,15:15:42,15:16:02,207,23
5572,15:18:15,15:18:35,208,24
5572,15:20:45,15:21:05,209,25
5572,15:23:48,15:24:08,210,26
5572,15:28:18,15:28:38,74,27
5572,15:30:31,15:30:51,75,28
5572,15:33:21,15:33:41,211,29
5572,15:35:38,15:35:58,212,30
5572,15:37:46,15:38:06,213,31
5572,15:40:38,15:40:58,5,32
5572,15:44:13,15:44:33,214,33
5572,15:47:03,15:47:23,215,34
5572,15:49:33,15:49:53,216,35
5572,15:52:17,15:52:37,217,36
5572,15:54:33,15:54:53,218,37
5573,14:09:12,14:09:32,173,0
5573,14:13:09,14:13:29,41,1
5573,14:16:09,14:16:29,174,2
5573,14:18:56,14:19:16,16,3
5573,14:21:38,14:21:58,175,4
5573,14:25:29,14:25:49,176,5
5573,14:28:39,14:28:59,177,6
5573,14:30:54,14:31:14,103,7
5573,14:34:07,14:34:27,178,8
5573,14:37:25,14:37:45,179,9
5573,14:40:44,14:41:04,180,10
5573,14:46:09,14:46:29,181,11
5573,14:48:48,14:49:08,203,12
5573,14:51:43,14:52:03,204,13
5573,14:54:16,14:54:36,205,14
5573,14:56:39,14:56:59,56,15
5573,14:59:14,14:59:34,206,16
5573,15:02:24,15:02:44,127,17
5573,15:05:39,15:05:59,221,18
5573,15:08:59,15:09:19,222,19
5573,15:12:13,15:12:33,223,20
5573,15:17:29,15:17:49,87,21
5573,15:19:28,15:19:48,224,22
5573,15:21:57,15:22:17,207,23
5573,15:24:30,15:24:50,208,24
5573,15:27:00,15:27:20,209,25
5573,15:30:03,15:30:23,210,26
5573,15:34:33,15:34:53,74,27
5573,15:36:46,15:37:06,75,28
5573,15:39:36,15:39:56,211,29
5573,15:41:53,15:42:13,212,30
5573,15:44:01,15:44:21,213,31
5573,15:46:53,15:47:13,5,32
5573,15:50:28,15:50:48,214,33
5573,15:53:18,15:53:38,215,34
5573,15:55:48,15:56:08,216,35
5573,15:58:32,15:58:52,217,36
5573,16:00:48,16:01:08,218,37
5574,14:15:27,14:15:47,173,0
5574,14:19:24,14:19:44,41,1
5574,14:22:24,14:22:44,174,2
5574,14:25:11,14:25:31,16,3
5574,14:27:53,14:28:13,175,4
5574,14:31:44,14:32:04,176,5
5574,14:34:54,14:35:14,177,6
5574,14:37:09,14:37:29,103,7
5574,14:40:22,14:40:42,178,8
5574,14:43:40,14:44:00,179,9
5574,14:46:59,14:47:19,180,10
5574,14:52:24,14:52:44,181,11
5574,14:55:03,14:55:23,203,12
5574,14:57:58,14:58:18,204,13
5574,15:00:31,15:00:51,205,14
5574,15:02:54,15:03:14,56,15
5574,15:05:29,15:05:49,206,16
5574,15:08:39,15:08:59,127,17
5574,15:11:54,15:12:14,221,18
5574,15:15:14,15:15:34,222,19
5574,15:18:28,15:18:48,223,20
5574,15:23:44,15:24:04,87,21
5574,15:25:43,15:26:03,224,22
5574,15:28:12,15:28:32,207,23
5574,15:30:45,15:31:05,208,24
5574,15:33:15,15:33:35,209,25
5574,15:36:18,15:36:38,210,26
5574,15:40:48,15:41:08,74,27
5574,15:43:01,15:43:21,75,28
5574,15:45:51,15:46:11,211,29
5574,15:48:08,15:48:28,212,30
5574,15:50:16,15:50:36,213,31
5574,15:53:08,15:53:28,5,32
5574,15:56:43,15:57:03,214,33
5574,15:59:33,15:59:53,215,34
5574,16:02:03,16:02:23,216,35
5574,16:04:47,16:05:07,217,36
5574,16:07:03,16:07:23,218,37
5575,14:21:42,14:22:02,173,0
5575,14:25:39,14:25:59,41,1
5575,14:28:39,14:28:59,174,2
5575,14:31:26,14:31:46,16,3
5575,14:34:08,14:34:28,175,4
5575,14:37:59,14:38:19,176,5
5575,14:41:09,14:41:29,177,6
5575,14:43:24,14:43:44,103,7
5575,14:46:37,14:46:57,178,8
5575,14:49:55,14:50:15,179,9
5575,14:53:14,14:53:34,180,10
5575,14:58:39,14:58:59,181,11
5575,15:01:18,15:01:38,203,12
5575,15:04:13,15:04:33,204,13
5575,15:06:46,15:07:06,205,14
5575,15:09:09,15:09:29,56,15
5575,15:11:44,15:12:04,206,16
5575,15:14:54,15:15:14,127,17
5575,15:18:09,15:18:29,221,18
5575,15:21:29,15:21:49,222,19
5575,15:24:43,15:25:03,223,20
5575,15:29:59,15:30:19,87,21
5575,15:31:58,15:32:18,224,22
5575,15:34:27,15:34:47,207,23
5575,15:37:00,15:37:20,208,24
5575,15:39:30,15:39:50,209,25
5575,15:42:33,15:42:53,210,26
5575,15:47:03,15:47:23,74,27
5575,15:49:16,15:49:36,75,28
5575,15:52:06,15:52:26,211,29
5575,15:54:23,15:54:43,212,30
5575,15:56:31,15:56:51,213,31
5575,15:59:23,15:59:43,5,32
5575,16:02:58,16:03:18,214,33
5575,16:05:48,16:06:08,215,34
5575,16:08:18,16:08:38,216,35
5575,16:11:02,16:11:22,217,36
5575,16:13:18,16:13:38,218,37
5576,14:27:57,14:28:17,173,0
5576,14:31:54,14:32:14,41,1
5576,14:34:54,14:35:14,174,2
5576,14:37:41,14:38:01,16,3
5576,14:40:23,14:40:43,175,4
5576,14:44:14,14:44:34,176,5
5576,14:47:24,14:47:44,177,6
5576,14:49:39,14:49:59,103,7
5576,14:52:52,14:53:12,178,8
5576,14:56:10,14:56:30,179,9
5576,14:59:29,14:59:49,180,10
5576,15:04:54,15:05:14,181,11
5576,15:07:33,15:07:53,203,12
5576,15:10:28,15:10:48,204,13
5576,15:13:01,15:13:21,205,14
5576,15:15:24,15:15:44,56,15
5576,15:17:59,15:18:19,206,16
5576,15:21:09,15:21:29,127,17
5576,15:24:24,15:24:44,221,18
5576,15:27:44,15:28:04,222,19
5576,15:30:58,15:31:18,223,20
5576,15:36:14,15:36:34,87,21
5576,15:38:13,15:38:33,224,22
5576,15:40:42,15:41:02,207,23
5576,15:43:15,15:43:35,208,24
5576,15:45:45,15:46:05,209,25
5576,15:48:48,15:49:08,210,26
5576,15:53:18,15:53:38,74,27
5576,15:55:31,15:55:51,75,28
5576,15:58:21,15:58:41,211,29
5576,16:00:38,16:00:58,212,30
5576,16:02:46,16:03:06,213,31
5576,16:05:38,16:05:58,5,32
5576,16:09:13,16:09:33,214,33
5576,16:12:03,16:12:23,215,34
5576,16:14:33,16:14:53,216,35
5576,16:17:17,16:17:37,217,36
5576,16:19:33,16:19:53,218,37
5577,14:34:12,14:34:32,173,0
5577,14:38:09,14:38:29,41,1
5577,14:41:09,14:41:29,174,2
5577,14:43:56,14:44:16,16,3
5577,14:46:38,14:46:58,175,4
5577,14:50:29,14:50:49,176,5
5577,14:53:39,14:53:59,177,6
5577,14:55:54,14:56:14,103,7
5577,14:59:07,14:59:27,178,8
5577,15:02:25,15:02:45,179,9
5577,15:05:44,15:06:04,180,10
5577,15:11:09,15:11:29,181,11
5577,15:13:48,15:14:08,203,12
5577,15:16:43,15:17:03,204,13
5577,15:19:16,15:19:36,205,14
5577,15:21:39,15:21:59,56,15
5577,15:24:14,15:24:34,206,16
5577,15:27:24,15:27:44,127,17
5577,15:30:39,15:30:59,221,18
5577,15:33:59,15:34:19,222,19
5577,15:37:13,15:37:33,223,20
5577,15:42:29,15:42:49,87,21
5577,15:44:28,15:44:48,224,22
5577,15:46:57,15:47:17,207,23
5577,15:49:30,15:49:50,208,24
5577,15:52:00,15:52:20,209,25
5577,15:55:03,15:55:23,210,26
5577,15:59:33,15:59:53,74,27
5577,16:01:46,16:02:06,75,28
5577,16:04:36,16:04:56,211,29
5577,16:06:53,16:07:13,212,30
5577,16:09:01,16:09:21,213,31
5577,16:11:53,16:12:13,5,32
5577,16:15:28,16:15:48,214,33
5577,16:18:18,16:18:38,215,34
5577,16:20:48,16:21:08,216,35
5577,16:23:32,16:23:52,217,36
5577,16:25:48,16:26:08,218,37
5578,14:40:27,14:40:47,173,0
5578,14:44:24,14:44:44,41,1
5578,14:47:24,14:47:44,174,2
5578,14:50:11,14:50:31,16,3
5578,14:52:53,14:53:13,175,4
5578,14:56:44,14:57:04,176,5
5578,14:59:54,15:00:14,177,6
5578,15:02:09,15:02:29,103,7
5578,15:05:22,15:05:42,178,8
5578,15:08:40,15:09:00,179,9
5578,15:11:59,15:12:19,180,10
5578,15:17:24,15:17:44,181,11
5578,15:20:03,15:20:23,203,12
5578,15:22:58,15:23:18,204,13
5578,15:25:31,15:25:51,205,14
5578,15:27:54,15:28:14,56,15
5578,15:30:29,15:30:49,206,16
5578,15:33:39,15:33:59,127,17
5578,15:36:54,15:37:14,221,18
5578,15:40:14,15:40:34,222,19
5578,15:43:28,15:43:48,223,20
5578,15:48:44,15:49:04,87,21
5578,15:50:43,15:51:03,224,22
5578,15:53:12,15:53:32,207,23
5578,15:55:45,15:56:05,208,24
5578,15:58:15,15:58:35,209,25
5578,16:01:18,16:01:38,210,26
5578,16:05:48,16:06:08,74,27
5578,16:08:01,16:08:21,75,28
5578,16:10:51,16:11:11,211,29
5578,16:13:08,16:13:28,212,30
5578,16:15:16,16:15:36,213,31
5578,16:18:08,16:18:28,5,32
5578,16:21:43,16:22:03,214,33
5578,16:24:33,16:24:53,215,34
5578,16:27:03,16:27:23,216,35
5578,16:29:47,16:30:07,217,36
5578,16:32:03,16:32:23,218,37
5579,14:46:42,14:47:02,173,0
5579,14:50:39,14:50:59,41,1
5579,14:53:39,14:53:59,174,2
5579,14:56:26,14:56:46,16,3
5579,14:59:08,14:59:28,175,4
5579,15:02:59,15:03:19,176,5
5579,15:06:09,15:06:29,177,6
5579,15:08:24,15:08:44,103,7
5579,15:11:37,15:11:57,178,8
5579,15:14:55,15:15:15,179,9
5579,15:18:14,15:18:34,180,10
5579,15:23:39,15:23:59,181,11
5579,15:26:18,15:26:38,203,12
5579,15:29:13,15:29:33,204,13
5579,15:31:46,15:32:06,205,14
5579,15:34:09,15:34:29,56,15
5579,15:36:44,15:37:04,206,16
5579,15:39:54,15:40:14,127,17
5579,15:43:09,15:43:29,221,18
5579,15:46:29,15:46:49,222,19
5579,15:49:43,15:50:03,223,20
5579,15:54:59,15:55:19,87,21
5579,15:56:58,15:57:18,224,22
5579,15:59:27,15:59:47,207,23
5579,16:02:00,16:02:20,208,24
5579,16:04:30,16:04:50,209,25
5579,16:07:33,16:07:53,210,26
5579,16:12:03,16:12:23,74,27
5579,16:14:16,16:14:36,75,28
5579,16:17:06,16:17:26,211,29
5579,16:19:23,16:19:43,212,30
5579,16:21:31,16:21:51,213,31
5579,16:24:23,16:24:43,5,32
5579,16:27:58,16:28:18,214,33
5579,16:30:48,16:31:08,215,34
5579,16:33:18,16:33:38,216,35
5579,16:36:02,16:36:22,217,36
5579,16:38:18,16:38:38,218,37
5580,14:52:57,14:53:17,173,0
5580,14:56:54,14:57:14,41,1
5580,14:59:54,15:00:14,174,2
5580,15:02:41,15:03:01,16,3
5580,15:05:23,15:05:43,175,4
5580,15:09:14,15:09:34,176,5
5580,15:12:24,15:12:44,177,6
5580,15:14:39,15:14:59,103,7
5580,15:17:52,15:18:12,178,8
5580,15:21:10,15:21:30,179,9
5580,15:24:29,15:24:49,180,10
5580,15:29:54,15:30:14,181,11
5580,15:32:33,15:32:53,203,12
5580,15:35:28,15:35:48,204,13
5580,15:38:01,15:38:21,205,14
5580,15:40:24,15:40:44,56,15
5580,15:42:59,15:43:19,206,16
5580,15:46:09,15:46:29,127,17
5580,15:49:24,15:49:44,221,18
5580,15:52:44,15:53:04,222,19
5580,15:55:58,15:56:18,223,20
5580,16:01:14,16:01:34,87,21
5580,16:03:13,16:03:33,224,22
5580,16:05:42,16:06:02,207,23
5580,16:08:15,16:08:35,208,24
5580,16:10:45,16:11:05,209,25
5580,16:13:48,16:14:08,210,26
5580,16:18:18,16:18:38,74,27
5580,16:20:31,16:20:51,75,28
5580,16:23:21,16:23:41,211,29
5580,16:25:38,16:25:58,212,30
5580,16:27:46,16:28:06,213,31
5580,16:30:38,16:30:58,5,32
5580,16:34:13,16:34:33,214,33
5580,16:37:03,16:37:23,215,34
5580,16:39:33,16:39:53,216,35
5580,16:42:17,16:42:37,217,36
5580,16:44:33,16:44:53,218,37
5581,14:59:12,14:59:32,173,0
5581,15:03:09,15:03:29,41,1
5581,15:06:09,15:06:29,174,2
5581,15:08:56,15:09:16,16,3
5581,15:11:38,15:11:58,175,4
5581,15:15:29,15:15:49,176,5
5581,15:18:39,15:18:59,177,6
5581,15:20:54,15:21:14,103,7
5581,15:24:07,15:24:27,178,8
5581,15:27:25,15:27:45,179,9
5581,15:30:44,15:31:04,180,10
5581,15:36:09,15:36:29,181,11
5581,15:38:48,15:39:08,203,12
5581,15:41:43,15:42:03,204,13
5581,15:44:16,15:44:36,205,14
5581,15:46:39,15:46:59,56,15
5581,15:49:14,15:49:34,206,16
5581,15:52:24,15:52:44,127,17
5581,15:55:39,15:55:59,221,18
5581,15:58:59,15:59:19,222,19
5581,16:02:13,16:02:33,223,20
5581,16:07:29,16:07:49,87,21
5581,16:09:28,16:09:48,224,22
5581,16:11:57,16:12:17,207,23
5581,16:14:30,16:14:50,208,24
5581,16:17:00,16:17:20,209,25
5581,16:20:03,16:20:23,210,26
5581,16:24:33,16:24:53,74,27
5581,16:26:46,16:27:06,75,28
5581,16:29:36,16:29:56,211,29
5581,16:31:53,16:32:13,212,30
5581,16:34:01,16:34:21,213,31
5581,16:36:53,16:37:13,5,32
5581,16:40:28,16:40:48,214,33
5581,16:43:18,16:43:38,215,34
5581,16:45:48,16:46:08,216,35
5581,16:48:32,16:48:52,217,36
5581,16:50:48,16:51:08,218,37
5582,15:05:27,15:05:47,173,0
5582,15:09:24,15:09:44,41,1
5582,15:12:24,15:12:44,174,2
5582,15:15:11,15:15:31,16,3
5582,15:17:53,15:18:13,175,4
5582,15:21:44,15:22:04,176,5
5582,15:24:54,15:25:14,177,6
5582,15:27:09,15:27:29,103,7
5582,15:30:22,15:30:42,178,8
5582,15:33:40,15:34:00,179,9
5582,15:36:59,15:37:19,180,10
5582,15:42:24,15:42:44,181,11
5582,15:45:03,15:45:23,203,12
5582,15:47:58,15:48:18,204,13
5582,15:50:31,15:50:51,205,14
5582,15:52:54,15:53:14,56,15
5582,15:55:29,15:55:49,206,16
5582,15:58:39,15:58:59,127,17
5582,16:01:54,16:02:14,221,18
5582,16:05:14,16:05:34,222,19
5582,16:08:28,16:08:48,223,20
5582,16:13:44,16:14:04,87,21
5582,16:15:43,16:16:03,224,22
5582,16:18:12,16:18:32,207,23
5582,16:20:45,16:21:05,208,24
5582,16:23:15,16:23:35,209,25
5582,16:26:18,16:26:38,210,26
5582,16:30:48,16:31:08,74,27
5582,16:33:01,16:33:21,75,28
5582,16:35:51,16:36:11,211,29
5582,16:38:08,16:38:28,212,30
5582,16:40:16,16:40:36,213,31
5582,16:43:08,16:43:28,5,32
5582,16:46:43,16:47:03,214,33
5582,16:49:33,16:49:53,215,34
5582,16:52:03,16:52:23,216,35
5582,16:54:47,16:55:07,217,36
5582,16:57:03,16:57:23,218,37
5583,15:11:42,15:12:02,173,0
5583,15:15:39,15:15:59,41,1
5583,15:18:39,15:18:59,174,2
5583,15:21:26,15:21:46,16,3
5583,15:24:08,15:24:28,175,4
5583,15:27:59,15:28:19,176,5
5583,15:31:09,15:31:29,177,6
5583,15:33:24,15:33:44,103,7
5583,15:36:37,15:36:57,178,8
5583,15:39:55,15:40:15,179,9
5583,15:43:14,15:43:34,180,10
5583,15:48:39,15:48:59,181,11
5583,15:51:18,15:51:38,203,12
5583,15:54:13,15:54:33,204,13
5583,15:56:46,15:57:06,205,14
5583,15:59:09,15:59:29,56,15
5583,16:01:44,16:02:04,206,16
5583,16:04:54,16:05:14,127,17
5583,16:08:09,16:08:29,221,18
5583,16:11:29,16:11:49,222,19
5583,16:14:43,16:15:03,223,20
5583,16:19:59,16:20:19,87,21
5583,16:21:58,16:22:18,224,22
5583,16:24:27,16:24:47,207,23
5583,16:27:00,16:27:20,208,24
5583,16:29:30,16:29:50,209,25
5583,16:32:33,16:32:53,210,26
5583,16:37:03,16:37:23,74,27
5583,16:39:16,16:39:36,75,28
5583,16:42:06,16:42:26,211,29
5583,16:44:23,16:44:43,212,30
5583,16:46:31,16:46:51,213,31
5583,16:49:23,16:49:43,5,32
5583,16:52:58,16:53:18,214,33
5583,16:55:48,16:56:08,215,34
5583,16:58:18,16:58:38,216,35
5583,17:01:02,17:01:22,217,36
5583,17:03:18,17:03:38,218,37
5584,15:17:57,15:18:17,173,0
5584,15:21:54,15:22:14,41,1
5584,15:24:54,15:25:14,174,2
5584,15:27:41,15:28:01,16,3
5584,15:30:23,15:30:43,175,4
5584,15:34:14,15:34:34,176,5
5584,15:37:24,15:37:44,177,6
5584,15:39:39,15:39:59,103,7
5584,15:42:52,15:43:12,178,8
5584,15:46:10,15:46:30,179,9
5584,15:49:29,15:49:49,180,10
5584,15:54:54,15:55:14,181,11
5584,15:57:33,15:57:53,203,12
5584,16:00:28,16:00:48,204,13
5584,16:03:01,16:03:21,205,14
5584,16:05:24,16:05:44,56,15
5584,16:07:59,16:08:19,206,16
5584,16:11:09,16:11:29,127,17
5584,16:14:24,16:14:44,221,18
5584,16:17:44,16:18:04,222,19
5584,16:20:58,16:21:18,223,20
5584,16:26:14,16:26:34,87,21
5584,16:28:13,16:28:33,224,22
5584,16:30:42,16:31:02,207,23
5584,16:33:15,16:33:35,208,24
5584,16:35:45,16:36:05,209,25
5584,16:38:48,16:39:08,210,26
5584,16:43:18,16:43:38,74,27
5584,16:45:31,16:45:51,75,28
5584,16:48:21,16:48:41,211,29
5584,16:50:38,16:50:58,212,30
5584,16:52:46,16:53:06,213,31
5584,16:55:38,16:55:58,5,32
5584,16:59:13,16:59:33,214,33
5584,17:02:03,17:02:23,215,34
5584,17:04:33,17:04:53,216,35
5584,17:07:17,17:07:37,217,36
5584,17:09:33,17:09:53,218,37
5585,15:24:12,15:24:32,173,0
5585,15:28:09,15:28:29,41,1
5585,15:31:09,15:31:29,174,2
5585,15:33:56,15:34:16,16,3
5585,15:36:38,15:36:58,175,4
5585,15:40:29,15:40:49,176,5
5585,15:43:39,15:43:59,177,6
5585,15:45:54,15:46:14,103,7
5585,15:49:07,15:49:27,178,8
5585,15:52:25,15:52:45,179,9
5585,15:55:44,15:56:04,180,10
5585,16:01:09,16:01:29,181,11
5585,16:03:48,16:04:08,203,12
5585,16:06:43,16:07:03,204,13
5585,16:09:16,16:09:36,205,14
5585,16:11:39,16:11:59,56,15
5585,16:14:14,16:14:34,206,16
5585,16:17:24,16:17:44,127,17
5585,16:20:39,16:20:59,221,18
5585,16:23:59,16:24:19,222,19
5585,16:27:13,16:27:33,223,20
5585,16:32:29,16:32:49,87,21
5585,16:34:28,16:34:48,224,22
5585,16:36:57,16:37:17,207,23
5585,16:39:30,16:39:50,208,24
5585,16:42:00,16:42:20,209,25
5585,16:45:03,16:45:23,210,26
5585,16:49:33,16:49:53,74,27
5585,16:51:46,16:52:06,75,28
5585,16:54:36,16:54:56,211,29
5585,16:56:53,16:57:13,212,30
5585,16:59:01,16:59:21,213,31
5585,17:01:53,17:02:13,5,32
5585,17:05:28,17:05:48,214,33
5585,17:08:18,17:08:38,215,34
5585,17:10:48,17:11:08,216,35
5585,17:13:32,17:13:52,217,36
5585,17:15:48,17:16:08,218,37
5586,15:30:27,15:30:47,173,0
5586,15:34:24,15:34:44,41,1
5586,15:37:24,15:37:44,174,2
5586,15:40:11,15:40:31,16,3
5586,15:42:53,15:43:13,175,4
5586,15:46:44,15:47:04,176,5
5586,15:49:54,15:50:14,177,6
5586,15:52:09,15:52:29,103,7
5586,15:55:22,15:55:42,178,8
5586,15:58:40,15:59:00,179,9
5586,16:01:59,16:02:19,180,10
5586,16:07:24,16:07:44,181,11
5586,16:10:03,16:10:23,203,12
5586,16:12:58,16:13:18,204,13
5586,16:15:31,16:15:51,205,14
5586,16:17:54,16:18:14,56,15
5586,16:20:29,16:20:49,206,16
5586,16:23:39,16:23:59,127,17
5586,16:26:54,16:27:14,221,18
5586,16:30:14,16:30:34,222,19
5586,16:33:28,16:33:48,223,20
5586,16:38:44,16:39:04,87,21
5586,16:40:43,16:41:03,224,22
5586,16:43:12,16:43:32,207,23
5586,16:45:45,16:46:05,208,24
5586,16:48:15,16:48:35,209,25
5586,16:51:18,16:51:38,210,26
5586,16:55:48,16:56:08,74,27
5586,16:58:01,16:58:21,75,28
5586,17:00:51,17:01:11,211,29
5586,17:03:08,17:03:28,212,30
5586,17:05:16,17:05:36,213,31
5586,17:08:08,17:08:28,5,32
5586,17:11:43,17:12:03,214,33
5586,17:14:33,17:14:53,215,34
5586,17:17:03,17:17:23,216,35
5586,17:19:47,17:20:07,217,36
5586,17:22:03,17:22:23,218,37
5587,15:36:42,15:37:02,173,0
5587,15:40:39,15:40:59,41,1
5587,15:43:39,15:43:59,174,2
5587,15:46:26,15:46:46,16,3
5587,15:49:08,15:49:28,175,4
5587,15:52:59,15:53:19,176,5
5587,15:56:09,15:56:29,177,6
5587,15:58:24,15:58:44,103,7
5587,16:01:37,16:01:57,178,8
5587,16:04:55,16:05:15,179,9
5587,16:08:14,16:08:34,180,10
5587,16:13:39,16:13:59,181,11
5587,16:16:18,16:16:38,203,12
5587,16:19:13,16:19:33,204,13
5587,16:21:46,16:22:06,205,14
5587,16:24:09,16:24:29,56,15
5587,16:26:44,16:27:04,206,16
5587,16:29:54,16:30:14,127,17
5587,16:33:09,16:33:29,221,18
5587,16:36:29,16:36:49,222,19
5587,16:39:43,16:40:03,223,20
5587,16:44:59,16:45:19,87,21
5587,16:46:58,16:47:18,224,22
5587,16:49:27,16:49:47,207,23
5587,16:52:00,16:52:20,208,24
5587,16:54:30,16:54:50,209,25
5587,16:57:33,16:57:53,210,26
5587,17:02:03,17:02:23,74,27
5587,17:04:16,17:04:36,75,28
5587,17:07:06,17:07:26,211,29
5587,17:09:23,17:09:43,212,30
5587,17:11:31,17:11:51,213,31
5587,17:14:23,17:14:43,5,32
5587,17:17:58,17:18:18,214,33
5587,17:20:48,17:21:08,215,34
5587,17:23:18,17:23:38,216,35
5587,17:26:02,17:26:22,217,36
5587,17:28:18,17:28:38,218,37
5588,15:42:57,15:43:17,173,0
5588,15:46:54,15:47:14,41,1
5588,15:49:54,15:50:14,174,2
5588,15:52:41,15:53:01,16,3
5588,15:55:23,15:55:43,175,4
5588,15:59:14,15:59:34,176,5
5588,16:02:24,16:02:44,177,6
5588,16:04:39,16:04:59,103,7
5588,16:07:52,16:08:12,178,8
5588,16:11:10,16:11:30,179,9
5588,16:14:29,16:14:49,180,10
5588,16:19:54,16:20:14,181,11
5588,16:22:33,16:22:53,203,12
5588,16:25:28,16:25:48,204,13
5588,16:28:01,16:28:21,205,14
5588,16:30:24,16:30:44,56,15
5588,16:32:59,16:33:19,206,16
5588,16:36:09,16:36:29,127,17
5588,16:39:24,16:39:44,221,18
5588,16:42:44,16:43:04,222,19
5588,16:45:58,16:46:18,223,20
5588,16:51:14,16:51:34,87,21
5588,16:53:13,16:53:33,224,22
5588,16:55:42,16:56:02,207,23
5588,16:58:15,16:58:35,208,24
5588,17:00:45,17:01:05,209,25
5588,17:03:48,17:04:08,210,26
5588,17:08:18,17:08:38,74,27
5588,17:10:31,17:10:51,75,28
5588,17:13:21,17:13:41,211,29
5588,17:15:38,17:15:58,212,30
5588,17:17:46,17:18:06,213,31
5588,17:20:38,17:20:58,5,32
5588,17:24:13,17:24:33,214,33
5588,17:27:03,17:27:23,215,34
5588,17:29:33,17:29:53,216,35
5588,17:32:17,17:32:37,217,36
5588,17:34:33,17:34:53,218,37
5589,15:49:12,15:49:32,173,0
5589,15:53:09,15:53:29,41,1
5589,15:56:09,15:56:29,174,2
5589,15:58:56,15:59:16,16,3
5589,16:01:38,16:01:58,175,4
5589,16:05:29,16:05:49,176,5
5589,16:08:39,16:08:59,177,6
5589,16:10:54,16:11:14,103,7
5589,16:14:07,16:14:27,178,8
5589,16:17:25,16:17:45,179,9
5589,16:20:44,16:21:04,180,10
5589,16:26:09,16:26:29,181,11
5589,16:28:48,16:29:08,203,12
5589,16:31:43,16:32:03,204,13
