station_name,station_code,capacity,recorded_at,passenger_count,inflow_rate,outflow_rate,hour_of_day,day_of_week,month,is_holiday,is_special_event,weather,weather_code,lag_passenger_count
Tech Park,TEC,3500,2026-04-30 21:06:49,561,51,57,21,3,4,0,0,Clear,0,449
Tech Park,TEC,3500,2026-04-30 22:06:49,449,50,24,22,3,4,0,0,Clear,0,561
Tech Park,TEC,3500,2026-04-30 23:06:49,447,29,29,23,3,4,0,0,Clear,0,449
Tech Park,TEC,3500,2026-05-01 00:06:49,458,37,53,0,4,5,0,0,Clear,0,447
Tech Park,TEC,3500,2026-05-01 01:06:49,351,35,33,1,4,5,0,0,Clear,0,458
Tech Park,TEC,3500,2026-05-01 02:06:49,400,24,29,2,4,5,0,0,Clear,0,351
Tech Park,TEC,3500,2026-05-01 03:06:49,440,52,35,3,4,5,0,0,Clear,0,400
Tech Park,TEC,3500,2026-05-01 04:06:49,311,26,16,4,4,5,0,0,Clear,0,440
Tech Park,TEC,3500,2026-05-01 05:06:49,606,50,31,5,4,5,0,0,Snowy,2,311
Tech Park,TEC,3500,2026-05-01 06:06:49,547,63,62,6,4,5,0,0,Clear,0,606
Tech Park,TEC,3500,2026-05-01 07:06:49,493,49,30,7,4,5,0,0,Clear,0,547
Tech Park,TEC,3500,2026-05-01 08:06:49,2967,625,427,8,4,5,0,0,Clear,0,493
Tech Park,TEC,3500,2026-05-01 09:06:49,3029,459,336,9,4,5,0,0,Clear,0,2967
Tech Park,TEC,3500,2026-05-01 10:06:49,2277,277,253,10,4,5,0,0,Clear,0,3029
Tech Park,TEC,3500,2026-05-01 11:06:49,1369,122,98,11,4,5,0,0,Clear,0,2277
Tech Park,TEC,3500,2026-05-01 12:06:49,1379,138,134,12,4,5,0,0,Clear,0,1369
Tech Park,TEC,3500,2026-05-01 13:06:49,1598,117,86,13,4,5,0,0,Rainy,1,1379
Tech Park,TEC,3500,2026-05-01 14:06:49,2073,236,131,14,4,5,0,1,Snowy,2,1598
Tech Park,TEC,3500,2026-05-01 15:06:49,1309,134,132,15,4,5,0,0,Clear,0,2073
Tech Park,TEC,3500,2026-05-01 16:06:49,1440,127,141,16,4,5,0,0,Clear,0,1309
Tech Park,TEC,3500,2026-05-01 17:06:49,2838,552,284,17,4,5,0,0,Clear,0,1440
Tech Park,TEC,3500,2026-05-01 18:06:49,2980,358,370,18,4,5,0,0,Clear,0,2838
Tech Park,TEC,3500,2026-05-01 19:06:49,2790,539,256,19,4,5,0,0,Rainy,1,2980
Tech Park,TEC,3500,2026-05-01 20:06:49,879,95,86,20,4,5,0,0,Clear,0,2790
Tech Park,TEC,3500,2026-05-01 21:06:49,641,32,38,21,4,5,0,0,Clear,0,879
Tech Park,TEC,3500,2026-05-01 22:06:49,225,11,12,22,4,5,0,0,Clear,0,641
Tech Park,TEC,3500,2026-05-01 23:06:49,437,50,52,23,4,5,0,0,Clear,0,225
Tech Park,TEC,3500,2026-05-02 00:06:49,686,64,58,0,5,5,0,0,Clear,0,437
Tech Park,TEC,3500,2026-05-02 01:06:49,924,77,57,1,5,5,0,0,Snowy,2,686
Tech Park,TEC,3500,2026-05-02 02:06:49,589,48,57,2,5,5,0,0,Rainy,1,924
Tech Park,TEC,3500,2026-05-02 03:06:49,706,80,77,3,5,5,0,0,Clear,0,589
Tech Park,TEC,3500,2026-05-02 04:06:49,720,56,72,4,5,5,0,0,Clear,0,706
Tech Park,TEC,3500,2026-05-02 05:06:49,592,54,52,5,5,5,0,0,Clear,0,720
Tech Park,TEC,3500,2026-05-02 06:06:49,695,61,79,6,5,5,0,0,Clear,0,592
Tech Park,TEC,3500,2026-05-02 07:06:49,520,49,46,7,5,5,0,0,Clear,0,695
Tech Park,TEC,3500,2026-05-02 08:06:49,2972,257,335,8,5,5,0,0,Clear,0,520
Tech Park,TEC,3500,2026-05-02 09:06:49,3022,213,172,9,5,5,0,0,Rainy,1,2972
Tech Park,TEC,3500,2026-05-02 10:06:49,1992,169,184,10,5,5,0,0,Clear,0,3022
Tech Park,TEC,3500,2026-05-02 11:06:49,591,43,70,11,5,5,0,0,Clear,0,1992
Tech Park,TEC,3500,2026-05-02 12:06:49,1448,137,110,12,5,5,0,0,Clear,0,591
Tech Park,TEC,3500,2026-05-02 13:06:49,1659,191,127,13,5,5,0,0,Clear,0,1448
Tech Park,TEC,3500,2026-05-02 14:06:49,1407,112,146,14,5,5,0,0,Clear,0,1659
Tech Park,TEC,3500,2026-05-02 15:06:49,1716,161,197,15,5,5,0,0,Clear,0,1407
Tech Park,TEC,3500,2026-05-02 16:06:49,1482,156,93,16,5,5,1,0,Clear,0,1716
Tech Park,TEC,3500,2026-05-02 17:06:49,2820,303,250,17,5,5,0,0,Clear,0,1482
Tech Park,TEC,3500,2026-05-02 18:06:49,3230,230,297,18,5,5,0,0,Rainy,1,2820
Tech Park,TEC,3500,2026-05-02 19:06:49,2462,283,218,19,5,5,0,0,Clear,0,3230
Tech Park,TEC,3500,2026-05-02 20:06:49,646,74,54,20,5,5,0,0,Clear,0,2462
Tech Park,TEC,3500,2026-05-02 21:06:49,722,37,63,21,5,5,0,0,Snowy,2,646
Tech Park,TEC,3500,2026-05-02 22:06:49,694,62,52,22,5,5,0,0,Clear,0,722
Tech Park,TEC,3500,2026-05-02 23:06:49,1094,62,120,23,5,5,0,0,Clear,0,694
Tech Park,TEC,3500,2026-05-03 00:06:49,621,33,31,0,6,5,1,0,Clear,0,1094
Tech Park,TEC,3500,2026-05-03 01:06:49,755,64,43,1,6,5,1,0,Clear,0,621
Tech Park,TEC,3500,2026-05-03 02:06:49,1050,112,99,2,6,5,1,0,Clear,0,755
Tech Park,TEC,3500,2026-05-03 03:06:49,760,69,42,3,6,5,1,0,Clear,0,1050
Tech Park,TEC,3500,2026-05-03 04:06:49,445,37,34,4,6,5,1,0,Clear,0,760
Tech Park,TEC,3500,2026-05-03 05:06:49,622,40,37,5,6,5,1,0,Rainy,1,445
Tech Park,TEC,3500,2026-05-03 06:06:49,976,78,80,6,6,5,1,0,Rainy,1,622
Tech Park,TEC,3500,2026-05-03 07:06:49,627,62,46,7,6,5,1,0,Clear,0,976
Tech Park,TEC,3500,2026-05-03 08:06:49,3001,273,191,8,6,5,1,0,Clear,0,627
Tech Park,TEC,3500,2026-05-03 09:06:49,2435,221,262,9,6,5,1,0,Clear,0,3001
Tech Park,TEC,3500,2026-05-03 10:06:49,2135,249,169,10,6,5,1,0,Snowy,2,2435
Tech Park,TEC,3500,2026-05-03 11:06:49,707,83,49,11,6,5,1,0,Clear,0,2135
Tech Park,TEC,3500,2026-05-03 12:06:49,1477,174,175,12,6,5,1,0,Clear,0,707
Tech Park,TEC,3500,2026-05-03 13:06:49,1274,132,122,13,6,5,1,0,Clear,0,1477
Tech Park,TEC,3500,2026-05-03 14:06:49,1366,100,141,14,6,5,1,0,Rainy,1,1274
Tech Park,TEC,3500,2026-05-03 15:06:49,1246,84,112,15,6,5,1,0,Rainy,1,1366
Tech Park,TEC,3500,2026-05-03 16:06:49,2278,247,258,16,6,5,1,1,Clear,0,1246
Tech Park,TEC,3500,2026-05-03 17:06:49,2855,304,223,17,6,5,1,0,Clear,0,2278
Tech Park,TEC,3500,2026-05-03 18:06:49,3030,278,162,18,6,5,1,0,Rainy,1,2855
Tech Park,TEC,3500,2026-05-03 19:06:49,2456,285,124,19,6,5,1,0,Clear,0,3030
Tech Park,TEC,3500,2026-05-03 20:06:49,774,44,39,20,6,5,1,0,Clear,0,2456
Tech Park,TEC,3500,2026-05-03 21:06:49,565,62,42,21,6,5,1,0,Snowy,2,774
Tech Park,TEC,3500,2026-05-03 22:06:49,830,98,49,22,6,5,1,0,Clear,0,565
Tech Park,TEC,3500,2026-05-03 23:06:49,1635,131,99,23,6,5,1,1,Clear,0,830
Tech Park,TEC,3500,2026-05-04 00:06:49,550,59,42,0,0,5,0,0,Rainy,1,1635
Tech Park,TEC,3500,2026-05-04 01:06:49,482,44,37,1,0,5,0,0,Clear,0,550
Tech Park,TEC,3500,2026-05-04 02:06:49,284,33,27,2,0,5,0,0,Clear,0,482
Tech Park,TEC,3500,2026-05-04 03:06:49,669,78,36,3,0,5,0,0,Rainy,1,284
Tech Park,TEC,3500,2026-05-04 04:06:49,557,28,64,4,0,5,0,0,Clear,0,669
Tech Park,TEC,3500,2026-05-04 05:06:49,551,45,61,5,0,5,0,0,Clear,0,557
Tech Park,TEC,3500,2026-05-04 06:06:49,213,12,15,6,0,5,0,0,Clear,0,551
Tech Park,TEC,3500,2026-05-04 07:06:49,681,58,59,7,0,5,0,0,Clear,0,213
Tech Park,TEC,3500,2026-05-04 08:06:49,2861,395,281,8,0,5,0,0,Clear,0,681
Tech Park,TEC,3500,2026-05-04 09:06:49,2743,340,261,9,0,5,0,0,Clear,0,2861
Tech Park,TEC,3500,2026-05-04 10:06:49,2317,323,345,10,0,5,0,0,Rainy,1,2743
Tech Park,TEC,3500,2026-05-04 11:06:49,1306,148,72,11,0,5,0,0,Clear,0,2317
Tech Park,TEC,3500,2026-05-04 12:06:49,1971,132,222,12,0,5,0,0,Rainy,1,1306
Tech Park,TEC,3500,2026-05-04 13:06:49,1427,138,126,13,0,5,0,0,Clear,0,1971
Tech Park,TEC,3500,2026-05-04 14:06:49,1332,93,129,14,0,5,0,0,Clear,0,1427
Tech Park,TEC,3500,2026-05-04 15:06:49,1471,169,86,15,0,5,0,0,Clear,0,1332
Tech Park,TEC,3500,2026-05-04 16:06:49,1647,132,126,16,0,5,0,0,Clear,0,1471
Tech Park,TEC,3500,2026-05-04 17:06:49,3039,613,346,17,0,5,0,0,Snowy,2,1647
Tech Park,TEC,3500,2026-05-04 18:06:49,2922,390,271,18,0,5,0,0,Clear,0,3039
Tech Park,TEC,3500,2026-05-04 19:06:49,2413,411,262,19,0,5,0,0,Clear,0,2922
Tech Park,TEC,3500,2026-05-04 20:06:49,431,36,23,20,0,5,0,0,Clear,0,2413
Tech Park,TEC,3500,2026-05-04 21:06:49,399,25,24,21,0,5,0,0,Clear,0,431
Tech Park,TEC,3500,2026-05-04 22:06:49,500,38,28,22,0,5,0,0,Clear,0,399
Tech Park,TEC,3500,2026-05-04 23:06:49,551,46,47,23,0,5,0,0,Rainy,1,500
Tech Park,TEC,3500,2026-05-05 00:06:49,553,28,56,0,1,5,0,0,Clear,0,551
Tech Park,TEC,3500,2026-05-05 01:06:49,557,49,61,1,1,5,0,0,Clear,0,553
Tech Park,TEC,3500,2026-05-05 02:06:49,553,41,64,2,1,5,0,0,Snowy,2,557
Tech Park,TEC,3500,2026-05-05 03:06:49,596,43,43,3,1,5,0,0,Rainy,1,553
Tech Park,TEC,3500,2026-05-05 04:06:49,307,24,16,4,1,5,0,0,Clear,0,596
Tech Park,TEC,3500,2026-05-05 05:06:49,585,56,53,5,1,5,0,0,Clear,0,307
Tech Park,TEC,3500,2026-05-05 06:06:49,378,20,25,6,1,5,0,0,Clear,0,585
Tech Park,TEC,3500,2026-05-05 07:06:49,319,19,19,7,1,5,0,0,Clear,0,378
Tech Park,TEC,3500,2026-05-05 08:06:49,3020,502,341,8,1,5,0,0,Rainy,1,319
Tech Park,TEC,3500,2026-05-05 09:06:49,2725,478,350,9,1,5,0,0,Clear,0,3020
Tech Park,TEC,3500,2026-05-05 10:06:49,2356,435,275,10,1,5,0,0,Clear,0,2725
Tech Park,TEC,3500,2026-05-05 11:06:49,1544,181,185,11,1,5,0,0,Rainy,1,2356
Tech Park,TEC,3500,2026-05-05 12:06:49,1209,107,126,12,1,5,0,0,Rainy,1,1544
Tech Park,TEC,3500,2026-05-05 13:06:49,1376,94,102,13,1,5,0,0,Clear,0,1209
Tech Park,TEC,3500,2026-05-05 14:06:49,1321,151,115,14,1,5,0,0,Rainy,1,1376
Tech Park,TEC,3500,2026-05-05 15:06:49,1734,166,190,15,1,5,0,0,Clear,0,1321
Tech Park,TEC,3500,2026-05-05 16:06:49,1627,180,87,16,1,5,0,0,Rainy,1,1734
Tech Park,TEC,3500,2026-05-05 17:06:49,2757,553,352,17,1,5,0,0,Clear,0,1627
Tech Park,TEC,3500,2026-05-05 18:06:49,2770,557,329,18,1,5,0,0,Rainy,1,2757
Tech Park,TEC,3500,2026-05-05 19:06:49,2416,467,225,19,1,5,0,0,Clear,0,2770
Tech Park,TEC,3500,2026-05-05 20:06:49,495,56,42,20,1,5,0,0,Clear,0,2416
Tech Park,TEC,3500,2026-05-05 21:06:49,814,63,50,21,1,5,0,0,Clear,0,495
Tech Park,TEC,3500,2026-05-05 22:06:49,625,47,54,22,1,5,0,0,Snowy,2,814
Tech Park,TEC,3500,2026-05-05 23:06:49,35,5,5,23,1,5,0,0,Clear,0,625
Tech Park,TEC,3500,2026-05-06 00:06:49,720,63,65,0,2,5,0,0,Clear,0,35
Tech Park,TEC,3500,2026-05-06 01:06:49,1337,112,71,1,2,5,0,1,Clear,0,720
Tech Park,TEC,3500,2026-05-06 02:06:49,444,45,33,2,2,5,0,0,Clear,0,1337
Tech Park,TEC,3500,2026-05-06 03:06:49,597,69,37,3,2,5,0,0,Clear,0,444
Tech Park,TEC,3500,2026-05-06 04:06:49,638,57,72,4,2,5,0,0,Clear,0,597
Tech Park,TEC,3500,2026-05-06 05:06:49,520,33,46,5,2,5,0,0,Clear,0,638
Tech Park,TEC,3500,2026-05-06 06:06:49,420,21,24,6,2,5,0,0,Clear,0,520
Tech Park,TEC,3500,2026-05-06 07:06:49,489,42,39,7,2,5,0,0,Snowy,2,420
Tech Park,TEC,3500,2026-05-06 08:06:49,2702,482,373,8,2,5,0,0,Clear,0,489
Tech Park,TEC,3500,2026-05-06 09:06:49,2893,602,259,9,2,5,0,0,Clear,0,2702
Tech Park,TEC,3500,2026-05-06 10:06:49,2686,480,237,10,2,5,0,0,Rainy,1,2893
Tech Park,TEC,3500,2026-05-06 11:06:49,1688,131,91,11,2,5,0,0,Clear,0,2686
Tech Park,TEC,3500,2026-05-06 12:06:49,1429,114,86,12,2,5,0,0,Clear,0,1688
Tech Park,TEC,3500,2026-05-06 13:06:49,1536,80,90,13,2,5,0,0,Rainy,1,1429
Tech Park,TEC,3500,2026-05-06 14:06:49,1426,87,136,14,2,5,0,0,Clear,0,1536
Tech Park,TEC,3500,2026-05-06 15:06:49,1249,133,126,15,2,5,0,0,Clear,0,1426
Tech Park,TEC,3500,2026-05-06 16:06:49,1416,141,160,16,2,5,0,0,Snowy,2,1249
Tech Park,TEC,3500,2026-05-06 17:06:49,2740,589,242,17,2,5,1,0,Clear,0,1416
Tech Park,TEC,3500,2026-05-06 18:06:49,2754,409,348,18,2,5,0,0,Clear,0,2740
Tech Park,TEC,3500,2026-05-06 19:06:49,2192,302,180,19,2,5,0,0,Clear,0,2754
Tech Park,TEC,3500,2026-05-06 20:06:49,390,23,26,20,2,5,0,0,Snowy,2,2192
Tech Park,TEC,3500,2026-05-06 21:06:49,458,31,30,21,2,5,0,0,Clear,0,390
Tech Park,TEC,3500,2026-05-06 22:06:49,630,38,64,22,2,5,0,0,Clear,0,458
Tech Park,TEC,3500,2026-05-06 23:06:49,1245,139,63,23,2,5,0,1,Clear,0,630
Tech Park,TEC,3500,2026-05-07 00:06:49,389,23,25,0,3,5,0,0,Rainy,1,1245
Tech Park,TEC,3500,2026-05-07 01:06:49,1014,61,88,1,3,5,0,0,Rainy,1,389
Tech Park,TEC,3500,2026-05-07 02:06:49,1105,82,117,2,3,5,1,1,Clear,0,1014
Tech Park,TEC,3500,2026-05-07 03:06:49,512,58,37,3,3,5,0,0,Clear,0,1105
Tech Park,TEC,3500,2026-05-07 04:06:49,416,34,40,4,3,5,0,0,Clear,0,512
Tech Park,TEC,3500,2026-05-07 05:06:49,363,40,26,5,3,5,0,0,Rainy,1,416
Tech Park,TEC,3500,2026-05-07 06:06:49,526,50,39,6,3,5,0,0,Clear,0,363
Tech Park,TEC,3500,2026-05-07 07:06:49,460,50,48,7,3,5,0,0,Clear,0,526
Tech Park,TEC,3500,2026-05-07 08:06:49,3077,550,402,8,3,5,0,0,Rainy,1,460
Tech Park,TEC,3500,2026-05-07 09:06:49,2771,381,400,9,3,5,0,0,Clear,0,3077
Tech Park,TEC,3500,2026-05-07 10:06:49,2042,403,286,10,3,5,0,0,Clear,0,2771
Tech Park,TEC,3500,2026-05-07 11:06:49,1320,120,143,11,3,5,0,0,Clear,0,2042
Tech Park,TEC,3500,2026-05-07 12:06:49,1136,108,133,12,3,5,0,0,Clear,0,1320
Tech Park,TEC,3500,2026-05-07 13:06:49,1704,109,199,13,3,5,0,0,Clear,0,1136
Tech Park,TEC,3500,2026-05-07 14:06:49,1333,78,100,14,3,5,0,0,Clear,0,1704
Tech Park,TEC,3500,2026-05-07 15:06:49,1150,98,67,15,3,5,0,0,Clear,0,1333
Tech Park,TEC,3500,2026-05-07 16:06:49,1400,152,163,16,3,5,0,0,Clear,0,1150
Tech Park,TEC,3500,2026-05-07 17:06:49,3465,432,329,17,3,5,0,0,Rainy,1,1400
Tech Park,TEC,3500,2026-05-07 18:06:49,3162,389,312,18,3,5,0,0,Clear,0,3465
Tech Park,TEC,3500,2026-05-07 19:06:49,2188,352,316,19,3,5,0,0,Clear,0,3162
Tech Park,TEC,3500,2026-05-07 20:06:49,295,29,30,20,3,5,0,0,Clear,0,2188
Tech Park,TEC,3500,2026-05-07 21:06:49,799,76,61,21,3,5,0,0,Clear,0,295
Tech Park,TEC,3500,2026-05-07 22:06:49,282,20,14,22,3,5,0,0,Rainy,1,799
Tech Park,TEC,3500,2026-05-07 23:06:49,538,35,61,23,3,5,0,0,Snowy,2,282
Tech Park,TEC,3500,2026-05-08 00:06:49,374,29,43,0,4,5,0,0,Rainy,1,538
Tech Park,TEC,3500,2026-05-08 01:06:49,471,39,41,1,4,5,0,0,Rainy,1,374
Tech Park,TEC,3500,2026-05-08 02:06:49,1425,166,118,2,4,5,0,1,Clear,0,471
Tech Park,TEC,3500,2026-05-08 03:06:49,1387,153,160,3,4,5,0,1,Clear,0,1425
Tech Park,TEC,3500,2026-05-08 04:06:49,157,10,18,4,4,5,0,0,Clear,0,1387
Tech Park,TEC,3500,2026-05-08 05:06:49,507,54,40,5,4,5,0,0,Clear,0,157
Tech Park,TEC,3500,2026-05-08 06:06:49,422,50,28,6,4,5,0,0,Clear,0,507
Tech Park,TEC,3500,2026-05-08 07:06:49,482,38,47,7,4,5,0,0,Clear,0,422
Tech Park,TEC,3500,2026-05-08 08:06:49,2767,534,337,8,4,5,0,0,Clear,0,482
Tech Park,TEC,3500,2026-05-08 09:06:49,2927,592,377,9,4,5,0,0,Clear,0,2767
Tech Park,TEC,3500,2026-05-08 10:06:49,3178,433,295,10,4,5,0,1,Clear,0,2927
Tech Park,TEC,3500,2026-05-08 11:06:49,1171,112,114,11,4,5,0,0,Clear,0,3178
Tech Park,TEC,3500,2026-05-08 12:06:49,1350,153,141,12,4,5,0,0,Clear,0,1171
Tech Park,TEC,3500,2026-05-08 13:06:49,1415,94,168,13,4,5,0,0,Clear,0,1350
Tech Park,TEC,3500,2026-05-08 14:06:49,1306,112,79,14,4,5,0,0,Snowy,2,1415
Tech Park,TEC,3500,2026-05-08 15:06:49,1397,166,143,15,4,5,0,0,Clear,0,1306
Tech Park,TEC,3500,2026-05-08 16:06:49,1502,86,168,16,4,5,0,0,Clear,0,1397
Tech Park,TEC,3500,2026-05-08 17:06:49,2845,459,376,17,4,5,0,0,Clear,0,1502
Tech Park,TEC,3500,2026-05-08 18:06:49,2807,506,258,18,4,5,0,0,Clear,0,2845
Tech Park,TEC,3500,2026-05-08 19:06:49,2758,603,258,19,4,5,0,0,Clear,0,2807
Tech Park,TEC,3500,2026-05-08 20:06:49,246,14,22,20,4,5,0,0,Clear,0,2758
Tech Park,TEC,3500,2026-05-08 21:06:49,285,30,22,21,4,5,0,0,Clear,0,246
Tech Park,TEC,3500,2026-05-08 22:06:49,565,50,62,22,4,5,0,0,Stormy,3,285
Tech Park,TEC,3500,2026-05-08 23:06:49,843,80,57,23,4,5,0,0,Rainy,1,565
Tech Park,TEC,3500,2026-05-09 00:06:49,796,93,88,0,5,5,0,0,Clear,0,843
Tech Park,TEC,3500,2026-05-09 01:06:49,918,64,53,1,5,5,0,0,Clear,0,796
Tech Park,TEC,3500,2026-05-09 02:06:49,674,75,48,2,5,5,0,0,Clear,0,918
Tech Park,TEC,3500,2026-05-09 03:06:49,505,38,38,3,5,5,0,0,Clear,0,674
Tech Park,TEC,3500,2026-05-09 04:06:49,245,28,16,4,5,5,0,0,Clear,0,505
Tech Park,TEC,3500,2026-05-09 05:06:49,799,68,64,5,5,5,0,0,Rainy,1,245
Tech Park,TEC,3500,2026-05-09 06:06:49,624,60,69,6,5,5,0,0,Clear,0,799
Tech Park,TEC,3500,2026-05-09 07:06:49,818,77,60,7,5,5,0,0,Clear,0,624
Tech Park,TEC,3500,2026-05-09 08:06:49,2747,259,187,8,5,5,0,0,Clear,0,818
Tech Park,TEC,3500,2026-05-09 09:06:49,3216,312,260,9,5,5,0,0,Clear,0,2747
Tech Park,TEC,3500,2026-05-09 10:06:49,2383,128,201,10,5,5,0,0,Clear,0,3216
Tech Park,TEC,3500,2026-05-09 11:06:49,829,59,65,11,5,5,0,0,Clear,0,2383
Tech Park,TEC,3500,2026-05-09 12:06:49,1723,138,114,12,5,5,0,0,Clear,0,829
Tech Park,TEC,3500,2026-05-09 13:06:49,1351,123,156,13,5,5,0,0,Clear,0,1723
Tech Park,TEC,3500,2026-05-09 14:06:49,1200,133,132,14,5,5,0,0,Clear,0,1351
Tech Park,TEC,3500,2026-05-09 15:06:49,1573,183,109,15,5,5,0,0,Rainy,1,1200
Tech Park,TEC,3500,2026-05-09 16:06:49,1508,167,102,16,5,5,0,0,Clear,0,1573
Tech Park,TEC,3500,2026-05-09 17:06:49,3189,369,207,17,5,5,0,0,Clear,0,1508
Tech Park,TEC,3500,2026-05-09 18:06:49,3290,205,252,18,5,5,0,1,Clear,0,3189
Tech Park,TEC,3500,2026-05-09 19:06:49,2243,169,150,19,5,5,0,0,Clear,0,3290
Tech Park,TEC,3500,2026-05-09 20:06:49,917,58,51,20,5,5,0,0,Rainy,1,2243
Tech Park,TEC,3500,2026-05-09 21:06:49,740,39,82,21,5,5,0,0,Clear,0,917
Tech Park,TEC,3500,2026-05-09 22:06:49,763,76,41,22,5,5,0,0,Clear,0,740
Tech Park,TEC,3500,2026-05-09 23:06:49,621,50,47,23,5,5,0,0,Clear,0,763
Tech Park,TEC,3500,2026-05-10 00:06:49,581,47,64,0,6,5,1,0,Clear,0,621
Tech Park,TEC,3500,2026-05-10 01:06:49,830,43,93,1,6,5,1,0,Clear,0,581
Tech Park,TEC,3500,2026-05-10 02:06:49,1226,76,122,2,6,5,1,0,Clear,0,830
Tech Park,TEC,3500,2026-05-10 03:06:49,669,47,63,3,6,5,1,0,Clear,0,1226
Tech Park,TEC,3500,2026-05-10 04:06:49,632,64,60,4,6,5,1,0,Clear,0,669
Tech Park,TEC,3500,2026-05-10 05:06:49,737,86,54,5,6,5,1,0,Clear,0,632
Tech Park,TEC,3500,2026-05-10 06:06:49,363,38,28,6,6,5,1,0,Clear,0,737
Tech Park,TEC,3500,2026-05-10 07:06:49,919,82,78,7,6,5,1,0,Clear,0,363
Tech Park,TEC,3500,2026-05-10 08:06:49,2780,163,279,8,6,5,1,0,Clear,0,919
Tech Park,TEC,3500,2026-05-10 09:06:49,2755,260,314,9,6,5,1,0,Clear,0,2780
Tech Park,TEC,3500,2026-05-10 10:06:49,2194,120,109,10,6,5,1,0,Clear,0,2755
Tech Park,TEC,3500,2026-05-10 11:06:49,781,81,84,11,6,5,1,0,Clear,0,2194
Tech Park,TEC,3500,2026-05-10 12:06:49,1328,92,104,12,6,5,1,0,Clear,0,781
Tech Park,TEC,3500,2026-05-10 13:06:49,1333,157,66,13,6,5,1,0,Clear,0,1328
Tech Park,TEC,3500,2026-05-10 14:06:49,1389,81,126,14,6,5,1,0,Rainy,1,1333
Tech Park,TEC,3500,2026-05-10 15:06:49,1409,114,124,15,6,5,1,0,Clear,0,1389
Tech Park,TEC,3500,2026-05-10 16:06:49,1274,129,89,16,6,5,1,0,Clear,0,1409
Tech Park,TEC,3500,2026-05-10 17:06:49,2894,165,192,17,6,5,1,0,Clear,0,1274
Tech Park,TEC,3500,2026-05-10 18:06:49,2699,141,139,18,6,5,1,0,Clear,0,2894
Tech Park,TEC,3500,2026-05-10 19:06:49,2262,237,203,19,6,5,1,0,Clear,0,2699
Tech Park,TEC,3500,2026-05-10 20:06:49,624,66,62,20,6,5,1,0,Rainy,1,2262
Tech Park,TEC,3500,2026-05-10 21:06:49,626,70,58,21,6,5,1,0,Clear,0,624
Tech Park,TEC,3500,2026-05-10 22:06:49,1121,96,77,22,6,5,1,0,Clear,0,626
Tech Park,TEC,3500,2026-05-10 23:06:49,708,82,43,23,6,5,1,0,Snowy,2,1121
Tech Park,TEC,3500,2026-05-11 00:06:49,546,28,59,0,0,5,0,0,Clear,0,708
Tech Park,TEC,3500,2026-05-11 01:06:49,394,40,42,1,0,5,0,0,Rainy,1,546
Tech Park,TEC,3500,2026-05-11 02:06:49,607,47,64,2,0,5,0,0,Clear,0,394
Tech Park,TEC,3500,2026-05-11 03:06:49,663,47,49,3,0,5,0,0,Clear,0,607
Tech Park,TEC,3500,2026-05-11 04:06:49,671,60,53,4,0,5,0,0,Clear,0,663
Tech Park,TEC,3500,2026-05-11 05:06:49,652,73,48,5,0,5,0,0,Clear,0,671
Tech Park,TEC,3500,2026-05-11 06:06:49,788,64,86,6,0,5,0,0,Clear,0,652
Tech Park,TEC,3500,2026-05-11 07:06:49,700,66,67,7,0,5,0,0,Clear,0,788
Tech Park,TEC,3500,2026-05-11 08:06:49,2709,584,272,8,0,5,0,0,Clear,0,700
Tech Park,TEC,3500,2026-05-11 09:06:49,2863,482,303,9,0,5,0,0,Clear,0,2709
Tech Park,TEC,3500,2026-05-11 10:06:49,2113,397,287,10,0,5,0,0,Clear,0,2863
Tech Park,TEC,3500,2026-05-11 11:06:49,1508,152,142,11,0,5,0,0,Clear,0,2113
Tech Park,TEC,3500,2026-05-11 12:06:49,1185,66,102,12,0,5,0,0,Clear,0,1508
Tech Park,TEC,3500,2026-05-11 13:06:49,2601,248,190,13,0,5,0,1,Snowy,2,1185
Tech Park,TEC,3500,2026-05-11 14:06:49,1278,111,109,14,0,5,0,0,Clear,0,2601
Tech Park,TEC,3500,2026-05-11 15:06:49,1484,151,132,15,0,5,0,0,Clear,0,1278
Tech Park,TEC,3500,2026-05-11 16:06:49,1639,154,159,16,0,5,0,0,Clear,0,1484
Tech Park,TEC,3500,2026-05-11 17:06:49,2951,603,268,17,0,5,0,0,Clear,0,1639
Tech Park,TEC,3500,2026-05-11 18:06:49,2856,395,375,18,0,5,0,0,Clear,0,2951
Tech Park,TEC,3500,2026-05-11 19:06:49,2468,463,334,19,0,5,0,0,Clear,0,2856
Tech Park,TEC,3500,2026-05-11 20:06:49,319,31,25,20,0,5,0,0,Clear,0,2468
Tech Park,TEC,3500,2026-05-11 21:06:49,554,52,55,21,0,5,0,0,Clear,0,319
Tech Park,TEC,3500,2026-05-11 22:06:49,658,70,34,22,0,5,0,0,Clear,0,554
Tech Park,TEC,3500,2026-05-11 23:06:49,380,45,23,23,0,5,0,0,Clear,0,658
Tech Park,TEC,3500,2026-05-12 00:06:49,1096,105,74,0,1,5,0,1,Clear,0,380
Tech Park,TEC,3500,2026-05-12 01:06:49,696,83,52,1,1,5,0,0,Clear,0,1096
Tech Park,TEC,3500,2026-05-12 02:06:49,622,50,70,2,1,5,0,0,Clear,0,696
Tech Park,TEC,3500,2026-05-12 03:06:49,792,66,50,3,1,5,0,0,Clear,0,622
