id,station_name,timestamp,temperature,humidity,co2_ppm,pm25,platform_crowd,escalator_status,lift_status,camera_status
SNS_003618,Central Secretariat,2026-03-16 01:00:00,22.5,54.7,577,135,2,Active,Active,Active
SNS_003619,Yamuna Bank,2026-03-16 01:00:00,21.7,48.8,456,98,3,Active,Active,Active
SNS_003620,Inderlok,2026-03-16 01:00:00,24.4,61.9,745,78,5,Active,Active,Active
SNS_003621,Rajiv Chowk,2026-03-16 02:00:00,21.4,47.7,755,62,6,Active,Active,Active
SNS_003622,Kashmere Gate,2026-03-16 02:00:00,22.2,62.7,529,85,5,Active,Active,Active
SNS_003623,New Delhi,2026-03-16 02:00:00,21.8,60.3,767,60,0,Active,Active,Active
SNS_003624,Hauz Khas,2026-03-16 02:00:00,22.7,45.9,662,101,9,Active,Active,Active
SNS_003625,Botanical Garden,2026-03-16 02:00:00,22.6,49.0,651,98,8,Inactive,Active,Active
SNS_003626,Janakpuri West,2026-03-16 02:00:00,23.5,60.8,741,73,7,Active,Active,Active
SNS_003627,Lajpat Nagar,2026-03-16 02:00:00,21.2,46.9,793,67,6,Active,Active,Active
SNS_003628,Central Secretariat,2026-03-16 02:00:00,21.5,47.8,639,142,3,Active,Active,Active
SNS_003629,Yamuna Bank,2026-03-16 02:00:00,21.0,63.5,672,105,5,Active,Active,Active
SNS_003630,Inderlok,2026-03-16 02:00:00,24.1,57.0,504,84,0,Active,Active,Active
SNS_003631,Rajiv Chowk,2026-03-16 03:00:00,22.2,59.0,697,90,3,Active,Active,Active
SNS_003632,Kashmere Gate,2026-03-16 03:00:00,24.2,62.1,592,148,9,Active,Active,Active
SNS_003633,New Delhi,2026-03-16 03:00:00,21.4,57.6,681,56,8,Active,Active,Active
SNS_003634,Hauz Khas,2026-03-16 03:00:00,23.0,56.2,471,126,8,Active,Active,Active
SNS_003635,Botanical Garden,2026-03-16 03:00:00,22.2,45.9,773,149,5,Active,Active,Active
SNS_003636,Janakpuri West,2026-03-16 03:00:00,21.5,46.4,531,63,3,Active,Active,Active
SNS_003637,Lajpat Nagar,2026-03-16 03:00:00,22.0,48.3,741,106,7,Active,Active,Active
SNS_003638,Central Secretariat,2026-03-16 03:00:00,21.7,45.9,481,122,4,Active,Active,Active
SNS_003639,Yamuna Bank,2026-03-16 03:00:00,23.7,53.7,715,112,2,Active,Active,Active
SNS_003640,Inderlok,2026-03-16 03:00:00,22.1,47.4,577,46,4,Active,Active,Active
SNS_003641,Rajiv Chowk,2026-03-16 04:00:00,22.5,49.6,628,44,3,Active,Active,Active
SNS_003642,Kashmere Gate,2026-03-16 04:00:00,23.2,60.9,523,66,9,Active,Active,Active
SNS_003643,New Delhi,2026-03-16 04:00:00,22.6,50.3,778,85,1,Active,Active,Active
SNS_003644,Hauz Khas,2026-03-16 04:00:00,23.1,46.8,668,64,10,Active,Active,Active
SNS_003645,Botanical Garden,2026-03-16 04:00:00,21.4,49.0,674,145,4,Active,Active,Active
SNS_003646,Janakpuri West,2026-03-16 04:00:00,24.3,64.9,459,125,0,Active,Active,Active
SNS_003647,Lajpat Nagar,2026-03-16 04:00:00,24.2,50.8,764,117,9,Active,Active,Active
SNS_003648,Central Secretariat,2026-03-16 04:00:00,23.2,52.5,686,149,10,Active,Active,Active
SNS_003649,Yamuna Bank,2026-03-16 04:00:00,21.6,49.1,663,68,7,Active,Active,Active
SNS_003650,Inderlok,2026-03-16 04:00:00,23.4,62.4,817,124,1,Active,Active,Active
SNS_003651,Rajiv Chowk,2026-03-16 05:00:00,23.5,49.8,569,119,8,Active,Active,Active
SNS_003652,Kashmere Gate,2026-03-16 05:00:00,24.1,45.9,849,119,2,Active,Active,Active
SNS_003653,New Delhi,2026-03-16 05:00:00,22.1,49.0,638,128,4,Active,Active,Active
SNS_003654,Hauz Khas,2026-03-16 05:00:00,22.5,45.3,773,111,10,Active,Active,Active
SNS_003655,Botanical Garden,2026-03-16 05:00:00,23.0,59.2,694,58,8,Active,Active,Active
SNS_003656,Janakpuri West,2026-03-16 05:00:00,21.3,53.5,535,53,6,Active,Active,Active
SNS_003657,Lajpat Nagar,2026-03-16 05:00:00,21.9,50.7,602,57,4,Active,Active,Active
SNS_003658,Central Secretariat,2026-03-16 05:00:00,22.8,49.1,820,87,8,Active,Active,Active
SNS_003659,Yamuna Bank,2026-03-16 05:00:00,22.0,48.5,737,135,7,Active,Active,Active
SNS_003660,Inderlok,2026-03-16 05:00:00,21.7,55.7,835,115,4,Active,Active,Active
SNS_003661,Rajiv Chowk,2026-03-16 06:00:00,21.1,53.2,457,120,232,Active,Active,Active
SNS_003662,Kashmere Gate,2026-03-16 06:00:00,22.6,59.4,725,75,160,Active,Active,Active
SNS_003663,New Delhi,2026-03-16 06:00:00,21.4,59.0,668,71,307,Active,Active,Active
SNS_003664,Hauz Khas,2026-03-16 06:00:00,21.1,56.0,701,109,325,Active,Active,Active
SNS_003665,Botanical Garden,2026-03-16 06:00:00,21.1,57.2,786,65,224,Active,Active,Active
SNS_003666,Janakpuri West,2026-03-16 06:00:00,24.0,56.4,592,108,123,Active,Active,Active
SNS_003667,Lajpat Nagar,2026-03-16 06:00:00,23.8,64.0,671,138,161,Active,Active,Active
SNS_003668,Central Secretariat,2026-03-16 06:00:00,23.2,62.7,637,142,197,Active,Active,Active
SNS_003669,Yamuna Bank,2026-03-16 06:00:00,23.0,56.8,568,52,243,Active,Active,Active
SNS_003670,Inderlok,2026-03-16 06:00:00,24.2,64.8,822,115,373,Active,Active,Active
SNS_003671,Rajiv Chowk,2026-03-16 07:00:00,21.5,64.8,765,86,170,Active,Active,Active
SNS_003672,Kashmere Gate,2026-03-16 07:00:00,23.3,52.9,630,105,334,Under Maintenance,Active,Active
SNS_003673,New Delhi,2026-03-16 07:00:00,22.5,56.1,652,87,268,Active,Active,Active
SNS_003674,Hauz Khas,2026-03-16 07:00:00,22.1,49.6,766,56,185,Active,Active,Active
SNS_003675,Botanical Garden,2026-03-16 07:00:00,23.5,47.6,797,41,358,Active,Active,Active
SNS_003676,Janakpuri West,2026-03-16 07:00:00,21.0,47.4,645,56,288,Active,Active,Active
SNS_003677,Lajpat Nagar,2026-03-16 07:00:00,23.2,57.5,615,136,357,Under Maintenance,Active,Active
SNS_003678,Central Secretariat,2026-03-16 07:00:00,24.5,62.9,803,56,125,Active,Active,Active
SNS_003679,Yamuna Bank,2026-03-16 07:00:00,21.5,62.7,753,65,170,Active,Active,Active
SNS_003680,Inderlok,2026-03-16 07:00:00,23.5,52.6,549,145,115,Active,Inactive,Active
SNS_003681,Rajiv Chowk,2026-03-16 08:00:00,22.9,52.2,609,110,780,Active,Active,Active
SNS_003682,Kashmere Gate,2026-03-16 08:00:00,24.0,64.5,843,129,1485,Active,Active,Active
SNS_003683,New Delhi,2026-03-16 08:00:00,24.0,51.0,577,112,1213,Active,Active,Active
SNS_003684,Hauz Khas,2026-03-16 08:00:00,23.3,53.4,848,129,1449,Active,Active,Active
SNS_003685,Botanical Garden,2026-03-16 08:00:00,21.2,53.5,697,52,690,Active,Active,Active
SNS_003686,Janakpuri West,2026-03-16 08:00:00,22.7,63.6,589,124,543,Active,Active,Active
SNS_003687,Lajpat Nagar,2026-03-16 08:00:00,24.2,57.0,560,98,1224,Under Maintenance,Active,Active
SNS_003688,Central Secretariat,2026-03-16 08:00:00,21.4,55.5,464,66,657,Active,Active,Active
SNS_003689,Yamuna Bank,2026-03-16 08:00:00,24.2,59.0,584,69,747,Active,Active,Active
SNS_003690,Inderlok,2026-03-16 08:00:00,21.3,52.4,511,58,996,Active,Inactive,Active
SNS_003691,Rajiv Chowk,2026-03-16 09:00:00,24.3,59.9,512,50,1065,Active,Active,Active
SNS_003692,Kashmere Gate,2026-03-16 09:00:00,22.7,60.0,663,78,771,Active,Active,Active
SNS_003693,New Delhi,2026-03-16 09:00:00,21.8,62.9,624,107,1126,Active,Active,Active
SNS_003694,Hauz Khas,2026-03-16 09:00:00,22.4,54.5,474,41,1021,Active,Active,Active
SNS_003695,Botanical Garden,2026-03-16 09:00:00,21.4,46.3,757,96,767,Active,Active,Active
SNS_003696,Janakpuri West,2026-03-16 09:00:00,23.8,62.2,472,110,1133,Active,Active,Active
SNS_003697,Lajpat Nagar,2026-03-16 09:00:00,21.4,58.2,776,41,549,Active,Active,Active
SNS_003698,Central Secretariat,2026-03-16 09:00:00,22.7,57.1,719,75,1390,Active,Active,Active
SNS_003699,Yamuna Bank,2026-03-16 09:00:00,23.2,51.2,618,42,717,Active,Inactive,Active
SNS_003700,Inderlok,2026-03-16 09:00:00,23.3,50.8,645,138,562,Active,Active,Active
SNS_003701,Rajiv Chowk,2026-03-16 10:00:00,23.5,52.3,554,121,683,Active,Active,Active
SNS_003702,Kashmere Gate,2026-03-16 10:00:00,22.5,51.6,769,76,982,Under Maintenance,Active,Active
SNS_003703,New Delhi,2026-03-16 10:00:00,21.8,54.0,654,138,577,Active,Active,Active
SNS_003704,Hauz Khas,2026-03-16 10:00:00,21.8,52.1,508,121,1318,Active,Active,Active
SNS_003705,Botanical Garden,2026-03-16 10:00:00,21.2,55.5,690,117,937,Active,Active,Active
SNS_003706,Janakpuri West,2026-03-16 10:00:00,23.3,48.2,699,63,1331,Active,Active,Active
SNS_003707,Lajpat Nagar,2026-03-16 10:00:00,23.7,48.0,455,149,545,Active,Active,Active
SNS_003708,Central Secretariat,2026-03-16 10:00:00,21.1,54.6,460,97,1140,Active,Active,Active
SNS_003709,Yamuna Bank,2026-03-16 10:00:00,21.3,47.8,623,123,952,Active,Active,Active
SNS_003710,Inderlok,2026-03-16 10:00:00,21.5,53.5,709,58,923,Active,Active,Active
SNS_003711,Rajiv Chowk,2026-03-16 11:00:00,23.1,52.9,533,139,294,Inactive,Active,Active
SNS_003712,Kashmere Gate,2026-03-16 11:00:00,22.6,45.5,847,135,313,Active,Active,Active
SNS_003713,New Delhi,2026-03-16 11:00:00,24.3,46.0,502,96,338,Under Maintenance,Active,Active
SNS_003714,Hauz Khas,2026-03-16 11:00:00,23.0,51.5,795,120,254,Active,Active,Active
SNS_003715,Botanical Garden,2026-03-16 11:00:00,24.4,63.3,793,131,289,Active,Active,Active
SNS_003716,Janakpuri West,2026-03-16 11:00:00,22.3,49.2,668,73,231,Active,Active,Active
SNS_003717,Lajpat Nagar,2026-03-16 11:00:00,23.7,46.8,596,60,301,Active,Active,Inactive
SNS_003718,Central Secretariat,2026-03-16 11:00:00,23.7,54.7,557,62,290,Active,Active,Active
SNS_003719,Yamuna Bank,2026-03-16 11:00:00,23.2,45.1,844,125,247,Active,Active,Active
SNS_003720,Inderlok,2026-03-16 11:00:00,21.7,61.5,470,87,245,Active,Active,Active
SNS_003721,Rajiv Chowk,2026-03-16 12:00:00,22.3,45.0,643,141,134,Active,Active,Inactive
SNS_003722,Kashmere Gate,2026-03-16 12:00:00,21.1,57.3,721,76,249,Active,Active,Active
SNS_003723,New Delhi,2026-03-16 12:00:00,24.0,50.8,474,58,241,Active,Active,Active
SNS_003724,Hauz Khas,2026-03-16 12:00:00,23.3,56.2,682,131,261,Active,Active,Active
SNS_003725,Botanical Garden,2026-03-16 12:00:00,23.2,52.9,767,72,234,Active,Active,Active
SNS_003726,Janakpuri West,2026-03-16 12:00:00,21.3,63.9,682,113,216,Active,Active,Active
SNS_003727,Lajpat Nagar,2026-03-16 12:00:00,23.5,48.2,557,139,212,Active,Active,Active
SNS_003728,Central Secretariat,2026-03-16 12:00:00,22.4,59.2,685,149,291,Active,Active,Active
SNS_003729,Yamuna Bank,2026-03-16 12:00:00,22.6,51.9,478,44,181,Active,Active,Active
SNS_003730,Inderlok,2026-03-16 12:00:00,21.6,49.5,547,133,347,Active,Active,Active
SNS_003731,Rajiv Chowk,2026-03-16 13:00:00,22.0,61.4,598,119,347,Active,Active,Active
SNS_003732,Kashmere Gate,2026-03-16 13:00:00,22.1,54.4,473,113,187,Active,Active,Active
SNS_003733,New Delhi,2026-03-16 13:00:00,23.3,62.6,755,78,234,Under Maintenance,Active,Active
SNS_003734,Hauz Khas,2026-03-16 13:00:00,21.8,54.2,573,54,281,Active,Active,Inactive
SNS_003735,Botanical Garden,2026-03-16 13:00:00,23.1,50.8,488,128,393,Active,Active,Active
SNS_003736,Janakpuri West,2026-03-16 13:00:00,24.3,60.8,520,101,189,Active,Active,Active
SNS_003737,Lajpat Nagar,2026-03-16 13:00:00,24.0,61.5,703,82,200,Active,Active,Active
SNS_003738,Central Secretariat,2026-03-16 13:00:00,21.7,61.0,626,124,308,Under Maintenance,Active,Active
SNS_003739,Yamuna Bank,2026-03-16 13:00:00,21.2,45.6,802,80,225,Active,Active,Active
SNS_003740,Inderlok,2026-03-16 13:00:00,24.3,51.9,801,139,286,Active,Active,Active
SNS_003741,Rajiv Chowk,2026-03-16 14:00:00,21.8,59.5,813,136,304,Active,Active,Active
SNS_003742,Kashmere Gate,2026-03-16 14:00:00,22.6,64.1,476,114,352,Inactive,Active,Active
SNS_003743,New Delhi,2026-03-16 14:00:00,21.3,64.0,765,135,156,Active,Active,Active
SNS_003744,Hauz Khas,2026-03-16 14:00:00,23.7,58.2,620,99,142,Inactive,Active,Active
SNS_003745,Botanical Garden,2026-03-16 14:00:00,24.4,53.0,839,77,321,Active,Active,Active
SNS_003746,Janakpuri West,2026-03-16 14:00:00,22.2,64.8,494,69,229,Active,Active,Active
SNS_003747,Lajpat Nagar,2026-03-16 14:00:00,23.6,51.5,594,93,305,Active,Active,Active
SNS_003748,Central Secretariat,2026-03-16 14:00:00,24.4,61.4,800,117,125,Active,Active,Active
SNS_003749,Yamuna Bank,2026-03-16 14:00:00,22.3,49.5,741,47,299,Active,Active,Active
SNS_003750,Inderlok,2026-03-16 14:00:00,21.7,54.6,697,118,281,Active,Active,Active
SNS_003751,Rajiv Chowk,2026-03-16 15:00:00,21.5,55.6,676,124,289,Active,Under Maintenance,Active
SNS_003752,Kashmere Gate,2026-03-16 15:00:00,21.8,62.3,651,104,192,Active,Active,Active
SNS_003753,New Delhi,2026-03-16 15:00:00,22.4,49.0,558,61,135,Active,Active,Active
SNS_003754,Hauz Khas,2026-03-16 15:00:00,21.7,49.5,584,66,296,Active,Active,Active
SNS_003755,Botanical Garden,2026-03-16 15:00:00,23.0,49.7,842,67,272,Active,Active,Active
SNS_003756,Janakpuri West,2026-03-16 15:00:00,21.7,64.3,505,67,144,Active,Active,Active
SNS_003757,Lajpat Nagar,2026-03-16 15:00:00,23.1,64.2,497,126,314,Active,Active,Active
SNS_003758,Central Secretariat,2026-03-16 15:00:00,22.8,59.2,715,125,316,Active,Active,Active
SNS_003759,Yamuna Bank,2026-03-16 15:00:00,23.6,56.3,752,71,208,Active,Active,Active
SNS_003760,Inderlok,2026-03-16 15:00:00,24.1,57.3,524,138,272,Active,Active,Active
SNS_003761,Rajiv Chowk,2026-03-16 16:00:00,23.8,48.7,798,128,390,Active,Active,Active
SNS_003762,Kashmere Gate,2026-03-16 16:00:00,21.5,64.9,507,119,264,Active,Active,Active
SNS_003763,New Delhi,2026-03-16 16:00:00,22.9,51.7,838,112,311,Active,Active,Active
SNS_003764,Hauz Khas,2026-03-16 16:00:00,21.6,50.0,842,107,253,Active,Active,Active
SNS_003765,Botanical Garden,2026-03-16 16:00:00,22.3,53.1,784,82,291,Active,Active,Active
SNS_003766,Janakpuri West,2026-03-16 16:00:00,24.4,46.6,609,49,283,Active,Under Maintenance,Active
SNS_003767,Lajpat Nagar,2026-03-16 16:00:00,21.9,58.4,477,113,391,Under Maintenance,Inactive,Active
SNS_003768,Central Secretariat,2026-03-16 16:00:00,21.2,64.9,479,85,160,Active,Active,Active
SNS_003769,Yamuna Bank,2026-03-16 16:00:00,22.2,52.6,546,50,334,Active,Active,Active
SNS_003770,Inderlok,2026-03-16 16:00:00,24.5,53.9,662,109,389,Inactive,Active,Active
SNS_003771,Rajiv Chowk,2026-03-16 17:00:00,23.8,49.0,556,59,1387,Under Maintenance,Active,Active
SNS_003772,Kashmere Gate,2026-03-16 17:00:00,23.6,46.2,755,108,963,Active,Under Maintenance,Active
SNS_003773,New Delhi,2026-03-16 17:00:00,23.4,45.7,614,137,951,Active,Active,Active
SNS_003774,Hauz Khas,2026-03-16 17:00:00,23.1,59.1,758,130,1411,Active,Active,Active
SNS_003775,Botanical Garden,2026-03-16 17:00:00,23.5,57.9,655,57,655,Active,Active,Active
SNS_003776,Janakpuri West,2026-03-16 17:00:00,21.1,57.7,478,70,682,Active,Active,Active
SNS_003777,Lajpat Nagar,2026-03-16 17:00:00,24.3,45.4,467,131,1465,Active,Active,Active
SNS_003778,Central Secretariat,2026-03-16 17:00:00,21.4,62.4,473,105,1092,Active,Active,Active
SNS_003779,Yamuna Bank,2026-03-16 17:00:00,22.3,47.3,620,136,908,Active,Active,Active
SNS_003780,Inderlok,2026-03-16 17:00:00,23.1,51.9,476,65,628,Active,Active,Active
SNS_003781,Rajiv Chowk,2026-03-16 18:00:00,22.8,51.3,585,56,1463,Active,Active,Active
SNS_003782,Kashmere Gate,2026-03-16 18:00:00,23.7,60.7,486,147,535,Active,Active,Active
SNS_003783,New Delhi,2026-03-16 18:00:00,21.2,61.2,707,40,1462,Active,Active,Active
SNS_003784,Hauz Khas,2026-03-16 18:00:00,24.5,64.0,760,64,1466,Active,Active,Active
SNS_003785,Botanical Garden,2026-03-16 18:00:00,24.1,57.1,452,136,966,Active,Active,Active
SNS_003786,Janakpuri West,2026-03-16 18:00:00,23.4,57.5,500,41,988,Active,Active,Active
SNS_003787,Lajpat Nagar,2026-03-16 18:00:00,22.2,51.0,474,74,1425,Active,Active,Active
SNS_003788,Central Secretariat,2026-03-16 18:00:00,23.3,57.7,728,42,924,Active,Active,Active
SNS_003789,Yamuna Bank,2026-03-16 18:00:00,24.2,48.5,687,144,1208,Active,Active,Active
SNS_003790,Inderlok,2026-03-16 18:00:00,23.5,63.3,502,117,787,Active,Active,Active
SNS_003791,Rajiv Chowk,2026-03-16 19:00:00,21.6,57.6,829,89,1148,Active,Active,Active
SNS_003792,Kashmere Gate,2026-03-16 19:00:00,23.2,58.7,648,97,892,Active,Active,Active
SNS_003793,New Delhi,2026-03-16 19:00:00,21.4,58.9,772,58,985,Inactive,Active,Active
SNS_003794,Hauz Khas,2026-03-16 19:00:00,23.1,48.4,552,106,1054,Active,Active,Active
SNS_003795,Botanical Garden,2026-03-16 19:00:00,21.6,62.8,547,109,533,Active,Active,Active
SNS_003796,Janakpuri West,2026-03-16 19:00:00,21.1,52.0,631,122,1500,Active,Active,Active
SNS_003797,Lajpat Nagar,2026-03-16 19:00:00,22.6,55.8,647,142,1131,Active,Active,Active
SNS_003798,Central Secretariat,2026-03-16 19:00:00,22.6,56.9,716,124,605,Active,Inactive,Active
SNS_003799,Yamuna Bank,2026-03-16 19:00:00,23.9,59.0,505,90,1016,Active,Active,Active
SNS_003800,Inderlok,2026-03-16 19:00:00,24.1,59.2,651,128,971,Active,Active,Active
SNS_003801,Rajiv Chowk,2026-03-16 20:00:00,21.4,63.3,713,86,1422,Active,Active,Active
SNS_003802,Kashmere Gate,2026-03-16 20:00:00,24.1,45.3,742,113,973,Active,Active,Active
SNS_003803,New Delhi,2026-03-16 20:00:00,21.5,56.6,660,48,557,Active,Active,Active
SNS_003804,Hauz Khas,2026-03-16 20:00:00,22.2,48.1,742,68,1349,Inactive,Active,Active
SNS_003805,Botanical Garden,2026-03-16 20:00:00,23.8,64.9,850,43,1147,Active,Active,Active
SNS_003806,Janakpuri West,2026-03-16 20:00:00,23.3,59.1,716,101,1279,Under Maintenance,Active,Active
SNS_003807,Lajpat Nagar,2026-03-16 20:00:00,23.2,61.3,751,42,1127,Active,Active,Active
SNS_003808,Central Secretariat,2026-03-16 20:00:00,22.0,45.0,743,132,1049,Active,Active,Active
SNS_003809,Yamuna Bank,2026-03-16 20:00:00,21.6,53.6,733,119,753,Active,Active,Active
SNS_003810,Inderlok,2026-03-16 20:00:00,24.5,53.4,738,125,1276,Active,Active,Active
SNS_003811,Rajiv Chowk,2026-03-16 21:00:00,24.0,49.4,474,144,245,Active,Active,Active
SNS_003812,Kashmere Gate,2026-03-16 21:00:00,23.7,63.6,621,108,298,Active,Active,Active
SNS_003813,New Delhi,2026-03-16 21:00:00,24.2,56.7,713,66,201,Inactive,Active,Active
SNS_003814,Hauz Khas,2026-03-16 21:00:00,21.4,57.2,602,64,288,Active,Active,Active
SNS_003815,Botanical Garden,2026-03-16 21:00:00,24.3,61.3,642,43,241,Active,Active,Active
SNS_003816,Janakpuri West,2026-03-16 21:00:00,21.6,57.4,791,47,372,Active,Active,Inactive
SNS_003817,Lajpat Nagar,2026-03-16 21:00:00,23.2,59.2,596,149,122,Active,Active,Active
SNS_003818,Central Secretariat,2026-03-16 21:00:00,23.6,55.8,688,121,387,Active,Active,Active
SNS_003819,Yamuna Bank,2026-03-16 21:00:00,22.3,50.8,522,42,292,Active,Active,Active
SNS_003820,Inderlok,2026-03-16 21:00:00,23.9,60.1,780,141,316,Active,Active,Active
SNS_003821,Rajiv Chowk,2026-03-16 22:00:00,24.1,48.5,769,92,269,Active,Active,Active
SNS_003822,Kashmere Gate,2026-03-16 22:00:00,21.8,52.6,670,93,118,Active,Active,Active
SNS_003823,New Delhi,2026-03-16 22:00:00,23.6,49.1,625,141,330,Active,Active,Active
SNS_003824,Hauz Khas,2026-03-16 22:00:00,24.2,50.4,497,65,114,Active,Active,Active
SNS_003825,Botanical Garden,2026-03-16 22:00:00,22.2,52.1,659,132,155,Active,Active,Active
SNS_003826,Janakpuri West,2026-03-16 22:00:00,22.9,64.9,698,52,228,Active,Active,Active
SNS_003827,Lajpat Nagar,2026-03-16 22:00:00,24.2,52.6,715,116,249,Active,Active,Active
SNS_003828,Central Secretariat,2026-03-16 22:00:00,24.0,64.1,668,146,175,Active,Active,Active
SNS_003829,Yamuna Bank,2026-03-16 22:00:00,22.1,56.6,744,129,398,Active,Active,Active
SNS_003830,Inderlok,2026-03-16 22:00:00,22.1,49.0,628,94,302,Active,Active,Active
SNS_003831,Rajiv Chowk,2026-03-16 23:00:00,24.1,64.0,505,138,181,Active,Active,Active
SNS_003832,Kashmere Gate,2026-03-16 23:00:00,22.9,52.6,685,52,205,Active,Active,Active
SNS_003833,New Delhi,2026-03-16 23:00:00,21.4,47.2,780,86,313,Active,Active,Active
SNS_003834,Hauz Khas,2026-03-16 23:00:00,23.9,62.9,549,92,104,Active,Active,Inactive
SNS_003835,Botanical Garden,2026-03-16 23:00:00,23.8,56.9,829,46,306,Active,Active,Active
SNS_003836,Janakpuri West,2026-03-16 23:00:00,22.7,46.8,542,73,240,Active,Active,Active
SNS_003837,Lajpat Nagar,2026-03-16 23:00:00,23.9,51.3,726,74,182,Active,Active,Active
SNS_003838,Central Secretariat,2026-03-16 23:00:00,22.4,62.9,739,62,213,Active,Inactive,Active
SNS_003839,Yamuna Bank,2026-03-16 23:00:00,22.1,49.7,696,77,104,Active,Active,Active
SNS_003840,Inderlok,2026-03-16 23:00:00,22.0,46.9,639,74,228,Inactive,Active,Active
SNS_003841,Rajiv Chowk,2026-03-17 00:00:00,24.0,46.1,582,92,1,Active,Active,Active
SNS_003842,Kashmere Gate,2026-03-17 00:00:00,21.8,48.6,453,58,10,Active,Active,Active
SNS_003843,New Delhi,2026-03-17 00:00:00,24.3,48.4,607,96,0,Active,Active,Active
SNS_003844,Hauz Khas,2026-03-17 00:00:00,22.0,58.3,535,55,0,Active,Active,Active
SNS_003845,Botanical Garden,2026-03-17 00:00:00,23.3,50.6,691,98,4,Active,Active,Active
SNS_003846,Janakpuri West,2026-03-17 00:00:00,23.2,60.6,723,108,3,Active,Active,Active
SNS_003847,Lajpat Nagar,2026-03-17 00:00:00,21.2,62.8,579,86,0,Active,Active,Active
SNS_003848,Central Secretariat,2026-03-17 00:00:00,22.6,58.5,682,71,3,Active,Active,Active
SNS_003849,Yamuna Bank,2026-03-17 00:00:00,23.0,48.5,631,48,3,Active,Active,Active
SNS_003850,Inderlok,2026-03-17 00:00:00,23.8,47.0,543,47,1,Active,Active,Active
SNS_003851,Rajiv Chowk,2026-03-17 01:00:00,23.4,46.6,484,135,7,Active,Active,Active
SNS_003852,Kashmere Gate,2026-03-17 01:00:00,22.0,60.5,575,132,10,Active,Active,Active
SNS_003853,New Delhi,2026-03-17 01:00:00,22.8,54.5,505,50,9,Active,Active,Active
SNS_003854,Hauz Khas,2026-03-17 01:00:00,21.3,57.2,811,70,10,Active,Active,Active
SNS_003855,Botanical Garden,2026-03-17 01:00:00,23.3,53.1,555,123,4,Active,Active,Active
SNS_003856,Janakpuri West,2026-03-17 01:00:00,23.6,47.0,848,115,0,Active,Active,Active
SNS_003857,Lajpat Nagar,2026-03-17 01:00:00,24.2,62.3,474,46,3,Active,Active,Active
SNS_003858,Central Secretariat,2026-03-17 01:00:00,21.6,64.6,763,142,7,Active,Active,Active
SNS_003859,Yamuna Bank,2026-03-17 01:00:00,22.4,56.1,760,67,6,Active,Active,Active
SNS_003860,Inderlok,2026-03-17 01:00:00,21.5,46.8,475,87,7,Active,Active,Active
SNS_003861,Rajiv Chowk,2026-03-17 02:00:00,22.9,58.6,469,86,5,Active,Active,Active
SNS_003862,Kashmere Gate,2026-03-17 02:00:00,21.2,57.9,609,125,10,Active,Active,Active
SNS_003863,New Delhi,2026-03-17 02:00:00,21.2,46.2,732,103,10,Active,Active,Active
SNS_003864,Hauz Khas,2026-03-17 02:00:00,22.9,65.0,489,93,7,Active,Active,Active
SNS_003865,Botanical Garden,2026-03-17 02:00:00,23.2,60.6,618,43,2,Active,Active,Active
SNS_003866,Janakpuri West,2026-03-17 02:00:00,21.8,48.7,584,59,3,Active,Active,Active
SNS_003867,Lajpat Nagar,2026-03-17 02:00:00,21.1,53.1,720,96,9,Active,Active,Active
SNS_003868,Central Secretariat,2026-03-17 02:00:00,22.9,61.3,645,88,7,Active,Active,Active
SNS_003869,Yamuna Bank,2026-03-17 02:00:00,24.4,47.1,820,80,10,Active,Active,Active
SNS_003870,Inderlok,2026-03-17 02:00:00,23.7,49.8,626,52,6,Active,Active,Active
SNS_003871,Rajiv Chowk,2026-03-17 03:00:00,21.8,56.4,799,120,2,Active,Active,Active
SNS_003872,Kashmere Gate,2026-03-17 03:00:00,22.2,51.1,809,81,7,Active,Active,Active
SNS_003873,New Delhi,2026-03-17 03:00:00,22.4,46.1,812,67,4,Active,Active,Active
SNS_003874,Hauz Khas,2026-03-17 03:00:00,21.8,45.9,463,148,9,Active,Active,Active
SNS_003875,Botanical Garden,2026-03-17 03:00:00,22.0,48.8,466,130,0,Active,Active,Active
SNS_003876,Janakpuri West,2026-03-17 03:00:00,22.0,47.2,503,148,2,Active,Active,Active
SNS_003877,Lajpat Nagar,2026-03-17 03:00:00,23.5,52.1,575,112,4,Active,Active,Active
SNS_003878,Central Secretariat,2026-03-17 03:00:00,23.2,48.2,674,61,2,Active,Active,Active
SNS_003879,Yamuna Bank,2026-03-17 03:00:00,22.0,60.7,525,121,9,Active,Active,Active
SNS_003880,Inderlok,2026-03-17 03:00:00,21.7,46.8,505,60,5,Active,Active,Active
SNS_003881,Rajiv Chowk,2026-03-17 04:00:00,23.5,50.0,664,134,0,Active,Active,Active
SNS_003882,Kashmere Gate,2026-03-17 04:00:00,23.4,48.5,472,111,1,Under Maintenance,Active,Active
SNS_003883,New Delhi,2026-03-17 04:00:00,22.2,63.0,582,117,0,Active,Active,Active
SNS_003884,Hauz Khas,2026-03-17 04:00:00,21.0,53.0,515,105,6,Active,Active,Active
SNS_003885,Botanical Garden,2026-03-17 04:00:00,21.8,61.0,480,125,10,Active,Active,Active
SNS_003886,Janakpuri West,2026-03-17 04:00:00,23.6,51.9,605,64,10,Under Maintenance,Active,Active
