id,train_id,station_name,arrival_time,departure_time,stop_sequence,day_type,platform
SCH_012388,TRN_120,R.K. Puram,14:25:17,14:25:47,10,Weekday,1
SCH_012389,TRN_120,IIT Delhi,14:28:15,14:28:45,11,Weekday,2
SCH_012390,TRN_120,Hauz Khas,14:30:55,14:31:25,12,Weekday,1
SCH_012391,TRN_120,Panchsheel Park,14:33:41,14:34:11,13,Weekday,2
SCH_012392,TRN_120,Chirag Delhi,14:36:24,14:36:54,14,Weekday,1
SCH_012393,TRN_120,Greater Kailash,14:39:26,14:39:56,15,Weekday,2
SCH_012394,TRN_120,Nehru Enclave,14:41:58,14:42:28,16,Weekday,1
SCH_012395,TRN_120,Kalkaji Mandir,14:44:57,14:45:27,17,Weekday,2
SCH_012396,TRN_120,Okhla NSIC,14:47:28,14:47:58,18,Weekday,1
SCH_012397,TRN_120,Sukhdev Vihar,14:50:02,14:50:32,19,Weekday,2
SCH_012398,TRN_120,Jamia Millia Islamia,14:53:12,14:53:42,20,Weekday,1
SCH_012399,TRN_120,Okhla Vihar,14:56:26,14:56:56,21,Weekday,2
SCH_012400,TRN_120,Jasola Vihar Shaheen Bagh,14:59:39,15:00:09,22,Weekday,1
SCH_012401,TRN_120,Kalindi Kunj,15:02:56,15:03:26,23,Weekday,2
SCH_012402,TRN_120,Okhla Bird Sanctuary,15:05:55,15:06:25,24,Weekday,1
SCH_012403,TRN_120,Botanical Garden,15:08:49,15:10:49,25,Weekday,2
SCH_012404,TRN_120,Janakpuri West,13:57:00,13:59:00,1,Saturday,2
SCH_012405,TRN_120,Dabri Mor - Janakpuri South,14:01:47,14:02:17,2,Saturday,1
SCH_012406,TRN_120,Dashrathpuri,14:04:42,14:05:12,3,Saturday,2
SCH_012407,TRN_120,Palam,14:08:06,14:08:36,4,Saturday,1
SCH_012408,TRN_120,Sadar Bazar Cantonment,14:10:48,14:11:18,5,Saturday,2
SCH_012409,TRN_120,Terminal 1 IGI Airport,14:13:43,14:14:13,6,Saturday,1
SCH_012410,TRN_120,Shankar Vihar,14:16:15,14:16:45,7,Saturday,2
SCH_012411,TRN_120,Vasant Vihar,14:18:45,14:19:15,8,Saturday,1
SCH_012412,TRN_120,Munirka,14:21:31,14:22:01,9,Saturday,2
SCH_012413,TRN_120,R.K. Puram,14:24:08,14:24:38,10,Saturday,1
SCH_012414,TRN_120,IIT Delhi,14:27:23,14:27:53,11,Saturday,2
SCH_012415,TRN_120,Hauz Khas,14:30:51,14:31:21,12,Saturday,1
SCH_012416,TRN_120,Panchsheel Park,14:33:29,14:33:59,13,Saturday,2
SCH_012417,TRN_120,Chirag Delhi,14:36:19,14:36:49,14,Saturday,1
SCH_012418,TRN_120,Greater Kailash,14:39:31,14:40:01,15,Saturday,2
SCH_012419,TRN_120,Nehru Enclave,14:42:48,14:43:18,16,Saturday,1
SCH_012420,TRN_120,Kalkaji Mandir,14:45:47,14:46:17,17,Saturday,2
SCH_012421,TRN_120,Okhla NSIC,14:48:48,14:49:18,18,Saturday,1
SCH_012422,TRN_120,Sukhdev Vihar,14:51:47,14:52:17,19,Saturday,2
SCH_012423,TRN_120,Jamia Millia Islamia,14:54:21,14:54:51,20,Saturday,1
SCH_012424,TRN_120,Okhla Vihar,14:56:56,14:57:26,21,Saturday,2
SCH_012425,TRN_120,Jasola Vihar Shaheen Bagh,15:00:01,15:00:31,22,Saturday,1
SCH_012426,TRN_120,Kalindi Kunj,15:03:13,15:03:43,23,Saturday,2
SCH_012427,TRN_120,Okhla Bird Sanctuary,15:05:58,15:06:28,24,Saturday,1
SCH_012428,TRN_120,Botanical Garden,15:09:13,15:11:13,25,Saturday,2
SCH_012429,TRN_120,Janakpuri West,13:57:00,13:59:00,1,Sunday,2
SCH_012430,TRN_120,Dabri Mor - Janakpuri South,14:01:28,14:01:58,2,Sunday,1
SCH_012431,TRN_120,Dashrathpuri,14:04:06,14:04:36,3,Sunday,2
SCH_012432,TRN_120,Palam,14:07:06,14:07:36,4,Sunday,1
SCH_012433,TRN_120,Sadar Bazar Cantonment,14:10:28,14:10:58,5,Sunday,2
SCH_012434,TRN_120,Terminal 1 IGI Airport,14:13:15,14:13:45,6,Sunday,1
SCH_012435,TRN_120,Shankar Vihar,14:16:38,14:17:08,7,Sunday,2
SCH_012436,TRN_120,Vasant Vihar,14:19:18,14:19:48,8,Sunday,1
SCH_012437,TRN_120,Munirka,14:21:58,14:22:28,9,Sunday,2
SCH_012438,TRN_120,R.K. Puram,14:25:21,14:25:51,10,Sunday,1
SCH_012439,TRN_120,IIT Delhi,14:27:52,14:28:22,11,Sunday,2
SCH_012440,TRN_120,Hauz Khas,14:31:00,14:31:30,12,Sunday,1
SCH_012441,TRN_120,Panchsheel Park,14:33:36,14:34:06,13,Sunday,2
SCH_012442,TRN_120,Chirag Delhi,14:36:17,14:36:47,14,Sunday,1
SCH_012443,TRN_120,Greater Kailash,14:39:05,14:39:35,15,Sunday,2
SCH_012444,TRN_120,Nehru Enclave,14:41:42,14:42:12,16,Sunday,1
SCH_012445,TRN_120,Kalkaji Mandir,14:44:46,14:45:16,17,Sunday,2
SCH_012446,TRN_120,Okhla NSIC,14:48:03,14:48:33,18,Sunday,1
SCH_012447,TRN_120,Sukhdev Vihar,14:50:58,14:51:28,19,Sunday,2
SCH_012448,TRN_120,Jamia Millia Islamia,14:53:38,14:54:08,20,Sunday,1
SCH_012449,TRN_120,Okhla Vihar,14:56:12,14:56:42,21,Sunday,2
SCH_012450,TRN_120,Jasola Vihar Shaheen Bagh,14:59:24,14:59:54,22,Sunday,1
SCH_012451,TRN_120,Kalindi Kunj,15:02:42,15:03:12,23,Sunday,2
SCH_012452,TRN_120,Okhla Bird Sanctuary,15:05:12,15:05:42,24,Sunday,1
SCH_012453,TRN_120,Botanical Garden,15:08:25,15:10:25,25,Sunday,2
SCH_012454,TRN_121,Dwarka Sector 21,14:00:00,14:02:00,1,Weekday,2
SCH_012455,TRN_121,Dwarka Sector 8,14:04:09,14:04:39,2,Weekday,1
SCH_012456,TRN_121,Dwarka Sector 9,14:07:07,14:07:37,3,Weekday,2
SCH_012457,TRN_121,Dwarka Sector 10,14:09:59,14:10:29,4,Weekday,1
SCH_012458,TRN_121,Dwarka Sector 11,14:12:40,14:13:10,5,Weekday,2
SCH_012459,TRN_121,Dwarka Sector 12,14:15:23,14:15:53,6,Weekday,1
SCH_012460,TRN_121,Dwarka Sector 13,14:18:38,14:19:08,7,Weekday,2
SCH_012461,TRN_121,Dwarka Sector 14,14:21:10,14:21:40,8,Weekday,1
SCH_012462,TRN_121,Dwarka,14:24:37,14:25:07,9,Weekday,2
SCH_012463,TRN_121,Dwarka Mor,14:27:50,14:28:20,10,Weekday,1
SCH_012464,TRN_121,Nawada,14:30:54,14:31:24,11,Weekday,2
SCH_012465,TRN_121,Uttam Nagar West,14:33:37,14:34:07,12,Weekday,1
SCH_012466,TRN_121,Uttam Nagar East,14:36:35,14:37:05,13,Weekday,2
SCH_012467,TRN_121,Janakpuri West,14:39:49,14:40:19,14,Weekday,1
SCH_012468,TRN_121,Janakpuri East,14:42:22,14:42:52,15,Weekday,2
SCH_012469,TRN_121,Uttam Nagar,14:45:45,14:46:15,16,Weekday,1
SCH_012470,TRN_121,Tilak Nagar,14:48:55,14:49:25,17,Weekday,2
SCH_012471,TRN_121,Subhash Nagar,14:52:16,14:52:46,18,Weekday,1
SCH_012472,TRN_121,Tagore Garden,14:55:19,14:55:49,19,Weekday,2
SCH_012473,TRN_121,Rajouri Garden,14:58:30,14:59:00,20,Weekday,1
SCH_012474,TRN_121,Ramesh Nagar,15:01:42,15:02:12,21,Weekday,2
SCH_012475,TRN_121,Moti Nagar,15:04:57,15:05:27,22,Weekday,1
SCH_012476,TRN_121,Kirti Nagar,15:08:09,15:08:39,23,Weekday,2
SCH_012477,TRN_121,Shadipur,15:11:36,15:12:06,24,Weekday,1
SCH_012478,TRN_121,Patel Nagar,15:14:12,15:14:42,25,Weekday,2
SCH_012479,TRN_121,Rajendra Place,15:17:06,15:17:36,26,Weekday,1
SCH_012480,TRN_121,Karol Bagh,15:20:20,15:20:50,27,Weekday,2
SCH_012481,TRN_121,Jhandewalan,15:23:09,15:23:39,28,Weekday,1
SCH_012482,TRN_121,R K Ashram Marg,15:26:07,15:26:37,29,Weekday,2
SCH_012483,TRN_121,Rajiv Chowk,15:28:40,15:29:10,30,Weekday,1
SCH_012484,TRN_121,Barakhamba Road,15:31:48,15:32:18,31,Weekday,2
SCH_012485,TRN_121,Mandi House,15:34:18,15:34:48,32,Weekday,1
SCH_012486,TRN_121,Supreme Court,15:36:51,15:37:21,33,Weekday,2
SCH_012487,TRN_121,Indraprastha,15:40:10,15:40:40,34,Weekday,1
SCH_012488,TRN_121,Yamuna Bank,15:43:04,15:43:34,35,Weekday,2
SCH_012489,TRN_121,Akshardham,15:46:23,15:46:53,36,Weekday,1
SCH_012490,TRN_121,Mayur Vihar-I,15:49:05,15:49:35,37,Weekday,2
SCH_012491,TRN_121,Mayur Vihar Extension,15:52:34,15:53:04,38,Weekday,1
SCH_012492,TRN_121,New Ashok Nagar,15:55:19,15:55:49,39,Weekday,2
SCH_012493,TRN_121,Noida Sector 15,15:58:12,15:58:42,40,Weekday,1
SCH_012494,TRN_121,Noida Sector 16,16:01:40,16:02:10,41,Weekday,2
SCH_012495,TRN_121,Noida Sector 18,16:04:25,16:04:55,42,Weekday,1
SCH_012496,TRN_121,Botanical Garden,16:07:07,16:07:37,43,Weekday,2
SCH_012497,TRN_121,Golf Course,16:09:42,16:10:12,44,Weekday,1
SCH_012498,TRN_121,Noida City Centre,16:12:13,16:12:43,45,Weekday,2
SCH_012499,TRN_121,Noida Sector 34,16:15:09,16:15:39,46,Weekday,1
SCH_012500,TRN_121,Noida Sector 52,16:17:40,16:18:10,47,Weekday,2
SCH_012501,TRN_121,Noida Sector 61,16:20:10,16:20:40,48,Weekday,1
SCH_012502,TRN_121,Noida Sector 59,16:23:01,16:23:31,49,Weekday,2
SCH_012503,TRN_121,Noida Sector 62,16:26:23,16:26:53,50,Weekday,1
SCH_012504,TRN_121,Noida Electronic City,16:29:05,16:31:05,51,Weekday,2
SCH_012505,TRN_121,Dwarka Sector 21,14:00:00,14:02:00,1,Saturday,2
SCH_012506,TRN_121,Dwarka Sector 8,14:04:42,14:05:12,2,Saturday,1
SCH_012507,TRN_121,Dwarka Sector 9,14:07:16,14:07:46,3,Saturday,2
SCH_012508,TRN_121,Dwarka Sector 10,14:10:00,14:10:30,4,Saturday,1
SCH_012509,TRN_121,Dwarka Sector 11,14:13:26,14:13:56,5,Saturday,2
SCH_012510,TRN_121,Dwarka Sector 12,14:16:02,14:16:32,6,Saturday,1
SCH_012511,TRN_121,Dwarka Sector 13,14:19:23,14:19:53,7,Saturday,2
SCH_012512,TRN_121,Dwarka Sector 14,14:22:46,14:23:16,8,Saturday,1
SCH_012513,TRN_121,Dwarka,14:26:09,14:26:39,9,Saturday,2
SCH_012514,TRN_121,Dwarka Mor,14:29:21,14:29:51,10,Saturday,1
SCH_012515,TRN_121,Nawada,14:32:01,14:32:31,11,Saturday,2
SCH_012516,TRN_121,Uttam Nagar West,14:35:17,14:35:47,12,Saturday,1
SCH_012517,TRN_121,Uttam Nagar East,14:37:57,14:38:27,13,Saturday,2
SCH_012518,TRN_121,Janakpuri West,14:40:29,14:40:59,14,Saturday,1
SCH_012519,TRN_121,Janakpuri East,14:43:25,14:43:55,15,Saturday,2
SCH_012520,TRN_121,Uttam Nagar,14:46:27,14:46:57,16,Saturday,1
SCH_012521,TRN_121,Tilak Nagar,14:49:03,14:49:33,17,Saturday,2
SCH_012522,TRN_121,Subhash Nagar,14:52:25,14:52:55,18,Saturday,1
SCH_012523,TRN_121,Tagore Garden,14:55:15,14:55:45,19,Saturday,2
SCH_012524,TRN_121,Rajouri Garden,14:58:05,14:58:35,20,Saturday,1
SCH_012525,TRN_121,Ramesh Nagar,15:01:10,15:01:40,21,Saturday,2
SCH_012526,TRN_121,Moti Nagar,15:04:20,15:04:50,22,Saturday,1
SCH_012527,TRN_121,Kirti Nagar,15:07:02,15:07:32,23,Saturday,2
SCH_012528,TRN_121,Shadipur,15:10:11,15:10:41,24,Saturday,1
SCH_012529,TRN_121,Patel Nagar,15:12:54,15:13:24,25,Saturday,2
SCH_012530,TRN_121,Rajendra Place,15:16:23,15:16:53,26,Saturday,1
SCH_012531,TRN_121,Karol Bagh,15:19:27,15:19:57,27,Saturday,2
SCH_012532,TRN_121,Jhandewalan,15:22:22,15:22:52,28,Saturday,1
SCH_012533,TRN_121,R K Ashram Marg,15:25:52,15:26:22,29,Saturday,2
SCH_012534,TRN_121,Rajiv Chowk,15:28:49,15:29:19,30,Saturday,1
SCH_012535,TRN_121,Barakhamba Road,15:31:26,15:31:56,31,Saturday,2
SCH_012536,TRN_121,Mandi House,15:34:10,15:34:40,32,Saturday,1
SCH_012537,TRN_121,Supreme Court,15:36:53,15:37:23,33,Saturday,2
SCH_012538,TRN_121,Indraprastha,15:39:29,15:39:59,34,Saturday,1
SCH_012539,TRN_121,Yamuna Bank,15:42:21,15:42:51,35,Saturday,2
SCH_012540,TRN_121,Akshardham,15:45:11,15:45:41,36,Saturday,1
SCH_012541,TRN_121,Mayur Vihar-I,15:47:52,15:48:22,37,Saturday,2
SCH_012542,TRN_121,Mayur Vihar Extension,15:50:22,15:50:52,38,Saturday,1
SCH_012543,TRN_121,New Ashok Nagar,15:53:17,15:53:47,39,Saturday,2
SCH_012544,TRN_121,Noida Sector 15,15:56:28,15:56:58,40,Saturday,1
SCH_012545,TRN_121,Noida Sector 16,15:59:18,15:59:48,41,Saturday,2
SCH_012546,TRN_121,Noida Sector 18,16:01:48,16:02:18,42,Saturday,1
SCH_012547,TRN_121,Botanical Garden,16:04:42,16:05:12,43,Saturday,2
SCH_012548,TRN_121,Golf Course,16:07:25,16:07:55,44,Saturday,1
SCH_012549,TRN_121,Noida City Centre,16:10:24,16:10:54,45,Saturday,2
SCH_012550,TRN_121,Noida Sector 34,16:13:08,16:13:38,46,Saturday,1
SCH_012551,TRN_121,Noida Sector 52,16:15:42,16:16:12,47,Saturday,2
SCH_012552,TRN_121,Noida Sector 61,16:18:54,16:19:24,48,Saturday,1
SCH_012553,TRN_121,Noida Sector 59,16:22:16,16:22:46,49,Saturday,2
SCH_012554,TRN_121,Noida Sector 62,16:25:03,16:25:33,50,Saturday,1
SCH_012555,TRN_121,Noida Electronic City,16:28:14,16:30:14,51,Saturday,2
SCH_012556,TRN_121,Dwarka Sector 21,14:00:00,14:02:00,1,Sunday,2
SCH_012557,TRN_121,Dwarka Sector 8,14:04:23,14:04:53,2,Sunday,1
SCH_012558,TRN_121,Dwarka Sector 9,14:06:55,14:07:25,3,Sunday,2
SCH_012559,TRN_121,Dwarka Sector 10,14:09:29,14:09:59,4,Sunday,1
SCH_012560,TRN_121,Dwarka Sector 11,14:12:55,14:13:25,5,Sunday,2
SCH_012561,TRN_121,Dwarka Sector 12,14:15:38,14:16:08,6,Sunday,1
SCH_012562,TRN_121,Dwarka Sector 13,14:18:34,14:19:04,7,Sunday,2
SCH_012563,TRN_121,Dwarka Sector 14,14:21:23,14:21:53,8,Sunday,1
SCH_012564,TRN_121,Dwarka,14:24:42,14:25:12,9,Sunday,2
SCH_012565,TRN_121,Dwarka Mor,14:27:50,14:28:20,10,Sunday,1
SCH_012566,TRN_121,Nawada,14:30:51,14:31:21,11,Sunday,2
SCH_012567,TRN_121,Uttam Nagar West,14:33:27,14:33:57,12,Sunday,1
SCH_012568,TRN_121,Uttam Nagar East,14:36:42,14:37:12,13,Sunday,2
SCH_012569,TRN_121,Janakpuri West,14:39:46,14:40:16,14,Sunday,1
SCH_012570,TRN_121,Janakpuri East,14:43:06,14:43:36,15,Sunday,2
SCH_012571,TRN_121,Uttam Nagar,14:46:35,14:47:05,16,Sunday,1
SCH_012572,TRN_121,Tilak Nagar,14:49:59,14:50:29,17,Sunday,2
SCH_012573,TRN_121,Subhash Nagar,14:53:05,14:53:35,18,Sunday,1
SCH_012574,TRN_121,Tagore Garden,14:55:45,14:56:15,19,Sunday,2
SCH_012575,TRN_121,Rajouri Garden,14:58:31,14:59:01,20,Sunday,1
SCH_012576,TRN_121,Ramesh Nagar,15:01:07,15:01:37,21,Sunday,2
SCH_012577,TRN_121,Moti Nagar,15:04:15,15:04:45,22,Sunday,1
SCH_012578,TRN_121,Kirti Nagar,15:07:05,15:07:35,23,Sunday,2
SCH_012579,TRN_121,Shadipur,15:10:15,15:10:45,24,Sunday,1
SCH_012580,TRN_121,Patel Nagar,15:13:29,15:13:59,25,Sunday,2
SCH_012581,TRN_121,Rajendra Place,15:16:23,15:16:53,26,Sunday,1
SCH_012582,TRN_121,Karol Bagh,15:19:36,15:20:06,27,Sunday,2
SCH_012583,TRN_121,Jhandewalan,15:23:05,15:23:35,28,Sunday,1
SCH_012584,TRN_121,R K Ashram Marg,15:26:24,15:26:54,29,Sunday,2
SCH_012585,TRN_121,Rajiv Chowk,15:29:38,15:30:08,30,Sunday,1
SCH_012586,TRN_121,Barakhamba Road,15:32:16,15:32:46,31,Sunday,2
SCH_012587,TRN_121,Mandi House,15:35:07,15:35:37,32,Sunday,1
SCH_012588,TRN_121,Supreme Court,15:37:48,15:38:18,33,Sunday,2
SCH_012589,TRN_121,Indraprastha,15:40:58,15:41:28,34,Sunday,1
SCH_012590,TRN_121,Yamuna Bank,15:44:16,15:44:46,35,Sunday,2
SCH_012591,TRN_121,Akshardham,15:47:42,15:48:12,36,Sunday,1
SCH_012592,TRN_121,Mayur Vihar-I,15:50:56,15:51:26,37,Sunday,2
SCH_012593,TRN_121,Mayur Vihar Extension,15:53:46,15:54:16,38,Sunday,1
SCH_012594,TRN_121,New Ashok Nagar,15:57:10,15:57:40,39,Sunday,2
SCH_012595,TRN_121,Noida Sector 15,16:00:22,16:00:52,40,Sunday,1
SCH_012596,TRN_121,Noida Sector 16,16:03:22,16:03:52,41,Sunday,2
SCH_012597,TRN_121,Noida Sector 18,16:05:56,16:06:26,42,Sunday,1
SCH_012598,TRN_121,Botanical Garden,16:08:47,16:09:17,43,Sunday,2
SCH_012599,TRN_121,Golf Course,16:11:18,16:11:48,44,Sunday,1
SCH_012600,TRN_121,Noida City Centre,16:14:26,16:14:56,45,Sunday,2
SCH_012601,TRN_121,Noida Sector 34,16:17:54,16:18:24,46,Sunday,1
SCH_012602,TRN_121,Noida Sector 52,16:21:01,16:21:31,47,Sunday,2
SCH_012603,TRN_121,Noida Sector 61,16:23:59,16:24:29,48,Sunday,1
SCH_012604,TRN_121,Noida Sector 59,16:26:53,16:27:23,49,Sunday,2
SCH_012605,TRN_121,Noida Sector 62,16:29:55,16:30:25,50,Sunday,1
SCH_012606,TRN_121,Noida Electronic City,16:33:05,16:35:05,51,Sunday,2
SCH_012607,TRN_122,Kashmere Gate,15:03:00,15:05:00,1,Weekday,2
SCH_012608,TRN_122,Lal Quila,15:07:14,15:07:44,2,Weekday,1
SCH_012609,TRN_122,Jama Masjid,15:10:16,15:10:46,3,Weekday,2
SCH_012610,TRN_122,Delhi Gate,15:13:23,15:13:53,4,Weekday,1
SCH_012611,TRN_122,ITO,15:16:38,15:17:08,5,Weekday,2
SCH_012612,TRN_122,Mandi House,15:19:08,15:19:38,6,Weekday,1
SCH_012613,TRN_122,Janpath,15:21:52,15:22:22,7,Weekday,2
SCH_012614,TRN_122,Central Secretariat,15:24:23,15:24:53,8,Weekday,1
SCH_012615,TRN_122,Khan Market,15:27:32,15:28:02,9,Weekday,2
SCH_012616,TRN_122,Jawaharlal Nehru Stadium,15:30:50,15:31:20,10,Weekday,1
SCH_012617,TRN_122,Jangpura,15:34:17,15:34:47,11,Weekday,2
SCH_012618,TRN_122,Lajpat Nagar,15:36:54,15:37:24,12,Weekday,1
SCH_012619,TRN_122,Moolchand,15:39:43,15:40:13,13,Weekday,2
SCH_012620,TRN_122,Kailash Colony,15:42:28,15:42:58,14,Weekday,1
SCH_012621,TRN_122,Nehru Place,15:45:45,15:46:15,15,Weekday,2
SCH_012622,TRN_122,Kalkaji Mandir,15:48:42,15:49:12,16,Weekday,1
SCH_012623,TRN_122,Govind Puri,15:52:00,15:52:30,17,Weekday,2
SCH_012624,TRN_122,Harkesh Nagar Okhla,15:54:45,15:55:15,18,Weekday,1
SCH_012625,TRN_122,Jasola Apollo,15:57:54,15:58:24,19,Weekday,2
SCH_012626,TRN_122,Sarita Vihar,16:00:29,16:00:59,20,Weekday,1
SCH_012627,TRN_122,Mohan Estate,16:03:02,16:03:32,21,Weekday,2
SCH_012628,TRN_122,Tughlakabad,16:05:40,16:06:10,22,Weekday,1
SCH_012629,TRN_122,Badarpur Border,16:08:33,16:09:03,23,Weekday,2
SCH_012630,TRN_122,Sarai,16:11:34,16:12:04,24,Weekday,1
SCH_012631,TRN_122,NHPC Chowk,16:14:22,16:14:52,25,Weekday,2
SCH_012632,TRN_122,Mewala Maharajpur,16:17:04,16:17:34,26,Weekday,1
SCH_012633,TRN_122,Sector 28,16:19:43,16:20:13,27,Weekday,2
SCH_012634,TRN_122,Badkhal Mor,16:22:37,16:23:07,28,Weekday,1
SCH_012635,TRN_122,Old Faridabad,16:25:20,16:25:50,29,Weekday,2
SCH_012636,TRN_122,Neelam Chowk Ajronda,16:28:31,16:29:01,30,Weekday,1
SCH_012637,TRN_122,Bata Chowk,16:31:03,16:31:33,31,Weekday,2
SCH_012638,TRN_122,Escorts Mujesar,16:33:48,16:34:18,32,Weekday,1
SCH_012639,TRN_122,Sant Surdas (Sihi),16:37:17,16:37:47,33,Weekday,2
SCH_012640,TRN_122,Raja Nahar Singh,16:40:33,16:42:33,34,Weekday,1
SCH_012641,TRN_122,Kashmere Gate,15:03:00,15:05:00,1,Saturday,2
SCH_012642,TRN_122,Lal Quila,15:08:00,15:08:30,2,Saturday,1
SCH_012643,TRN_122,Jama Masjid,15:10:58,15:11:28,3,Saturday,2
SCH_012644,TRN_122,Delhi Gate,15:14:15,15:14:45,4,Saturday,1
SCH_012645,TRN_122,ITO,15:17:41,15:18:11,5,Saturday,2
SCH_012646,TRN_122,Mandi House,15:20:32,15:21:02,6,Saturday,1
SCH_012647,TRN_122,Janpath,15:23:10,15:23:40,7,Saturday,2
SCH_012648,TRN_122,Central Secretariat,15:25:57,15:26:27,8,Saturday,1
SCH_012649,TRN_122,Khan Market,15:28:47,15:29:17,9,Saturday,2
SCH_012650,TRN_122,Jawaharlal Nehru Stadium,15:31:58,15:32:28,10,Saturday,1
SCH_012651,TRN_122,Jangpura,15:35:18,15:35:48,11,Saturday,2
SCH_012652,TRN_122,Lajpat Nagar,15:38:36,15:39:06,12,Saturday,1
SCH_012653,TRN_122,Moolchand,15:41:08,15:41:38,13,Saturday,2
SCH_012654,TRN_122,Kailash Colony,15:44:11,15:44:41,14,Saturday,1
SCH_012655,TRN_122,Nehru Place,15:47:31,15:48:01,15,Saturday,2
SCH_012656,TRN_122,Kalkaji Mandir,15:50:27,15:50:57,16,Saturday,1
SCH_012657,TRN_122,Govind Puri,15:53:38,15:54:08,17,Saturday,2
SCH_012658,TRN_122,Harkesh Nagar Okhla,15:57:00,15:57:30,18,Saturday,1
SCH_012659,TRN_122,Jasola Apollo,15:59:48,16:00:18,19,Saturday,2
SCH_012660,TRN_122,Sarita Vihar,16:03:06,16:03:36,20,Saturday,1
SCH_012661,TRN_122,Mohan Estate,16:05:37,16:06:07,21,Saturday,2
SCH_012662,TRN_122,Tughlakabad,16:08:21,16:08:51,22,Saturday,1
SCH_012663,TRN_122,Badarpur Border,16:11:45,16:12:15,23,Saturday,2
SCH_012664,TRN_122,Sarai,16:15:01,16:15:31,24,Saturday,1
SCH_012665,TRN_122,NHPC Chowk,16:17:52,16:18:22,25,Saturday,2
SCH_012666,TRN_122,Mewala Maharajpur,16:20:43,16:21:13,26,Saturday,1
SCH_012667,TRN_122,Sector 28,16:23:28,16:23:58,27,Saturday,2
SCH_012668,TRN_122,Badkhal Mor,16:26:11,16:26:41,28,Saturday,1
SCH_012669,TRN_122,Old Faridabad,16:29:15,16:29:45,29,Saturday,2
SCH_012670,TRN_122,Neelam Chowk Ajronda,16:31:48,16:32:18,30,Saturday,1
SCH_012671,TRN_122,Bata Chowk,16:35:16,16:35:46,31,Saturday,2
SCH_012672,TRN_122,Escorts Mujesar,16:38:44,16:39:14,32,Saturday,1
SCH_012673,TRN_122,Sant Surdas (Sihi),16:41:56,16:42:26,33,Saturday,2
SCH_012674,TRN_122,Raja Nahar Singh,16:44:41,16:46:41,34,Saturday,1
SCH_012675,TRN_122,Kashmere Gate,15:03:00,15:05:00,1,Sunday,2
SCH_012676,TRN_122,Lal Quila,15:07:43,15:08:13,2,Sunday,1
SCH_012677,TRN_122,Jama Masjid,15:10:57,15:11:27,3,Sunday,2
SCH_012678,TRN_122,Delhi Gate,15:14:13,15:14:43,4,Sunday,1
SCH_012679,TRN_122,ITO,15:16:57,15:17:27,5,Sunday,2
SCH_012680,TRN_122,Mandi House,15:20:05,15:20:35,6,Sunday,1
SCH_012681,TRN_122,Janpath,15:23:30,15:24:00,7,Sunday,2
SCH_012682,TRN_122,Central Secretariat,15:26:24,15:26:54,8,Sunday,1
SCH_012683,TRN_122,Khan Market,15:29:27,15:29:57,9,Sunday,2
SCH_012684,TRN_122,Jawaharlal Nehru Stadium,15:32:17,15:32:47,10,Sunday,1
SCH_012685,TRN_122,Jangpura,15:34:58,15:35:28,11,Sunday,2
SCH_012686,TRN_122,Lajpat Nagar,15:37:56,15:38:26,12,Sunday,1
SCH_012687,TRN_122,Moolchand,15:41:06,15:41:36,13,Sunday,2
SCH_012688,TRN_122,Kailash Colony,15:43:36,15:44:06,14,Sunday,1
SCH_012689,TRN_122,Nehru Place,15:46:10,15:46:40,15,Sunday,2
SCH_012690,TRN_122,Kalkaji Mandir,15:49:35,15:50:05,16,Sunday,1
SCH_012691,TRN_122,Govind Puri,15:52:36,15:53:06,17,Sunday,2
SCH_012692,TRN_122,Harkesh Nagar Okhla,15:55:10,15:55:40,18,Sunday,1
SCH_012693,TRN_122,Jasola Apollo,15:57:52,15:58:22,19,Sunday,2
SCH_012694,TRN_122,Sarita Vihar,16:00:25,16:00:55,20,Sunday,1
SCH_012695,TRN_122,Mohan Estate,16:03:35,16:04:05,21,Sunday,2
SCH_012696,TRN_122,Tughlakabad,16:06:14,16:06:44,22,Sunday,1
SCH_012697,TRN_122,Badarpur Border,16:09:44,16:10:14,23,Sunday,2
SCH_012698,TRN_122,Sarai,16:12:27,16:12:57,24,Sunday,1
SCH_012699,TRN_122,NHPC Chowk,16:15:05,16:15:35,25,Sunday,2
SCH_012700,TRN_122,Mewala Maharajpur,16:17:40,16:18:10,26,Sunday,1
SCH_012701,TRN_122,Sector 28,16:20:21,16:20:51,27,Sunday,2
SCH_012702,TRN_122,Badkhal Mor,16:23:28,16:23:58,28,Sunday,1
SCH_012703,TRN_122,Old Faridabad,16:26:33,16:27:03,29,Sunday,2
SCH_012704,TRN_122,Neelam Chowk Ajronda,16:29:56,16:30:26,30,Sunday,1
SCH_012705,TRN_122,Bata Chowk,16:33:16,16:33:46,31,Sunday,2
SCH_012706,TRN_122,Escorts Mujesar,16:36:45,16:37:15,32,Sunday,1
SCH_012707,TRN_122,Sant Surdas (Sihi),16:39:28,16:39:58,33,Sunday,2
SCH_012708,TRN_122,Raja Nahar Singh,16:42:13,16:44:13,34,Sunday,1
SCH_012709,TRN_123,Janakpuri West,16:06:00,16:08:00,1,Weekday,2
SCH_012710,TRN_123,Dabri Mor - Janakpuri South,16:10:05,16:10:35,2,Weekday,1
SCH_012711,TRN_123,Dashrathpuri,16:13:02,16:13:32,3,Weekday,2
