id,train_id,station_name,timestamp,occupancy,capacity,occupancy_percentage,crowd_level
REC_024844,TRN_042,Janakpuri East,2026-03-03 14:14:00,1127,1800,62.61,Medium
REC_024845,TRN_145,Badkhal Mor,2026-03-03 14:22:00,1010,1800,56.11,Medium
REC_024846,TRN_124,Mansarovar Park,2026-03-26 12:49:00,512,2200,23.27,Low
REC_024847,TRN_001,Pitampura,2026-03-04 19:58:00,2176,2200,98.91,Critical
REC_024848,TRN_144,Jahangirpuri,2026-03-06 11:33:00,527,1800,29.28,Low
REC_024849,TRN_001,Mansarovar Park,2026-03-07 06:40:00,1403,2200,63.77,Medium
REC_024850,TRN_084,Adarsh Nagar,2026-03-27 07:11:00,1664,2400,69.33,Medium
REC_024851,TRN_060,Shastri Park,2026-03-23 17:35:00,2249,2400,93.71,High
REC_024852,TRN_159,Dashrathpuri,2026-03-01 07:33:00,764,1500,50.93,Medium
REC_024853,TRN_132,Noida Sector 52,2026-03-21 18:43:00,1576,2200,71.64,Medium
REC_024854,TRN_054,Sarojini Nagar,2026-03-24 07:09:00,654,1800,36.33,Low
REC_024855,TRN_147,Kalindi Kunj,2026-03-30 21:16:00,448,2400,18.67,Low
REC_024856,TRN_185,Lajpat Nagar,2026-03-03 10:12:00,1589,2200,72.23,Medium
REC_024857,TRN_061,Keshav Puram,2026-03-09 20:33:00,1853,2400,77.21,High
REC_024858,TRN_112,Akshardham,2026-03-20 11:55:00,276,1500,18.4,Low
REC_024859,TRN_090,Jangpura,2026-03-29 07:32:00,572,1800,31.78,Low
REC_024860,TRN_129,"Rohini Sector 18, 19",2026-03-08 08:49:00,1574,1500,104.93,Critical
REC_024861,TRN_038,Rohini West,2026-03-04 13:43:00,1535,2200,69.77,Medium
REC_024862,TRN_097,Vidhan Sabha,2026-03-15 15:20:00,1289,2200,58.59,Medium
REC_024863,TRN_180,Raj Bagh,2026-03-23 13:41:00,1530,2400,63.75,Medium
REC_024864,TRN_082,Moolchand,2026-03-28 09:33:00,2322,2200,105.55,Critical
REC_024865,TRN_106,Delhi Cantt,2026-03-05 08:52:00,1553,2200,70.59,Medium
REC_024866,TRN_077,Raj Bagh,2026-03-15 10:39:00,1276,1800,70.89,Medium
REC_024867,TRN_090,Lajpat Nagar,2026-03-09 18:01:00,1623,1800,90.17,High
REC_024868,TRN_167,Netaji Subhash Place,2026-03-16 08:56:00,1538,1800,85.44,High
REC_024869,TRN_199,Sadar Bazar Cantonment,2026-03-19 16:53:00,1327,2200,60.32,Medium
REC_024870,TRN_112,Noida Electronic City,2026-03-02 10:43:00,1317,1500,87.8,High
REC_024871,TRN_092,Netaji Subhash Place,2026-03-18 08:00:00,1751,2200,79.59,High
REC_024872,TRN_021,Saket,2026-03-21 12:33:00,741,2200,33.68,Low
REC_024873,TRN_022,Moolchand,2026-03-15 19:16:00,1104,1500,73.6,Medium
REC_024874,TRN_094,Palam,2026-03-24 07:03:00,967,2200,43.95,Medium
REC_024875,TRN_018,Jamia Millia Islamia,2026-03-20 09:38:00,1277,1500,85.13,High
REC_024876,TRN_193,Pul Bangash,2026-03-17 07:10:00,932,1800,51.78,Medium
REC_024877,TRN_121,Shadipur,2026-03-19 07:32:00,397,1800,22.06,Low
REC_024878,TRN_062,Shaheed Sthal,2026-03-14 12:39:00,1084,1800,60.22,Medium
REC_024879,TRN_046,Keshav Puram,2026-03-30 08:59:00,1598,2200,72.64,Medium
REC_024880,TRN_149,Palam,2026-03-26 14:17:00,1331,2200,60.5,Medium
REC_024881,TRN_097,AIIMS,2026-03-07 21:19:00,565,2200,25.68,Low
REC_024882,TRN_110,Delhi Cantt,2026-03-29 11:49:00,1046,1800,58.11,Medium
REC_024883,TRN_186,Noida Sector 16,2026-03-06 07:05:00,612,2200,27.82,Low
REC_024884,TRN_037,Green Park,2026-03-15 07:58:00,624,1800,34.67,Low
REC_024885,TRN_127,Noida Sector 18,2026-03-18 14:16:00,702,2400,29.25,Low
REC_024886,TRN_047,Jasola Vihar Shaheen Bagh,2026-03-27 22:09:00,558,1800,31.0,Low
REC_024887,TRN_138,Nehru Place,2026-03-26 22:02:00,389,1800,21.61,Low
REC_024888,TRN_117,Sector 28,2026-03-27 08:23:00,1643,1500,109.53,Critical
REC_024889,TRN_139,Palam,2026-03-02 16:41:00,550,1500,36.67,Low
REC_024890,TRN_153,New Ashok Nagar,2026-03-17 20:35:00,1877,2200,85.32,High
REC_024891,TRN_130,Mayur Vihar-I,2026-03-30 15:42:00,1511,2200,68.68,Medium
REC_024892,TRN_009,Shaheed Sthal,2026-03-27 11:30:00,678,2400,28.25,Low
REC_024893,TRN_080,Kanhaiya Nagar,2026-03-02 20:29:00,2288,2200,104.0,Critical
REC_024894,TRN_185,Maujpur - Babarpur,2026-03-20 09:53:00,2333,2200,106.05,Critical
REC_024895,TRN_165,Lal Quila,2026-03-26 19:15:00,2115,2200,96.14,Critical
REC_024896,TRN_114,Ghitorni,2026-03-06 20:53:00,1962,2200,89.18,High
REC_024897,TRN_078,Tis Hazari,2026-03-27 20:11:00,2431,2400,101.29,Critical
REC_024898,TRN_108,Rajendra Place,2026-03-27 15:11:00,804,2400,33.5,Low
REC_024899,TRN_099,Escorts Mujesar,2026-03-18 14:44:00,1156,1800,64.22,Medium
REC_024900,TRN_151,Lajpat Nagar,2026-03-13 22:17:00,1352,2200,61.45,Medium
REC_024901,TRN_129,Haiderpur Badli Mor,2026-03-11 11:48:00,804,1500,53.6,Medium
REC_024902,TRN_031,Kalkaji Mandir,2026-03-07 12:53:00,917,1500,61.13,Medium
REC_024903,TRN_153,Dwarka,2026-03-20 19:29:00,1629,2200,74.05,Medium
REC_024904,TRN_186,Rajiv Chowk,2026-03-17 11:09:00,929,2200,42.23,Medium
REC_024905,TRN_155,Seelampur,2026-03-03 12:08:00,1545,2400,64.38,Medium
REC_024906,TRN_089,New Delhi,2026-03-13 11:08:00,1218,2200,55.36,Medium
REC_024907,TRN_119,Mandawali - West Vinod Nagar,2026-03-25 21:55:00,1374,2200,62.45,Medium
REC_024908,TRN_165,Sector 28,2026-03-24 22:09:00,1491,2200,67.77,Medium
REC_024909,TRN_033,Netaji Subhash Place,2026-03-21 12:25:00,1631,2400,67.96,Medium
REC_024910,TRN_057,Vidhan Sabha,2026-03-17 12:44:00,537,1800,29.83,Low
REC_024911,TRN_064,Noida Sector 61,2026-03-17 08:06:00,2279,2400,94.96,High
REC_024912,TRN_026,Welcome,2026-03-09 22:01:00,789,1800,43.83,Medium
REC_024913,TRN_002,Inderlok,2026-03-14 15:57:00,583,2400,24.29,Low
REC_024914,TRN_178,Badarpur Border,2026-03-20 08:35:00,2332,2400,97.17,Critical
REC_024915,TRN_055,IIT Delhi,2026-03-12 12:52:00,518,2200,23.55,Low
REC_024916,TRN_081,East Azad Nagar,2026-03-15 12:36:00,557,1800,30.94,Low
REC_024917,TRN_064,New Ashok Nagar,2026-03-08 17:29:00,2237,2400,93.21,High
REC_024918,TRN_163,Mandi House,2026-03-16 19:27:00,1575,1500,105.0,Critical
REC_024919,TRN_111,Botanical Garden,2026-03-28 08:49:00,1357,1500,90.47,High
REC_024920,TRN_197,Arthala,2026-03-27 09:43:00,2175,2200,98.86,Critical
REC_024921,TRN_148,Tughlakabad,2026-03-01 16:15:00,907,1500,60.47,Medium
REC_024922,TRN_010,Samaypur Badli,2026-03-17 16:00:00,900,2200,40.91,Medium
REC_024923,TRN_014,New Delhi,2026-03-05 18:53:00,1906,2200,86.64,High
REC_024924,TRN_085,Janpath,2026-03-29 20:29:00,2401,2200,109.14,Critical
REC_024925,TRN_168,Karkarduma Court,2026-03-18 11:58:00,288,1500,19.2,Low
REC_024926,TRN_043,Green Park,2026-03-17 16:55:00,1400,2200,63.64,Medium
REC_024927,TRN_129,New Delhi,2026-03-30 10:52:00,1650,1500,110.0,Critical
REC_024928,TRN_096,Ashram,2026-03-18 08:11:00,2258,2400,94.08,High
REC_024929,TRN_134,Lal Quila,2026-03-22 15:56:00,1386,2400,57.75,Medium
REC_024930,TRN_176,Mayur Vihar Extension,2026-03-25 18:53:00,2447,2400,101.96,Critical
REC_024931,TRN_057,Lok Kalyan Marg,2026-03-20 12:50:00,985,1800,54.72,Medium
REC_024932,TRN_136,Jasola Apollo,2026-03-24 09:26:00,1665,1800,92.5,High
REC_024933,TRN_013,Ghitorni,2026-03-25 08:35:00,2145,2200,97.5,Critical
REC_024934,TRN_082,Escorts Mujesar,2026-03-30 16:55:00,886,2200,40.27,Medium
REC_024935,TRN_012,Dilshad Garden,2026-03-22 14:36:00,1139,1800,63.28,Medium
REC_024936,TRN_190,Sultanpur,2026-03-13 16:28:00,930,1500,62.0,Medium
REC_024937,TRN_077,Kohat Enclave,2026-03-15 09:40:00,1495,1800,83.06,High
REC_024938,TRN_049,Kirti Nagar,2026-03-25 12:19:00,396,1500,26.4,Low
REC_024939,TRN_079,Chhattarpur,2026-03-02 12:38:00,1470,2400,61.25,Medium
REC_024940,TRN_133,Patel Chowk,2026-03-16 22:30:00,1618,2400,67.42,Medium
REC_024941,TRN_126,R.K. Puram,2026-03-19 22:43:00,861,2400,35.88,Low
REC_024942,TRN_123,Terminal 1 IGI Airport,2026-03-13 09:44:00,2229,2400,92.88,High
REC_024943,TRN_063,Sadar Bazar Cantonment,2026-03-06 10:20:00,1492,1500,99.47,Critical
REC_024944,TRN_129,Sikanderpur,2026-03-05 21:43:00,560,1500,37.33,Low
REC_024945,TRN_184,Mohan Nagar,2026-03-14 13:33:00,1069,2200,48.59,Medium
REC_024946,TRN_175,Hauz Khas,2026-03-22 10:30:00,1952,2200,88.73,High
REC_024947,TRN_020,Vinobapuri,2026-03-26 22:58:00,493,1800,27.39,Low
REC_024948,TRN_152,Ramesh Nagar,2026-03-01 21:27:00,543,2400,22.62,Low
REC_024949,TRN_084,Kashmere Gate,2026-03-18 20:30:00,1980,2400,82.5,High
REC_024950,TRN_165,Lal Quila,2026-03-25 19:06:00,2139,2200,97.23,Critical
REC_024951,TRN_199,Palam,2026-03-07 16:49:00,1097,2200,49.86,Medium
REC_024952,TRN_190,AIIMS,2026-03-23 16:00:00,260,1500,17.33,Low
REC_024953,TRN_187,Seelampur,2026-03-27 16:36:00,1241,1800,68.94,Medium
REC_024954,TRN_129,Vidhan Sabha,2026-03-16 21:47:00,260,1500,17.33,Low
REC_024955,TRN_013,Kashmere Gate,2026-03-14 18:47:00,1696,2200,77.09,High
REC_024956,TRN_041,IP Extension,2026-03-06 11:03:00,490,1500,32.67,Low
REC_024957,TRN_162,Khan Market,2026-03-27 19:21:00,1764,1800,98.0,Critical
REC_024958,TRN_079,MG Road,2026-03-16 10:43:00,2348,2400,97.83,Critical
REC_024959,TRN_133,Dilli Haat - INA,2026-03-06 22:49:00,1198,2400,49.92,Medium
REC_024960,TRN_023,Mayur Vihar Pocket 1,2026-03-25 22:13:00,553,1500,36.87,Low
REC_024961,TRN_014,Lok Kalyan Marg,2026-03-13 16:01:00,719,2200,32.68,Low
REC_024962,TRN_165,Central Secretariat,2026-03-26 16:17:00,1015,2200,46.14,Medium
REC_024963,TRN_160,Green Park,2026-03-15 08:18:00,1258,1500,83.87,High
REC_024964,TRN_149,Okhla NSIC,2026-03-17 19:07:00,2403,2200,109.23,Critical
REC_024965,TRN_041,IP Extension,2026-03-24 13:17:00,247,1500,16.47,Low
REC_024966,TRN_110,Majlis Park,2026-03-03 18:47:00,1829,1800,101.61,Critical
REC_024967,TRN_077,Jhilmil,2026-03-27 10:57:00,1751,1800,97.28,Critical
REC_024968,TRN_187,Shaheed Sthal,2026-03-20 15:51:00,523,1800,29.06,Low
REC_024969,TRN_009,Mohan Nagar,2026-03-03 13:51:00,698,2400,29.08,Low
REC_024970,TRN_133,Qutab Minar,2026-03-30 21:14:00,382,2400,15.92,Low
REC_024971,TRN_170,Pitampura,2026-03-07 15:56:00,488,1800,27.11,Low
REC_024972,TRN_075,Okhla Bird Sanctuary,2026-03-28 17:15:00,2014,2200,91.55,High
REC_024973,TRN_044,Major Mohit Sharma Rajendra Nagar,2026-03-20 06:51:00,504,1800,28.0,Low
REC_024974,TRN_007,Shastri Nagar,2026-03-28 07:22:00,441,2200,20.05,Low
REC_024975,TRN_032,Haiderpur Badli Mor,2026-03-25 11:50:00,1675,2400,69.79,Medium
REC_024976,TRN_180,Pitampura,2026-03-01 09:46:00,1975,2400,82.29,High
REC_024977,TRN_046,Jhilmil,2026-03-14 17:08:00,2276,2200,103.45,Critical
REC_024978,TRN_074,Sarita Vihar,2026-03-19 21:40:00,561,2400,23.38,Low
REC_024979,TRN_056,Sarai,2026-03-02 19:54:00,1261,1500,84.07,High
REC_024980,TRN_165,Jawaharlal Nehru Stadium,2026-03-30 15:07:00,1427,2200,64.86,Medium
REC_024981,TRN_029,Anand Vihar ISBT,2026-03-21 18:58:00,1931,1800,107.28,Critical
REC_024982,TRN_130,Mayur Vihar-I,2026-03-16 11:19:00,818,2200,37.18,Low
REC_024983,TRN_034,Hindon River,2026-03-08 08:24:00,1206,1500,80.4,High
REC_024984,TRN_028,Supreme Court,2026-03-09 20:48:00,1189,1500,79.27,High
REC_024985,TRN_007,Pratap Nagar,2026-03-04 11:02:00,1005,2200,45.68,Medium
REC_024986,TRN_035,"Rohini Sector 18, 19",2026-03-16 17:22:00,2279,2400,94.96,High
REC_024987,TRN_110,Maujpur - Babarpur,2026-03-20 15:04:00,890,1800,49.44,Medium
REC_024988,TRN_099,Sarita Vihar,2026-03-12 17:22:00,1890,1800,105.0,Critical
REC_024989,TRN_077,Mohan Nagar,2026-03-21 08:47:00,1867,1800,103.72,Critical
REC_024990,TRN_029,Sarojini Nagar,2026-03-02 14:48:00,457,1800,25.39,Low
REC_024991,TRN_095,Golf Course,2026-03-05 09:44:00,1804,1800,100.22,Critical
REC_024992,TRN_148,Old Faridabad,2026-03-30 14:25:00,676,1500,45.07,Medium
REC_024993,TRN_190,Udyog Bhawan,2026-03-25 07:06:00,872,1500,58.13,Medium
REC_024994,TRN_126,Munirka,2026-03-01 06:17:00,814,2400,33.92,Low
REC_024995,TRN_192,Badkhal Mor,2026-03-04 09:46:00,1473,1500,98.2,Critical
REC_024996,TRN_061,Shahdara,2026-03-14 09:09:00,1925,2400,80.21,High
REC_024997,TRN_137,Rithala,2026-03-13 09:11:00,2603,2400,108.46,Critical
REC_024998,TRN_031,Munirka,2026-03-18 19:23:00,1068,1500,71.2,Medium
REC_024999,TRN_112,Rajiv Chowk,2026-03-26 15:32:00,802,1500,53.47,Medium
REC_025000,TRN_151,Hazrat Nizamuddin,2026-03-01 20:07:00,1715,2200,77.95,High
REC_025001,TRN_034,Rohini East,2026-03-27 07:40:00,701,1500,46.73,Medium
REC_025002,TRN_161,Delhi Cantt,2026-03-18 16:31:00,902,1800,50.11,Medium
REC_025003,TRN_165,Jangpura,2026-03-07 07:00:00,640,2200,29.09,Low
REC_025004,TRN_190,Jahangirpuri,2026-03-28 09:21:00,1161,1500,77.4,High
REC_025005,TRN_002,Kanhaiya Nagar,2026-03-06 06:23:00,773,2400,32.21,Low
REC_025006,TRN_092,Tis Hazari,2026-03-19 12:10:00,1173,2200,53.32,Medium
REC_025007,TRN_199,IIT Delhi,2026-03-08 11:39:00,920,2200,41.82,Medium
REC_025008,TRN_192,Kailash Colony,2026-03-09 19:39:00,1319,1500,87.93,High
REC_025009,TRN_134,Tughlakabad,2026-03-05 16:11:00,1635,2400,68.12,Medium
REC_025010,TRN_108,Moti Nagar,2026-03-27 16:30:00,1265,2400,52.71,Medium
REC_025011,TRN_189,IIT Delhi,2026-03-19 07:27:00,1099,2200,49.95,Medium
REC_025012,TRN_042,Dwarka,2026-03-01 21:06:00,1128,1800,62.67,Medium
REC_025013,TRN_075,Terminal 1 IGI Airport,2026-03-02 16:02:00,720,2200,32.73,Low
REC_025014,TRN_177,Jamia Millia Islamia,2026-03-09 22:04:00,1110,1800,61.67,Medium
REC_025015,TRN_058,Major Mohit Sharma Rajendra Nagar,2026-03-09 17:51:00,2348,2200,106.73,Critical
REC_025016,TRN_185,Anand Vihar ISBT,2026-03-06 16:30:00,1098,2200,49.91,Medium
REC_025017,TRN_084,Central Secretariat,2026-03-02 06:01:00,497,2400,20.71,Low
REC_025018,TRN_054,Dilli Haat - INA,2026-03-29 09:04:00,1510,1800,83.89,High
REC_025019,TRN_101,Mewala Maharajpur,2026-03-08 22:52:00,713,2200,32.41,Low
REC_025020,TRN_166,Munirka,2026-03-15 15:01:00,699,1500,46.6,Medium
REC_025021,TRN_094,Hauz Khas,2026-03-23 21:11:00,835,2200,37.95,Low
REC_025022,TRN_056,Mohan Estate,2026-03-01 06:12:00,560,1500,37.33,Low
REC_025023,TRN_012,Kashmere Gate,2026-03-29 16:08:00,686,1800,38.11,Low
REC_025024,TRN_192,Escorts Mujesar,2026-03-20 13:18:00,1026,1500,68.4,Medium
REC_025025,TRN_027,IP Extension,2026-03-16 18:47:00,1372,1800,76.22,High
REC_025026,TRN_113,Shahdara,2026-03-17 07:39:00,1033,2400,43.04,Medium
REC_025027,TRN_071,Sector 28,2026-03-30 07:08:00,940,2400,39.17,Low
REC_025028,TRN_053,Dashrathpuri,2026-03-14 11:25:00,431,1800,23.94,Low
REC_025029,TRN_188,Jor Bagh,2026-03-28 11:47:00,428,2400,17.83,Low
REC_025030,TRN_154,Janakpuri East,2026-03-08 06:32:00,884,2200,40.18,Medium
REC_025031,TRN_053,Jasola Vihar Shaheen Bagh,2026-03-26 17:14:00,1536,1800,85.33,High
REC_025032,TRN_103,Keshav Puram,2026-03-03 10:14:00,1937,1800,107.61,Critical
REC_025033,TRN_115,Dwarka Sector 21,2026-03-14 08:02:00,1784,1800,99.11,Critical
REC_025034,TRN_175,Vishwa Vidyalaya,2026-03-23 19:59:00,1738,2200,79.0,High
REC_025035,TRN_028,Noida Sector 16,2026-03-04 17:52:00,1140,1500,76.0,High
REC_025036,TRN_047,Jasola Vihar Shaheen Bagh,2026-03-10 08:47:00,1745,1800,96.94,Critical
REC_025037,TRN_071,Govind Puri,2026-03-15 07:57:00,986,2400,41.08,Medium
REC_025038,TRN_017,Tughlakabad,2026-03-25 13:22:00,383,2400,15.96,Low
REC_025039,TRN_041,Dilli Haat - INA,2026-03-23 09:40:00,1596,1500,106.4,Critical
REC_025040,TRN_138,Badarpur Border,2026-03-24 13:02:00,572,1800,31.78,Low
REC_025041,TRN_200,Mayur Vihar-I,2026-03-23 22:28:00,908,1500,60.53,Medium
REC_025042,TRN_095,Dwarka Sector 8,2026-03-04 12:37:00,593,1800,32.94,Low
REC_025043,TRN_062,Mohan Nagar,2026-03-13 22:45:00,568,1800,31.56,Low
REC_025044,TRN_068,Okhla NSIC,2026-03-16 07:02:00,970,1500,64.67,Medium
REC_025045,TRN_052,Khan Market,2026-03-23 09:32:00,1449,1800,80.5,High
REC_025046,TRN_083,Jhilmil,2026-03-29 06:10:00,1535,2400,63.96,Medium
REC_025047,TRN_185,Gokulpuri,2026-03-08 19:15:00,1935,2200,87.95,High
REC_025048,TRN_117,Jama Masjid,2026-03-12 13:28:00,918,1500,61.2,Medium
REC_025049,TRN_028,Dwarka Sector 21,2026-03-12 08:53:00,1227,1500,81.8,High
REC_025050,TRN_170,Major Mohit Sharma Rajendra Nagar,2026-03-30 13:09:00,1089,1800,60.5,Medium
REC_025051,TRN_124,Keshav Puram,2026-03-18 15:53:00,862,2200,39.18,Low
REC_025052,TRN_193,Mansarovar Park,2026-03-12 22:13:00,1098,1800,61.0,Medium
REC_025053,TRN_195,Kalkaji Mandir,2026-03-27 14:08:00,1640,2400,68.33,Medium
REC_025054,TRN_022,Moolchand,2026-03-08 20:53:00,1340,1500,89.33,High
REC_025055,TRN_055,Shankar Vihar,2026-03-09 08:31:00,1604,2200,72.91,Medium
REC_025056,TRN_154,Patel Nagar,2026-03-05 12:05:00,1468,2200,66.73,Medium
REC_025057,TRN_170,Shaheed Sthal,2026-03-05 10:22:00,1363,1800,75.72,High
REC_025058,TRN_142,Shaheed Sthal,2026-03-20 09:40:00,1856,2200,84.36,High
REC_025059,TRN_125,Pitampura,2026-03-07 22:20:00,545,2400,22.71,Low
REC_025060,TRN_063,Sukhdev Vihar,2026-03-09 14:25:00,364,1500,24.27,Low
REC_025061,TRN_139,Kalindi Kunj,2026-03-14 08:07:00,1251,1500,83.4,High
REC_025062,TRN_128,Dabri Mor - Janakpuri South,2026-03-03 14:25:00,607,1800,33.72,Low
REC_025063,TRN_159,Dabri Mor - Janakpuri South,2026-03-07 08:07:00,1435,1500,95.67,Critical
REC_025064,TRN_003,IP Extension,2026-03-22 13:24:00,914,1500,60.93,Medium
REC_025065,TRN_105,Supreme Court,2026-03-18 15:18:00,538,1500,35.87,Low
REC_025066,TRN_132,Subhash Nagar,2026-03-17 13:06:00,1310,2200,59.55,Medium
REC_025067,TRN_018,Sukhdev Vihar,2026-03-12 13:04:00,757,1500,50.47,Medium
REC_025068,TRN_171,Tis Hazari,2026-03-26 20:29:00,1185,1500,79.0,High
REC_025069,TRN_092,Kanhaiya Nagar,2026-03-20 22:29:00,428,2200,19.45,Low
REC_025070,TRN_059,Dwarka Sector 11,2026-03-23 11:50:00,553,1500,36.87,Low
REC_025071,TRN_040,Dabri Mor - Janakpuri South,2026-03-28 21:56:00,754,1800,41.89,Medium
REC_025072,TRN_097,Dilli Haat - INA,2026-03-16 10:20:00,1568,2200,71.27,Medium
REC_025073,TRN_100,Inderlok,2026-03-13 15:18:00,939,2200,42.68,Medium
REC_025074,TRN_190,Adarsh Nagar,2026-03-28 14:13:00,598,1500,39.87,Low
REC_025075,TRN_100,Raj Bagh,2026-03-04 21:13:00,459,2200,20.86,Low
REC_025076,TRN_093,Dabri Mor - Janakpuri South,2026-03-05 15:49:00,1357,2400,56.54,Medium
REC_025077,TRN_088,ITO,2026-03-21 12:54:00,878,1500,58.53,Medium
REC_025078,TRN_119,Sir M. Vishveshwaraya Moti Bagh,2026-03-02 19:38:00,1973,2200,89.68,High
REC_025079,TRN_062,Shastri Park,2026-03-12 06:38:00,468,1800,26.0,Low
REC_025080,TRN_132,Indraprastha,2026-03-09 18:13:00,1979,2200,89.95,High
REC_025081,TRN_070,Govind Puri,2026-03-12 13:40:00,548,1500,36.53,Low
REC_025082,TRN_050,Palam,2026-03-26 21:58:00,1338,2400,55.75,Medium
REC_025083,TRN_116,Noida City Centre,2026-03-23 15:48:00,755,1800,41.94,Medium
REC_025084,TRN_154,Uttam Nagar West,2026-03-26 21:37:00,1102,2200,50.09,Medium
REC_025085,TRN_124,Netaji Subhash Place,2026-03-05 16:02:00,1445,2200,65.68,Medium
REC_025086,TRN_154,Noida Sector 61,2026-03-16 08:16:00,1699,2200,77.23,High
REC_025087,TRN_118,Mayur Vihar-I,2026-03-07 06:33:00,366,2400,15.25,Low
REC_025088,TRN_101,Jawaharlal Nehru Stadium,2026-03-13 22:21:00,976,2200,44.36,Medium
REC_025089,TRN_009,Arthala,2026-03-04 12:28:00,363,2400,15.12,Low
REC_025090,TRN_153,Noida Sector 15,2026-03-18 20:44:00,1628,2200,74.0,Medium
REC_025091,TRN_123,Okhla NSIC,2026-03-01 20:27:00,2165,2400,90.21,High
REC_025092,TRN_118,Majlis Park,2026-03-10 14:10:00,934,2400,38.92,Low
REC_025093,TRN_014,Malviya Nagar,2026-03-03 17:36:00,1588,2200,72.18,Medium
REC_025094,TRN_027,Sir M. Vishveshwaraya Moti Bagh,2026-03-07 10:07:00,1292,1800,71.78,Medium
REC_025095,TRN_163,Noida Sector 15,2026-03-30 11:15:00,722,1500,48.13,Medium
REC_025096,TRN_128,Sadar Bazar Cantonment,2026-03-22 12:26:00,514,1800,28.56,Low
REC_025097,TRN_038,Inderlok,2026-03-09 18:46:00,2379,2200,108.14,Critical
REC_025098,TRN_137,Dilshad Garden,2026-03-19 13:57:00,1221,2400,50.88,Medium
REC_025099,TRN_004,East Vinod Nagar - Mayur Vihar-II,2026-03-02 06:43:00,1150,2200,52.27,Medium
REC_025100,TRN_168,Mayur Vihar Pocket 1,2026-03-15 09:00:00,1134,1500,75.6,High
REC_025101,TRN_004,Ashram,2026-03-25 18:08:00,1988,2200,90.36,High
REC_025102,TRN_030,Shaheed Nagar,2026-03-20 10:59:00,2052,2400,85.5,High
REC_025103,TRN_103,Keshav Puram,2026-03-28 18:24:00,1413,1800,78.5,High
REC_025104,TRN_125,Shaheed Sthal,2026-03-19 21:05:00,1610,2400,67.08,Medium
REC_025105,TRN_185,Sir M. Vishveshwaraya Moti Bagh,2026-03-02 13:40:00,613,2200,27.86,Low
REC_025106,TRN_195,Jamia Millia Islamia,2026-03-23 16:57:00,1624,2400,67.67,Medium
REC_025107,TRN_077,Welcome,2026-03-20 19:03:00,1471,1800,81.72,High
REC_025108,TRN_168,Mayur Vihar-I,2026-03-24 14:34:00,958,1500,63.87,Medium
REC_025109,TRN_136,Neelam Chowk Ajronda,2026-03-12 08:13:00,1282,1800,71.22,Medium
REC_025110,TRN_113,Pitampura,2026-03-06 08:50:00,2381,2400,99.21,Critical
REC_025111,TRN_041,Mayapuri Cantonment,2026-03-21 15:24:00,585,1500,39.0,Low
REC_025112,TRN_019,Golf Course,2026-03-13 12:08:00,1603,2400,66.79,Medium
REC_025113,TRN_051,Pratap Nagar,2026-03-09 19:53:00,1962,1800,109.0,Critical
REC_025114,TRN_055,Jasola Vihar Shaheen Bagh,2026-03-09 15:09:00,1503,2200,68.32,Medium
REC_025115,TRN_086,Janpath,2026-03-05 12:58:00,632,1500,42.13,Medium
REC_025116,TRN_043,Samaypur Badli,2026-03-13 17:58:00,2166,2200,98.45,Critical
REC_025117,TRN_168,Gokulpuri,2026-03-27 17:05:00,1351,1500,90.07,High
REC_025118,TRN_086,Khan Market,2026-03-23 13:18:00,273,1500,18.2,Low
REC_025119,TRN_125,Seelampur,2026-03-16 12:47:00,836,2400,34.83,Low
REC_025120,TRN_037,Jahangirpuri,2026-03-23 10:17:00,1395,1800,77.5,High
REC_025121,TRN_188,Adarsh Nagar,2026-03-06 09:41:00,2288,2400,95.33,Critical
REC_025122,TRN_128,Okhla Vihar,2026-03-24 14:25:00,1130,1800,62.78,Medium
REC_025123,TRN_196,Azadpur,2026-03-21 13:19:00,1359,2200,61.77,Medium
REC_025124,TRN_104,Durgabai Deshmukh South Campus,2026-03-12 22:42:00,1104,2200,50.18,Medium
REC_025125,TRN_096,Karkarduma Court,2026-03-30 11:20:00,1408,2400,58.67,Medium
REC_025126,TRN_187,Rithala,2026-03-29 22:50:00,967,1800,53.72,Medium
REC_025127,TRN_026,Shaheed Nagar,2026-03-19 07:32:00,852,1800,47.33,Medium
REC_025128,TRN_172,Jawaharlal Nehru Stadium,2026-03-14 19:04:00,1423,1800,79.06,High
REC_025129,TRN_113,Shaheed Sthal,2026-03-19 09:17:00,1860,2400,77.5,High
REC_025130,TRN_051,Kanhaiya Nagar,2026-03-11 06:50:00,501,1800,27.83,Low
REC_025131,TRN_072,New Delhi,2026-03-28 11:06:00,330,1800,18.33,Low
REC_025132,TRN_016,Jhilmil,2026-03-19 08:47:00,1170,1500,78.0,High
REC_025133,TRN_129,Civil Lines,2026-03-21 21:14:00,305,1500,20.33,Low
REC_025134,TRN_113,Mohan Nagar,2026-03-24 21:30:00,1630,2400,67.92,Medium
REC_025135,TRN_180,Rithala,2026-03-12 15:36:00,1227,2400,51.12,Medium
REC_025136,TRN_136,Lajpat Nagar,2026-03-06 19:16:00,1511,1800,83.94,High
REC_025137,TRN_168,South Extension,2026-03-13 16:15:00,401,1500,26.73,Low
REC_025138,TRN_050,Vasant Vihar,2026-03-12 20:28:00,1826,2400,76.08,High
REC_025139,TRN_176,Kirti Nagar,2026-03-27 15:37:00,1528,2400,63.67,Medium
