id,station_name,timestamp,entry_count,exit_count,platform_count,concourse_count,crowd_density
HIS_012398,Central Secretariat,2026-03-13 21:45:00,346,218,182,282,1.96
HIS_012399,Yamuna Bank,2026-03-13 21:45:00,401,360,232,380,0.6
HIS_012400,Inderlok,2026-03-13 21:45:00,394,415,241,404,0.54
HIS_012401,Rajiv Chowk,2026-03-13 22:00:00,410,240,212,325,1.01
HIS_012402,Kashmere Gate,2026-03-13 22:00:00,346,518,242,432,0.87
HIS_012403,New Delhi,2026-03-13 22:00:00,284,165,147,224,2.17
HIS_012404,Hauz Khas,2026-03-13 22:00:00,168,464,160,316,1.11
HIS_012405,Botanical Garden,2026-03-13 22:00:00,208,417,167,312,0.74
HIS_012406,Janakpuri West,2026-03-13 22:00:00,177,180,107,178,1.67
HIS_012407,Lajpat Nagar,2026-03-13 22:00:00,307,385,200,346,0.89
HIS_012408,Central Secretariat,2026-03-13 22:00:00,255,244,151,250,1.04
HIS_012409,Yamuna Bank,2026-03-13 22:00:00,543,446,306,494,1.53
HIS_012410,Inderlok,2026-03-13 22:00:00,388,162,188,275,1.73
HIS_012411,Rajiv Chowk,2026-03-13 22:15:00,423,436,256,430,1.94
HIS_012412,Kashmere Gate,2026-03-13 22:15:00,327,524,236,426,1.35
HIS_012413,New Delhi,2026-03-13 22:15:00,447,199,219,323,0.73
HIS_012414,Hauz Khas,2026-03-13 22:15:00,157,325,128,241,1.92
HIS_012415,Botanical Garden,2026-03-13 22:15:00,268,511,209,390,1.67
HIS_012416,Janakpuri West,2026-03-13 22:15:00,273,361,181,317,1.88
HIS_012417,Lajpat Nagar,2026-03-13 22:15:00,371,440,236,406,1.98
HIS_012418,Central Secretariat,2026-03-13 22:15:00,543,276,272,410,1.59
HIS_012419,Yamuna Bank,2026-03-13 22:15:00,344,450,228,397,2.38
HIS_012420,Inderlok,2026-03-13 22:15:00,180,537,179,358,1.61
HIS_012421,Rajiv Chowk,2026-03-13 22:30:00,199,311,142,255,2.28
HIS_012422,Kashmere Gate,2026-03-13 22:30:00,345,297,197,321,1.81
HIS_012423,New Delhi,2026-03-13 22:30:00,388,290,213,339,2.28
HIS_012424,Hauz Khas,2026-03-13 22:30:00,543,266,270,404,1.91
HIS_012425,Botanical Garden,2026-03-13 22:30:00,335,532,240,434,0.6
HIS_012426,Janakpuri West,2026-03-13 22:30:00,447,435,266,441,2.39
HIS_012427,Lajpat Nagar,2026-03-13 22:30:00,213,547,195,380,0.85
HIS_012428,Central Secretariat,2026-03-13 22:30:00,237,545,204,391,2.35
HIS_012429,Yamuna Bank,2026-03-13 22:30:00,209,474,178,342,1.52
HIS_012430,Inderlok,2026-03-13 22:30:00,306,420,206,363,0.53
HIS_012431,Rajiv Chowk,2026-03-13 22:45:00,345,285,195,315,2.29
HIS_012432,Kashmere Gate,2026-03-13 22:45:00,389,520,260,454,1.05
HIS_012433,New Delhi,2026-03-13 22:45:00,262,545,214,404,0.51
HIS_012434,Hauz Khas,2026-03-13 22:45:00,422,222,213,322,0.54
HIS_012435,Botanical Garden,2026-03-13 22:45:00,159,511,166,335,1.46
HIS_012436,Janakpuri West,2026-03-13 22:45:00,158,179,99,168,1.38
HIS_012437,Lajpat Nagar,2026-03-13 22:45:00,202,505,182,354,1.26
HIS_012438,Central Secretariat,2026-03-13 22:45:00,243,331,163,287,1.33
HIS_012439,Yamuna Bank,2026-03-13 22:45:00,205,221,126,213,1.52
HIS_012440,Inderlok,2026-03-13 22:45:00,540,423,301,482,1.9
HIS_012441,Rajiv Chowk,2026-03-13 23:00:00,433,320,237,376,2.28
HIS_012442,Kashmere Gate,2026-03-13 23:00:00,238,449,185,344,1.69
HIS_012443,New Delhi,2026-03-13 23:00:00,193,167,111,180,2.14
HIS_012444,Hauz Khas,2026-03-13 23:00:00,433,520,277,476,0.65
HIS_012445,Botanical Garden,2026-03-13 23:00:00,422,462,261,442,1.32
HIS_012446,Janakpuri West,2026-03-13 23:00:00,356,389,220,372,1.7
HIS_012447,Lajpat Nagar,2026-03-13 23:00:00,462,488,282,475,2.44
HIS_012448,Central Secretariat,2026-03-13 23:00:00,348,443,228,396,0.97
HIS_012449,Yamuna Bank,2026-03-13 23:00:00,231,281,149,256,0.56
HIS_012450,Inderlok,2026-03-13 23:00:00,474,528,295,501,1.08
HIS_012451,Rajiv Chowk,2026-03-13 23:15:00,443,328,243,386,0.93
HIS_012452,Kashmere Gate,2026-03-13 23:15:00,430,276,227,353,0.96
HIS_012453,New Delhi,2026-03-13 23:15:00,368,447,237,408,1.97
HIS_012454,Hauz Khas,2026-03-13 23:15:00,547,400,299,474,1.14
HIS_012455,Botanical Garden,2026-03-13 23:15:00,212,236,132,224,0.64
HIS_012456,Janakpuri West,2026-03-13 23:15:00,486,282,251,384,2.03
HIS_012457,Lajpat Nagar,2026-03-13 23:15:00,336,396,214,366,2.45
HIS_012458,Central Secretariat,2026-03-13 23:15:00,208,379,159,294,1.42
HIS_012459,Yamuna Bank,2026-03-13 23:15:00,291,285,173,288,1.27
HIS_012460,Inderlok,2026-03-13 23:15:00,548,387,297,468,2.48
HIS_012461,Rajiv Chowk,2026-03-13 23:30:00,290,150,146,220,1.56
HIS_012462,Kashmere Gate,2026-03-13 23:30:00,498,500,299,499,0.93
HIS_012463,New Delhi,2026-03-13 23:30:00,546,208,260,377,2.13
HIS_012464,Hauz Khas,2026-03-13 23:30:00,514,156,237,335,1.93
HIS_012465,Botanical Garden,2026-03-13 23:30:00,182,236,120,209,0.75
HIS_012466,Janakpuri West,2026-03-13 23:30:00,313,217,169,265,0.68
HIS_012467,Lajpat Nagar,2026-03-13 23:30:00,185,287,131,236,1.83
HIS_012468,Central Secretariat,2026-03-13 23:30:00,313,361,197,337,0.76
HIS_012469,Yamuna Bank,2026-03-13 23:30:00,184,340,142,262,1.15
HIS_012470,Inderlok,2026-03-13 23:30:00,296,500,218,398,0.99
HIS_012471,Rajiv Chowk,2026-03-13 23:45:00,407,393,241,400,1.69
HIS_012472,Kashmere Gate,2026-03-13 23:45:00,242,368,170,305,1.54
HIS_012473,New Delhi,2026-03-13 23:45:00,184,550,184,367,2.28
HIS_012474,Hauz Khas,2026-03-13 23:45:00,375,392,228,384,2.3
HIS_012475,Botanical Garden,2026-03-13 23:45:00,344,168,171,256,1.19
HIS_012476,Janakpuri West,2026-03-13 23:45:00,222,213,131,218,1.83
HIS_012477,Lajpat Nagar,2026-03-13 23:45:00,178,447,161,312,0.64
HIS_012478,Central Secretariat,2026-03-13 23:45:00,388,307,217,348,1.42
HIS_012479,Yamuna Bank,2026-03-13 23:45:00,378,272,206,325,1.91
HIS_012480,Inderlok,2026-03-13 23:45:00,507,240,251,374,1.52
HIS_012481,Rajiv Chowk,2026-03-14 00:00:00,0,0,0,0,0.0
HIS_012482,Kashmere Gate,2026-03-14 00:00:00,0,0,0,0,0.0
HIS_012483,New Delhi,2026-03-14 00:00:00,0,0,0,0,0.0
HIS_012484,Hauz Khas,2026-03-14 00:00:00,0,0,0,0,0.0
HIS_012485,Botanical Garden,2026-03-14 00:00:00,0,0,0,0,0.0
HIS_012486,Janakpuri West,2026-03-14 00:00:00,0,0,0,0,0.0
HIS_012487,Lajpat Nagar,2026-03-14 00:00:00,0,0,0,0,0.0
HIS_012488,Central Secretariat,2026-03-14 00:00:00,0,0,0,0,0.0
HIS_012489,Yamuna Bank,2026-03-14 00:00:00,0,0,0,0,0.0
HIS_012490,Inderlok,2026-03-14 00:00:00,0,0,0,0,0.0
HIS_012491,Rajiv Chowk,2026-03-14 00:15:00,0,0,0,0,0.0
HIS_012492,Kashmere Gate,2026-03-14 00:15:00,0,0,0,0,0.0
HIS_012493,New Delhi,2026-03-14 00:15:00,0,0,0,0,0.0
HIS_012494,Hauz Khas,2026-03-14 00:15:00,0,0,0,0,0.0
HIS_012495,Botanical Garden,2026-03-14 00:15:00,0,0,0,0,0.0
HIS_012496,Janakpuri West,2026-03-14 00:15:00,0,0,0,0,0.0
HIS_012497,Lajpat Nagar,2026-03-14 00:15:00,0,0,0,0,0.0
HIS_012498,Central Secretariat,2026-03-14 00:15:00,0,0,0,0,0.0
HIS_012499,Yamuna Bank,2026-03-14 00:15:00,0,0,0,0,0.0
HIS_012500,Inderlok,2026-03-14 00:15:00,0,0,0,0,0.0
HIS_012501,Rajiv Chowk,2026-03-14 00:30:00,0,0,0,0,0.0
HIS_012502,Kashmere Gate,2026-03-14 00:30:00,0,0,0,0,0.0
HIS_012503,New Delhi,2026-03-14 00:30:00,0,0,0,0,0.0
HIS_012504,Hauz Khas,2026-03-14 00:30:00,0,0,0,0,0.0
HIS_012505,Botanical Garden,2026-03-14 00:30:00,0,0,0,0,0.0
HIS_012506,Janakpuri West,2026-03-14 00:30:00,0,0,0,0,0.0
HIS_012507,Lajpat Nagar,2026-03-14 00:30:00,0,0,0,0,0.0
HIS_012508,Central Secretariat,2026-03-14 00:30:00,0,0,0,0,0.0
HIS_012509,Yamuna Bank,2026-03-14 00:30:00,0,0,0,0,0.0
HIS_012510,Inderlok,2026-03-14 00:30:00,0,0,0,0,0.0
HIS_012511,Rajiv Chowk,2026-03-14 00:45:00,0,0,0,0,0.0
HIS_012512,Kashmere Gate,2026-03-14 00:45:00,0,0,0,0,0.0
HIS_012513,New Delhi,2026-03-14 00:45:00,0,0,0,0,0.0
HIS_012514,Hauz Khas,2026-03-14 00:45:00,0,0,0,0,0.0
HIS_012515,Botanical Garden,2026-03-14 00:45:00,0,0,0,0,0.0
HIS_012516,Janakpuri West,2026-03-14 00:45:00,0,0,0,0,0.0
HIS_012517,Lajpat Nagar,2026-03-14 00:45:00,0,0,0,0,0.0
HIS_012518,Central Secretariat,2026-03-14 00:45:00,0,0,0,0,0.0
HIS_012519,Yamuna Bank,2026-03-14 00:45:00,0,0,0,0,0.0
HIS_012520,Inderlok,2026-03-14 00:45:00,0,0,0,0,0.0
HIS_012521,Rajiv Chowk,2026-03-14 01:00:00,0,0,0,0,0.0
HIS_012522,Kashmere Gate,2026-03-14 01:00:00,0,0,0,0,0.0
HIS_012523,New Delhi,2026-03-14 01:00:00,0,0,0,0,0.0
HIS_012524,Hauz Khas,2026-03-14 01:00:00,0,0,0,0,0.0
HIS_012525,Botanical Garden,2026-03-14 01:00:00,0,0,0,0,0.0
HIS_012526,Janakpuri West,2026-03-14 01:00:00,0,0,0,0,0.0
HIS_012527,Lajpat Nagar,2026-03-14 01:00:00,0,0,0,0,0.0
HIS_012528,Central Secretariat,2026-03-14 01:00:00,0,0,0,0,0.0
HIS_012529,Yamuna Bank,2026-03-14 01:00:00,0,0,0,0,0.0
HIS_012530,Inderlok,2026-03-14 01:00:00,0,0,0,0,0.0
HIS_012531,Rajiv Chowk,2026-03-14 01:15:00,0,0,0,0,0.0
HIS_012532,Kashmere Gate,2026-03-14 01:15:00,0,0,0,0,0.0
HIS_012533,New Delhi,2026-03-14 01:15:00,0,0,0,0,0.0
HIS_012534,Hauz Khas,2026-03-14 01:15:00,0,0,0,0,0.0
HIS_012535,Botanical Garden,2026-03-14 01:15:00,0,0,0,0,0.0
HIS_012536,Janakpuri West,2026-03-14 01:15:00,0,0,0,0,0.0
HIS_012537,Lajpat Nagar,2026-03-14 01:15:00,0,0,0,0,0.0
HIS_012538,Central Secretariat,2026-03-14 01:15:00,0,0,0,0,0.0
HIS_012539,Yamuna Bank,2026-03-14 01:15:00,0,0,0,0,0.0
HIS_012540,Inderlok,2026-03-14 01:15:00,0,0,0,0,0.0
HIS_012541,Rajiv Chowk,2026-03-14 01:30:00,0,0,0,0,0.0
HIS_012542,Kashmere Gate,2026-03-14 01:30:00,0,0,0,0,0.0
HIS_012543,New Delhi,2026-03-14 01:30:00,0,0,0,0,0.0
HIS_012544,Hauz Khas,2026-03-14 01:30:00,0,0,0,0,0.0
HIS_012545,Botanical Garden,2026-03-14 01:30:00,0,0,0,0,0.0
HIS_012546,Janakpuri West,2026-03-14 01:30:00,0,0,0,0,0.0
HIS_012547,Lajpat Nagar,2026-03-14 01:30:00,0,0,0,0,0.0
HIS_012548,Central Secretariat,2026-03-14 01:30:00,0,0,0,0,0.0
HIS_012549,Yamuna Bank,2026-03-14 01:30:00,0,0,0,0,0.0
HIS_012550,Inderlok,2026-03-14 01:30:00,0,0,0,0,0.0
HIS_012551,Rajiv Chowk,2026-03-14 01:45:00,0,0,0,0,0.0
HIS_012552,Kashmere Gate,2026-03-14 01:45:00,0,0,0,0,0.0
HIS_012553,New Delhi,2026-03-14 01:45:00,0,0,0,0,0.0
HIS_012554,Hauz Khas,2026-03-14 01:45:00,0,0,0,0,0.0
HIS_012555,Botanical Garden,2026-03-14 01:45:00,0,0,0,0,0.0
HIS_012556,Janakpuri West,2026-03-14 01:45:00,0,0,0,0,0.0
HIS_012557,Lajpat Nagar,2026-03-14 01:45:00,0,0,0,0,0.0
HIS_012558,Central Secretariat,2026-03-14 01:45:00,0,0,0,0,0.0
HIS_012559,Yamuna Bank,2026-03-14 01:45:00,0,0,0,0,0.0
HIS_012560,Inderlok,2026-03-14 01:45:00,0,0,0,0,0.0
HIS_012561,Rajiv Chowk,2026-03-14 02:00:00,0,0,0,0,0.0
HIS_012562,Kashmere Gate,2026-03-14 02:00:00,0,0,0,0,0.0
HIS_012563,New Delhi,2026-03-14 02:00:00,0,0,0,0,0.0
HIS_012564,Hauz Khas,2026-03-14 02:00:00,0,0,0,0,0.0
HIS_012565,Botanical Garden,2026-03-14 02:00:00,0,0,0,0,0.0
HIS_012566,Janakpuri West,2026-03-14 02:00:00,0,0,0,0,0.0
HIS_012567,Lajpat Nagar,2026-03-14 02:00:00,0,0,0,0,0.0
HIS_012568,Central Secretariat,2026-03-14 02:00:00,0,0,0,0,0.0
HIS_012569,Yamuna Bank,2026-03-14 02:00:00,0,0,0,0,0.0
HIS_012570,Inderlok,2026-03-14 02:00:00,0,0,0,0,0.0
HIS_012571,Rajiv Chowk,2026-03-14 02:15:00,0,0,0,0,0.0
HIS_012572,Kashmere Gate,2026-03-14 02:15:00,0,0,0,0,0.0
HIS_012573,New Delhi,2026-03-14 02:15:00,0,0,0,0,0.0
HIS_012574,Hauz Khas,2026-03-14 02:15:00,0,0,0,0,0.0
HIS_012575,Botanical Garden,2026-03-14 02:15:00,0,0,0,0,0.0
HIS_012576,Janakpuri West,2026-03-14 02:15:00,0,0,0,0,0.0
HIS_012577,Lajpat Nagar,2026-03-14 02:15:00,0,0,0,0,0.0
HIS_012578,Central Secretariat,2026-03-14 02:15:00,0,0,0,0,0.0
HIS_012579,Yamuna Bank,2026-03-14 02:15:00,0,0,0,0,0.0
HIS_012580,Inderlok,2026-03-14 02:15:00,0,0,0,0,0.0
HIS_012581,Rajiv Chowk,2026-03-14 02:30:00,0,0,0,0,0.0
HIS_012582,Kashmere Gate,2026-03-14 02:30:00,0,0,0,0,0.0
HIS_012583,New Delhi,2026-03-14 02:30:00,0,0,0,0,0.0
HIS_012584,Hauz Khas,2026-03-14 02:30:00,0,0,0,0,0.0
HIS_012585,Botanical Garden,2026-03-14 02:30:00,0,0,0,0,0.0
HIS_012586,Janakpuri West,2026-03-14 02:30:00,0,0,0,0,0.0
HIS_012587,Lajpat Nagar,2026-03-14 02:30:00,0,0,0,0,0.0
HIS_012588,Central Secretariat,2026-03-14 02:30:00,0,0,0,0,0.0
HIS_012589,Yamuna Bank,2026-03-14 02:30:00,0,0,0,0,0.0
HIS_012590,Inderlok,2026-03-14 02:30:00,0,0,0,0,0.0
HIS_012591,Rajiv Chowk,2026-03-14 02:45:00,0,0,0,0,0.0
HIS_012592,Kashmere Gate,2026-03-14 02:45:00,0,0,0,0,0.0
HIS_012593,New Delhi,2026-03-14 02:45:00,0,0,0,0,0.0
HIS_012594,Hauz Khas,2026-03-14 02:45:00,0,0,0,0,0.0
HIS_012595,Botanical Garden,2026-03-14 02:45:00,0,0,0,0,0.0
HIS_012596,Janakpuri West,2026-03-14 02:45:00,0,0,0,0,0.0
HIS_012597,Lajpat Nagar,2026-03-14 02:45:00,0,0,0,0,0.0
HIS_012598,Central Secretariat,2026-03-14 02:45:00,0,0,0,0,0.0
HIS_012599,Yamuna Bank,2026-03-14 02:45:00,0,0,0,0,0.0
HIS_012600,Inderlok,2026-03-14 02:45:00,0,0,0,0,0.0
HIS_012601,Rajiv Chowk,2026-03-14 03:00:00,0,0,0,0,0.0
HIS_012602,Kashmere Gate,2026-03-14 03:00:00,0,0,0,0,0.0
HIS_012603,New Delhi,2026-03-14 03:00:00,0,0,0,0,0.0
HIS_012604,Hauz Khas,2026-03-14 03:00:00,0,0,0,0,0.0
HIS_012605,Botanical Garden,2026-03-14 03:00:00,0,0,0,0,0.0
HIS_012606,Janakpuri West,2026-03-14 03:00:00,0,0,0,0,0.0
HIS_012607,Lajpat Nagar,2026-03-14 03:00:00,0,0,0,0,0.0
HIS_012608,Central Secretariat,2026-03-14 03:00:00,0,0,0,0,0.0
HIS_012609,Yamuna Bank,2026-03-14 03:00:00,0,0,0,0,0.0
HIS_012610,Inderlok,2026-03-14 03:00:00,0,0,0,0,0.0
HIS_012611,Rajiv Chowk,2026-03-14 03:15:00,0,0,0,0,0.0
HIS_012612,Kashmere Gate,2026-03-14 03:15:00,0,0,0,0,0.0
HIS_012613,New Delhi,2026-03-14 03:15:00,0,0,0,0,0.0
HIS_012614,Hauz Khas,2026-03-14 03:15:00,0,0,0,0,0.0
HIS_012615,Botanical Garden,2026-03-14 03:15:00,0,0,0,0,0.0
HIS_012616,Janakpuri West,2026-03-14 03:15:00,0,0,0,0,0.0
HIS_012617,Lajpat Nagar,2026-03-14 03:15:00,0,0,0,0,0.0
HIS_012618,Central Secretariat,2026-03-14 03:15:00,0,0,0,0,0.0
HIS_012619,Yamuna Bank,2026-03-14 03:15:00,0,0,0,0,0.0
HIS_012620,Inderlok,2026-03-14 03:15:00,0,0,0,0,0.0
HIS_012621,Rajiv Chowk,2026-03-14 03:30:00,0,0,0,0,0.0
HIS_012622,Kashmere Gate,2026-03-14 03:30:00,0,0,0,0,0.0
HIS_012623,New Delhi,2026-03-14 03:30:00,0,0,0,0,0.0
HIS_012624,Hauz Khas,2026-03-14 03:30:00,0,0,0,0,0.0
HIS_012625,Botanical Garden,2026-03-14 03:30:00,0,0,0,0,0.0
HIS_012626,Janakpuri West,2026-03-14 03:30:00,0,0,0,0,0.0
HIS_012627,Lajpat Nagar,2026-03-14 03:30:00,0,0,0,0,0.0
HIS_012628,Central Secretariat,2026-03-14 03:30:00,0,0,0,0,0.0
HIS_012629,Yamuna Bank,2026-03-14 03:30:00,0,0,0,0,0.0
HIS_012630,Inderlok,2026-03-14 03:30:00,0,0,0,0,0.0
HIS_012631,Rajiv Chowk,2026-03-14 03:45:00,0,0,0,0,0.0
HIS_012632,Kashmere Gate,2026-03-14 03:45:00,0,0,0,0,0.0
HIS_012633,New Delhi,2026-03-14 03:45:00,0,0,0,0,0.0
HIS_012634,Hauz Khas,2026-03-14 03:45:00,0,0,0,0,0.0
HIS_012635,Botanical Garden,2026-03-14 03:45:00,0,0,0,0,0.0
HIS_012636,Janakpuri West,2026-03-14 03:45:00,0,0,0,0,0.0
HIS_012637,Lajpat Nagar,2026-03-14 03:45:00,0,0,0,0,0.0
HIS_012638,Central Secretariat,2026-03-14 03:45:00,0,0,0,0,0.0
HIS_012639,Yamuna Bank,2026-03-14 03:45:00,0,0,0,0,0.0
HIS_012640,Inderlok,2026-03-14 03:45:00,0,0,0,0,0.0
HIS_012641,Rajiv Chowk,2026-03-14 04:00:00,0,0,0,0,0.0
HIS_012642,Kashmere Gate,2026-03-14 04:00:00,0,0,0,0,0.0
HIS_012643,New Delhi,2026-03-14 04:00:00,0,0,0,0,0.0
HIS_012644,Hauz Khas,2026-03-14 04:00:00,0,0,0,0,0.0
HIS_012645,Botanical Garden,2026-03-14 04:00:00,0,0,0,0,0.0
HIS_012646,Janakpuri West,2026-03-14 04:00:00,0,0,0,0,0.0
HIS_012647,Lajpat Nagar,2026-03-14 04:00:00,0,0,0,0,0.0
HIS_012648,Central Secretariat,2026-03-14 04:00:00,0,0,0,0,0.0
HIS_012649,Yamuna Bank,2026-03-14 04:00:00,0,0,0,0,0.0
HIS_012650,Inderlok,2026-03-14 04:00:00,0,0,0,0,0.0
HIS_012651,Rajiv Chowk,2026-03-14 04:15:00,0,0,0,0,0.0
HIS_012652,Kashmere Gate,2026-03-14 04:15:00,0,0,0,0,0.0
HIS_012653,New Delhi,2026-03-14 04:15:00,0,0,0,0,0.0
HIS_012654,Hauz Khas,2026-03-14 04:15:00,0,0,0,0,0.0
HIS_012655,Botanical Garden,2026-03-14 04:15:00,0,0,0,0,0.0
HIS_012656,Janakpuri West,2026-03-14 04:15:00,0,0,0,0,0.0
HIS_012657,Lajpat Nagar,2026-03-14 04:15:00,0,0,0,0,0.0
HIS_012658,Central Secretariat,2026-03-14 04:15:00,0,0,0,0,0.0
HIS_012659,Yamuna Bank,2026-03-14 04:15:00,0,0,0,0,0.0
HIS_012660,Inderlok,2026-03-14 04:15:00,0,0,0,0,0.0
HIS_012661,Rajiv Chowk,2026-03-14 04:30:00,0,0,0,0,0.0
HIS_012662,Kashmere Gate,2026-03-14 04:30:00,0,0,0,0,0.0
HIS_012663,New Delhi,2026-03-14 04:30:00,0,0,0,0,0.0
HIS_012664,Hauz Khas,2026-03-14 04:30:00,0,0,0,0,0.0
HIS_012665,Botanical Garden,2026-03-14 04:30:00,0,0,0,0,0.0
HIS_012666,Janakpuri West,2026-03-14 04:30:00,0,0,0,0,0.0
HIS_012667,Lajpat Nagar,2026-03-14 04:30:00,0,0,0,0,0.0
HIS_012668,Central Secretariat,2026-03-14 04:30:00,0,0,0,0,0.0
HIS_012669,Yamuna Bank,2026-03-14 04:30:00,0,0,0,0,0.0
HIS_012670,Inderlok,2026-03-14 04:30:00,0,0,0,0,0.0
HIS_012671,Rajiv Chowk,2026-03-14 04:45:00,0,0,0,0,0.0
HIS_012672,Kashmere Gate,2026-03-14 04:45:00,0,0,0,0,0.0
HIS_012673,New Delhi,2026-03-14 04:45:00,0,0,0,0,0.0
HIS_012674,Hauz Khas,2026-03-14 04:45:00,0,0,0,0,0.0
HIS_012675,Botanical Garden,2026-03-14 04:45:00,0,0,0,0,0.0
HIS_012676,Janakpuri West,2026-03-14 04:45:00,0,0,0,0,0.0
HIS_012677,Lajpat Nagar,2026-03-14 04:45:00,0,0,0,0,0.0
HIS_012678,Central Secretariat,2026-03-14 04:45:00,0,0,0,0,0.0
HIS_012679,Yamuna Bank,2026-03-14 04:45:00,0,0,0,0,0.0
HIS_012680,Inderlok,2026-03-14 04:45:00,0,0,0,0,0.0
HIS_012681,Rajiv Chowk,2026-03-14 05:00:00,0,0,0,0,0.0
HIS_012682,Kashmere Gate,2026-03-14 05:00:00,0,0,0,0,0.0
HIS_012683,New Delhi,2026-03-14 05:00:00,0,0,0,0,0.0
HIS_012684,Hauz Khas,2026-03-14 05:00:00,0,0,0,0,0.0
HIS_012685,Botanical Garden,2026-03-14 05:00:00,0,0,0,0,0.0
HIS_012686,Janakpuri West,2026-03-14 05:00:00,0,0,0,0,0.0
HIS_012687,Lajpat Nagar,2026-03-14 05:00:00,0,0,0,0,0.0
HIS_012688,Central Secretariat,2026-03-14 05:00:00,0,0,0,0,0.0
HIS_012689,Yamuna Bank,2026-03-14 05:00:00,0,0,0,0,0.0
HIS_012690,Inderlok,2026-03-14 05:00:00,0,0,0,0,0.0
HIS_012691,Rajiv Chowk,2026-03-14 05:15:00,0,0,0,0,0.0
HIS_012692,Kashmere Gate,2026-03-14 05:15:00,0,0,0,0,0.0
HIS_012693,New Delhi,2026-03-14 05:15:00,0,0,0,0,0.0
HIS_012694,Hauz Khas,2026-03-14 05:15:00,0,0,0,0,0.0
HIS_012695,Botanical Garden,2026-03-14 05:15:00,0,0,0,0,0.0
HIS_012696,Janakpuri West,2026-03-14 05:15:00,0,0,0,0,0.0
HIS_012697,Lajpat Nagar,2026-03-14 05:15:00,0,0,0,0,0.0
HIS_012698,Central Secretariat,2026-03-14 05:15:00,0,0,0,0,0.0
HIS_012699,Yamuna Bank,2026-03-14 05:15:00,0,0,0,0,0.0
HIS_012700,Inderlok,2026-03-14 05:15:00,0,0,0,0,0.0
HIS_012701,Rajiv Chowk,2026-03-14 05:30:00,0,0,0,0,0.0
HIS_012702,Kashmere Gate,2026-03-14 05:30:00,0,0,0,0,0.0
HIS_012703,New Delhi,2026-03-14 05:30:00,0,0,0,0,0.0
HIS_012704,Hauz Khas,2026-03-14 05:30:00,0,0,0,0,0.0
HIS_012705,Botanical Garden,2026-03-14 05:30:00,0,0,0,0,0.0
HIS_012706,Janakpuri West,2026-03-14 05:30:00,0,0,0,0,0.0
HIS_012707,Lajpat Nagar,2026-03-14 05:30:00,0,0,0,0,0.0
HIS_012708,Central Secretariat,2026-03-14 05:30:00,0,0,0,0,0.0
HIS_012709,Yamuna Bank,2026-03-14 05:30:00,0,0,0,0,0.0
HIS_012710,Inderlok,2026-03-14 05:30:00,0,0,0,0,0.0
HIS_012711,Rajiv Chowk,2026-03-14 05:45:00,0,0,0,0,0.0
HIS_012712,Kashmere Gate,2026-03-14 05:45:00,0,0,0,0,0.0
HIS_012713,New Delhi,2026-03-14 05:45:00,0,0,0,0,0.0
HIS_012714,Hauz Khas,2026-03-14 05:45:00,0,0,0,0,0.0
HIS_012715,Botanical Garden,2026-03-14 05:45:00,0,0,0,0,0.0
HIS_012716,Janakpuri West,2026-03-14 05:45:00,0,0,0,0,0.0
HIS_012717,Lajpat Nagar,2026-03-14 05:45:00,0,0,0,0,0.0
HIS_012718,Central Secretariat,2026-03-14 05:45:00,0,0,0,0,0.0
HIS_012719,Yamuna Bank,2026-03-14 05:45:00,0,0,0,0,0.0
HIS_012720,Inderlok,2026-03-14 05:45:00,0,0,0,0,0.0
HIS_012721,Rajiv Chowk,2026-03-14 06:00:00,312,330,191,321,1.03
HIS_012722,Kashmere Gate,2026-03-14 06:00:00,239,317,159,278,1.34
HIS_012723,New Delhi,2026-03-14 06:00:00,514,177,241,346,1.47
HIS_012724,Hauz Khas,2026-03-14 06:00:00,430,324,237,377,2.03
HIS_012725,Botanical Garden,2026-03-14 06:00:00,500,441,288,470,0.7
HIS_012726,Janakpuri West,2026-03-14 06:00:00,527,306,272,416,1.64
HIS_012727,Lajpat Nagar,2026-03-14 06:00:00,352,402,221,377,1.45
HIS_012728,Central Secretariat,2026-03-14 06:00:00,516,454,297,485,2.23
HIS_012729,Yamuna Bank,2026-03-14 06:00:00,425,369,244,397,0.69
HIS_012730,Inderlok,2026-03-14 06:00:00,166,454,157,310,1.95
HIS_012731,Rajiv Chowk,2026-03-14 06:15:00,386,247,204,316,0.81
HIS_012732,Kashmere Gate,2026-03-14 06:15:00,164,487,163,326,0.77
HIS_012733,New Delhi,2026-03-14 06:15:00,500,268,254,384,1.81
HIS_012734,Hauz Khas,2026-03-14 06:15:00,224,455,181,340,0.77
HIS_012735,Botanical Garden,2026-03-14 06:15:00,366,481,243,424,1.97
HIS_012736,Janakpuri West,2026-03-14 06:15:00,414,384,242,399,2.16
HIS_012737,Lajpat Nagar,2026-03-14 06:15:00,380,524,257,452,2.34
HIS_012738,Central Secretariat,2026-03-14 06:15:00,231,342,161,286,1.64
HIS_012739,Yamuna Bank,2026-03-14 06:15:00,326,172,165,249,0.76
HIS_012740,Inderlok,2026-03-14 06:15:00,265,297,165,281,0.58
HIS_012741,Rajiv Chowk,2026-03-14 06:30:00,387,171,189,279,0.92
HIS_012742,Kashmere Gate,2026-03-14 06:30:00,366,426,232,396,1.88
HIS_012743,New Delhi,2026-03-14 06:30:00,460,185,221,322,0.67
HIS_012744,Hauz Khas,2026-03-14 06:30:00,532,195,252,364,1.14
