station_name,entry_count,exit_count,platform_count,concourse_count,crowd_density,hour,day,month,day_of_week,weekend,crowd_level
6,0,0,0,0,0.0,1,17,3,1,0,1
1,0,0,0,0,0.0,1,17,3,1,0,1
9,0,0,0,0,0.0,1,17,3,1,0,1
3,0,0,0,0,0.0,1,17,3,1,0,1
8,0,0,0,0,0.0,1,17,3,1,0,1
5,0,0,0,0,0.0,1,17,3,1,0,1
7,0,0,0,0,0.0,1,17,3,1,0,1
2,0,0,0,0,0.0,1,17,3,1,0,1
0,0,0,0,0,0.0,1,17,3,1,0,1
4,0,0,0,0,0.0,1,17,3,1,0,1
6,0,0,0,0,0.0,1,17,3,1,0,1
1,0,0,0,0,0.0,1,17,3,1,0,1
9,0,0,0,0,0.0,1,17,3,1,0,1
3,0,0,0,0,0.0,1,17,3,1,0,1
8,0,0,0,0,0.0,1,17,3,1,0,1
5,0,0,0,0,0.0,1,17,3,1,0,1
7,0,0,0,0,0.0,1,17,3,1,0,1
2,0,0,0,0,0.0,1,17,3,1,0,1
0,0,0,0,0,0.0,1,17,3,1,0,1
4,0,0,0,0,0.0,1,17,3,1,0,1
6,0,0,0,0,0.0,1,17,3,1,0,1
1,0,0,0,0,0.0,1,17,3,1,0,1
9,0,0,0,0,0.0,1,17,3,1,0,1
3,0,0,0,0,0.0,1,17,3,1,0,1
8,0,0,0,0,0.0,1,17,3,1,0,1
5,0,0,0,0,0.0,1,17,3,1,0,1
7,0,0,0,0,0.0,1,17,3,1,0,1
2,0,0,0,0,0.0,1,17,3,1,0,1
0,0,0,0,0,0.0,1,17,3,1,0,1
4,0,0,0,0,0.0,1,17,3,1,0,1
6,0,0,0,0,0.0,1,17,3,1,0,1
1,0,0,0,0,0.0,1,17,3,1,0,1
9,0,0,0,0,0.0,1,17,3,1,0,1
3,0,0,0,0,0.0,1,17,3,1,0,1
8,0,0,0,0,0.0,2,17,3,1,0,1
5,0,0,0,0,0.0,2,17,3,1,0,1
7,0,0,0,0,0.0,2,17,3,1,0,1
2,0,0,0,0,0.0,2,17,3,1,0,1
0,0,0,0,0,0.0,2,17,3,1,0,1
4,0,0,0,0,0.0,2,17,3,1,0,1
6,0,0,0,0,0.0,2,17,3,1,0,1
1,0,0,0,0,0.0,2,17,3,1,0,1
9,0,0,0,0,0.0,2,17,3,1,0,1
3,0,0,0,0,0.0,2,17,3,1,0,1
8,0,0,0,0,0.0,2,17,3,1,0,1
5,0,0,0,0,0.0,2,17,3,1,0,1
7,0,0,0,0,0.0,2,17,3,1,0,1
2,0,0,0,0,0.0,2,17,3,1,0,1
0,0,0,0,0,0.0,2,17,3,1,0,1
4,0,0,0,0,0.0,2,17,3,1,0,1
6,0,0,0,0,0.0,2,17,3,1,0,1
1,0,0,0,0,0.0,2,17,3,1,0,1
9,0,0,0,0,0.0,2,17,3,1,0,1
3,0,0,0,0,0.0,2,17,3,1,0,1
8,0,0,0,0,0.0,2,17,3,1,0,1
5,0,0,0,0,0.0,2,17,3,1,0,1
7,0,0,0,0,0.0,2,17,3,1,0,1
2,0,0,0,0,0.0,2,17,3,1,0,1
0,0,0,0,0,0.0,2,17,3,1,0,1
4,0,0,0,0,0.0,2,17,3,1,0,1
6,0,0,0,0,0.0,2,17,3,1,0,1
1,0,0,0,0,0.0,2,17,3,1,0,1
9,0,0,0,0,0.0,2,17,3,1,0,1
3,0,0,0,0,0.0,2,17,3,1,0,1
8,0,0,0,0,0.0,2,17,3,1,0,1
5,0,0,0,0,0.0,2,17,3,1,0,1
7,0,0,0,0,0.0,2,17,3,1,0,1
2,0,0,0,0,0.0,2,17,3,1,0,1
0,0,0,0,0,0.0,2,17,3,1,0,1
4,0,0,0,0,0.0,2,17,3,1,0,1
6,0,0,0,0,0.0,2,17,3,1,0,1
1,0,0,0,0,0.0,2,17,3,1,0,1
9,0,0,0,0,0.0,2,17,3,1,0,1
3,0,0,0,0,0.0,2,17,3,1,0,1
8,0,0,0,0,0.0,3,17,3,1,0,1
5,0,0,0,0,0.0,3,17,3,1,0,1
7,0,0,0,0,0.0,3,17,3,1,0,1
2,0,0,0,0,0.0,3,17,3,1,0,1
0,0,0,0,0,0.0,3,17,3,1,0,1
4,0,0,0,0,0.0,3,17,3,1,0,1
6,0,0,0,0,0.0,3,17,3,1,0,1
1,0,0,0,0,0.0,3,17,3,1,0,1
9,0,0,0,0,0.0,3,17,3,1,0,1
3,0,0,0,0,0.0,3,17,3,1,0,1
8,0,0,0,0,0.0,3,17,3,1,0,1
5,0,0,0,0,0.0,3,17,3,1,0,1
7,0,0,0,0,0.0,3,17,3,1,0,1
2,0,0,0,0,0.0,3,17,3,1,0,1
0,0,0,0,0,0.0,3,17,3,1,0,1
4,0,0,0,0,0.0,3,17,3,1,0,1
6,0,0,0,0,0.0,3,17,3,1,0,1
1,0,0,0,0,0.0,3,17,3,1,0,1
9,0,0,0,0,0.0,3,17,3,1,0,1
3,0,0,0,0,0.0,3,17,3,1,0,1
8,0,0,0,0,0.0,3,17,3,1,0,1
5,0,0,0,0,0.0,3,17,3,1,0,1
7,0,0,0,0,0.0,3,17,3,1,0,1
2,0,0,0,0,0.0,3,17,3,1,0,1
0,0,0,0,0,0.0,3,17,3,1,0,1
4,0,0,0,0,0.0,3,17,3,1,0,1
6,0,0,0,0,0.0,3,17,3,1,0,1
1,0,0,0,0,0.0,3,17,3,1,0,1
9,0,0,0,0,0.0,3,17,3,1,0,1
3,0,0,0,0,0.0,3,17,3,1,0,1
8,0,0,0,0,0.0,3,17,3,1,0,1
5,0,0,0,0,0.0,3,17,3,1,0,1
7,0,0,0,0,0.0,3,17,3,1,0,1
2,0,0,0,0,0.0,3,17,3,1,0,1
0,0,0,0,0,0.0,3,17,3,1,0,1
4,0,0,0,0,0.0,3,17,3,1,0,1
6,0,0,0,0,0.0,3,17,3,1,0,1
1,0,0,0,0,0.0,3,17,3,1,0,1
9,0,0,0,0,0.0,3,17,3,1,0,1
3,0,0,0,0,0.0,3,17,3,1,0,1
8,0,0,0,0,0.0,4,17,3,1,0,1
5,0,0,0,0,0.0,4,17,3,1,0,1
7,0,0,0,0,0.0,4,17,3,1,0,1
2,0,0,0,0,0.0,4,17,3,1,0,1
0,0,0,0,0,0.0,4,17,3,1,0,1
4,0,0,0,0,0.0,4,17,3,1,0,1
6,0,0,0,0,0.0,4,17,3,1,0,1
1,0,0,0,0,0.0,4,17,3,1,0,1
9,0,0,0,0,0.0,4,17,3,1,0,1
3,0,0,0,0,0.0,4,17,3,1,0,1
8,0,0,0,0,0.0,4,17,3,1,0,1
5,0,0,0,0,0.0,4,17,3,1,0,1
7,0,0,0,0,0.0,4,17,3,1,0,1
2,0,0,0,0,0.0,4,17,3,1,0,1
0,0,0,0,0,0.0,4,17,3,1,0,1
4,0,0,0,0,0.0,4,17,3,1,0,1
6,0,0,0,0,0.0,4,17,3,1,0,1
1,0,0,0,0,0.0,4,17,3,1,0,1
9,0,0,0,0,0.0,4,17,3,1,0,1
3,0,0,0,0,0.0,4,17,3,1,0,1
8,0,0,0,0,0.0,4,17,3,1,0,1
5,0,0,0,0,0.0,4,17,3,1,0,1
7,0,0,0,0,0.0,4,17,3,1,0,1
2,0,0,0,0,0.0,4,17,3,1,0,1
0,0,0,0,0,0.0,4,17,3,1,0,1
4,0,0,0,0,0.0,4,17,3,1,0,1
6,0,0,0,0,0.0,4,17,3,1,0,1
1,0,0,0,0,0.0,4,17,3,1,0,1
9,0,0,0,0,0.0,4,17,3,1,0,1
3,0,0,0,0,0.0,4,17,3,1,0,1
8,0,0,0,0,0.0,4,17,3,1,0,1
5,0,0,0,0,0.0,4,17,3,1,0,1
7,0,0,0,0,0.0,4,17,3,1,0,1
2,0,0,0,0,0.0,4,17,3,1,0,1
0,0,0,0,0,0.0,4,17,3,1,0,1
4,0,0,0,0,0.0,4,17,3,1,0,1
6,0,0,0,0,0.0,4,17,3,1,0,1
1,0,0,0,0,0.0,4,17,3,1,0,1
9,0,0,0,0,0.0,4,17,3,1,0,1
3,0,0,0,0,0.0,4,17,3,1,0,1
8,0,0,0,0,0.0,5,17,3,1,0,1
5,0,0,0,0,0.0,5,17,3,1,0,1
7,0,0,0,0,0.0,5,17,3,1,0,1
2,0,0,0,0,0.0,5,17,3,1,0,1
0,0,0,0,0,0.0,5,17,3,1,0,1
4,0,0,0,0,0.0,5,17,3,1,0,1
6,0,0,0,0,0.0,5,17,3,1,0,1
1,0,0,0,0,0.0,5,17,3,1,0,1
9,0,0,0,0,0.0,5,17,3,1,0,1
3,0,0,0,0,0.0,5,17,3,1,0,1
8,0,0,0,0,0.0,5,17,3,1,0,1
5,0,0,0,0,0.0,5,17,3,1,0,1
7,0,0,0,0,0.0,5,17,3,1,0,1
2,0,0,0,0,0.0,5,17,3,1,0,1
0,0,0,0,0,0.0,5,17,3,1,0,1
4,0,0,0,0,0.0,5,17,3,1,0,1
6,0,0,0,0,0.0,5,17,3,1,0,1
1,0,0,0,0,0.0,5,17,3,1,0,1
9,0,0,0,0,0.0,5,17,3,1,0,1
3,0,0,0,0,0.0,5,17,3,1,0,1
8,0,0,0,0,0.0,5,17,3,1,0,1
5,0,0,0,0,0.0,5,17,3,1,0,1
7,0,0,0,0,0.0,5,17,3,1,0,1
2,0,0,0,0,0.0,5,17,3,1,0,1
0,0,0,0,0,0.0,5,17,3,1,0,1
4,0,0,0,0,0.0,5,17,3,1,0,1
6,0,0,0,0,0.0,5,17,3,1,0,1
1,0,0,0,0,0.0,5,17,3,1,0,1
9,0,0,0,0,0.0,5,17,3,1,0,1
3,0,0,0,0,0.0,5,17,3,1,0,1
8,0,0,0,0,0.0,5,17,3,1,0,1
5,0,0,0,0,0.0,5,17,3,1,0,1
7,0,0,0,0,0.0,5,17,3,1,0,1
2,0,0,0,0,0.0,5,17,3,1,0,1
0,0,0,0,0,0.0,5,17,3,1,0,1
4,0,0,0,0,0.0,5,17,3,1,0,1
6,0,0,0,0,0.0,5,17,3,1,0,1
1,0,0,0,0,0.0,5,17,3,1,0,1
9,0,0,0,0,0.0,5,17,3,1,0,1
3,0,0,0,0,0.0,5,17,3,1,0,1
8,457,269,237,363,0.73,6,17,3,1,0,0
5,284,208,155,246,2.26,6,17,3,1,0,2
7,249,309,161,279,2.43,6,17,3,1,0,2
2,392,514,260,453,0.77,6,17,3,1,0,2
0,432,215,216,324,1.94,6,17,3,1,0,2
4,389,254,206,322,2.49,6,17,3,1,0,2
6,359,253,194,306,2.12,6,17,3,1,0,2
1,193,379,153,286,1.3,6,17,3,1,0,2
9,411,513,267,462,1.09,6,17,3,1,0,2
3,267,200,147,234,0.71,6,17,3,1,0,0
8,368,524,252,446,1.87,6,17,3,1,0,2
5,214,357,157,286,2.21,6,17,3,1,0,2
7,519,532,314,526,1.04,6,17,3,1,0,2
2,360,300,204,330,2.08,6,17,3,1,0,2
0,240,405,177,322,0.73,6,17,3,1,0,0
4,274,523,214,398,0.54,6,17,3,1,0,0
6,479,259,243,369,1.83,6,17,3,1,0,2
1,291,509,218,400,0.52,6,17,3,1,0,0
9,222,469,183,346,1.77,6,17,3,1,0,2
3,207,316,146,262,0.82,6,17,3,1,0,2
8,186,254,125,220,2.42,6,17,3,1,0,2
5,287,461,207,374,0.76,6,17,3,1,0,2
7,357,435,230,396,2.26,6,17,3,1,0,2
2,159,484,160,322,0.96,6,17,3,1,0,2
0,164,474,160,319,2.49,6,17,3,1,0,2
4,169,259,119,214,0.5,6,17,3,1,0,0
6,545,281,274,413,1.84,6,17,3,1,0,2
1,431,526,278,478,0.69,6,17,3,1,0,0
9,486,310,256,398,1.59,6,17,3,1,0,2
3,240,183,133,212,2.15,6,17,3,1,0,2
8,153,212,104,182,1.81,6,17,3,1,0,2
5,533,348,283,440,1.83,6,17,3,1,0,2
7,490,529,302,510,1.57,6,17,3,1,0,2
2,500,192,238,346,0.97,6,17,3,1,0,2
0,389,311,218,350,0.79,6,17,3,1,0,2
4,444,238,225,341,2.39,6,17,3,1,0,2
6,457,414,266,436,1.65,6,17,3,1,0,2
1,174,353,140,264,1.77,6,17,3,1,0,2
9,418,336,234,377,0.59,6,17,3,1,0,0
3,319,398,207,358,2.41,6,17,3,1,0,2
8,216,406,168,311,2.43,7,17,3,1,0,2
5,407,388,240,398,0.62,7,17,3,1,0,0
7,278,497,211,388,1.38,7,17,3,1,0,2
2,231,156,124,194,1.14,7,17,3,1,0,2
0,393,151,187,272,0.75,7,17,3,1,0,2
4,289,491,214,390,2.49,7,17,3,1,0,2
6,196,424,163,310,2.42,7,17,3,1,0,2
1,366,324,211,345,2.23,7,17,3,1,0,2
9,262,368,178,315,2.5,7,17,3,1,0,2
3,424,260,222,342,1.28,7,17,3,1,0,2
8,513,382,282,448,2.14,7,17,3,1,0,2
5,478,228,237,353,1.53,7,17,3,1,0,2
7,509,224,248,366,0.51,7,17,3,1,0,0
2,285,538,222,412,0.81,7,17,3,1,0,2
0,307,385,200,346,0.97,7,17,3,1,0,2
4,411,404,245,408,1.4,7,17,3,1,0,2
6,179,302,132,240,1.39,7,17,3,1,0,2
1,228,200,131,214,1.57,7,17,3,1,0,2
9,174,413,152,294,1.72,7,17,3,1,0,2
3,213,179,121,196,1.5,7,17,3,1,0,2
8,273,232,156,252,1.95,7,17,3,1,0,2
5,475,228,236,352,2.32,7,17,3,1,0,2
7,322,168,162,245,1.28,7,17,3,1,0,2
2,464,461,278,462,2.08,7,17,3,1,0,2
0,347,520,243,434,2.09,7,17,3,1,0,2
4,347,448,228,398,2.1,7,17,3,1,0,2
6,260,216,147,238,0.7,7,17,3,1,0,0
1,218,324,152,271,1.64,7,17,3,1,0,2
9,296,474,213,385,2.21,7,17,3,1,0,2
3,169,208,109,188,1.15,7,17,3,1,0,2
8,273,510,211,392,1.42,7,17,3,1,0,2
5,364,256,197,310,1.95,7,17,3,1,0,2
7,547,462,311,504,2.34,7,17,3,1,0,2
2,401,544,269,472,1.11,7,17,3,1,0,2
0,242,179,133,210,1.0,7,17,3,1,0,2
4,541,228,262,384,2.29,7,17,3,1,0,2
6,274,245,159,260,0.71,7,17,3,1,0,0
1,247,255,150,251,1.85,7,17,3,1,0,2
9,238,339,163,288,0.97,7,17,3,1,0,2
3,392,502,257,447,1.66,7,17,3,1,0,2
8,1688,947,865,1318,3.78,8,17,3,1,0,2
5,2310,921,1108,1616,3.93,8,17,3,1,0,2
7,1228,577,607,902,5.18,8,17,3,1,0,2
2,1170,932,654,1051,5.35,8,17,3,1,0,2
0,2420,542,1076,1481,4.38,8,17,3,1,0,2
4,996,917,582,956,4.02,8,17,3,1,0,2
6,1452,922,765,1187,4.64,8,17,3,1,0,2
1,909,652,494,780,4.81,8,17,3,1,0,2
9,1947,608,900,1278,5.72,8,17,3,1,0,2
3,1497,683,735,1090,5.25,8,17,3,1,0,2
8,2252,593,1019,1422,3.78,8,17,3,1,0,2
5,2431,672,1107,1552,4.72,8,17,3,1,0,2
7,2351,814,1103,1582,4.28,8,17,3,1,0,2
2,1020,583,525,802,4.48,8,17,3,1,0,2
0,2283,428,999,1356,4.38,8,17,3,1,0,2
4,1408,830,729,1119,5.57,8,17,3,1,0,2
6,2154,475,957,1314,4.96,8,17,3,1,0,2
1,903,605,482,754,4.07,8,17,3,1,0,2
9,847,727,484,787,3.74,8,17,3,1,0,2
3,1024,417,493,720,5.45,8,17,3,1,0,2
8,1383,645,682,1014,5.4,8,17,3,1,0,2
5,2256,421,987,1338,5.61,8,17,3,1,0,2
7,916,442,455,679,4.44,8,17,3,1,0,2
2,1078,704,572,891,5.08,8,17,3,1,0,2
0,1503,737,749,1120,3.35,8,17,3,1,0,2
4,2486,513,1097,1500,3.67,8,17,3,1,0,2
6,1910,430,850,1170,4.7,8,17,3,1,0,2
1,2388,578,1071,1483,5.41,8,17,3,1,0,2
9,901,609,482,755,5.15,8,17,3,1,0,2
3,1530,687,749,1108,5.27,8,17,3,1,0,2
8,2079,584,948,1332,4.13,8,17,3,1,0,2
5,1482,460,685,971,4.36,8,17,3,1,0,2
7,910,728,510,819,5.28,8,17,3,1,0,2
2,2381,434,1039,1408,4.08,8,17,3,1,0,2
0,2285,970,1108,1628,5.26,8,17,3,1,0,2
4,1222,794,648,1008,3.0,8,17,3,1,0,2
6,1560,614,747,1087,3.52,8,17,3,1,0,2
1,1904,470,856,1187,5.61,8,17,3,1,0,2
9,2270,642,1036,1456,5.74,8,17,3,1,0,2
3,1733,585,810,1159,4.69,8,17,3,1,0,2
8,1993,624,922,1308,3.37,9,17,3,1,0,2
5,2406,846,1132,1626,4.71,9,17,3,1,0,2
7,803,610,443,706,5.61,9,17,3,1,0,2
2,1167,697,606,932,4.09,9,17,3,1,0,2
0,1671,992,867,1332,5.74,9,17,3,1,0,2
4,996,984,595,990,3.22,9,17,3,1,0,2
6,1910,669,898,1290,4.18,9,17,3,1,0,2
1,1756,653,833,1204,4.69,9,17,3,1,0,2
9,1416,629,692,1022,5.49,9,17,3,1,0,2
3,1067,692,565,880,4.53,9,17,3,1,0,2
8,1624,945,839,1284,5.55,9,17,3,1,0,2
5,2446,489,1076,1468,3.99,9,17,3,1,0,2
7,1426,565,683,996,4.71,9,17,3,1,0,2
2,1263,514,608,888,3.77,9,17,3,1,0,2
0,1035,629,540,832,5.0,9,17,3,1,0,2
4,1665,974,861,1320,4.45,9,17,3,1,0,2
6,1851,539,848,1195,5.38,9,17,3,1,0,2
1,2165,687,1003,1426,3.09,9,17,3,1,0,2
9,1448,528,685,988,4.69,9,17,3,1,0,2
3,806,730,468,768,4.04,9,17,3,1,0,2
8,2332,893,1111,1612,5.44,9,17,3,1,0,2
5,941,514,479,728,5.47,9,17,3,1,0,2
7,1695,574,793,1134,3.35,9,17,3,1,0,2
2,2316,962,1119,1639,5.62,9,17,3,1,0,2
0,1183,411,555,797,4.71,9,17,3,1,0,2
4,1949,731,926,1340,3.35,9,17,3,1,0,2
6,2128,846,1020,1487,5.13,9,17,3,1,0,2
1,2075,552,940,1314,3.49,9,17,3,1,0,2
9,1438,985,772,1212,4.69,9,17,3,1,0,2
3,908,420,447,664,5.09,9,17,3,1,0,2
8,1097,582,555,840,3.33,9,17,3,1,0,2
5,2006,621,927,1314,5.08,9,17,3,1,0,2
7,1234,575,609,904,3.94,9,17,3,1,0,2
2,1923,485,866,1204,5.19,9,17,3,1,0,2
0,2227,410,973,1318,4.61,9,17,3,1,0,2
4,1021,620,532,820,5.51,9,17,3,1,0,2
6,1163,974,660,1068,3.16,9,17,3,1,0,2
1,1785,456,805,1120,4.9,9,17,3,1,0,2
9,1108,860,615,984,3.85,9,17,3,1,0,2
3,1531,979,808,1255,3.32,9,17,3,1,0,2
8,844,813,500,828,3.18,10,17,3,1,0,2
5,2084,774,988,1429,3.77,10,17,3,1,0,2
7,866,873,521,870,5.06,10,17,3,1,0,2
2,1504,404,682,954,4.65,10,17,3,1,0,2
0,2385,537,1061,1461,4.33,10,17,3,1,0,2
4,2358,918,1127,1638,4.16,10,17,3,1,0,2
6,938,713,518,826,3.08,10,17,3,1,0,2
1,2158,671,997,1414,5.11,10,17,3,1,0,2
9,1572,783,785,1178,3.83,10,17,3,1,0,2
3,831,640,460,736,4.72,10,17,3,1,0,2
8,1045,826,583,936,3.91,10,17,3,1,0,2
5,1591,871,811,1231,3.77,10,17,3,1,0,2
7,2187,959,1067,1573,5.64,10,17,3,1,0,2
2,1551,852,791,1202,4.46,10,17,3,1,0,2
0,2121,933,1035,1527,4.1,10,17,3,1,0,2
4,1028,618,535,823,5.67,10,17,3,1,0,2
6,1802,906,902,1354,4.46,10,17,3,1,0,2
1,1732,605,814,1168,4.17,10,17,3,1,0,2
9,1207,625,608,916,4.56,10,17,3,1,0,2
3,1661,552,775,1106,5.31,10,17,3,1,0,2
8,1937,988,972,1462,3.49,10,17,3,1,0,2
5,1788,846,884,1317,3.28,10,17,3,1,0,2
7,952,646,510,799,3.83,10,17,3,1,0,2
2,1766,500,806,1133,3.04,10,17,3,1,0,2
0,2383,733,1100,1558,5.51,10,17,3,1,0,2
4,2488,811,1157,1650,3.74,10,17,3,1,0,2
6,1183,643,602,913,5.21,10,17,3,1,0,2
1,1867,505,848,1186,5.23,10,17,3,1,0,2
9,2241,870,1070,1556,4.34,10,17,3,1,0,2
3,1892,708,898,1300,4.81,10,17,3,1,0,2
8,2098,792,998,1445,5.41,10,17,3,1,0,2
5,2382,690,1091,1536,4.39,10,17,3,1,0,2
7,1860,725,889,1292,3.95,10,17,3,1,0,2
2,1761,881,881,1321,3.44,10,17,3,1,0,2
0,1176,436,558,806,4.37,10,17,3,1,0,2
4,1456,543,691,1000,3.97,10,17,3,1,0,2
6,1455,445,671,950,5.53,10,17,3,1,0,2
1,1955,988,980,1472,4.99,10,17,3,1,0,2
9,2300,872,1094,1586,3.99,10,17,3,1,0,2
3,1461,832,751,1146,4.49,10,17,3,1,0,2
8,164,184,102,174,0.71,11,17,3,1,0,0
5,323,454,220,388,0.82,11,17,3,1,0,2
7,281,193,151,237,2.03,11,17,3,1,0,2
2,471,448,278,460,1.82,11,17,3,1,0,2
0,241,402,177,322,2.27,11,17,3,1,0,2
4,204,472,176,338,2.37,11,17,3,1,0,2
6,302,538,228,420,1.39,11,17,3,1,0,2
1,190,306,137,248,1.22,11,17,3,1,0,2
9,246,209,140,228,2.08,11,17,3,1,0,2
3,507,482,299,494,0.58,11,17,3,1,0,0
8,503,386,278,444,2.22,11,17,3,1,0,2
5,487,255,246,371,1.97,11,17,3,1,0,2
7,400,425,245,412,2.02,11,17,3,1,0,2
2,527,225,256,376,1.39,11,17,3,1,0,2
0,298,171,153,234,1.95,11,17,3,1,0,2
4,502,461,293,482,2.09,11,17,3,1,0,2
6,486,329,260,408,0.65,11,17,3,1,0,0
1,334,533,240,434,2.47,11,17,3,1,0,2
9,177,211,113,194,1.38,11,17,3,1,0,2
3,437,346,244,392,0.67,11,17,3,1,0,0
8,253,353,172,303,1.14,11,17,3,1,0,2
5,297,253,169,275,1.52,11,17,3,1,0,2
7,441,295,235,368,2.32,11,17,3,1,0,2
2,194,307,139,250,2.22,11,17,3,1,0,2
0,181,190,110,186,0.76,11,17,3,1,0,2
4,186,182,111,184,1.46,11,17,3,1,0,2
6,247,438,186,342,0.71,11,17,3,1,0,0
1,187,474,170,330,1.81,11,17,3,1,0,2
9,192,428,162,310,2.2,11,17,3,1,0,2
3,353,277,197,315,1.52,11,17,3,1,0,2
8,432,326,238,379,0.94,11,17,3,1,0,2
5,203,244,130,224,1.21,11,17,3,1,0,2
7,262,328,170,295,2.23,11,17,3,1,0,2
2,534,256,265,395,2.14,11,17,3,1,0,2
0,331,221,177,276,2.14,11,17,3,1,0,2
4,385,504,255,444,2.31,11,17,3,1,0,2
6,312,305,186,308,2.41,11,17,3,1,0,2
1,232,414,176,323,0.63,11,17,3,1,0,0
9,375,414,233,394,0.96,11,17,3,1,0,2
3,355,530,248,442,1.69,11,17,3,1,0,2
8,485,316,257,400,2.29,12,17,3,1,0,2
5,358,197,183,278,1.51,12,17,3,1,0,2
7,431,202,213,316,0.52,12,17,3,1,0,0
2,445,210,220,328,1.75,12,17,3,1,0,2
0,296,499,218,398,0.92,12,17,3,1,0,2
4,246,484,195,365,0.73,12,17,3,1,0,0
6,167,398,146,282,0.51,12,17,3,1,0,0
1,414,229,211,322,0.68,12,17,3,1,0,0
9,352,260,193,306,0.9,12,17,3,1,0,2
3,313,380,201,346,1.34,12,17,3,1,0,2
8,333,371,207,352,0.71,12,17,3,1,0,0
5,331,243,181,287,0.83,12,17,3,1,0,2
7,191,452,167,322,0.87,12,17,3,1,0,2
2,536,437,302,486,0.87,12,17,3,1,0,2
0,401,339,228,370,1.5,12,17,3,1,0,2
4,230,277,147,254,1.16,12,17,3,1,0,2
6,345,184,175,264,1.22,12,17,3,1,0,2
1,362,361,217,362,2.31,12,17,3,1,0,2
9,228,234,138,231,0.75,12,17,3,1,0,2
3,491,527,302,509,2.41,12,17,3,1,0,2
8,159,223,108,191,2.02,12,17,3,1,0,2
5,241,305,157,273,0.72,12,17,3,1,0,0
7,413,340,233,376,1.75,12,17,3,1,0,2
2,433,404,254,418,0.73,12,17,3,1,0,0
0,361,407,226,384,1.01,12,17,3,1,0,2
4,358,265,196,312,0.89,12,17,3,1,0,2
6,151,327,126,239,2.23,12,17,3,1,0,2
1,238,191,133,214,0.67,12,17,3,1,0,0
9,277,160,143,218,0.73,12,17,3,1,0,0
3,387,309,217,348,2.13,12,17,3,1,0,2
8,490,458,288,474,1.89,12,17,3,1,0,2
5,279,223,156,251,2.34,12,17,3,1,0,2
7,445,336,245,390,2.28,12,17,3,1,0,2
2,268,367,181,318,1.78,12,17,3,1,0,2
0,331,239,180,285,1.91,12,17,3,1,0,2
4,216,360,158,288,1.15,12,17,3,1,0,2
6,495,496,297,496,2.24,12,17,3,1,0,2
1,229,195,131,212,1.03,12,17,3,1,0,2
9,176,272,125,224,1.1,12,17,3,1,0,2
3,421,539,276,480,1.58,12,17,3,1,0,2
8,225,188,128,206,0.63,13,17,3,1,0,0
5,247,499,199,373,0.6,13,17,3,1,0,0
7,482,262,245,372,2.35,13,17,3,1,0,2
2,377,417,234,397,0.85,13,17,3,1,0,2
0,382,349,223,366,1.51,13,17,3,1,0,2
4,340,368,210,354,1.93,13,17,3,1,0,2
6,273,528,215,400,1.36,13,17,3,1,0,2
1,269,412,190,340,2.45,13,17,3,1,0,2
9,417,442,255,430,2.22,13,17,3,1,0,2
3,404,186,199,295,1.64,13,17,3,1,0,2
8,275,176,145,226,1.02,13,17,3,1,0,2
5,268,401,187,334,2.06,13,17,3,1,0,2
7,367,490,245,428,1.8,13,17,3,1,0,2
2,175,393,149,284,1.49,13,17,3,1,0,2
0,482,461,285,472,1.6,13,17,3,1,0,2
4,285,263,167,274,1.73,13,17,3,1,0,2
6,260,223,149,242,2.01,13,17,3,1,0,2
1,386,543,263,464,0.58,13,17,3,1,0,0
9,403,231,207,317,1.61,13,17,3,1,0,2
3,185,545,183,365,1.85,13,17,3,1,0,2
8,379,449,241,414,2.48,13,17,3,1,0,2
5,305,532,228,418,1.78,13,17,3,1,0,2
7,270,175,143,222,0.81,13,17,3,1,0,2
2,417,150,197,284,1.01,13,17,3,1,0,2
0,153,308,123,230,1.5,13,17,3,1,0,2
4,269,486,205,378,1.44,13,17,3,1,0,2
6,464,442,274,453,1.2,13,17,3,1,0,2
1,430,495,271,462,2.33,13,17,3,1,0,2
9,484,208,235,346,0.87,13,17,3,1,0,2
3,326,364,203,345,1.52,13,17,3,1,0,2
8,535,506,315,520,1.7,13,17,3,1,0,2
5,183,224,118,204,1.85,13,17,3,1,0,2
7,379,156,183,268,1.29,13,17,3,1,0,2
2,516,337,274,426,2.16,13,17,3,1,0,2
0,524,530,316,527,1.32,13,17,3,1,0,2
4,531,186,250,358,1.68,13,17,3,1,0,2
6,245,355,169,300,1.78,13,17,3,1,0,2
1,351,166,174,258,2.41,13,17,3,1,0,2
9,271,266,162,268,1.38,13,17,3,1,0,2
3,472,267,242,370,1.05,13,17,3,1,0,2
8,198,436,166,317,0.96,14,17,3,1,0,2
5,276,303,171,290,0.97,14,17,3,1,0,2
7,384,491,252,438,0.64,14,17,3,1,0,0
2,455,459,274,457,2.01,14,17,3,1,0,2
0,431,203,213,317,1.73,14,17,3,1,0,2
4,232,161,125,196,0.61,14,17,3,1,0,0
6,527,397,290,462,2.33,14,17,3,1,0,2
1,258,183,140,220,1.52,14,17,3,1,0,2
9,428,475,266,452,2.47,14,17,3,1,0,2
3,471,337,256,404,2.0,14,17,3,1,0,2
8,324,407,211,366,2.01,14,17,3,1,0,2
5,274,541,218,408,2.24,14,17,3,1,0,2
7,301,162,153,232,1.61,14,17,3,1,0,2
2,252,268,154,260,2.13,14,17,3,1,0,2
