station_name,entry_count,exit_count,platform_count,concourse_count,hour,day,month,day_of_week,weekend
0,347,520,243,434,7,17,3,1,0
4,347,448,228,398,7,17,3,1,0
6,260,216,147,238,7,17,3,1,0
1,218,324,152,271,7,17,3,1,0
9,296,474,213,385,7,17,3,1,0
3,169,208,109,188,7,17,3,1,0
8,273,510,211,392,7,17,3,1,0
5,364,256,197,310,7,17,3,1,0
7,547,462,311,504,7,17,3,1,0
2,401,544,269,472,7,17,3,1,0
0,242,179,133,210,7,17,3,1,0
4,541,228,262,384,7,17,3,1,0
6,274,245,159,260,7,17,3,1,0
1,247,255,150,251,7,17,3,1,0
9,238,339,163,288,7,17,3,1,0
3,392,502,257,447,7,17,3,1,0
8,1688,947,865,1318,8,17,3,1,0
5,2310,921,1108,1616,8,17,3,1,0
7,1228,577,607,902,8,17,3,1,0
2,1170,932,654,1051,8,17,3,1,0
0,2420,542,1076,1481,8,17,3,1,0
4,996,917,582,956,8,17,3,1,0
6,1452,922,765,1187,8,17,3,1,0
1,909,652,494,780,8,17,3,1,0
9,1947,608,900,1278,8,17,3,1,0
3,1497,683,735,1090,8,17,3,1,0
8,2252,593,1019,1422,8,17,3,1,0
5,2431,672,1107,1552,8,17,3,1,0
7,2351,814,1103,1582,8,17,3,1,0
2,1020,583,525,802,8,17,3,1,0
0,2283,428,999,1356,8,17,3,1,0
4,1408,830,729,1119,8,17,3,1,0
6,2154,475,957,1314,8,17,3,1,0
1,903,605,482,754,8,17,3,1,0
9,847,727,484,787,8,17,3,1,0
3,1024,417,493,720,8,17,3,1,0
8,1383,645,682,1014,8,17,3,1,0
5,2256,421,987,1338,8,17,3,1,0
7,916,442,455,679,8,17,3,1,0
2,1078,704,572,891,8,17,3,1,0
0,1503,737,749,1120,8,17,3,1,0
4,2486,513,1097,1500,8,17,3,1,0
6,1910,430,850,1170,8,17,3,1,0
1,2388,578,1071,1483,8,17,3,1,0
9,901,609,482,755,8,17,3,1,0
3,1530,687,749,1108,8,17,3,1,0
8,2079,584,948,1332,8,17,3,1,0
5,1482,460,685,971,8,17,3,1,0
7,910,728,510,819,8,17,3,1,0
2,2381,434,1039,1408,8,17,3,1,0
0,2285,970,1108,1628,8,17,3,1,0
4,1222,794,648,1008,8,17,3,1,0
6,1560,614,747,1087,8,17,3,1,0
1,1904,470,856,1187,8,17,3,1,0
9,2270,642,1036,1456,8,17,3,1,0
3,1733,585,810,1159,8,17,3,1,0
8,1993,624,922,1308,9,17,3,1,0
5,2406,846,1132,1626,9,17,3,1,0
7,803,610,443,706,9,17,3,1,0
2,1167,697,606,932,9,17,3,1,0
0,1671,992,867,1332,9,17,3,1,0
4,996,984,595,990,9,17,3,1,0
6,1910,669,898,1290,9,17,3,1,0
1,1756,653,833,1204,9,17,3,1,0
9,1416,629,692,1022,9,17,3,1,0
3,1067,692,565,880,9,17,3,1,0
8,1624,945,839,1284,9,17,3,1,0
5,2446,489,1076,1468,9,17,3,1,0
7,1426,565,683,996,9,17,3,1,0
2,1263,514,608,888,9,17,3,1,0
0,1035,629,540,832,9,17,3,1,0
4,1665,974,861,1320,9,17,3,1,0
6,1851,539,848,1195,9,17,3,1,0
1,2165,687,1003,1426,9,17,3,1,0
9,1448,528,685,988,9,17,3,1,0
3,806,730,468,768,9,17,3,1,0
8,2332,893,1111,1612,9,17,3,1,0
5,941,514,479,728,9,17,3,1,0
7,1695,574,793,1134,9,17,3,1,0
2,2316,962,1119,1639,9,17,3,1,0
0,1183,411,555,797,9,17,3,1,0
4,1949,731,926,1340,9,17,3,1,0
6,2128,846,1020,1487,9,17,3,1,0
1,2075,552,940,1314,9,17,3,1,0
9,1438,985,772,1212,9,17,3,1,0
3,908,420,447,664,9,17,3,1,0
8,1097,582,555,840,9,17,3,1,0
5,2006,621,927,1314,9,17,3,1,0
7,1234,575,609,904,9,17,3,1,0
2,1923,485,866,1204,9,17,3,1,0
0,2227,410,973,1318,9,17,3,1,0
4,1021,620,532,820,9,17,3,1,0
6,1163,974,660,1068,9,17,3,1,0
1,1785,456,805,1120,9,17,3,1,0
9,1108,860,615,984,9,17,3,1,0
3,1531,979,808,1255,9,17,3,1,0
8,844,813,500,828,10,17,3,1,0
5,2084,774,988,1429,10,17,3,1,0
7,866,873,521,870,10,17,3,1,0
2,1504,404,682,954,10,17,3,1,0
0,2385,537,1061,1461,10,17,3,1,0
4,2358,918,1127,1638,10,17,3,1,0
6,938,713,518,826,10,17,3,1,0
1,2158,671,997,1414,10,17,3,1,0
9,1572,783,785,1178,10,17,3,1,0
3,831,640,460,736,10,17,3,1,0
8,1045,826,583,936,10,17,3,1,0
5,1591,871,811,1231,10,17,3,1,0
7,2187,959,1067,1573,10,17,3,1,0
2,1551,852,791,1202,10,17,3,1,0
0,2121,933,1035,1527,10,17,3,1,0
4,1028,618,535,823,10,17,3,1,0
6,1802,906,902,1354,10,17,3,1,0
1,1732,605,814,1168,10,17,3,1,0
9,1207,625,608,916,10,17,3,1,0
3,1661,552,775,1106,10,17,3,1,0
8,1937,988,972,1462,10,17,3,1,0
5,1788,846,884,1317,10,17,3,1,0
7,952,646,510,799,10,17,3,1,0
2,1766,500,806,1133,10,17,3,1,0
0,2383,733,1100,1558,10,17,3,1,0
4,2488,811,1157,1650,10,17,3,1,0
6,1183,643,602,913,10,17,3,1,0
1,1867,505,848,1186,10,17,3,1,0
9,2241,870,1070,1556,10,17,3,1,0
3,1892,708,898,1300,10,17,3,1,0
8,2098,792,998,1445,10,17,3,1,0
5,2382,690,1091,1536,10,17,3,1,0
7,1860,725,889,1292,10,17,3,1,0
2,1761,881,881,1321,10,17,3,1,0
0,1176,436,558,806,10,17,3,1,0
4,1456,543,691,1000,10,17,3,1,0
6,1455,445,671,950,10,17,3,1,0
1,1955,988,980,1472,10,17,3,1,0
9,2300,872,1094,1586,10,17,3,1,0
3,1461,832,751,1146,10,17,3,1,0
8,164,184,102,174,11,17,3,1,0
5,323,454,220,388,11,17,3,1,0
7,281,193,151,237,11,17,3,1,0
2,471,448,278,460,11,17,3,1,0
0,241,402,177,322,11,17,3,1,0
4,204,472,176,338,11,17,3,1,0
6,302,538,228,420,11,17,3,1,0
1,190,306,137,248,11,17,3,1,0
9,246,209,140,228,11,17,3,1,0
3,507,482,299,494,11,17,3,1,0
8,503,386,278,444,11,17,3,1,0
5,487,255,246,371,11,17,3,1,0
7,400,425,245,412,11,17,3,1,0
2,527,225,256,376,11,17,3,1,0
0,298,171,153,234,11,17,3,1,0
4,502,461,293,482,11,17,3,1,0
6,486,329,260,408,11,17,3,1,0
1,334,533,240,434,11,17,3,1,0
9,177,211,113,194,11,17,3,1,0
3,437,346,244,392,11,17,3,1,0
8,253,353,172,303,11,17,3,1,0
5,297,253,169,275,11,17,3,1,0
7,441,295,235,368,11,17,3,1,0
2,194,307,139,250,11,17,3,1,0
0,181,190,110,186,11,17,3,1,0
4,186,182,111,184,11,17,3,1,0
6,247,438,186,342,11,17,3,1,0
1,187,474,170,330,11,17,3,1,0
9,192,428,162,310,11,17,3,1,0
3,353,277,197,315,11,17,3,1,0
8,432,326,238,379,11,17,3,1,0
5,203,244,130,224,11,17,3,1,0
7,262,328,170,295,11,17,3,1,0
2,534,256,265,395,11,17,3,1,0
0,331,221,177,276,11,17,3,1,0
4,385,504,255,444,11,17,3,1,0
6,312,305,186,308,11,17,3,1,0
1,232,414,176,323,11,17,3,1,0
9,375,414,233,394,11,17,3,1,0
3,355,530,248,442,11,17,3,1,0
8,485,316,257,400,12,17,3,1,0
5,358,197,183,278,12,17,3,1,0
7,431,202,213,316,12,17,3,1,0
2,445,210,220,328,12,17,3,1,0
0,296,499,218,398,12,17,3,1,0
4,246,484,195,365,12,17,3,1,0
6,167,398,146,282,12,17,3,1,0
1,414,229,211,322,12,17,3,1,0
9,352,260,193,306,12,17,3,1,0
3,313,380,201,346,12,17,3,1,0
8,333,371,207,352,12,17,3,1,0
5,331,243,181,287,12,17,3,1,0
7,191,452,167,322,12,17,3,1,0
2,536,437,302,486,12,17,3,1,0
0,401,339,228,370,12,17,3,1,0
4,230,277,147,254,12,17,3,1,0
6,345,184,175,264,12,17,3,1,0
1,362,361,217,362,12,17,3,1,0
9,228,234,138,231,12,17,3,1,0
3,491,527,302,509,12,17,3,1,0
8,159,223,108,191,12,17,3,1,0
5,241,305,157,273,12,17,3,1,0
7,413,340,233,376,12,17,3,1,0
2,433,404,254,418,12,17,3,1,0
0,361,407,226,384,12,17,3,1,0
4,358,265,196,312,12,17,3,1,0
6,151,327,126,239,12,17,3,1,0
1,238,191,133,214,12,17,3,1,0
9,277,160,143,218,12,17,3,1,0
3,387,309,217,348,12,17,3,1,0
8,490,458,288,474,12,17,3,1,0
5,279,223,156,251,12,17,3,1,0
7,445,336,245,390,12,17,3,1,0
2,268,367,181,318,12,17,3,1,0
0,331,239,180,285,12,17,3,1,0
4,216,360,158,288,12,17,3,1,0
6,495,496,297,496,12,17,3,1,0
1,229,195,131,212,12,17,3,1,0
9,176,272,125,224,12,17,3,1,0
3,421,539,276,480,12,17,3,1,0
8,225,188,128,206,13,17,3,1,0
5,247,499,199,373,13,17,3,1,0
7,482,262,245,372,13,17,3,1,0
2,377,417,234,397,13,17,3,1,0
0,382,349,223,366,13,17,3,1,0
4,340,368,210,354,13,17,3,1,0
6,273,528,215,400,13,17,3,1,0
1,269,412,190,340,13,17,3,1,0
9,417,442,255,430,13,17,3,1,0
3,404,186,199,295,13,17,3,1,0
8,275,176,145,226,13,17,3,1,0
5,268,401,187,334,13,17,3,1,0
7,367,490,245,428,13,17,3,1,0
2,175,393,149,284,13,17,3,1,0
0,482,461,285,472,13,17,3,1,0
4,285,263,167,274,13,17,3,1,0
6,260,223,149,242,13,17,3,1,0
1,386,543,263,464,13,17,3,1,0
9,403,231,207,317,13,17,3,1,0
3,185,545,183,365,13,17,3,1,0
8,379,449,241,414,13,17,3,1,0
5,305,532,228,418,13,17,3,1,0
7,270,175,143,222,13,17,3,1,0
2,417,150,197,284,13,17,3,1,0
0,153,308,123,230,13,17,3,1,0
4,269,486,205,378,13,17,3,1,0
6,464,442,274,453,13,17,3,1,0
1,430,495,271,462,13,17,3,1,0
9,484,208,235,346,13,17,3,1,0
3,326,364,203,345,13,17,3,1,0
8,535,506,315,520,13,17,3,1,0
5,183,224,118,204,13,17,3,1,0
7,379,156,183,268,13,17,3,1,0
2,516,337,274,426,13,17,3,1,0
0,524,530,316,527,13,17,3,1,0
4,531,186,250,358,13,17,3,1,0
6,245,355,169,300,13,17,3,1,0
1,351,166,174,258,13,17,3,1,0
9,271,266,162,268,13,17,3,1,0
3,472,267,242,370,13,17,3,1,0
8,198,436,166,317,14,17,3,1,0
5,276,303,171,290,14,17,3,1,0
7,384,491,252,438,14,17,3,1,0
2,455,459,274,457,14,17,3,1,0
0,431,203,213,317,14,17,3,1,0
4,232,161,125,196,14,17,3,1,0
6,527,397,290,462,14,17,3,1,0
1,258,183,140,220,14,17,3,1,0
9,428,475,266,452,14,17,3,1,0
3,471,337,256,404,14,17,3,1,0
8,324,407,211,366,14,17,3,1,0
5,274,541,218,408,14,17,3,1,0
7,301,162,153,232,14,17,3,1,0
2,252,268,154,260,14,17,3,1,0
0,265,164,139,214,14,17,3,1,0
4,367,400,227,384,14,17,3,1,0
6,154,435,149,294,14,17,3,1,0
1,362,324,210,343,14,17,3,1,0
9,442,478,272,460,14,17,3,1,0
3,276,299,170,288,14,17,3,1,0
8,252,406,182,329,14,17,3,1,0
5,288,414,198,351,14,17,3,1,0
7,406,505,263,456,14,17,3,1,0
2,456,271,237,364,14,17,3,1,0
0,406,232,209,319,14,17,3,1,0
4,530,461,304,496,14,17,3,1,0
6,254,188,139,221,14,17,3,1,0
1,457,215,226,336,14,17,3,1,0
9,186,333,141,260,14,17,3,1,0
3,415,227,211,321,14,17,3,1,0
8,530,305,273,418,14,17,3,1,0
5,257,213,145,235,14,17,3,1,0
7,150,449,150,300,14,17,3,1,0
2,220,280,144,250,14,17,3,1,0
0,299,342,188,320,14,17,3,1,0
4,265,468,200,366,14,17,3,1,0
6,285,293,173,289,14,17,3,1,0
1,540,242,264,391,14,17,3,1,0
9,326,201,171,264,14,17,3,1,0
3,168,195,106,182,14,17,3,1,0
8,427,343,239,385,15,17,3,1,0
5,281,464,205,372,15,17,3,1,0
7,347,182,175,264,15,17,3,1,0
2,525,201,250,363,15,17,3,1,0
0,337,356,206,346,15,17,3,1,0
4,367,276,202,322,15,17,3,1,0
6,492,378,272,435,15,17,3,1,0
1,409,540,272,474,15,17,3,1,0
9,312,369,199,340,15,17,3,1,0
3,508,543,312,526,15,17,3,1,0
8,269,532,214,400,15,17,3,1,0
5,344,536,245,440,15,17,3,1,0
7,538,459,307,498,15,17,3,1,0
2,278,391,189,334,15,17,3,1,0
0,309,441,212,375,15,17,3,1,0
4,491,509,298,500,15,17,3,1,0
6,212,411,167,312,15,17,3,1,0
1,441,329,242,385,15,17,3,1,0
9,169,424,152,296,15,17,3,1,0
3,157,409,145,283,15,17,3,1,0
8,492,470,291,481,15,17,3,1,0
5,451,206,222,328,15,17,3,1,0
7,210,506,185,358,15,17,3,1,0
2,236,275,149,256,15,17,3,1,0
0,359,495,243,427,15,17,3,1,0
4,362,460,237,411,15,17,3,1,0
6,453,390,259,422,15,17,3,1,0
1,266,214,149,240,15,17,3,1,0
9,383,183,190,283,15,17,3,1,0
3,415,297,225,356,15,17,3,1,0
8,442,210,219,326,15,17,3,1,0
5,314,391,204,352,15,17,3,1,0
7,461,376,260,418,15,17,3,1,0
2,494,479,293,486,15,17,3,1,0
0,523,541,317,532,15,17,3,1,0
4,276,517,214,396,15,17,3,1,0
6,467,165,220,316,15,17,3,1,0
1,547,444,308,496,15,17,3,1,0
9,527,462,303,494,15,17,3,1,0
3,269,293,166,281,15,17,3,1,0
8,545,180,254,362,16,17,3,1,0
5,429,459,263,444,16,17,3,1,0
7,380,222,196,301,16,17,3,1,0
2,542,267,270,404,16,17,3,1,0
0,364,473,240,418,16,17,3,1,0
4,451,274,235,362,16,17,3,1,0
6,508,530,309,519,16,17,3,1,0
1,448,197,219,322,16,17,3,1,0
9,528,466,304,497,16,17,3,1,0
3,251,388,178,320,16,17,3,1,0
8,198,441,167,320,16,17,3,1,0
5,259,184,140,222,16,17,3,1,0
7,150,475,155,312,16,17,3,1,0
2,258,338,171,298,16,17,3,1,0
0,217,251,137,234,16,17,3,1,0
4,162,408,146,285,16,17,3,1,0
6,249,531,206,390,16,17,3,1,0
1,442,425,262,434,16,17,3,1,0
9,153,373,136,263,16,17,3,1,0
3,150,380,136,265,16,17,3,1,0
8,323,487,227,405,16,17,3,1,0
5,200,216,123,208,16,17,3,1,0
7,296,322,183,309,16,17,3,1,0
2,162,482,161,322,16,17,3,1,0
0,240,318,160,279,16,17,3,1,0
4,297,325,184,311,16,17,3,1,0
6,548,322,284,435,16,17,3,1,0
1,519,462,300,490,16,17,3,1,0
9,439,367,249,403,16,17,3,1,0
3,432,167,206,300,16,17,3,1,0
8,268,246,156,257,16,17,3,1,0
5,171,255,119,213,16,17,3,1,0
7,523,427,295,475,16,17,3,1,0
2,229,355,163,292,16,17,3,1,0
0,177,383,147,280,16,17,3,1,0
4,455,421,266,438,16,17,3,1,0
6,177,293,129,235,16,17,3,1,0
1,421,202,209,312,16,17,3,1,0
9,264,470,200,367,16,17,3,1,0
3,171,198,108,184,16,17,3,1,0
8,913,1545,674,1229,17,17,3,1,0
5,603,2725,786,1664,17,17,3,1,0
7,911,1512,667,1212,17,17,3,1,0
2,901,1952,751,1426,17,17,3,1,0
0,1124,2435,937,1780,17,17,3,1,0
4,824,1970,724,1397,17,17,3,1,0
6,804,2535,829,1670,17,17,3,1,0
1,953,2061,793,1507,17,17,3,1,0
9,697,1196,518,946,17,17,3,1,0
3,1151,2626,986,1888,17,17,3,1,0
8,934,2553,884,1744,17,17,3,1,0
5,608,1204,484,906,17,17,3,1,0
7,726,1140,518,933,17,17,3,1,0
2,621,2181,685,1401,17,17,3,1,0
0,1159,2684,1000,1922,17,17,3,1,0
4,770,1130,534,950,17,17,3,1,0
6,861,2433,831,1647,17,17,3,1,0
1,930,1406,653,1168,17,17,3,1,0
9,619,2525,753,1572,17,17,3,1,0
3,605,2695,781,1650,17,17,3,1,0
8,1063,2731,971,1897,17,17,3,1,0
5,828,1547,641,1188,17,17,3,1,0
7,1193,1443,766,1318,17,17,3,1,0
2,1117,2311,909,1714,17,17,3,1,0
0,979,2119,815,1549,17,17,3,1,0
4,672,2012,671,1342,17,17,3,1,0
6,1008,1837,771,1422,17,17,3,1,0
1,856,1212,585,1034,17,17,3,1,0
9,814,2157,757,1486,17,17,3,1,0
3,736,1817,658,1276,17,17,3,1,0
8,675,1820,634,1248,17,17,3,1,0
5,874,1590,668,1232,17,17,3,1,0
7,849,2442,828,1646,17,17,3,1,0
2,1144,1991,856,1568,17,17,3,1,0
0,1115,1155,677,1135,17,17,3,1,0
4,1140,1631,782,1386,17,17,3,1,0
6,998,2335,866,1666,17,17,3,1,0
1,667,2287,724,1477,17,17,3,1,0
9,1051,2281,877,1666,17,17,3,1,0
3,826,2356,802,1591,17,17,3,1,0
8,719,2183,724,1451,18,17,3,1,0
5,1007,2684,940,1846,18,17,3,1,0
7,664,2009,667,1336,18,17,3,1,0
2,621,1885,625,1253,18,17,3,1,0
0,998,2643,928,1820,18,17,3,1,0
4,1031,1528,718,1280,18,17,3,1,0
6,1040,1770,770,1405,18,17,3,1,0
1,620,2163,681,1392,18,17,3,1,0
9,829,2277,787,1553,18,17,3,1,0
3,1015,2689,944,1852,18,17,3,1,0
8,896,1703,699,1300,18,17,3,1,0
5,957,1524,688,1240,18,17,3,1,0
7,1134,1202,694,1168,18,17,3,1,0
2,948,2372,854,1660,18,17,3,1,0
0,635,2496,753,1566,18,17,3,1,0
4,1141,2489,954,1815,18,17,3,1,0
6,1147,1890,837,1518,18,17,3,1,0
1,819,2162,760,1490,18,17,3,1,0
9,1146,2574,973,1860,18,17,3,1,0
3,712,2583,801,1648,18,17,3,1,0
8,1044,1835,785,1440,18,17,3,1,0
5,736,2277,750,1506,18,17,3,1,0
7,1179,1674,806,1426,18,17,3,1,0
2,1081,2093,851,1587,18,17,3,1,0
0,855,2607,863,1731,18,17,3,1,0
4,604,1126,467,865,18,17,3,1,0
6,912,2139,793,1526,18,17,3,1,0
1,968,1064,600,1016,18,17,3,1,0
9,957,2056,794,1506,18,17,3,1,0
3,1071,2196,868,1634,18,17,3,1,0
8,1147,1563,771,1355,18,17,3,1,0
5,1109,2083,860,1596,18,17,3,1,0
7,1012,2028,810,1520,18,17,3,1,0
2,1161,1980,860,1570,18,17,3,1,0
0,707,2089,701,1398,18,17,3,1,0
4,672,1105,490,888,18,17,3,1,0
6,995,2263,851,1629,18,17,3,1,0
1,990,2323,861,1656,18,17,3,1,0
9,1149,1877,835,1513,18,17,3,1,0
3,675,2465,763,1570,18,17,3,1,0
8,728,1211,533,970,19,17,3,1,0
5,918,1380,643,1149,19,17,3,1,0
7,997,1909,781,1453,19,17,3,1,0
2,712,1055,496,884,19,17,3,1,0
0,689,1831,642,1260,19,17,3,1,0
4,903,1813,724,1358,19,17,3,1,0
6,790,1596,635,1193,19,17,3,1,0
1,817,2266,780,1542,19,17,3,1,0
9,816,2050,736,1433,19,17,3,1,0
3,907,2047,772,1477,19,17,3,1,0
8,743,1591,615,1167,19,17,3,1,0
5,1123,2095,868,1609,19,17,3,1,0
7,970,2340,856,1655,19,17,3,1,0
2,943,1786,734,1364,19,17,3,1,0
0,1070,2602,948,1836,19,17,3,1,0
4,643,2621,781,1632,19,17,3,1,0
6,678,1754,622,1216,19,17,3,1,0
1,754,1363,574,1058,19,17,3,1,0
9,902,1623,685,1262,19,17,3,1,0
3,722,1322,553,1022,19,17,3,1,0
8,973,1197,629,1085,19,17,3,1,0
5,1118,1554,758,1336,19,17,3,1,0
7,1154,2527,967,1840,19,17,3,1,0
2,968,1258,639,1113,19,17,3,1,0
0,1062,1568,738,1315,19,17,3,1,0
4,1191,1747,826,1469,19,17,3,1,0
6,618,1023,452,820,19,17,3,1,0
1,1041,1242,665,1142,19,17,3,1,0
9,651,1535,567,1093,19,17,3,1,0
3,713,2384,762,1548,19,17,3,1,0
8,775,1518,614,1146,19,17,3,1,0
5,1140,2361,928,1750,19,17,3,1,0
7,878,1373,626,1126,19,17,3,1,0
2,831,1410,614,1120,19,17,3,1,0
0,909,1493,662,1201,19,17,3,1,0
4,1156,2314,925,1735,19,17,3,1,0
6,687,2528,780,1608,19,17,3,1,0
1,787,1836,682,1312,19,17,3,1,0
9,962,1234,632,1098,19,17,3,1,0
3,713,1480,581,1096,19,17,3,1,0
8,1180,2036,879,1608,20,17,3,1,0
5,677,2436,758,1556,20,17,3,1,0
7,819,1080,544,950,20,17,3,1,0
2,1001,2789,958,1895,20,17,3,1,0
0,685,2619,798,1652,20,17,3,1,0
4,620,2755,799,1688,20,17,3,1,0
6,763,1754,656,1258,20,17,3,1,0
1,1076,1105,651,1090,20,17,3,1,0
9,1115,1768,800,1442,20,17,3,1,0
3,1047,2782,975,1914,20,17,3,1,0
8,974,2419,873,1696,20,17,3,1,0
5,815,2008,728,1412,20,17,3,1,0
7,731,1724,637,1228,20,17,3,1,0
2,785,1349,584,1067,20,17,3,1,0
0,911,1055,575,983,20,17,3,1,0
4,959,2488,881,1724,20,17,3,1,0
6,620,1151,478,886,20,17,3,1,0
1,1014,1721,750,1368,20,17,3,1,0
9,1193,2263,930,1728,20,17,3,1,0
3,758,2563,816,1660,20,17,3,1,0
8,742,2186,734,1464,20,17,3,1,0
5,1019,2765,961,1892,20,17,3,1,0
7,818,2607,849,1712,20,17,3,1,0
2,1018,1277,663,1148,20,17,3,1,0
0,906,2327,828,1616,20,17,3,1,0
4,707,2511,785,1609,20,17,3,1,0
6,819,1123,552,971,20,17,3,1,0
1,671,1750,618,1210,20,17,3,1,0
9,783,1728,659,1256,20,17,3,1,0
3,1080,2317,895,1698,20,17,3,1,0
8,805,1124,547,964,20,17,3,1,0
5,669,2327,733,1498,20,17,3,1,0
7,751,1822,665,1286,20,17,3,1,0
2,966,1815,749,1390,20,17,3,1,0
0,1012,2560,917,1786,20,17,3,1,0
4,1161,1681,801,1421,20,17,3,1,0
6,1040,2458,908,1749,20,17,3,1,0
1,1064,1069,639,1066,20,17,3,1,0
9,944,2213,820,1578,20,17,3,1,0
3,736,2012,697,1374,20,17,3,1,0
8,369,452,238,410,21,17,3,1,0
5,209,387,161,298,21,17,3,1,0
7,362,365,218,364,21,17,3,1,0
2,236,195,133,216,21,17,3,1,0
0,501,523,305,512,21,17,3,1,0
4,309,433,210,371,21,17,3,1,0
6,333,508,235,420,21,17,3,1,0
1,508,498,303,503,21,17,3,1,0
9,456,299,242,378,21,17,3,1,0
3,390,189,194,290,21,17,3,1,0
8,436,249,224,342,21,17,3,1,0
5,543,251,267,397,21,17,3,1,0
7,525,463,303,494,21,17,3,1,0
2,531,442,301,486,21,17,3,1,0
0,161,548,174,354,21,17,3,1,0
4,440,486,273,463,21,17,3,1,0
6,495,214,241,354,21,17,3,1,0
1,274,509,211,392,21,17,3,1,0
9,180,212,114,196,21,17,3,1,0
3,430,349,242,390,21,17,3,1,0
8,359,151,174,255,21,17,3,1,0
5,538,158,247,348,21,17,3,1,0
7,470,150,218,310,21,17,3,1,0
2,505,461,294,483,21,17,3,1,0
0,335,501,234,418,21,17,3,1,0
4,197,502,179,350,21,17,3,1,0
6,462,380,261,421,21,17,3,1,0
1,539,366,289,452,21,17,3,1,0
9,214,510,188,362,21,17,3,1,0
3,319,283,184,301,21,17,3,1,0
8,319,254,178,286,21,17,3,1,0
5,442,469,271,456,21,17,3,1,0
7,419,174,202,296,21,17,3,1,0
2,353,155,172,254,21,17,3,1,0
0,485,436,281,460,21,17,3,1,0
4,196,283,135,240,21,17,3,1,0
6,199,425,165,312,21,17,3,1,0
1,218,547,197,382,21,17,3,1,0
9,520,484,305,502,21,17,3,1,0
3,150,466,153,308,21,17,3,1,0
8,532,354,284,443,22,17,3,1,0
5,329,172,166,250,22,17,3,1,0
7,225,219,134,222,22,17,3,1,0
2,506,518,306,512,22,17,3,1,0
0,375,232,196,304,22,17,3,1,0
4,300,178,156,239,22,17,3,1,0
6,249,311,162,280,22,17,3,1,0
1,454,399,261,426,22,17,3,1,0
9,522,534,316,528,22,17,3,1,0
3,172,221,113,196,22,17,3,1,0
8,436,168,208,302,22,17,3,1,0
5,533,195,252,364,22,17,3,1,0
7,401,329,226,365,22,17,3,1,0
2,344,231,184,288,22,17,3,1,0
0,165,181,102,173,22,17,3,1,0
4,209,175,119,192,22,17,3,1,0
6,376,286,208,331,22,17,3,1,0
1,445,363,251,404,22,17,3,1,0
9,423,212,212,318,22,17,3,1,0
3,335,482,230,408,22,17,3,1,0
8,298,347,189,322,22,17,3,1,0
5,358,359,215,358,22,17,3,1,0
7,319,419,211,369,22,17,3,1,0
2,189,515,179,352,22,17,3,1,0
0,361,518,248,440,22,17,3,1,0
4,451,382,257,416,22,17,3,1,0
6,311,259,176,285,22,17,3,1,0
1,159,520,168,340,22,17,3,1,0
9,382,295,212,338,22,17,3,1,0
3,301,346,190,324,22,17,3,1,0
8,221,258,140,240,22,17,3,1,0
5,189,521,180,355,22,17,3,1,0
7,370,402,228,386,22,17,3,1,0
2,468,186,224,327,22,17,3,1,0
0,222,542,197,382,22,17,3,1,0
4,280,219,156,250,22,17,3,1,0
6,549,156,251,352,22,17,3,1,0
1,408,463,256,436,22,17,3,1,0
9,217,215,130,216,22,17,3,1,0
3,290,177,151,234,22,17,3,1,0
8,420,266,221,343,23,17,3,1,0
5,272,525,214,398,23,17,3,1,0
7,185,372,148,278,23,17,3,1,0
2,472,544,298,508,23,17,3,1,0
0,259,284,160,272,23,17,3,1,0
4,179,220,116,200,23,17,3,1,0
6,520,345,277,432,23,17,3,1,0
1,197,535,186,366,23,17,3,1,0
9,157,401,143,279,23,17,3,1,0
3,313,279,181,296,23,17,3,1,0
8,381,245,201,313,23,17,3,1,0
5,259,278,159,268,23,17,3,1,0
7,272,381,185,326,23,17,3,1,0
2,482,278,248,380,23,17,3,1,0
0,475,208,232,342,23,17,3,1,0
4,506,198,242,352,23,17,3,1,0
6,449,310,242,380,23,17,3,1,0
1,546,422,303,484,23,17,3,1,0
9,362,154,176,258,23,17,3,1,0
3,228,365,164,296,23,17,3,1,0
8,332,284,190,308,23,17,3,1,0
5,257,410,185,334,23,17,3,1,0
7,447,381,255,414,23,17,3,1,0
2,537,350,285,444,23,17,3,1,0
0,255,535,209,395,23,17,3,1,0
4,357,319,207,338,23,17,3,1,0
6,274,424,194,349,23,17,3,1,0
1,250,488,198,369,23,17,3,1,0
9,376,441,239,408,23,17,3,1,0
3,510,238,252,374,23,17,3,1,0
8,533,516,316,524,23,17,3,1,0
5,488,151,225,320,23,17,3,1,0
7,238,317,159,278,23,17,3,1,0
2,395,440,246,418,23,17,3,1,0
0,463,240,233,352,23,17,3,1,0
4,540,184,253,362,23,17,3,1,0
6,177,471,165,324,23,17,3,1,0
1,528,437,299,482,23,17,3,1,0
9,533,534,320,534,23,17,3,1,0
3,396,304,219,350,23,17,3,1,0
8,0,0,0,0,0,18,3,2,0
5,0,0,0,0,0,18,3,2,0
7,0,0,0,0,0,18,3,2,0
2,0,0,0,0,0,18,3,2,0
0,0,0,0,0,0,18,3,2,0
4,0,0,0,0,0,18,3,2,0
6,0,0,0,0,0,18,3,2,0
1,0,0,0,0,0,18,3,2,0
9,0,0,0,0,0,18,3,2,0
3,0,0,0,0,0,18,3,2,0
8,0,0,0,0,1,18,3,2,0
5,0,0,0,0,1,18,3,2,0
7,0,0,0,0,1,18,3,2,0
