station_nlc,station,borough,note,weekday,saturday,sunday,weekday_1,saturday_1,sunday_1,million,source_sheet,year,station_nlc_outlier,weekday_outlier,saturday_outlier,sunday_outlier,weekday_1_outlier,saturday_1_outlier,sunday_1_outlier,million_outlier,year_outlier
649.0,Neasden,Unknown,,4975.0,2923.0,2094.0,4427.0,2680.0,2045.0,2.914263,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
650.0,Newbury Park,Unknown,,7224.0,4577.0,3114.0,5273.0,3705.0,2591.0,3.929,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
653.0,North Acton,Unknown,,8640.0,5278.0,3787.0,8141.0,4823.0,3484.0,5.199834,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
654.0,North Ealing,Unknown,,1581.0,947.0,537.0,1355.0,824.0,537.0,0.898266,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
789.0,North Greenwich,Unknown,,34450.0,30255.0,21166.0,37528.0,33877.0,23340.0,24.171152,2012 Entry & Exit,2012,0,0,1,1,0,1,1,1,0
656.0,North Harrow,Unknown,,2770.0,1158.0,707.0,2533.0,1065.0,710.0,1.540858,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
659.0,North Wembley,Unknown,,2724.0,1842.0,1184.0,2523.0,1604.0,1140.0,1.643799,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
655.0,Northfields,Unknown,,6531.0,4132.0,2777.0,6284.0,3662.0,2807.0,3.976939,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
657.0,Northolt,Unknown,,7244.0,5114.0,3187.0,6797.0,4539.0,2972.0,4.41771,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
660.0,Northwick Park,Unknown,,6453.0,2869.0,2387.0,6329.0,2612.0,2209.0,3.790022,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
661.0,Northwood,Unknown,,3916.0,1892.0,1148.0,3455.0,1703.0,1064.0,2.182311,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
662.0,Northwood Hills,Unknown,,2524.0,1242.0,750.0,2230.0,1085.0,709.0,1.409847,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
663.0,Notting Hill Gate,Unknown,,24396.0,28382.0,15301.0,23878.0,33250.0,16213.0,17.277512,2012 Entry & Exit,2012,0,0,1,0,0,1,0,0,0
664.0,Oakwood,Unknown,,3905.0,3191.0,2218.0,3332.0,3057.0,2148.0,2.413451,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
665.0,Old Street,Unknown,,36379.0,19538.0,12661.0,35854.0,21940.0,11886.0,21.880078,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
667.0,Osterley,Unknown,,3493.0,2699.0,1886.0,3328.0,2281.0,1590.0,2.189757,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
668.0,Oval,Unknown,,9833.0,7703.0,5075.0,9138.0,6458.0,4639.0,6.109161,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
669.0,Oxford Circus,Unknown,,119401.0,99998.0,54154.0,130658.0,105728.0,57521.0,80.551504,2012 Entry & Exit,2012,0,1,1,1,1,1,1,1,0
670.0,Paddington,Unknown,,70505.0,51025.0,41569.0,72237.0,52546.0,40231.0,46.325618,2012 Entry & Exit,2012,0,1,1,1,1,1,1,1,0
671.0,Park Royal,Unknown,,2497.0,1592.0,907.0,2646.0,1591.0,942.0,1.575786,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
672.0,Parsons Green,Unknown,,10464.0,6280.0,3582.0,9866.0,5758.0,3495.0,6.187009,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
673.0,Perivale,Unknown,,3567.0,2317.0,1461.0,3412.0,2121.0,1392.0,2.16479,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
674.0,Piccadilly Circus,Unknown,,59135.0,71545.0,42387.0,59279.0,73489.0,39932.0,42.357331,2012 Entry & Exit,2012,0,1,1,1,1,1,1,1,0
776.0,Pimlico,Unknown,,16327.0,9971.0,7224.0,15409.0,9723.0,7252.0,9.90738,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
675.0,Pinner,Unknown,,4310.0,1963.0,1188.0,4129.0,1806.0,1174.0,2.470413,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
676.0,Plaistow,Unknown,,10208.0,7084.0,4841.0,9670.0,6283.0,4724.0,6.288553,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
677.0,Preston Road,Unknown,,5003.0,2750.0,2134.0,4676.0,2570.0,2060.0,2.972873,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
678.0,Putney Bridge,Unknown,,8620.0,5825.0,4429.0,9103.0,5636.0,4359.0,5.598383,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
680.0,Queen'S Park,Unknown,,8960.0,6214.0,4152.0,8171.0,5270.0,3951.0,5.409388,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
679.0,Queensbury,Unknown,,5598.0,2988.0,2106.0,5573.0,2771.0,2071.0,3.372174,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
681.0,Queensway,Unknown,,11991.0,12570.0,9859.0,12080.0,12441.0,9889.0,8.555667,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
682.0,Ravenscourt Park,Unknown,,4615.0,2688.0,1719.0,4396.0,2510.0,1749.0,2.754691,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
683.0,Rayners Lane,Unknown,,6588.0,3709.0,2399.0,6437.0,3512.0,2366.0,3.951952,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
684.0,Redbridge,Unknown,,4268.0,2953.0,1969.0,3855.0,2568.0,1829.0,2.566293,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
685.0,Regent'S Park,Unknown,,5737.0,3164.0,2027.0,6604.0,4251.0,2580.0,3.779666,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
686.0,Richmond,Unknown,A,11368.0,10295.0,5469.0,11803.0,9799.0,5551.0,7.557331,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
687.0,Rickmansworth,Unknown,,3911.0,1646.0,912.0,3606.0,1472.0,824.0,2.166361,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
688.0,Roding Valley,Unknown,A,446.0,170.0,87.0,336.0,145.0,83.0,0.224256,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
690.0,Royal Oak,Unknown,,3691.0,2157.0,1507.0,3486.0,2090.0,1610.0,2.220528,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
691.0,Ruislip,Unknown,,2646.0,1573.0,892.0,2693.0,1576.0,895.0,1.619948,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
692.0,Ruislip Gardens,Unknown,,1783.0,1110.0,628.0,1431.0,909.0,580.0,0.989402,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
693.0,Ruislip Manor,Unknown,,2937.0,1518.0,818.0,2774.0,1379.0,809.0,1.69152,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
694.0,Russell Square,Unknown,,20524.0,16715.0,12366.0,20156.0,16386.0,11755.0,13.436431,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
698.0,Seven Sisters,Unknown,,21758.0,15899.0,11650.0,19300.0,13668.0,10830.0,13.251478,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
700.0,Shepherd'S Bush (Cen),Unknown,,33802.0,30777.0,20175.0,31416.0,28381.0,19149.0,21.896486,2012 Entry & Exit,2012,0,0,1,1,0,1,1,0,0
775.0,Shepherd'S Bush (H&C),Unknown,,5228.0,4204.0,2647.0,4782.0,3856.0,2535.0,3.257388,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
702.0,Sloane Square,Unknown,,26212.0,18581.0,11357.0,26233.0,18438.0,10956.0,16.51004,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
703.0,Snaresbrook,Unknown,,4869.0,2372.0,1383.0,3625.0,2078.0,1324.0,2.540095,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
704.0,South Ealing,Unknown,,5412.0,3511.0,2282.0,5230.0,3233.0,2297.0,3.313275,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
707.0,South Harrow,Unknown,,3624.0,2347.0,1571.0,3640.0,2285.0,1541.0,2.262264,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
708.0,South Kensington,Unknown,,48391.0,41637.0,31172.0,48547.0,41308.0,30812.0,32.49551,2012 Entry & Exit,2012,0,1,1,1,1,1,1,1,0
709.0,South Kenton,Unknown,A,1700.0,951.0,547.0,1500.0,858.0,593.0,0.970928,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
710.0,South Ruislip,Unknown,,2792.0,1933.0,1114.0,2690.0,1735.0,1053.0,1.705535,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
711.0,South Wimbledon,Unknown,,6296.0,3942.0,2454.0,5597.0,3823.0,2490.0,3.704405,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
712.0,South Woodford,Unknown,,6261.0,3815.0,2391.0,7799.0,4878.0,3040.0,4.329645,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
705.0,Southfields,Unknown,,9482.0,6368.0,3911.0,8393.0,5313.0,3658.0,5.576358,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
706.0,Southgate,Unknown,,7830.0,4987.0,3272.0,7874.0,4868.0,3342.0,4.875798,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
784.0,Southwark,Unknown,,20385.0,8471.0,5606.0,20635.0,9515.0,5644.0,11.977082,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
695.0,St. James'S Park,Unknown,,25210.0,6704.0,4166.0,26327.0,7194.0,4312.0,14.261759,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
696.0,St. John'S Wood,Unknown,,11142.0,7359.0,5254.0,11286.0,7340.0,5413.0,7.067985,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
697.0,St. Paul'S,Unknown,,24525.0,13120.0,9010.0,25450.0,13345.0,8423.0,15.048402,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
713.0,Stamford Brook,Unknown,,4461.0,2675.0,1630.0,4163.0,2280.0,1570.0,2.628332,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
714.0,Stanmore,Unknown,,5321.0,3702.0,2573.0,5293.0,3507.0,2582.0,3.364355,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
715.0,Stepney Green,Unknown,,8055.0,4690.0,3281.0,7199.0,3881.0,3056.0,4.678837,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
716.0,Stockwell,Unknown,,15556.0,11074.0,7362.0,12015.0,9324.0,6803.0,8.871894,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
717.0,Stonebridge Park,Unknown,,4092.0,2407.0,1994.0,3929.0,2300.0,1534.0,2.482229,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
719.0,Stratford,Unknown,,74238.0,79991.0,52801.0,71501.0,75360.0,49109.0,50.962909,2012 Entry & Exit,2012,0,1,1,1,1,1,1,1,0
720.0,Sudbury Hill,Unknown,,3370.0,2070.0,1289.0,3258.0,1896.0,1249.0,2.032858,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
721.0,Sudbury Town,Unknown,,3416.0,2369.0,1679.0,2949.0,1862.0,1361.0,2.009717,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
723.0,Swiss Cottage,Unknown,,12194.0,8475.0,5942.0,11522.0,7809.0,5573.0,7.526301,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
724.0,Temple,Unknown,,13262.0,4908.0,2867.0,14109.0,5759.0,2964.0,7.823576,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
725.0,Theydon Bois,Unknown,,1259.0,929.0,445.0,1129.0,818.0,427.0,0.746456,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
726.0,Tooting Bec,Unknown,,11438.0,8036.0,5134.0,10251.0,6719.0,5116.0,6.859327,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
727.0,Tooting Broadway,Unknown,,21045.0,15658.0,10070.0,20470.0,14131.0,9866.0,13.228547,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
728.0,Tottenham Court Road,Unknown,,54489.0,46309.0,28907.0,55081.0,48343.0,28218.0,36.013489,2012 Entry & Exit,2012,0,1,1,1,1,1,1,1,0
729.0,Tottenham Hale,Unknown,,15177.0,11628.0,8126.0,15381.0,10595.0,7349.0,9.799795,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
730.0,Totteridge & Whetstone,Unknown,,3321.0,1791.0,1041.0,3089.0,1583.0,1023.0,1.918954,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
731.0,Tower Hill,Unknown,,33376.0,30591.0,21013.0,33372.0,30256.0,21128.0,22.537607,2012 Entry & Exit,2012,0,0,1,1,0,1,1,0,0
733.0,Tufnell Park,Unknown,,6050.0,5033.0,3220.0,5187.0,4052.0,2901.0,3.67652,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
734.0,Turnham Green,Unknown,,9592.0,6467.0,4218.0,9660.0,6257.0,4213.0,6.029833,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
735.0,Turnpike Lane,Unknown,,14670.0,12039.0,8604.0,14589.0,10835.0,8437.0,9.597394,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
736.0,Upminster,Unknown,A,7641.0,4619.0,2035.0,8282.0,4210.0,2091.0,4.731061,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
737.0,Upminster Bridge,Unknown,,2038.0,537.0,230.0,1989.0,458.0,238.0,1.098183,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
738.0,Upney,Unknown,,3712.0,2178.0,1329.0,3313.0,1774.0,1109.0,2.126671,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
739.0,Upton Park,Unknown,,16400.0,12605.0,8755.0,15267.0,12238.0,8198.0,10.303814,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
740.0,Uxbridge,Unknown,,11878.0,6599.0,4075.0,11903.0,6223.0,4286.0,7.176636,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
777.0,Vauxhall,Unknown,,37684.0,27360.0,17381.0,33902.0,24709.0,16916.0,22.842369,2012 Entry & Exit,2012,0,0,1,0,0,1,0,0,0
741.0,Victoria,Unknown,,126275.0,96658.0,70312.0,130050.0,92731.0,69643.0,82.955798,2012 Entry & Exit,2012,0,1,1,1,1,1,1,1,0
742.0,Walthamstow Central,Unknown,,23987.0,17380.0,11242.0,23250.0,16779.0,11839.0,15.089008,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
743.0,Wanstead,Unknown,,4110.0,2894.0,1732.0,4069.0,2645.0,1711.0,2.560452,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
745.0,Warren Street,Unknown,,28841.0,10628.0,6618.0,29195.0,10220.0,6037.0,16.513849,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
746.0,Warwick Avenue,Unknown,,7151.0,5074.0,3235.0,6438.0,4433.0,3154.0,4.309332,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
747.0,Waterloo,Unknown,T,139941.0,91036.0,51622.0,146314.0,91296.0,54391.0,88.158546,2012 Entry & Exit,2012,0,1,1,1,1,1,1,1,0
748.0,Watford,Unknown,,2740.0,1355.0,877.0,2635.0,1334.0,858.0,1.602068,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
751.0,Wembley Central,Unknown,,7519.0,6689.0,4645.0,7924.0,6660.0,5086.0,5.175356,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
752.0,Wembley Park,Unknown,,16104.0,12131.0,11520.0,15589.0,11481.0,11459.0,10.601914,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
753.0,West Acton,Unknown,,2604.0,1728.0,1048.0,2486.0,1566.0,1001.0,1.579949,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
755.0,West Brompton,Unknown,,6993.0,5780.0,4005.0,6868.0,5485.0,3543.0,4.537945,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
756.0,West Finchley,Unknown,,2423.0,1267.0,708.0,2164.0,1070.0,704.0,1.365343,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
757.0,West Ham,Unknown,,5258.0,4288.0,2864.0,4714.0,3880.0,2619.0,3.271149,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
758.0,West Hampstead,Unknown,,15982.0,12085.0,7807.0,14479.0,9553.0,7131.0,9.713151,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
759.0,West Harrow,Unknown,,1797.0,1082.0,613.0,1808.0,1170.0,652.0,1.103804,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
760.0,West Kensington,Unknown,,8560.0,6034.0,4403.0,6910.0,4683.0,3687.0,4.948504,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
762.0,West Ruislip,Unknown,,2645.0,2017.0,1099.0,2472.0,1717.0,986.0,1.611784,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
754.0,Westbourne Park,Unknown,,5936.0,3736.0,2196.0,5012.0,3010.0,1965.0,3.366135,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
761.0,Westminster,Unknown,,31925.0,31311.0,23020.0,32353.0,30247.0,21425.0,22.085605,2012 Entry & Exit,2012,0,0,1,1,0,1,1,0,0
764.0,White City,Unknown,,12702.0,6580.0,4304.0,12330.0,6547.0,4334.0,7.525342,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
763.0,Whitechapel,Unknown,,21412.0,11897.0,8098.0,21477.0,11628.0,8252.0,13.038867,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
765.0,Willesden Green,Unknown,,13129.0,10190.0,7330.0,12201.0,8640.0,6895.0,8.226925,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
766.0,Willesden Junction,Unknown,A,6468.0,4343.0,2379.0,6463.0,3938.0,2448.0,3.986948,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
767.0,Wimbledon,Unknown,A,20137.0,13029.0,8929.0,17927.0,11635.0,8704.0,11.953067,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
768.0,Wimbledon Park,Unknown,,3589.0,2434.0,1272.0,3248.0,2020.0,1227.0,2.10881,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
770.0,Wood Green,Unknown,,18064.0,14805.0,10352.0,17015.0,13611.0,9667.0,11.53374,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
599.0,Wood Lane,Unknown,,5337.0,4366.0,2949.0,5828.0,4834.0,2958.0,3.651658,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
769.0,Woodford,Unknown,,9028.0,6125.0,3489.0,6375.0,5013.0,3015.0,4.859871,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
771.0,Woodside Park,Unknown,,4424.0,2504.0,1607.0,4254.0,2575.0,1793.0,2.660242,2012 Entry & Exit,2012,0,0,0,0,0,0,0,0,0
500.0,Acton Town,Unknown,,8702.0,6326.0,4216.0,8392.0,5976.0,4223.0,5.462387,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
502.0,Aldgate,Unknown,,11319.0,2358.0,2251.0,10919.0,3676.0,2758.0,6.235513,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
503.0,Aldgate East,Unknown,,15045.0,8983.0,8051.0,13957.0,8177.0,7672.0,9.157483,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
505.0,Alperton,Unknown,,4478.0,3357.0,2373.0,4665.0,3384.0,2399.0,2.945259,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
506.0,Amersham,Unknown,,3461.0,1496.0,975.0,3775.0,1582.0,869.0,2.09956,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
507.0,Angel,Unknown,,27812.0,21215.0,12655.0,27740.0,21851.0,12446.0,17.775047,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
508.0,Archway,Unknown,,13511.0,9146.0,5741.0,12556.0,7138.0,5108.0,8.08181,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
509.0,Arnos Grove,Unknown,,6711.0,5162.0,3129.0,6268.0,4648.0,3067.0,4.159371,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
510.0,Arsenal,Unknown,,4923.0,4534.0,2807.0,4281.0,3508.0,2634.0,3.067815,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
511.0,Baker Street,Unknown,,43877.0,28850.0,20798.0,41869.0,27280.0,19966.0,27.017574,2011 Entry & Exit,2011,0,1,1,1,1,1,1,1,0
512.0,Balham,Unknown,,18448.0,13543.0,8334.0,17769.0,12143.0,7961.0,11.459978,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
513.0,Bank & Monument,Unknown,B,87174.0,21429.0,11706.0,87584.0,21639.0,11203.0,47.804941,2011 Entry & Exit,2011,0,1,0,0,1,0,0,1,0
501.0,Barbican,Unknown,,16173.0,6673.0,3769.0,15812.0,6849.0,3576.0,9.228704,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
514.0,Barking,Unknown,,22912.0,15199.0,10192.0,21587.0,13841.0,9937.0,13.955938,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
515.0,Barkingside,Unknown,,1994.0,977.0,653.0,1872.0,1012.0,622.0,1.156751,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
516.0,Barons Court,Unknown,,11409.0,6579.0,4365.0,10111.0,5062.0,3867.0,6.53558,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
517.0,Bayswater,Unknown,,7284.0,7711.0,6390.0,6972.0,7242.0,5756.0,5.100938,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
518.0,Becontree,Unknown,,4658.0,2820.0,1707.0,4345.0,2645.0,1642.0,2.75953,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
519.0,Belsize Park,Unknown,,9766.0,5601.0,3796.0,9061.0,4874.0,3658.0,5.747717,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
787.0,Bermondsey,Unknown,,12166.0,8160.0,5653.0,11173.0,7462.0,5580.0,7.379858,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
520.0,Bethnal Green,Unknown,,23818.0,19716.0,13643.0,21829.0,17909.0,13159.0,15.086509,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
521.0,Blackfriars,Unknown,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
522.0,Blackhorse Road,Unknown,,10718.0,7296.0,4945.0,9820.0,6482.0,4479.0,6.468586,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
524.0,Bond Street,Unknown,,57023.0,44164.0,25411.0,56033.0,41408.0,24914.0,36.022087,2011 Entry & Exit,2011,0,1,1,1,1,1,1,1,0
525.0,Borough,Unknown,,7365.0,4650.0,3050.0,7339.0,4798.0,3085.0,4.573373,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
526.0,Boston Manor,Unknown,,3011.0,2119.0,1451.0,2973.0,1842.0,1396.0,1.887897,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
527.0,Bounds Green,Unknown,,9048.0,6775.0,4686.0,8292.0,5933.0,4548.0,5.592642,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
528.0,Bow Road,Unknown,,8216.0,5324.0,3700.0,8008.0,5174.0,3612.0,5.081976,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
529.0,Brent Cross,Unknown,,3568.0,2382.0,2006.0,3341.0,2182.0,1791.0,2.209328,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
778.0,Brixton,Unknown,,36383.0,26562.0,18140.0,33521.0,25148.0,18046.0,22.509606,2011 Entry & Exit,2011,0,0,1,0,0,1,1,0,0
530.0,Bromley-By-Bow,Unknown,,4621.0,2527.0,1873.0,4413.0,2292.0,1765.0,2.750832,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
531.0,Buckhurst Hill,Unknown,,3155.0,1892.0,904.0,3001.0,1674.0,906.0,1.84969,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
532.0,Burnt Oak,Unknown,,6265.0,4165.0,2796.0,5765.0,3931.0,2681.0,3.787725,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
534.0,Caledonian Road,Unknown,,8709.0,6011.0,4239.0,7866.0,5340.0,4066.0,5.273722,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
535.0,Camden Town,Unknown,,27850.0,35419.0,16704.0,29045.0,40891.0,27751.0,20.9854,2011 Entry & Exit,2011,0,0,1,0,0,1,1,0,0
788.0,Canada Water,Unknown,,14889.0,12676.0,9281.0,14842.0,12175.0,9233.0,9.906521,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
852.0,Canary Wharf,Unknown,,80732.0,28729.0,19895.0,82010.0,29214.0,20838.0,46.590009,2011 Entry & Exit,2011,0,1,1,1,1,1,1,1,0
884.0,Canning Town,Unknown,,13158.0,11872.0,8450.0,12622.0,11027.0,8456.0,8.710542,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
536.0,Cannon Street,Unknown,A,8469.0,0.0,0.0,7529.0,0.0,0.0,4.047494,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
537.0,Canons Park,Unknown,,3141.0,1478.0,905.0,3039.0,1363.0,862.0,1.815525,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
539.0,Chalfont & Latimer,Unknown,,2127.0,850.0,545.0,1985.0,808.0,500.0,1.188207,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
540.0,Chalk Farm,Unknown,,8078.0,7104.0,5803.0,6677.0,5352.0,3641.0,4.937923,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
541.0,Chancery Lane,Unknown,,28614.0,7778.0,4136.0,29768.0,7509.0,3825.0,16.035269,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
718.0,Charing Cross,Unknown,,29282.0,25963.0,16562.0,29802.0,24443.0,16385.0,19.513237,2011 Entry & Exit,2011,0,0,1,0,0,1,0,0,0
543.0,Chesham,Unknown,,1165.0,519.0,304.0,916.0,551.0,289.0,0.61712,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
544.0,Chigwell,Unknown,,882.0,366.0,195.0,693.0,376.0,179.0,0.459125,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
545.0,Chiswick Park,Unknown,,3109.0,1711.0,1078.0,3454.0,1718.0,1131.0,1.969078,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
546.0,Chorleywood,Unknown,,1685.0,666.0,346.0,1472.0,641.0,324.0,0.906215,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
547.0,Clapham Common,Unknown,,12976.0,11772.0,7179.0,14304.0,13144.0,7365.0,9.055568,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
548.0,Clapham North,Unknown,,7947.0,7832.0,4911.0,9609.0,7640.0,4929.0,5.826772,2011 Entry & Exit,2011,0,0,0,0,0,0,0,0,0
