id,station_id,day_of_week,hour,avg_passengers,peak_status
17849,107,Tuesday,16,116,off-peak
17850,107,Tuesday,17,881,peak
17851,107,Tuesday,18,809,peak
17852,107,Tuesday,19,1074,peak
17853,107,Tuesday,20,172,off-peak
17854,107,Tuesday,21,157,off-peak
17855,107,Tuesday,22,335,off-peak
17856,107,Tuesday,23,258,off-peak
17857,107,Wednesday,0,285,off-peak
17858,107,Wednesday,1,398,off-peak
17859,107,Wednesday,2,362,off-peak
17860,107,Wednesday,3,162,off-peak
17861,107,Wednesday,4,211,off-peak
17862,107,Wednesday,5,370,off-peak
17863,107,Wednesday,6,370,off-peak
17864,107,Wednesday,7,968,peak
17865,107,Wednesday,8,812,peak
17866,107,Wednesday,9,1010,peak
17867,107,Wednesday,10,150,off-peak
17868,107,Wednesday,11,373,off-peak
17869,107,Wednesday,12,400,off-peak
17870,107,Wednesday,13,348,off-peak
17871,107,Wednesday,14,273,off-peak
17872,107,Wednesday,15,105,off-peak
17873,107,Wednesday,16,298,off-peak
17874,107,Wednesday,17,1037,peak
17875,107,Wednesday,18,926,peak
17876,107,Wednesday,19,1024,peak
17877,107,Wednesday,20,330,off-peak
17878,107,Wednesday,21,137,off-peak
17879,107,Wednesday,22,221,off-peak
17880,107,Wednesday,23,251,off-peak
17881,107,Thursday,0,161,off-peak
17882,107,Thursday,1,114,off-peak
17883,107,Thursday,2,332,off-peak
17884,107,Thursday,3,127,off-peak
17885,107,Thursday,4,299,off-peak
17886,107,Thursday,5,190,off-peak
17887,107,Thursday,6,159,off-peak
17888,107,Thursday,7,970,peak
17889,107,Thursday,8,1013,peak
17890,107,Thursday,9,942,peak
17891,107,Thursday,10,197,off-peak
17892,107,Thursday,11,327,off-peak
17893,107,Thursday,12,132,off-peak
17894,107,Thursday,13,297,off-peak
17895,107,Thursday,14,279,off-peak
17896,107,Thursday,15,163,off-peak
17897,107,Thursday,16,378,off-peak
17898,107,Thursday,17,1136,peak
17899,107,Thursday,18,850,peak
17900,107,Thursday,19,874,peak
17901,107,Thursday,20,258,off-peak
17902,107,Thursday,21,169,off-peak
17903,107,Thursday,22,294,off-peak
17904,107,Thursday,23,176,off-peak
17905,107,Friday,0,315,off-peak
17906,107,Friday,1,272,off-peak
17907,107,Friday,2,153,off-peak
17908,107,Friday,3,143,off-peak
17909,107,Friday,4,271,off-peak
17910,107,Friday,5,367,off-peak
17911,107,Friday,6,204,off-peak
17912,107,Friday,7,802,peak
17913,107,Friday,8,1116,peak
17914,107,Friday,9,1129,peak
17915,107,Friday,10,160,off-peak
17916,107,Friday,11,331,off-peak
17917,107,Friday,12,193,off-peak
17918,107,Friday,13,121,off-peak
17919,107,Friday,14,165,off-peak
17920,107,Friday,15,206,off-peak
17921,107,Friday,16,116,off-peak
17922,107,Friday,17,948,peak
17923,107,Friday,18,1200,peak
17924,107,Friday,19,1077,peak
17925,107,Friday,20,338,off-peak
17926,107,Friday,21,238,off-peak
17927,107,Friday,22,267,off-peak
17928,107,Friday,23,303,off-peak
17929,107,Saturday,0,379,off-peak
17930,107,Saturday,1,334,off-peak
17931,107,Saturday,2,100,off-peak
17932,107,Saturday,3,246,off-peak
17933,107,Saturday,4,249,off-peak
17934,107,Saturday,5,176,off-peak
17935,107,Saturday,6,198,off-peak
17936,107,Saturday,7,1121,peak
17937,107,Saturday,8,1161,peak
17938,107,Saturday,9,1099,peak
17939,107,Saturday,10,396,off-peak
17940,107,Saturday,11,116,off-peak
17941,107,Saturday,12,297,off-peak
17942,107,Saturday,13,205,off-peak
17943,107,Saturday,14,153,off-peak
17944,107,Saturday,15,234,off-peak
17945,107,Saturday,16,279,off-peak
17946,107,Saturday,17,959,peak
17947,107,Saturday,18,1001,peak
17948,107,Saturday,19,948,peak
17949,107,Saturday,20,343,off-peak
17950,107,Saturday,21,128,off-peak
17951,107,Saturday,22,213,off-peak
17952,107,Saturday,23,119,off-peak
17953,107,Sunday,0,113,off-peak
17954,107,Sunday,1,143,off-peak
17955,107,Sunday,2,210,off-peak
17956,107,Sunday,3,137,off-peak
17957,107,Sunday,4,374,off-peak
17958,107,Sunday,5,198,off-peak
17959,107,Sunday,6,128,off-peak
17960,107,Sunday,7,1002,peak
17961,107,Sunday,8,802,peak
17962,107,Sunday,9,1079,peak
17963,107,Sunday,10,151,off-peak
17964,107,Sunday,11,307,off-peak
17965,107,Sunday,12,173,off-peak
17966,107,Sunday,13,103,off-peak
17967,107,Sunday,14,243,off-peak
17968,107,Sunday,15,390,off-peak
17969,107,Sunday,16,297,off-peak
17970,107,Sunday,17,1023,peak
17971,107,Sunday,18,1016,peak
17972,107,Sunday,19,826,peak
17973,107,Sunday,20,164,off-peak
17974,107,Sunday,21,162,off-peak
17975,107,Sunday,22,283,off-peak
17976,107,Sunday,23,345,off-peak
17977,108,Monday,0,253,off-peak
17978,108,Monday,1,358,off-peak
17979,108,Monday,2,243,off-peak
17980,108,Monday,3,247,off-peak
17981,108,Monday,4,158,off-peak
17982,108,Monday,5,311,off-peak
17983,108,Monday,6,351,off-peak
17984,108,Monday,7,1053,peak
17985,108,Monday,8,949,peak
17986,108,Monday,9,929,peak
17987,108,Monday,10,136,off-peak
17988,108,Monday,11,314,off-peak
17989,108,Monday,12,150,off-peak
17990,108,Monday,13,306,off-peak
17991,108,Monday,14,259,off-peak
17992,108,Monday,15,333,off-peak
17993,108,Monday,16,284,off-peak
17994,108,Monday,17,926,peak
17995,108,Monday,18,1080,peak
17996,108,Monday,19,902,peak
17997,108,Monday,20,202,off-peak
17998,108,Monday,21,152,off-peak
17999,108,Monday,22,138,off-peak
18000,108,Monday,23,269,off-peak
18001,108,Tuesday,0,191,off-peak
18002,108,Tuesday,1,370,off-peak
18003,108,Tuesday,2,169,off-peak
18004,108,Tuesday,3,190,off-peak
18005,108,Tuesday,4,132,off-peak
18006,108,Tuesday,5,102,off-peak
18007,108,Tuesday,6,285,off-peak
18008,108,Tuesday,7,1175,peak
18009,108,Tuesday,8,1042,peak
18010,108,Tuesday,9,844,peak
18011,108,Tuesday,10,298,off-peak
18012,108,Tuesday,11,227,off-peak
18013,108,Tuesday,12,380,off-peak
18014,108,Tuesday,13,203,off-peak
18015,108,Tuesday,14,386,off-peak
18016,108,Tuesday,15,379,off-peak
18017,108,Tuesday,16,355,off-peak
18018,108,Tuesday,17,1112,peak
18019,108,Tuesday,18,1060,peak
18020,108,Tuesday,19,824,peak
18021,108,Tuesday,20,338,off-peak
18022,108,Tuesday,21,320,off-peak
18023,108,Tuesday,22,382,off-peak
18024,108,Tuesday,23,154,off-peak
18025,108,Wednesday,0,189,off-peak
18026,108,Wednesday,1,147,off-peak
18027,108,Wednesday,2,161,off-peak
18028,108,Wednesday,3,124,off-peak
18029,108,Wednesday,4,209,off-peak
18030,108,Wednesday,5,132,off-peak
18031,108,Wednesday,6,247,off-peak
18032,108,Wednesday,7,993,peak
18033,108,Wednesday,8,884,peak
18034,108,Wednesday,9,839,peak
18035,108,Wednesday,10,144,off-peak
18036,108,Wednesday,11,195,off-peak
18037,108,Wednesday,12,358,off-peak
18038,108,Wednesday,13,374,off-peak
18039,108,Wednesday,14,103,off-peak
18040,108,Wednesday,15,362,off-peak
18041,108,Wednesday,16,316,off-peak
18042,108,Wednesday,17,1122,peak
18043,108,Wednesday,18,1090,peak
18044,108,Wednesday,19,1016,peak
18045,108,Wednesday,20,347,off-peak
18046,108,Wednesday,21,144,off-peak
18047,108,Wednesday,22,178,off-peak
18048,108,Wednesday,23,250,off-peak
18049,108,Thursday,0,348,off-peak
18050,108,Thursday,1,131,off-peak
18051,108,Thursday,2,210,off-peak
18052,108,Thursday,3,223,off-peak
18053,108,Thursday,4,216,off-peak
18054,108,Thursday,5,311,off-peak
18055,108,Thursday,6,119,off-peak
18056,108,Thursday,7,988,peak
18057,108,Thursday,8,937,peak
18058,108,Thursday,9,1133,peak
18059,108,Thursday,10,109,off-peak
18060,108,Thursday,11,185,off-peak
18061,108,Thursday,12,363,off-peak
18062,108,Thursday,13,364,off-peak
18063,108,Thursday,14,342,off-peak
18064,108,Thursday,15,396,off-peak
18065,108,Thursday,16,298,off-peak
18066,108,Thursday,17,815,peak
18067,108,Thursday,18,821,peak
18068,108,Thursday,19,846,peak
18069,108,Thursday,20,312,off-peak
18070,108,Thursday,21,388,off-peak
18071,108,Thursday,22,160,off-peak
18072,108,Thursday,23,177,off-peak
18073,108,Friday,0,195,off-peak
18074,108,Friday,1,397,off-peak
18075,108,Friday,2,270,off-peak
18076,108,Friday,3,337,off-peak
18077,108,Friday,4,264,off-peak
18078,108,Friday,5,164,off-peak
18079,108,Friday,6,140,off-peak
18080,108,Friday,7,824,peak
18081,108,Friday,8,1175,peak
18082,108,Friday,9,842,peak
18083,108,Friday,10,167,off-peak
18084,108,Friday,11,269,off-peak
18085,108,Friday,12,119,off-peak
18086,108,Friday,13,117,off-peak
18087,108,Friday,14,317,off-peak
18088,108,Friday,15,282,off-peak
18089,108,Friday,16,251,off-peak
18090,108,Friday,17,999,peak
18091,108,Friday,18,1096,peak
18092,108,Friday,19,968,peak
18093,108,Friday,20,327,off-peak
18094,108,Friday,21,396,off-peak
18095,108,Friday,22,252,off-peak
18096,108,Friday,23,297,off-peak
18097,108,Saturday,0,266,off-peak
18098,108,Saturday,1,168,off-peak
18099,108,Saturday,2,106,off-peak
18100,108,Saturday,3,326,off-peak
18101,108,Saturday,4,214,off-peak
18102,108,Saturday,5,262,off-peak
18103,108,Saturday,6,110,off-peak
18104,108,Saturday,7,822,peak
18105,108,Saturday,8,1063,peak
18106,108,Saturday,9,903,peak
18107,108,Saturday,10,110,off-peak
18108,108,Saturday,11,258,off-peak
18109,108,Saturday,12,346,off-peak
18110,108,Saturday,13,129,off-peak
18111,108,Saturday,14,215,off-peak
18112,108,Saturday,15,248,off-peak
18113,108,Saturday,16,278,off-peak
18114,108,Saturday,17,1072,peak
18115,108,Saturday,18,908,peak
18116,108,Saturday,19,811,peak
18117,108,Saturday,20,323,off-peak
18118,108,Saturday,21,131,off-peak
18119,108,Saturday,22,369,off-peak
18120,108,Saturday,23,336,off-peak
18121,108,Sunday,0,129,off-peak
18122,108,Sunday,1,253,off-peak
18123,108,Sunday,2,239,off-peak
18124,108,Sunday,3,251,off-peak
18125,108,Sunday,4,270,off-peak
18126,108,Sunday,5,156,off-peak
18127,108,Sunday,6,199,off-peak
18128,108,Sunday,7,1164,peak
18129,108,Sunday,8,1108,peak
18130,108,Sunday,9,1185,peak
18131,108,Sunday,10,301,off-peak
18132,108,Sunday,11,333,off-peak
18133,108,Sunday,12,196,off-peak
18134,108,Sunday,13,269,off-peak
18135,108,Sunday,14,345,off-peak
18136,108,Sunday,15,357,off-peak
18137,108,Sunday,16,255,off-peak
18138,108,Sunday,17,947,peak
18139,108,Sunday,18,817,peak
18140,108,Sunday,19,871,peak
18141,108,Sunday,20,352,off-peak
18142,108,Sunday,21,197,off-peak
18143,108,Sunday,22,382,off-peak
18144,108,Sunday,23,273,off-peak
18145,109,Monday,0,251,off-peak
18146,109,Monday,1,370,off-peak
18147,109,Monday,2,394,off-peak
18148,109,Monday,3,173,off-peak
18149,109,Monday,4,214,off-peak
18150,109,Monday,5,377,off-peak
18151,109,Monday,6,385,off-peak
18152,109,Monday,7,836,peak
18153,109,Monday,8,1083,peak
18154,109,Monday,9,984,peak
18155,109,Monday,10,247,off-peak
18156,109,Monday,11,133,off-peak
18157,109,Monday,12,193,off-peak
18158,109,Monday,13,390,off-peak
18159,109,Monday,14,387,off-peak
18160,109,Monday,15,236,off-peak
18161,109,Monday,16,258,off-peak
18162,109,Monday,17,1063,peak
18163,109,Monday,18,1107,peak
18164,109,Monday,19,1087,peak
18165,109,Monday,20,396,off-peak
18166,109,Monday,21,189,off-peak
18167,109,Monday,22,285,off-peak
18168,109,Monday,23,379,off-peak
18169,109,Tuesday,0,272,off-peak
18170,109,Tuesday,1,246,off-peak
18171,109,Tuesday,2,192,off-peak
18172,109,Tuesday,3,325,off-peak
18173,109,Tuesday,4,203,off-peak
18174,109,Tuesday,5,362,off-peak
18175,109,Tuesday,6,215,off-peak
18176,109,Tuesday,7,1071,peak
18177,109,Tuesday,8,802,peak
18178,109,Tuesday,9,913,peak
18179,109,Tuesday,10,315,off-peak
18180,109,Tuesday,11,201,off-peak
18181,109,Tuesday,12,276,off-peak
18182,109,Tuesday,13,147,off-peak
18183,109,Tuesday,14,275,off-peak
18184,109,Tuesday,15,292,off-peak
18185,109,Tuesday,16,197,off-peak
18186,109,Tuesday,17,1121,peak
18187,109,Tuesday,18,857,peak
18188,109,Tuesday,19,994,peak
18189,109,Tuesday,20,314,off-peak
18190,109,Tuesday,21,237,off-peak
18191,109,Tuesday,22,272,off-peak
18192,109,Tuesday,23,328,off-peak
18193,109,Wednesday,0,356,off-peak
18194,109,Wednesday,1,107,off-peak
18195,109,Wednesday,2,379,off-peak
18196,109,Wednesday,3,337,off-peak
18197,109,Wednesday,4,385,off-peak
18198,109,Wednesday,5,205,off-peak
18199,109,Wednesday,6,332,off-peak
18200,109,Wednesday,7,889,peak
18201,109,Wednesday,8,984,peak
18202,109,Wednesday,9,1107,peak
18203,109,Wednesday,10,309,off-peak
18204,109,Wednesday,11,296,off-peak
18205,109,Wednesday,12,290,off-peak
18206,109,Wednesday,13,400,off-peak
18207,109,Wednesday,14,128,off-peak
18208,109,Wednesday,15,255,off-peak
18209,109,Wednesday,16,112,off-peak
18210,109,Wednesday,17,1134,peak
18211,109,Wednesday,18,1113,peak
18212,109,Wednesday,19,1141,peak
18213,109,Wednesday,20,307,off-peak
18214,109,Wednesday,21,388,off-peak
18215,109,Wednesday,22,316,off-peak
18216,109,Wednesday,23,123,off-peak
18217,109,Thursday,0,232,off-peak
18218,109,Thursday,1,337,off-peak
18219,109,Thursday,2,168,off-peak
18220,109,Thursday,3,328,off-peak
18221,109,Thursday,4,371,off-peak
18222,109,Thursday,5,389,off-peak
18223,109,Thursday,6,254,off-peak
18224,109,Thursday,7,858,peak
18225,109,Thursday,8,858,peak
18226,109,Thursday,9,1134,peak
18227,109,Thursday,10,169,off-peak
18228,109,Thursday,11,102,off-peak
18229,109,Thursday,12,215,off-peak
18230,109,Thursday,13,207,off-peak
18231,109,Thursday,14,109,off-peak
18232,109,Thursday,15,343,off-peak
18233,109,Thursday,16,280,off-peak
18234,109,Thursday,17,1159,peak
18235,109,Thursday,18,1017,peak
18236,109,Thursday,19,968,peak
18237,109,Thursday,20,133,off-peak
18238,109,Thursday,21,369,off-peak
18239,109,Thursday,22,248,off-peak
18240,109,Thursday,23,372,off-peak
18241,109,Friday,0,258,off-peak
18242,109,Friday,1,136,off-peak
18243,109,Friday,2,258,off-peak
18244,109,Friday,3,191,off-peak
18245,109,Friday,4,339,off-peak
18246,109,Friday,5,190,off-peak
18247,109,Friday,6,136,off-peak
18248,109,Friday,7,953,peak
18249,109,Friday,8,1063,peak
18250,109,Friday,9,1160,peak
18251,109,Friday,10,371,off-peak
18252,109,Friday,11,121,off-peak
18253,109,Friday,12,360,off-peak
18254,109,Friday,13,339,off-peak
18255,109,Friday,14,349,off-peak
18256,109,Friday,15,210,off-peak
18257,109,Friday,16,368,off-peak
18258,109,Friday,17,997,peak
18259,109,Friday,18,1191,peak
18260,109,Friday,19,955,peak
18261,109,Friday,20,154,off-peak
18262,109,Friday,21,152,off-peak
18263,109,Friday,22,118,off-peak
18264,109,Friday,23,277,off-peak
18265,109,Saturday,0,287,off-peak
18266,109,Saturday,1,363,off-peak
18267,109,Saturday,2,344,off-peak
18268,109,Saturday,3,202,off-peak
18269,109,Saturday,4,384,off-peak
18270,109,Saturday,5,114,off-peak
18271,109,Saturday,6,341,off-peak
18272,109,Saturday,7,946,peak
18273,109,Saturday,8,1196,peak
18274,109,Saturday,9,1009,peak
18275,109,Saturday,10,331,off-peak
18276,109,Saturday,11,245,off-peak
18277,109,Saturday,12,276,off-peak
18278,109,Saturday,13,296,off-peak
18279,109,Saturday,14,273,off-peak
18280,109,Saturday,15,211,off-peak
18281,109,Saturday,16,168,off-peak
18282,109,Saturday,17,1031,peak
18283,109,Saturday,18,1034,peak
18284,109,Saturday,19,1031,peak
18285,109,Saturday,20,332,off-peak
18286,109,Saturday,21,258,off-peak
18287,109,Saturday,22,306,off-peak
18288,109,Saturday,23,161,off-peak
18289,109,Sunday,0,320,off-peak
18290,109,Sunday,1,192,off-peak
18291,109,Sunday,2,194,off-peak
18292,109,Sunday,3,353,off-peak
18293,109,Sunday,4,366,off-peak
18294,109,Sunday,5,326,off-peak
18295,109,Sunday,6,230,off-peak
18296,109,Sunday,7,1183,peak
18297,109,Sunday,8,911,peak
18298,109,Sunday,9,1047,peak
18299,109,Sunday,10,398,off-peak
18300,109,Sunday,11,272,off-peak
18301,109,Sunday,12,263,off-peak
18302,109,Sunday,13,187,off-peak
18303,109,Sunday,14,194,off-peak
18304,109,Sunday,15,140,off-peak
18305,109,Sunday,16,146,off-peak
18306,109,Sunday,17,1063,peak
18307,109,Sunday,18,1065,peak
18308,109,Sunday,19,971,peak
18309,109,Sunday,20,157,off-peak
18310,109,Sunday,21,114,off-peak
18311,109,Sunday,22,397,off-peak
18312,109,Sunday,23,216,off-peak
18313,110,Monday,0,186,off-peak
18314,110,Monday,1,164,off-peak
18315,110,Monday,2,247,off-peak
18316,110,Monday,3,362,off-peak
18317,110,Monday,4,223,off-peak
18318,110,Monday,5,264,off-peak
18319,110,Monday,6,309,off-peak
18320,110,Monday,7,946,peak
18321,110,Monday,8,1140,peak
18322,110,Monday,9,1115,peak
18323,110,Monday,10,182,off-peak
18324,110,Monday,11,241,off-peak
18325,110,Monday,12,213,off-peak
18326,110,Monday,13,275,off-peak
18327,110,Monday,14,260,off-peak
18328,110,Monday,15,344,off-peak
18329,110,Monday,16,206,off-peak
18330,110,Monday,17,1117,peak
18331,110,Monday,18,919,peak
18332,110,Monday,19,802,peak
18333,110,Monday,20,317,off-peak
18334,110,Monday,21,112,off-peak
18335,110,Monday,22,106,off-peak
18336,110,Monday,23,278,off-peak
18337,110,Tuesday,0,137,off-peak
18338,110,Tuesday,1,132,off-peak
18339,110,Tuesday,2,210,off-peak
18340,110,Tuesday,3,126,off-peak
18341,110,Tuesday,4,343,off-peak
18342,110,Tuesday,5,271,off-peak
18343,110,Tuesday,6,359,off-peak
18344,110,Tuesday,7,1108,peak
18345,110,Tuesday,8,1002,peak
18346,110,Tuesday,9,920,peak
18347,110,Tuesday,10,198,off-peak
18348,110,Tuesday,11,313,off-peak
18349,110,Tuesday,12,203,off-peak
18350,110,Tuesday,13,304,off-peak
18351,110,Tuesday,14,337,off-peak
18352,110,Tuesday,15,298,off-peak
18353,110,Tuesday,16,180,off-peak
18354,110,Tuesday,17,1101,peak
18355,110,Tuesday,18,1039,peak
18356,110,Tuesday,19,1131,peak
18357,110,Tuesday,20,225,off-peak
18358,110,Tuesday,21,112,off-peak
18359,110,Tuesday,22,159,off-peak
18360,110,Tuesday,23,105,off-peak
18361,110,Wednesday,0,378,off-peak
18362,110,Wednesday,1,161,off-peak
18363,110,Wednesday,2,310,off-peak
18364,110,Wednesday,3,306,off-peak
18365,110,Wednesday,4,245,off-peak
18366,110,Wednesday,5,378,off-peak
18367,110,Wednesday,6,293,off-peak
18368,110,Wednesday,7,998,peak
18369,110,Wednesday,8,857,peak
18370,110,Wednesday,9,899,peak
18371,110,Wednesday,10,194,off-peak
18372,110,Wednesday,11,320,off-peak
18373,110,Wednesday,12,359,off-peak
18374,110,Wednesday,13,291,off-peak
18375,110,Wednesday,14,222,off-peak
18376,110,Wednesday,15,273,off-peak
18377,110,Wednesday,16,144,off-peak
18378,110,Wednesday,17,1036,peak
18379,110,Wednesday,18,940,peak
18380,110,Wednesday,19,1022,peak
18381,110,Wednesday,20,105,off-peak
18382,110,Wednesday,21,263,off-peak
18383,110,Wednesday,22,200,off-peak
18384,110,Wednesday,23,199,off-peak
18385,110,Thursday,0,352,off-peak
18386,110,Thursday,1,229,off-peak
18387,110,Thursday,2,130,off-peak
18388,110,Thursday,3,250,off-peak
18389,110,Thursday,4,334,off-peak
18390,110,Thursday,5,216,off-peak
18391,110,Thursday,6,131,off-peak
18392,110,Thursday,7,1152,peak
18393,110,Thursday,8,972,peak
18394,110,Thursday,9,925,peak
18395,110,Thursday,10,282,off-peak
18396,110,Thursday,11,122,off-peak
18397,110,Thursday,12,297,off-peak
18398,110,Thursday,13,140,off-peak
18399,110,Thursday,14,331,off-peak
18400,110,Thursday,15,381,off-peak
18401,110,Thursday,16,119,off-peak
18402,110,Thursday,17,833,peak
18403,110,Thursday,18,1192,peak
18404,110,Thursday,19,982,peak
18405,110,Thursday,20,106,off-peak
18406,110,Thursday,21,126,off-peak
18407,110,Thursday,22,231,off-peak
18408,110,Thursday,23,207,off-peak
18409,110,Friday,0,325,off-peak
18410,110,Friday,1,300,off-peak
18411,110,Friday,2,221,off-peak
18412,110,Friday,3,103,off-peak
18413,110,Friday,4,296,off-peak
18414,110,Friday,5,239,off-peak
18415,110,Friday,6,389,off-peak
18416,110,Friday,7,1145,peak
18417,110,Friday,8,1142,peak
18418,110,Friday,9,992,peak
18419,110,Friday,10,292,off-peak
18420,110,Friday,11,103,off-peak
18421,110,Friday,12,131,off-peak
18422,110,Friday,13,350,off-peak
18423,110,Friday,14,384,off-peak
18424,110,Friday,15,289,off-peak
18425,110,Friday,16,224,off-peak
18426,110,Friday,17,1015,peak
18427,110,Friday,18,1056,peak
18428,110,Friday,19,1100,peak
18429,110,Friday,20,386,off-peak
18430,110,Friday,21,310,off-peak
18431,110,Friday,22,355,off-peak
18432,110,Friday,23,190,off-peak
18433,110,Saturday,0,199,off-peak
18434,110,Saturday,1,316,off-peak
18435,110,Saturday,2,388,off-peak
18436,110,Saturday,3,136,off-peak
18437,110,Saturday,4,234,off-peak
18438,110,Saturday,5,322,off-peak
18439,110,Saturday,6,361,off-peak
18440,110,Saturday,7,1084,peak
18441,110,Saturday,8,1125,peak
18442,110,Saturday,9,824,peak
18443,110,Saturday,10,271,off-peak
18444,110,Saturday,11,154,off-peak
18445,110,Saturday,12,392,off-peak
18446,110,Saturday,13,124,off-peak
18447,110,Saturday,14,366,off-peak
18448,110,Saturday,15,294,off-peak
18449,110,Saturday,16,129,off-peak
18450,110,Saturday,17,868,peak
18451,110,Saturday,18,1038,peak
18452,110,Saturday,19,1139,peak
18453,110,Saturday,20,344,off-peak
18454,110,Saturday,21,389,off-peak
18455,110,Saturday,22,191,off-peak
18456,110,Saturday,23,139,off-peak
18457,110,Sunday,0,205,off-peak
18458,110,Sunday,1,362,off-peak
18459,110,Sunday,2,329,off-peak
18460,110,Sunday,3,213,off-peak
18461,110,Sunday,4,140,off-peak
18462,110,Sunday,5,388,off-peak
18463,110,Sunday,6,355,off-peak
18464,110,Sunday,7,815,peak
18465,110,Sunday,8,924,peak
18466,110,Sunday,9,867,peak
18467,110,Sunday,10,137,off-peak
18468,110,Sunday,11,383,off-peak
18469,110,Sunday,12,132,off-peak
18470,110,Sunday,13,118,off-peak
18471,110,Sunday,14,370,off-peak
18472,110,Sunday,15,174,off-peak
18473,110,Sunday,16,249,off-peak
18474,110,Sunday,17,1146,peak
18475,110,Sunday,18,949,peak
18476,110,Sunday,19,872,peak
18477,110,Sunday,20,295,off-peak
18478,110,Sunday,21,331,off-peak
18479,110,Sunday,22,188,off-peak
18480,110,Sunday,23,212,off-peak
18481,111,Monday,0,360,off-peak
18482,111,Monday,1,311,off-peak
18483,111,Monday,2,299,off-peak
18484,111,Monday,3,307,off-peak
18485,111,Monday,4,186,off-peak
18486,111,Monday,5,116,off-peak
18487,111,Monday,6,173,off-peak
18488,111,Monday,7,1070,peak
18489,111,Monday,8,1137,peak
18490,111,Monday,9,1154,peak
18491,111,Monday,10,219,off-peak
18492,111,Monday,11,211,off-peak
18493,111,Monday,12,276,off-peak
18494,111,Monday,13,296,off-peak
18495,111,Monday,14,207,off-peak
18496,111,Monday,15,376,off-peak
18497,111,Monday,16,370,off-peak
18498,111,Monday,17,884,peak
18499,111,Monday,18,953,peak
18500,111,Monday,19,987,peak
18501,111,Monday,20,136,off-peak
18502,111,Monday,21,276,off-peak
18503,111,Monday,22,170,off-peak
18504,111,Monday,23,200,off-peak
18505,111,Tuesday,0,275,off-peak
18506,111,Tuesday,1,318,off-peak
18507,111,Tuesday,2,365,off-peak
18508,111,Tuesday,3,108,off-peak
18509,111,Tuesday,4,215,off-peak
18510,111,Tuesday,5,164,off-peak
18511,111,Tuesday,6,216,off-peak
18512,111,Tuesday,7,875,peak
18513,111,Tuesday,8,937,peak
18514,111,Tuesday,9,810,peak
18515,111,Tuesday,10,243,off-peak
18516,111,Tuesday,11,287,off-peak
18517,111,Tuesday,12,396,off-peak
18518,111,Tuesday,13,314,off-peak
18519,111,Tuesday,14,267,off-peak
18520,111,Tuesday,15,203,off-peak
18521,111,Tuesday,16,314,off-peak
18522,111,Tuesday,17,1170,peak
18523,111,Tuesday,18,921,peak
18524,111,Tuesday,19,969,peak
18525,111,Tuesday,20,304,off-peak
18526,111,Tuesday,21,236,off-peak
18527,111,Tuesday,22,230,off-peak
18528,111,Tuesday,23,330,off-peak
18529,111,Wednesday,0,137,off-peak
18530,111,Wednesday,1,333,off-peak
18531,111,Wednesday,2,218,off-peak
18532,111,Wednesday,3,316,off-peak
18533,111,Wednesday,4,141,off-peak
18534,111,Wednesday,5,253,off-peak
18535,111,Wednesday,6,157,off-peak
18536,111,Wednesday,7,1079,peak
18537,111,Wednesday,8,990,peak
18538,111,Wednesday,9,987,peak
18539,111,Wednesday,10,305,off-peak
18540,111,Wednesday,11,303,off-peak
18541,111,Wednesday,12,225,off-peak
18542,111,Wednesday,13,251,off-peak
18543,111,Wednesday,14,256,off-peak
18544,111,Wednesday,15,211,off-peak
18545,111,Wednesday,16,251,off-peak
18546,111,Wednesday,17,817,peak
18547,111,Wednesday,18,1143,peak
18548,111,Wednesday,19,868,peak
18549,111,Wednesday,20,225,off-peak
18550,111,Wednesday,21,171,off-peak
18551,111,Wednesday,22,127,off-peak
18552,111,Wednesday,23,113,off-peak
18553,111,Thursday,0,312,off-peak
18554,111,Thursday,1,211,off-peak
18555,111,Thursday,2,121,off-peak
18556,111,Thursday,3,338,off-peak
18557,111,Thursday,4,370,off-peak
18558,111,Thursday,5,181,off-peak
18559,111,Thursday,6,395,off-peak
18560,111,Thursday,7,1061,peak
18561,111,Thursday,8,911,peak
18562,111,Thursday,9,848,peak
18563,111,Thursday,10,370,off-peak
18564,111,Thursday,11,270,off-peak
18565,111,Thursday,12,363,off-peak
18566,111,Thursday,13,302,off-peak
18567,111,Thursday,14,274,off-peak
18568,111,Thursday,15,256,off-peak
18569,111,Thursday,16,211,off-peak
18570,111,Thursday,17,1156,peak
18571,111,Thursday,18,1031,peak
18572,111,Thursday,19,924,peak
18573,111,Thursday,20,337,off-peak
18574,111,Thursday,21,173,off-peak
18575,111,Thursday,22,353,off-peak
18576,111,Thursday,23,240,off-peak
18577,111,Friday,0,161,off-peak
18578,111,Friday,1,201,off-peak
18579,111,Friday,2,393,off-peak
18580,111,Friday,3,302,off-peak
18581,111,Friday,4,248,off-peak
18582,111,Friday,5,393,off-peak
18583,111,Friday,6,276,off-peak
18584,111,Friday,7,927,peak
18585,111,Friday,8,826,peak
18586,111,Friday,9,826,peak
18587,111,Friday,10,336,off-peak
18588,111,Friday,11,200,off-peak
18589,111,Friday,12,100,off-peak
18590,111,Friday,13,133,off-peak
18591,111,Friday,14,187,off-peak
18592,111,Friday,15,302,off-peak
18593,111,Friday,16,132,off-peak
18594,111,Friday,17,860,peak
18595,111,Friday,18,1081,peak
18596,111,Friday,19,1174,peak
18597,111,Friday,20,145,off-peak
