id,trip_id,station_id,occupancy_percentage,current_passengers,capacity,timestamp
2640,10043,40,56.0,560,1000,2026-07-07 23:26:03.759325
2641,10043,41,71.0,710,1000,2026-07-07 23:26:03.759369
2642,10043,42,77.0,770,1000,2026-07-07 23:26:03.759414
2643,10043,43,88.0,880,1000,2026-07-07 23:26:03.759574
2644,10043,44,41.0,410,1000,2026-07-07 23:26:03.759632
2645,10043,45,53.0,530,1000,2026-07-07 23:26:03.759700
2646,10043,46,88.0,880,1000,2026-07-07 23:26:03.759786
2647,10043,47,68.0,680,1000,2026-07-07 23:26:03.759880
2648,10043,48,76.0,760,1000,2026-07-07 23:26:03.760002
2649,10043,49,43.0,430,1000,2026-07-07 23:26:03.760177
2650,10043,50,68.0,680,1000,2026-07-07 23:26:03.760286
2651,10044,1,60.0,600,1000,2026-07-07 23:26:03.760393
2652,10044,2,70.0,700,1000,2026-07-07 23:26:03.760481
2653,10044,3,41.0,410,1000,2026-07-07 23:26:03.760574
2654,10044,4,73.0,730,1000,2026-07-07 23:26:03.760757
2655,10044,5,84.0,840,1000,2026-07-07 23:26:03.760890
2656,10044,6,54.0,540,1000,2026-07-07 23:26:03.760988
2657,10044,7,78.0,780,1000,2026-07-07 23:26:03.761087
2658,10044,8,45.0,450,1000,2026-07-07 23:26:03.761181
2659,10044,9,85.0,850,1000,2026-07-07 23:26:03.761257
2660,10044,10,80.0,800,1000,2026-07-07 23:26:03.761347
2661,10044,11,65.0,650,1000,2026-07-07 23:26:03.761404
2662,10044,12,44.0,440,1000,2026-07-07 23:26:03.761451
2663,10044,13,63.0,630,1000,2026-07-07 23:26:03.761498
2664,10044,14,70.0,700,1000,2026-07-07 23:26:03.761544
2665,10044,15,82.0,820,1000,2026-07-07 23:26:03.761588
2666,10044,16,70.0,700,1000,2026-07-07 23:26:03.761632
2667,10044,17,63.0,630,1000,2026-07-07 23:26:03.761677
2668,10044,18,67.0,670,1000,2026-07-07 23:26:03.761733
2669,10044,19,57.0,570,1000,2026-07-07 23:26:03.761778
2670,10044,20,77.0,770,1000,2026-07-07 23:26:03.761827
2671,10044,21,44.0,440,1000,2026-07-07 23:26:03.761872
2672,10044,22,50.0,500,1000,2026-07-07 23:26:03.761923
2673,10044,23,53.0,530,1000,2026-07-07 23:26:03.761969
2674,10044,24,41.0,410,1000,2026-07-07 23:26:03.762019
2675,10044,25,65.0,650,1000,2026-07-07 23:26:03.762065
2676,10044,26,77.0,770,1000,2026-07-07 23:26:03.762114
2677,10044,27,47.0,470,1000,2026-07-07 23:26:03.762160
2678,10044,28,50.0,500,1000,2026-07-07 23:26:03.762209
2679,10044,29,54.0,540,1000,2026-07-07 23:26:03.762258
2680,10044,30,76.0,760,1000,2026-07-07 23:26:03.762307
2681,10044,31,94.0,940,1000,2026-07-07 23:26:03.762351
2682,10044,32,91.0,910,1000,2026-07-07 23:26:03.762395
2683,10044,33,78.0,780,1000,2026-07-07 23:26:03.762440
2684,10044,34,74.0,740,1000,2026-07-07 23:26:03.762484
2685,10044,35,64.0,640,1000,2026-07-07 23:26:03.762529
2686,10044,36,59.0,590,1000,2026-07-07 23:26:03.762579
2687,10044,37,90.0,900,1000,2026-07-07 23:26:03.762624
2688,10044,38,90.0,900,1000,2026-07-07 23:26:03.762672
2689,10044,39,80.0,800,1000,2026-07-07 23:26:03.762965
2690,10044,40,95.0,950,1000,2026-07-07 23:26:03.763064
2691,10044,41,67.0,670,1000,2026-07-07 23:26:03.763123
2692,10044,42,89.0,890,1000,2026-07-07 23:26:03.763170
2693,10044,43,70.0,700,1000,2026-07-07 23:26:03.763216
2694,10044,44,87.0,870,1000,2026-07-07 23:26:03.763262
2695,10044,45,69.0,690,1000,2026-07-07 23:26:03.763307
2696,10044,46,42.0,420,1000,2026-07-07 23:26:03.763351
2697,10044,47,74.0,740,1000,2026-07-07 23:26:03.763400
2698,10044,48,46.0,460,1000,2026-07-07 23:26:03.763445
2699,10044,49,41.0,410,1000,2026-07-07 23:26:03.763488
2700,10044,50,43.0,430,1000,2026-07-07 23:26:03.763537
2701,10045,1,43.0,430,1000,2026-07-07 23:26:03.763584
2702,10045,2,40.0,400,1000,2026-07-07 23:26:03.763629
2703,10045,3,77.0,770,1000,2026-07-07 23:26:03.763673
2704,10045,4,41.0,410,1000,2026-07-07 23:26:03.763717
2705,10045,5,86.0,860,1000,2026-07-07 23:26:03.763761
2706,10045,6,55.0,550,1000,2026-07-07 23:26:03.763805
2707,10045,7,64.0,640,1000,2026-07-07 23:26:03.763857
2708,10045,8,42.0,420,1000,2026-07-07 23:26:03.763905
2709,10045,9,87.0,870,1000,2026-07-07 23:26:03.763950
2710,10045,10,57.0,570,1000,2026-07-07 23:26:03.764005
2711,10045,11,94.0,940,1000,2026-07-07 23:26:03.764062
2712,10045,12,46.0,460,1000,2026-07-07 23:26:03.764114
2713,10045,13,77.0,770,1000,2026-07-07 23:26:03.764159
2714,10045,14,55.0,550,1000,2026-07-07 23:26:03.764216
2715,10045,15,95.0,950,1000,2026-07-07 23:26:03.764269
2716,10045,16,86.0,860,1000,2026-07-07 23:26:03.764322
2717,10045,17,58.0,580,1000,2026-07-07 23:26:03.764392
2718,10045,18,62.0,620,1000,2026-07-07 23:26:03.764470
2719,10045,19,79.0,790,1000,2026-07-07 23:26:03.764679
2720,10045,20,65.0,650,1000,2026-07-07 23:26:03.764894
2721,10045,21,81.0,810,1000,2026-07-07 23:26:03.764992
2722,10045,22,61.0,610,1000,2026-07-07 23:26:03.765051
2723,10045,23,54.0,540,1000,2026-07-07 23:26:03.765110
2724,10045,24,47.0,470,1000,2026-07-07 23:26:03.765168
2725,10045,25,52.0,520,1000,2026-07-07 23:26:03.765220
2726,10045,26,75.0,750,1000,2026-07-07 23:26:03.765277
2727,10045,27,78.0,780,1000,2026-07-07 23:26:03.765335
2728,10045,28,50.0,500,1000,2026-07-07 23:26:03.765395
2729,10045,29,90.0,900,1000,2026-07-07 23:26:03.765451
2730,10045,30,65.0,650,1000,2026-07-07 23:26:03.765504
2731,10045,31,63.0,630,1000,2026-07-07 23:26:03.765561
2732,10045,32,57.0,570,1000,2026-07-07 23:26:03.765614
2733,10045,33,72.0,720,1000,2026-07-07 23:26:03.765671
2734,10045,34,95.0,950,1000,2026-07-07 23:26:03.765747
2735,10045,35,87.0,870,1000,2026-07-07 23:26:03.765837
2736,10045,36,72.0,720,1000,2026-07-07 23:26:03.766055
2737,10045,37,74.0,740,1000,2026-07-07 23:26:03.766168
2738,10045,38,64.0,640,1000,2026-07-07 23:26:03.766256
2739,10045,39,88.0,880,1000,2026-07-07 23:26:03.766345
2740,10045,40,42.0,420,1000,2026-07-07 23:26:03.766420
2741,10045,41,86.0,860,1000,2026-07-07 23:26:03.766492
2742,10045,42,78.0,780,1000,2026-07-07 23:26:03.766576
2743,10045,43,70.0,700,1000,2026-07-07 23:26:03.766655
2744,10045,44,69.0,690,1000,2026-07-07 23:26:03.766730
2745,10045,45,40.0,400,1000,2026-07-07 23:26:03.766801
2746,10045,46,48.0,480,1000,2026-07-07 23:26:03.766880
2747,10045,47,46.0,460,1000,2026-07-07 23:26:03.766958
2748,10045,48,80.0,800,1000,2026-07-07 23:26:03.767028
2749,10045,49,44.0,440,1000,2026-07-07 23:26:03.767100
2750,10045,50,71.0,710,1000,2026-07-07 23:26:03.767169
2751,10046,1,76.0,760,1000,2026-07-07 23:26:03.767241
2752,10046,2,67.0,670,1000,2026-07-07 23:26:03.767315
2753,10046,3,60.0,600,1000,2026-07-07 23:26:03.767389
2754,10046,4,62.0,620,1000,2026-07-07 23:26:03.767528
2755,10046,5,72.0,720,1000,2026-07-07 23:26:03.767645
2756,10046,6,84.0,840,1000,2026-07-07 23:26:03.767732
2757,10046,7,40.0,400,1000,2026-07-07 23:26:03.767804
2758,10046,8,77.0,770,1000,2026-07-07 23:26:03.767880
2759,10046,9,85.0,850,1000,2026-07-07 23:26:03.767953
2760,10046,10,58.0,580,1000,2026-07-07 23:26:03.768050
2761,10046,11,92.0,920,1000,2026-07-07 23:26:03.768113
2762,10046,12,58.0,580,1000,2026-07-07 23:26:03.768172
2763,10046,13,92.0,920,1000,2026-07-07 23:26:03.768219
2764,10046,14,63.0,630,1000,2026-07-07 23:26:03.768266
2765,10046,15,57.0,570,1000,2026-07-07 23:26:03.768329
2766,10046,16,81.0,810,1000,2026-07-07 23:26:03.768408
2767,10046,17,57.0,570,1000,2026-07-07 23:26:03.768482
2768,10046,18,44.0,440,1000,2026-07-07 23:26:03.768554
2769,10046,19,54.0,540,1000,2026-07-07 23:26:03.768626
2770,10046,20,89.0,890,1000,2026-07-07 23:26:03.768711
2771,10046,21,69.0,690,1000,2026-07-07 23:26:03.768796
2772,10046,22,51.0,510,1000,2026-07-07 23:26:03.768875
2773,10046,23,80.0,800,1000,2026-07-07 23:26:03.768950
2774,10046,24,56.0,560,1000,2026-07-07 23:26:03.769029
2775,10046,25,51.0,510,1000,2026-07-07 23:26:03.769130
2776,10046,26,80.0,800,1000,2026-07-07 23:26:03.769184
2777,10046,27,64.0,640,1000,2026-07-07 23:26:03.769231
2778,10046,28,61.0,610,1000,2026-07-07 23:26:03.769275
2779,10046,29,74.0,740,1000,2026-07-07 23:26:03.769318
2780,10046,30,40.0,400,1000,2026-07-07 23:26:03.769368
2781,10046,31,69.0,690,1000,2026-07-07 23:26:03.769414
2782,10046,32,62.0,620,1000,2026-07-07 23:26:03.769459
2783,10046,33,45.0,450,1000,2026-07-07 23:26:03.769507
2784,10046,34,73.0,730,1000,2026-07-07 23:26:03.769557
2785,10046,35,60.0,600,1000,2026-07-07 23:26:03.769636
2786,10046,36,90.0,900,1000,2026-07-07 23:26:03.769697
2787,10046,37,73.0,730,1000,2026-07-07 23:26:03.769769
2788,10046,38,66.0,660,1000,2026-07-07 23:26:03.769839
2789,10046,39,86.0,860,1000,2026-07-07 23:26:03.769886
2790,10046,40,83.0,830,1000,2026-07-07 23:26:03.769939
2791,10046,41,56.0,560,1000,2026-07-07 23:26:03.769998
2792,10046,42,65.0,650,1000,2026-07-07 23:26:03.770043
2793,10046,43,49.0,490,1000,2026-07-07 23:26:03.770087
2794,10046,44,91.0,910,1000,2026-07-07 23:26:03.770133
2795,10046,45,48.0,480,1000,2026-07-07 23:26:03.770185
2796,10046,46,75.0,750,1000,2026-07-07 23:26:03.770231
2797,10046,47,70.0,700,1000,2026-07-07 23:26:03.770279
2798,10046,48,82.0,820,1000,2026-07-07 23:26:03.770331
2799,10046,49,45.0,450,1000,2026-07-07 23:26:03.770375
2800,10046,50,53.0,530,1000,2026-07-07 23:26:03.770418
2801,10047,1,83.0,830,1000,2026-07-07 23:26:03.770466
2802,10047,2,51.0,510,1000,2026-07-07 23:26:03.770511
2803,10047,3,53.0,530,1000,2026-07-07 23:26:03.770561
2804,10047,4,82.0,820,1000,2026-07-07 23:26:03.770605
2805,10047,5,71.0,710,1000,2026-07-07 23:26:03.770653
2806,10047,6,82.0,820,1000,2026-07-07 23:26:03.770698
2807,10047,7,84.0,840,1000,2026-07-07 23:26:03.770768
2808,10047,8,77.0,770,1000,2026-07-07 23:26:03.770997
2809,10047,9,95.0,950,1000,2026-07-07 23:26:03.771045
2810,10047,10,63.0,630,1000,2026-07-07 23:26:03.771090
2811,10047,11,71.0,710,1000,2026-07-07 23:26:03.771140
2812,10047,12,56.0,560,1000,2026-07-07 23:26:03.771200
2813,10047,13,65.0,650,1000,2026-07-07 23:26:03.771248
2814,10047,14,50.0,500,1000,2026-07-07 23:26:03.771297
2815,10047,15,66.0,660,1000,2026-07-07 23:26:03.771341
2816,10047,16,84.0,840,1000,2026-07-07 23:26:03.771390
2817,10047,17,71.0,710,1000,2026-07-07 23:26:03.771434
2818,10047,18,53.0,530,1000,2026-07-07 23:26:03.771478
2819,10047,19,68.0,680,1000,2026-07-07 23:26:03.771528
2820,10047,20,53.0,530,1000,2026-07-07 23:26:03.771572
2821,10047,21,93.0,930,1000,2026-07-07 23:26:03.771643
2822,10047,22,79.0,790,1000,2026-07-07 23:26:03.771688
2823,10047,23,63.0,630,1000,2026-07-07 23:26:03.771733
2824,10047,24,86.0,860,1000,2026-07-07 23:26:03.771784
2825,10047,25,86.0,860,1000,2026-07-07 23:26:03.771828
2826,10047,26,95.0,950,1000,2026-07-07 23:26:03.771880
2827,10047,27,94.0,940,1000,2026-07-07 23:26:03.771924
2828,10047,28,41.0,410,1000,2026-07-07 23:26:03.771969
2829,10047,29,81.0,810,1000,2026-07-07 23:26:03.772012
2830,10047,30,57.0,570,1000,2026-07-07 23:26:03.772057
2831,10047,31,89.0,890,1000,2026-07-07 23:26:03.772101
2832,10047,32,63.0,630,1000,2026-07-07 23:26:03.772145
2833,10047,33,70.0,700,1000,2026-07-07 23:26:03.772191
2834,10047,34,84.0,840,1000,2026-07-07 23:26:03.772243
2835,10047,35,46.0,460,1000,2026-07-07 23:26:03.772294
2836,10047,36,53.0,530,1000,2026-07-07 23:26:03.772341
2837,10047,37,51.0,510,1000,2026-07-07 23:26:03.772386
2838,10047,38,77.0,770,1000,2026-07-07 23:26:03.772430
2839,10047,39,70.0,700,1000,2026-07-07 23:26:03.772479
2840,10047,40,73.0,730,1000,2026-07-07 23:26:03.772527
2841,10047,41,42.0,420,1000,2026-07-07 23:26:03.772571
2842,10047,42,73.0,730,1000,2026-07-07 23:26:03.772617
2843,10047,43,69.0,690,1000,2026-07-07 23:26:03.772660
2844,10047,44,80.0,800,1000,2026-07-07 23:26:03.772707
2845,10047,45,43.0,430,1000,2026-07-07 23:26:03.772753
2846,10047,46,85.0,850,1000,2026-07-07 23:26:03.772798
2847,10047,47,47.0,470,1000,2026-07-07 23:26:03.772843
2848,10047,48,95.0,950,1000,2026-07-07 23:26:03.772887
2849,10047,49,67.0,670,1000,2026-07-07 23:26:03.772931
2850,10047,50,71.0,710,1000,2026-07-07 23:26:03.772977
2851,10048,1,61.0,610,1000,2026-07-07 23:26:03.773027
2852,10048,2,51.0,510,1000,2026-07-07 23:26:03.773079
2853,10048,3,66.0,660,1000,2026-07-07 23:26:03.773126
2854,10048,4,76.0,760,1000,2026-07-07 23:26:03.773174
2855,10048,5,87.0,870,1000,2026-07-07 23:26:03.773217
2856,10048,6,67.0,670,1000,2026-07-07 23:26:03.773262
2857,10048,7,74.0,740,1000,2026-07-07 23:26:03.773306
2858,10048,8,66.0,660,1000,2026-07-07 23:26:03.773350
2859,10048,9,95.0,950,1000,2026-07-07 23:26:03.773395
2860,10048,10,92.0,920,1000,2026-07-07 23:26:03.773438
2861,10048,11,46.0,460,1000,2026-07-07 23:26:03.773486
2862,10048,12,95.0,950,1000,2026-07-07 23:26:03.773531
2863,10048,13,75.0,750,1000,2026-07-07 23:26:03.773580
2864,10048,14,74.0,740,1000,2026-07-07 23:26:03.773642
2865,10048,15,49.0,490,1000,2026-07-07 23:26:03.773688
2866,10048,16,77.0,770,1000,2026-07-07 23:26:03.773732
2867,10048,17,57.0,570,1000,2026-07-07 23:26:03.773782
2868,10048,18,45.0,450,1000,2026-07-07 23:26:03.773831
2869,10048,19,82.0,820,1000,2026-07-07 23:26:03.773874
2870,10048,20,76.0,760,1000,2026-07-07 23:26:03.773926
2871,10048,21,92.0,920,1000,2026-07-07 23:26:03.773992
2872,10048,22,84.0,840,1000,2026-07-07 23:26:03.774059
2873,10048,23,89.0,890,1000,2026-07-07 23:26:03.774171
2874,10048,24,72.0,720,1000,2026-07-07 23:26:03.774263
2875,10048,25,72.0,720,1000,2026-07-07 23:26:03.774342
2876,10048,26,94.0,940,1000,2026-07-07 23:26:03.774402
2877,10048,27,81.0,810,1000,2026-07-07 23:26:03.774450
2878,10048,28,88.0,880,1000,2026-07-07 23:26:03.774507
2879,10048,29,56.0,560,1000,2026-07-07 23:26:03.774553
2880,10048,30,73.0,730,1000,2026-07-07 23:26:03.774606
2881,10048,31,45.0,450,1000,2026-07-07 23:26:03.774698
2882,10048,32,74.0,740,1000,2026-07-07 23:26:03.774806
2883,10048,33,49.0,490,1000,2026-07-07 23:26:03.774899
2884,10048,34,53.0,530,1000,2026-07-07 23:26:03.774958
2885,10048,35,68.0,680,1000,2026-07-07 23:26:03.775006
2886,10048,36,52.0,520,1000,2026-07-07 23:26:03.775050
2887,10048,37,80.0,800,1000,2026-07-07 23:26:03.775097
2888,10048,38,77.0,770,1000,2026-07-07 23:26:03.775168
2889,10048,39,84.0,840,1000,2026-07-07 23:26:03.775245
2890,10048,40,61.0,610,1000,2026-07-07 23:26:03.775314
2891,10048,41,78.0,780,1000,2026-07-07 23:26:03.775369
2892,10048,42,74.0,740,1000,2026-07-07 23:26:03.775418
2893,10048,43,78.0,780,1000,2026-07-07 23:26:03.775463
2894,10048,44,57.0,570,1000,2026-07-07 23:26:03.775508
2895,10048,45,86.0,860,1000,2026-07-07 23:26:03.775553
2896,10048,46,67.0,670,1000,2026-07-07 23:26:03.775602
2897,10048,47,59.0,590,1000,2026-07-07 23:26:03.775674
2898,10048,48,66.0,660,1000,2026-07-07 23:26:03.775719
2899,10048,49,46.0,460,1000,2026-07-07 23:26:03.775769
2900,10048,50,60.0,600,1000,2026-07-07 23:26:03.775813
2901,10049,1,90.0,900,1000,2026-07-07 23:26:03.775861
2902,10049,2,40.0,400,1000,2026-07-07 23:26:03.775915
2903,10049,3,67.0,670,1000,2026-07-07 23:26:03.775960
2904,10049,4,75.0,750,1000,2026-07-07 23:26:03.776005
2905,10049,5,76.0,760,1000,2026-07-07 23:26:03.776050
2906,10049,6,71.0,710,1000,2026-07-07 23:26:03.776098
2907,10049,7,74.0,740,1000,2026-07-07 23:26:03.776143
2908,10049,8,46.0,460,1000,2026-07-07 23:26:03.776188
2909,10049,9,71.0,710,1000,2026-07-07 23:26:03.776232
2910,10049,10,63.0,630,1000,2026-07-07 23:26:03.776281
2911,10049,11,70.0,700,1000,2026-07-07 23:26:03.776326
2912,10049,12,76.0,760,1000,2026-07-07 23:26:03.776374
2913,10049,13,73.0,730,1000,2026-07-07 23:26:03.776419
2914,10049,14,68.0,680,1000,2026-07-07 23:26:03.776464
2915,10049,15,41.0,410,1000,2026-07-07 23:26:03.776513
2916,10049,16,51.0,510,1000,2026-07-07 23:26:03.776558
2917,10049,17,51.0,510,1000,2026-07-07 23:26:03.776602
2918,10049,18,61.0,610,1000,2026-07-07 23:26:03.776647
2919,10049,19,82.0,820,1000,2026-07-07 23:26:03.776691
2920,10049,20,88.0,880,1000,2026-07-07 23:26:03.776735
2921,10049,21,64.0,640,1000,2026-07-07 23:26:03.776780
2922,10049,22,69.0,690,1000,2026-07-07 23:26:03.776830
2923,10049,23,91.0,910,1000,2026-07-07 23:26:03.776876
2924,10049,24,52.0,520,1000,2026-07-07 23:26:03.776927
2925,10049,25,46.0,460,1000,2026-07-07 23:26:03.776975
2926,10049,26,54.0,540,1000,2026-07-07 23:26:03.777019
2927,10049,27,67.0,670,1000,2026-07-07 23:26:03.777063
2928,10049,28,77.0,770,1000,2026-07-07 23:26:03.777113
2929,10049,29,40.0,400,1000,2026-07-07 23:26:03.777160
2930,10049,30,89.0,890,1000,2026-07-07 23:26:03.777205
2931,10049,31,72.0,720,1000,2026-07-07 23:26:03.777255
2932,10049,32,40.0,400,1000,2026-07-07 23:26:03.777300
2933,10049,33,61.0,610,1000,2026-07-07 23:26:03.777344
2934,10049,34,91.0,910,1000,2026-07-07 23:26:03.777392
2935,10049,35,46.0,460,1000,2026-07-07 23:26:03.777436
2936,10049,36,77.0,770,1000,2026-07-07 23:26:03.777480
2937,10049,37,52.0,520,1000,2026-07-07 23:26:03.777526
2938,10049,38,79.0,790,1000,2026-07-07 23:26:03.777574
2939,10049,39,54.0,540,1000,2026-07-07 23:26:03.777688
2940,10049,40,64.0,640,1000,2026-07-07 23:26:03.777807
2941,10049,41,42.0,420,1000,2026-07-07 23:26:03.777878
2942,10049,42,64.0,640,1000,2026-07-07 23:26:03.777933
2943,10049,43,60.0,600,1000,2026-07-07 23:26:03.777979
2944,10049,44,83.0,830,1000,2026-07-07 23:26:03.778024
2945,10049,45,70.0,700,1000,2026-07-07 23:26:03.778068
2946,10049,46,82.0,820,1000,2026-07-07 23:26:03.778117
2947,10049,47,81.0,810,1000,2026-07-07 23:26:03.778161
2948,10049,48,68.0,680,1000,2026-07-07 23:26:03.778209
2949,10049,49,80.0,800,1000,2026-07-07 23:26:03.778261
2950,10049,50,94.0,940,1000,2026-07-07 23:26:03.778313
2951,1005,1,88.0,880,1000,2026-07-07 23:26:03.778374
2952,1005,2,53.0,530,1000,2026-07-07 23:26:03.778431
2953,1005,3,65.0,650,1000,2026-07-07 23:26:03.778484
2954,1005,4,84.0,840,1000,2026-07-07 23:26:03.778538
2955,1005,5,91.0,910,1000,2026-07-07 23:26:03.778590
2956,1005,6,89.0,890,1000,2026-07-07 23:26:03.778642
2957,1005,7,52.0,520,1000,2026-07-07 23:26:03.778694
2958,1005,8,95.0,950,1000,2026-07-07 23:26:03.778747
2959,1005,9,46.0,460,1000,2026-07-07 23:26:03.778801
2960,1005,10,75.0,750,1000,2026-07-07 23:26:03.778957
2961,1005,11,86.0,860,1000,2026-07-07 23:26:03.779202
2962,1005,12,50.0,500,1000,2026-07-07 23:26:03.779317
2963,1005,13,76.0,760,1000,2026-07-07 23:26:03.779419
2964,1005,14,65.0,650,1000,2026-07-07 23:26:03.779476
2965,1005,15,73.0,730,1000,2026-07-07 23:26:03.779530
2966,1005,16,60.0,600,1000,2026-07-07 23:26:03.779596
2967,1005,17,89.0,890,1000,2026-07-07 23:26:03.779651
2968,1005,18,43.0,430,1000,2026-07-07 23:26:03.779706
2969,1005,19,49.0,490,1000,2026-07-07 23:26:03.779760
2970,1005,20,69.0,690,1000,2026-07-07 23:26:03.779821
2971,1005,21,71.0,710,1000,2026-07-07 23:26:03.779907
2972,1005,22,90.0,900,1000,2026-07-07 23:26:03.779989
2973,1005,23,43.0,430,1000,2026-07-07 23:26:03.780047
2974,1005,24,58.0,580,1000,2026-07-07 23:26:03.780105
2975,1005,25,58.0,580,1000,2026-07-07 23:26:03.780209
2976,1005,26,69.0,690,1000,2026-07-07 23:26:03.780297
2977,1005,27,83.0,830,1000,2026-07-07 23:26:03.780371
2978,1005,28,76.0,760,1000,2026-07-07 23:26:03.780561
2979,1005,29,56.0,560,1000,2026-07-07 23:26:03.780677
2980,1005,30,94.0,940,1000,2026-07-07 23:26:03.780764
2981,1005,31,78.0,780,1000,2026-07-07 23:26:03.780814
2982,1005,32,87.0,870,1000,2026-07-07 23:26:03.780861
2983,1005,33,80.0,800,1000,2026-07-07 23:26:03.780906
2984,1005,34,85.0,850,1000,2026-07-07 23:26:03.780955
2985,1005,35,40.0,400,1000,2026-07-07 23:26:03.781265
2986,1005,36,72.0,720,1000,2026-07-07 23:26:03.781453
2987,1005,37,50.0,500,1000,2026-07-07 23:26:03.781596
2988,1005,38,76.0,760,1000,2026-07-07 23:26:03.781769
2989,1005,39,57.0,570,1000,2026-07-07 23:26:03.781866
2990,1005,40,91.0,910,1000,2026-07-07 23:26:03.781948
2991,1005,41,88.0,880,1000,2026-07-07 23:26:03.782026
2992,1005,42,68.0,680,1000,2026-07-07 23:26:03.782102
2993,1005,43,45.0,450,1000,2026-07-07 23:26:03.782175
2994,1005,44,68.0,680,1000,2026-07-07 23:26:03.782267
2995,1005,45,82.0,820,1000,2026-07-07 23:26:03.782341
2996,1005,46,69.0,690,1000,2026-07-07 23:26:03.782416
2997,1005,47,85.0,850,1000,2026-07-07 23:26:03.782490
2998,1005,48,63.0,630,1000,2026-07-07 23:26:03.782562
2999,1005,49,70.0,700,1000,2026-07-07 23:26:03.782739
3000,1005,50,40.0,400,1000,2026-07-07 23:26:03.782842
3001,10050,1,89.0,890,1000,2026-07-07 23:26:03.782967
3002,10050,2,89.0,890,1000,2026-07-07 23:26:03.783098
3003,10050,3,57.0,570,1000,2026-07-07 23:26:03.783164
3004,10050,4,73.0,730,1000,2026-07-07 23:26:03.783232
3005,10050,5,79.0,790,1000,2026-07-07 23:26:03.783326
3006,10050,6,66.0,660,1000,2026-07-07 23:26:03.783496
3007,10050,7,84.0,840,1000,2026-07-07 23:26:03.783567
3008,10050,8,73.0,730,1000,2026-07-07 23:26:03.783628
3009,10050,9,54.0,540,1000,2026-07-07 23:26:03.783679
3010,10050,10,43.0,430,1000,2026-07-07 23:26:03.783727
3011,10050,11,77.0,770,1000,2026-07-07 23:26:03.783773
3012,10050,12,84.0,840,1000,2026-07-07 23:26:03.783817
3013,10050,13,90.0,900,1000,2026-07-07 23:26:03.783861
3014,10050,14,70.0,700,1000,2026-07-07 23:26:03.783911
3015,10050,15,91.0,910,1000,2026-07-07 23:26:03.783959
3016,10050,16,46.0,460,1000,2026-07-07 23:26:03.784004
3017,10050,17,75.0,750,1000,2026-07-07 23:26:03.784048
3018,10050,18,58.0,580,1000,2026-07-07 23:26:03.784111
3019,10050,19,53.0,530,1000,2026-07-07 23:26:03.784210
3020,10050,20,82.0,820,1000,2026-07-07 23:26:03.784342
3021,10050,21,40.0,400,1000,2026-07-07 23:26:03.784446
3022,10050,22,92.0,920,1000,2026-07-07 23:26:03.784518
3023,10050,23,50.0,500,1000,2026-07-07 23:26:03.784574
3024,10050,24,68.0,680,1000,2026-07-07 23:26:03.784630
3025,10050,25,70.0,700,1000,2026-07-07 23:26:03.784683
3026,10050,26,66.0,660,1000,2026-07-07 23:26:03.784741
3027,10050,27,51.0,510,1000,2026-07-07 23:26:03.784795
3028,10050,28,74.0,740,1000,2026-07-07 23:26:03.784855
3029,10050,29,81.0,810,1000,2026-07-07 23:26:03.785051
3030,10050,30,60.0,600,1000,2026-07-07 23:26:03.785141
3031,10050,31,83.0,830,1000,2026-07-07 23:26:03.785194
3032,10050,32,91.0,910,1000,2026-07-07 23:26:03.785255
3033,10050,33,56.0,560,1000,2026-07-07 23:26:03.785317
3034,10050,34,89.0,890,1000,2026-07-07 23:26:03.785363
3035,10050,35,48.0,480,1000,2026-07-07 23:26:03.785407
3036,10050,36,68.0,680,1000,2026-07-07 23:26:03.785472
3037,10050,37,62.0,620,1000,2026-07-07 23:26:03.785545
3038,10050,38,81.0,810,1000,2026-07-07 23:26:03.785621
3039,10050,39,81.0,810,1000,2026-07-07 23:26:03.785709
3040,10050,40,62.0,620,1000,2026-07-07 23:26:03.785792
3041,10050,41,83.0,830,1000,2026-07-07 23:26:03.785877
3042,10050,42,70.0,700,1000,2026-07-07 23:26:03.786006
3043,10050,43,86.0,860,1000,2026-07-07 23:26:03.786098
3044,10050,44,95.0,950,1000,2026-07-07 23:26:03.786174
3045,10050,45,51.0,510,1000,2026-07-07 23:26:03.786254
3046,10050,46,67.0,670,1000,2026-07-07 23:26:03.786331
3047,10050,47,56.0,560,1000,2026-07-07 23:26:03.786404
3048,10050,48,57.0,570,1000,2026-07-07 23:26:03.786537
3049,10050,49,49.0,490,1000,2026-07-07 23:26:03.786669
3050,10050,50,50.0,500,1000,2026-07-07 23:26:03.786779
3051,10051,1,62.0,620,1000,2026-07-07 23:26:03.786840
3052,10051,2,90.0,900,1000,2026-07-07 23:26:03.786899
3053,10051,3,77.0,770,1000,2026-07-07 23:26:03.786972
3054,10051,4,61.0,610,1000,2026-07-07 23:26:03.787073
3055,10051,5,54.0,540,1000,2026-07-07 23:26:03.787163
3056,10051,6,69.0,690,1000,2026-07-07 23:26:03.787280
3057,10051,7,51.0,510,1000,2026-07-07 23:26:03.787375
3058,10051,8,73.0,730,1000,2026-07-07 23:26:03.787642
3059,10051,9,63.0,630,1000,2026-07-07 23:26:03.787693
3060,10051,10,59.0,590,1000,2026-07-07 23:26:03.787739
3061,10051,11,70.0,700,1000,2026-07-07 23:26:03.787793
3062,10051,12,62.0,620,1000,2026-07-07 23:26:03.787838
