timestamp,sensor_id,station,line,sensor_type,value,unit,status,alert_flag,maintenance_required,last_calibration_date,weather
2026-01-13 09:35:19,SEN-RAJ-VIB-4539,Rajendra Place,Blue Line,Vibration,4.08,mm/s,Normal,0,0,2025-12-25,Clear
2026-02-15 15:31:03,SEN-ASH-POW-4540,Ashok Park Main,Green Line,Power_Consumption,733.99,kW,Alert,1,0,2026-01-31,Clear
2026-01-16 23:18:40,SEN-PRA-TEM-4541,Pratap Nagar,Red Line,Temperature,41.81,°C,Alert,1,1,2025-12-11,Smoggy
2026-01-17 22:35:04,SEN-ITO-CO2-4542,ITO,Violet Line,CO2_Level,1360.66,ppm,Normal,0,0,2025-12-22,Smoggy
2026-01-29 11:39:04,SEN-CHA-CO2-4543,Chandni Chowk,Yellow Line,CO2_Level,1520.68,ppm,Alert,1,0,2026-01-14,Smoggy
2026-02-22 13:12:00,SEN-NHP-CO2-4544,NHPC Chowk,Violet Line,CO2_Level,2371.75,ppm,Alert,1,1,2026-01-22,Cloudy
2026-02-13 07:58:28,SEN-BAD-PLA-4545,Badarpur Border,Violet Line,Platform_Weight,32296.49,kg,Normal,0,0,2025-12-20,Foggy
2026-02-21 12:44:30,SEN-JLN-AIR-4546,JLN Stadium,Violet Line,Air_Quality_Index,218.07,AQI,Normal,0,0,2026-01-23,Foggy
2026-02-16 21:12:32,SEN-NAN-VIB-4547,Nangloi Railway Station,Green Line,Vibration,3.47,mm/s,Normal,0,0,2025-11-20,Clear
2026-02-11 14:45:58,SEN-KAN-BRA-4548,Kanhaiya Nagar,Red Line,Brake_Pressure,5.16,bar,Warning,0,0,2026-02-04,Clear
2026-01-16 20:49:20,SEN-KIR-PLA-4549,Kirti Nagar,Blue Line,Platform_Weight,47424.91,kg,Alert,1,1,2026-01-06,Foggy
2026-01-12 16:12:13,SEN-PAT-NOI-4550,Patel Chowk,Yellow Line,Noise_Level,108.76,dB,Alert,1,1,2025-11-28,Rainy
2026-01-24 19:17:39,SEN-GHI-PLA-4551,Ghitorni,Yellow Line,Platform_Weight,49452.8,kg,Alert,1,1,2026-01-12,Foggy
2026-01-22 19:44:31,SEN-SUL-VIB-4552,Sultanpur,Yellow Line,Vibration,11.02,mm/s,Alert,1,1,2025-11-09,Foggy
2026-02-23 14:32:07,SEN-SHI-BRA-4553,Shivaji Park,Green Line,Brake_Pressure,5.45,bar,Normal,0,0,2026-02-11,Clear
2026-02-06 19:57:12,SEN-IND-CO2-4554,Indraprastha,Blue Line,CO2_Level,1208.73,ppm,Normal,0,0,2025-12-15,Foggy
2026-01-26 10:18:54,SEN-RAJ-PLA-4555,Rajdhani Park,Green Line,Platform_Weight,5273.45,kg,Normal,0,0,2025-11-05,Foggy
2026-01-25 17:57:09,SEN-UDY-HUM-4556,Udyog Nagar,Green Line,Humidity,83.85,%,Alert,1,0,2025-12-30,Foggy
2026-02-20 08:06:51,SEN-ARJ-PLA-4557,Arjan Garh,Yellow Line,Platform_Weight,38459.53,kg,Normal,0,0,2026-01-27,Smoggy
2026-01-04 22:35:14,SEN-AZA-BRA-4558,Azadpur,Yellow Line,Brake_Pressure,7.84,bar,Warning,0,0,2025-11-18,Rainy
2026-02-03 06:24:47,SEN-JAN-NOI-4559,Janakpuri West,Blue Line,Noise_Level,59.64,dB,Normal,0,0,2025-12-08,Clear
2026-01-05 12:40:31,SEN-JAN-HUM-4560,Janpath,Violet Line,Humidity,34.94,%,Warning,0,0,2025-10-20,Foggy
2026-02-19 14:08:46,SEN-ROH-NOI-4561,Rohini East,Red Line,Noise_Level,65.64,dB,Normal,0,0,2025-12-24,Smoggy
2026-02-28 23:59:06,SEN-GHI-NOI-4562,Ghitorni,Yellow Line,Noise_Level,66.29,dB,Normal,0,0,2025-12-03,Cloudy
2026-01-28 21:43:24,SEN-MAN-HUM-4563,Mandi House,Blue Line,Humidity,73.66,%,Normal,0,0,2025-12-25,Foggy
2026-02-21 14:56:48,SEN-PUL-NOI-4564,Pulbangash,Red Line,Noise_Level,95.84,dB,Alert,1,0,2025-12-09,Clear
2026-01-27 09:19:05,SEN-IND-HUM-4565,Inderlok,Red Line,Humidity,68.67,%,Normal,0,0,2025-11-22,Cloudy
2026-02-04 15:30:54,SEN-NOI-AIR-4566,Noida Sector 15,Blue Line,Air_Quality_Index,36.81,AQI,Normal,0,0,2025-12-19,Foggy
2026-01-14 20:55:48,SEN-AZA-TEM-4567,Azadpur,Yellow Line,Temperature,40.55,°C,Alert,1,1,2026-01-09,Cloudy
2026-01-06 20:03:09,SEN-SAR-AIR-4568,Sarai,Violet Line,Air_Quality_Index,217.06,AQI,Normal,0,0,2025-12-26,Cloudy
2026-01-06 23:21:08,SEN-SHA-DOO-4569,Shastri Park,Red Line,Door_Cycle_Count,397.55,cycles,Normal,0,0,2025-12-29,Foggy
2026-01-06 13:52:45,SEN-JAN-TEM-4570,Janakpuri West,Blue Line,Temperature,30.84,°C,Normal,0,0,2025-11-23,Rainy
2026-01-10 17:01:59,SEN-GRE-TEM-4571,Green Park,Yellow Line,Temperature,27.46,°C,Normal,0,0,2025-11-07,Foggy
2026-01-30 06:13:46,SEN-GRE-VIB-4572,Green Park,Yellow Line,Vibration,13.73,mm/s,Alert,1,0,2025-11-12,Clear
2026-02-09 17:04:57,SEN-TUG-PLA-4573,Tughlakabad,Violet Line,Platform_Weight,19692.05,kg,Normal,0,0,2025-11-20,Smoggy
2026-01-27 11:49:02,SEN-RAC-DOO-4574,Race Course,Yellow Line,Door_Cycle_Count,496.46,cycles,Alert,1,1,2026-01-13,Cloudy
2026-02-02 22:17:47,SEN-MAN-NOI-4575,Mandi House,Blue Line,Noise_Level,75.43,dB,Normal,0,0,2026-01-13,Foggy
2026-02-26 12:41:39,SEN-SAM-BRA-4576,Samaypur Badli,Yellow Line,Brake_Pressure,6.03,bar,Normal,0,0,2026-01-26,Clear
2026-01-16 23:43:29,SEN-RAJ-AIR-4577,Raja Nahar Singh,Violet Line,Air_Quality_Index,271.69,AQI,Normal,0,0,2025-12-12,Rainy
2026-02-12 07:14:51,SEN-BAR-HUM-4578,Barakhamba Road,Blue Line,Humidity,80.59,%,Alert,1,1,2026-01-28,Rainy
2026-01-23 05:37:17,SEN-UDY-NOI-4579,Udyog Bhawan,Yellow Line,Noise_Level,82.05,dB,Normal,0,0,2026-01-12,Clear
2026-01-09 16:42:50,SEN-NOI-TEM-4580,Noida Sector 16,Blue Line,Temperature,40.9,°C,Alert,1,0,2025-10-19,Smoggy
2026-02-16 17:11:07,SEN-SAR-BRA-4581,Sarai,Violet Line,Brake_Pressure,5.97,bar,Warning,0,0,2026-01-23,Cloudy
2026-01-21 17:00:23,SEN-KES-TEM-4582,Keshav Puram,Red Line,Temperature,38.67,°C,Alert,1,1,2026-01-19,Clear
2026-01-12 12:41:57,SEN-ROH-DOO-4583,Rohini East,Red Line,Door_Cycle_Count,446.0,cycles,Alert,1,1,2025-11-16,Foggy
2026-02-11 13:11:37,SEN-OLD-DOO-4584,Old Faridabad,Violet Line,Door_Cycle_Count,90.75,cycles,Normal,0,0,2025-12-29,Foggy
2026-01-19 07:16:33,SEN-SAM-AIR-4585,Samaypur Badli,Yellow Line,Air_Quality_Index,54.46,AQI,Normal,0,0,2025-12-31,Clear
2026-01-11 14:20:04,SEN-QUT-TEM-4586,Qutab Minar,Yellow Line,Temperature,41.19,°C,Alert,1,0,2025-10-20,Rainy
2026-01-12 20:26:28,SEN-RAJ-VIB-4587,Rajiv Chowk,Blue Line,Vibration,9.13,mm/s,Normal,0,0,2025-11-01,Cloudy
2026-01-06 12:06:56,SEN-MOO-PLA-4588,Moolchand,Violet Line,Platform_Weight,47863.76,kg,Alert,1,1,2025-12-04,Clear
2026-02-18 21:34:39,SEN-ARJ-VIB-4589,Arjan Garh,Yellow Line,Vibration,12.91,mm/s,Alert,1,1,2026-02-05,Clear
2026-01-31 16:56:11,SEN-KHA-NOI-4590,Khan Market,Violet Line,Noise_Level,69.71,dB,Normal,0,0,2025-12-02,Clear
2026-01-24 05:39:13,SEN-BAD-TEM-4591,Badkhal Mor,Violet Line,Temperature,17.43,°C,Normal,0,0,2025-11-12,Clear
2026-01-25 11:23:15,SEN-JOR-DOO-4592,Jor Bagh,Yellow Line,Door_Cycle_Count,324.27,cycles,Normal,0,0,2025-12-18,Foggy
2026-02-08 20:23:56,SEN-PUL-POW-4593,Pulbangash,Red Line,Power_Consumption,792.45,kW,Alert,1,0,2025-11-15,Cloudy
2026-01-19 21:35:02,SEN-KES-VIB-4594,Keshav Puram,Red Line,Vibration,14.89,mm/s,Alert,1,0,2026-01-05,Clear
2026-01-20 17:25:52,SEN-MG -CO2-4595,MG Road,Yellow Line,CO2_Level,497.28,ppm,Normal,0,0,2025-12-12,Smoggy
2026-01-26 05:19:52,SEN-PAS-BRA-4596,Paschim Vihar West,Green Line,Brake_Pressure,3.68,bar,Normal,0,0,2025-11-20,Foggy
2026-02-02 12:32:27,SEN-JAN-NOI-4597,Janakpuri West,Blue Line,Noise_Level,103.97,dB,Alert,1,0,2026-01-29,Cloudy
2026-01-08 14:06:16,SEN-IFF-DOO-4598,IFFCO Chowk,Yellow Line,Door_Cycle_Count,208.96,cycles,Normal,0,0,2025-12-19,Smoggy
2026-01-07 14:57:38,SEN-KAL-HUM-4599,Kalkaji Mandir,Violet Line,Humidity,33.18,%,Normal,0,0,2025-10-16,Cloudy
2026-02-22 11:43:07,SEN-UTT-VIB-4600,Uttam Nagar East,Blue Line,Vibration,6.6,mm/s,Normal,0,0,2026-02-01,Smoggy
2026-01-01 06:24:48,SEN-SAT-CO2-4601,Satguru Ram Singh Marg,Green Line,CO2_Level,369.88,ppm,Warning,0,0,2025-12-04,Clear
2026-02-12 22:50:48,SEN-GTB-BRA-4602,GTB Nagar,Yellow Line,Brake_Pressure,7.91,bar,Normal,0,0,2026-02-08,Foggy
2026-02-06 08:36:02,SEN-LAL-DOO-4603,Lal Quila,Violet Line,Door_Cycle_Count,118.28,cycles,Normal,0,0,2025-11-24,Cloudy
2026-01-11 19:30:57,SEN-HUD-PLA-4604,HUDA City Centre,Yellow Line,Platform_Weight,42131.29,kg,Alert,1,0,2025-12-27,Cloudy
2026-01-10 14:11:03,SEN-HAU-VIB-4605,Hauz Khas,Yellow Line,Vibration,7.81,mm/s,Warning,0,0,2025-11-09,Clear
2026-01-21 06:27:18,SEN-SAR-AIR-4606,Sarai,Violet Line,Air_Quality_Index,90.0,AQI,Normal,0,0,2025-12-10,Foggy
2026-02-01 11:53:35,SEN-RAM-NOI-4607,Ramesh Nagar,Blue Line,Noise_Level,47.49,dB,Normal,0,0,2025-12-22,Cloudy
2026-02-20 12:14:51,SEN-SAM-NOI-4608,Samaypur Badli,Yellow Line,Noise_Level,61.53,dB,Normal,0,0,2026-01-06,Rainy
2026-01-11 23:10:09,SEN-JAS-TEM-4609,Jasola Apollo,Violet Line,Temperature,20.06,°C,Normal,0,0,2026-01-07,Smoggy
2026-02-14 11:01:28,SEN-JLN-POW-4610,JLN Stadium,Violet Line,Power_Consumption,116.04,kW,Normal,0,0,2026-01-10,Cloudy
2026-02-21 15:19:40,SEN-RAC-PLA-4611,Race Course,Yellow Line,Platform_Weight,37676.33,kg,Normal,0,0,2026-02-12,Cloudy
2026-01-12 08:07:59,SEN-QUT-VIB-4612,Qutab Minar,Yellow Line,Vibration,3.3,mm/s,Normal,0,0,2025-12-21,Cloudy
2026-01-28 05:46:50,SEN-HAU-CO2-4613,Hauz Khas,Yellow Line,CO2_Level,1970.43,ppm,Alert,1,0,2025-11-09,Rainy
2026-01-14 05:16:53,SEN-MAH-HUM-4614,Maharaja Surajmal Stadium,Green Line,Humidity,82.14,%,Alert,1,1,2026-01-03,Clear
2026-02-16 13:40:14,SEN-PIT-DOO-4615,Pitampura,Red Line,Door_Cycle_Count,75.49,cycles,Normal,0,0,2026-02-10,Smoggy
2026-01-17 19:33:40,SEN-PAS-TEM-4616,Paschim Vihar West,Green Line,Temperature,39.44,°C,Alert,1,1,2025-12-01,Smoggy
2026-02-23 06:49:29,SEN-NAN-HUM-4617,Nangloi,Green Line,Humidity,65.19,%,Normal,0,0,2026-01-20,Cloudy
2026-02-26 17:11:43,SEN-ROH-DOO-4618,Rohini Sector 18,Yellow Line,Door_Cycle_Count,98.05,cycles,Normal,0,0,2026-01-21,Foggy
2026-02-28 09:34:13,SEN-NOI-HUM-4619,Noida Sector 16,Blue Line,Humidity,48.61,%,Normal,0,0,2026-02-26,Cloudy
2026-01-31 14:23:10,SEN-NOI-CO2-4620,Noida City Centre,Blue Line,CO2_Level,454.28,ppm,Normal,0,0,2025-12-14,Foggy
2026-02-01 20:55:56,SEN-PUL-CO2-4621,Pulbangash,Red Line,CO2_Level,682.92,ppm,Normal,0,0,2025-12-05,Clear
2026-01-27 21:22:31,SEN-SHI-PLA-4622,Shivaji Park,Green Line,Platform_Weight,35058.22,kg,Normal,0,0,2025-11-09,Cloudy
2026-01-08 12:01:29,SEN-MG -BRA-4623,MG Road,Yellow Line,Brake_Pressure,5.26,bar,Normal,0,0,2025-12-13,Cloudy
2026-01-07 10:04:56,SEN-HAU-PLA-4624,Hauz Khas,Yellow Line,Platform_Weight,29955.08,kg,Normal,0,0,2025-11-11,Foggy
2026-02-11 13:36:21,SEN-RAJ-VIB-4625,Rajendra Place,Blue Line,Vibration,3.39,mm/s,Normal,0,0,2026-01-09,Foggy
2026-01-26 16:37:10,SEN-PAS-NOI-4626,Paschim Vihar West,Green Line,Noise_Level,64.59,dB,Normal,0,0,2025-12-04,Foggy
2026-01-16 07:26:38,SEN-SHI-CO2-4627,Shivaji Park,Green Line,CO2_Level,1192.09,ppm,Normal,0,0,2026-01-11,Clear
2026-01-24 15:45:52,SEN-MOD-TEM-4628,Model Town,Yellow Line,Temperature,40.55,°C,Alert,1,1,2025-12-08,Foggy
2026-01-17 08:28:54,SEN-NOI-HUM-4629,Noida City Centre,Blue Line,Humidity,37.28,%,Normal,0,0,2025-10-25,Cloudy
2026-02-19 15:12:38,SEN-IND-VIB-4630,Inderlok,Red Line,Vibration,4.31,mm/s,Normal,0,0,2025-12-18,Clear
2026-02-20 18:29:07,SEN-SUL-BRA-4631,Sultanpur,Yellow Line,Brake_Pressure,8.47,bar,Normal,0,0,2025-12-18,Cloudy
2026-02-06 11:32:45,SEN-HAR-BRA-4632,Harkesh Nagar Okhla,Violet Line,Brake_Pressure,7.28,bar,Normal,0,0,2026-01-27,Cloudy
2026-02-17 06:53:22,SEN-NEH-DOO-4633,Nehru Place,Violet Line,Door_Cycle_Count,126.64,cycles,Normal,0,0,2026-01-18,Foggy
2026-02-26 21:57:44,SEN-PAS-POW-4634,Paschim Vihar West,Green Line,Power_Consumption,94.98,kW,Normal,0,0,2025-12-10,Rainy
2026-01-14 14:54:55,SEN-JAH-DOO-4635,Jahangirpuri,Yellow Line,Door_Cycle_Count,375.62,cycles,Normal,0,0,2025-12-05,Foggy
2026-01-16 05:30:46,SEN-TUG-HUM-4636,Tughlakabad,Violet Line,Humidity,40.86,%,Normal,0,0,2025-12-07,Smoggy
2026-02-02 07:13:52,SEN-ASH-VIB-4637,Ashok Park Main,Green Line,Vibration,8.25,mm/s,Normal,0,0,2025-11-08,Smoggy
2026-01-23 19:23:29,SEN-BAT-HUM-4638,Bata Chowk,Violet Line,Humidity,60.93,%,Normal,0,0,2025-12-28,Rainy
2026-01-15 12:22:48,SEN-ARJ-DOO-4639,Arjan Garh,Yellow Line,Door_Cycle_Count,205.07,cycles,Normal,0,0,2025-11-28,Foggy
2026-01-16 23:27:23,SEN-BAT-AIR-4640,Bata Chowk,Violet Line,Air_Quality_Index,314.55,AQI,Alert,1,0,2025-11-15,Cloudy
2026-01-18 18:32:41,SEN-RAJ-DOO-4641,Rajdhani Park,Green Line,Door_Cycle_Count,433.61,cycles,Alert,1,0,2025-11-23,Cloudy
2026-02-22 08:23:18,SEN-MG -AIR-4642,MG Road,Yellow Line,Air_Quality_Index,77.61,AQI,Normal,0,0,2026-02-09,Foggy
2026-02-05 23:53:34,SEN-ARJ-VIB-4643,Arjan Garh,Yellow Line,Vibration,1.8,mm/s,Normal,0,0,2026-01-20,Foggy
2026-01-08 06:18:17,SEN-ITO-DOO-4644,ITO,Violet Line,Door_Cycle_Count,320.5,cycles,Normal,0,0,2025-11-27,Rainy
2026-01-27 20:17:56,SEN-RAC-CO2-4645,Race Course,Yellow Line,CO2_Level,2492.92,ppm,Alert,1,1,2025-11-11,Clear
2026-01-24 17:16:17,SEN-JLN-CO2-4646,JLN Stadium,Violet Line,CO2_Level,2333.73,ppm,Alert,1,1,2025-11-25,Clear
2026-02-01 07:22:45,SEN-CHA-NOI-4647,Chandni Chowk,Yellow Line,Noise_Level,102.08,dB,Alert,1,1,2025-12-05,Clear
2026-01-05 23:44:54,SEN-RAJ-POW-4648,Raja Nahar Singh,Violet Line,Power_Consumption,302.58,kW,Normal,0,0,2025-11-29,Cloudy
2026-01-11 15:47:39,SEN-BAD-CO2-4649,Badkhal Mor,Violet Line,CO2_Level,827.73,ppm,Normal,0,0,2025-11-14,Foggy
2026-01-15 10:51:50,SEN-DWA-BRA-4650,Dwarka Sector 8,Blue Line,Brake_Pressure,3.78,bar,Normal,0,0,2026-01-04,Cloudy
2026-02-21 17:21:50,SEN-RAJ-POW-4651,Raja Nahar Singh,Violet Line,Power_Consumption,103.61,kW,Normal,0,0,2025-12-15,Foggy
2026-02-09 23:37:20,SEN-RAJ-POW-4652,Rajdhani Park,Green Line,Power_Consumption,500.93,kW,Normal,0,0,2025-11-13,Clear
2026-02-08 14:14:30,SEN-PIT-TEM-4653,Pitampura,Red Line,Temperature,30.88,°C,Normal,0,0,2025-12-11,Smoggy
2026-01-10 06:46:04,SEN-JOR-PLA-4654,Jor Bagh,Yellow Line,Platform_Weight,36350.62,kg,Normal,0,0,2025-10-26,Clear
2026-02-01 07:36:15,SEN-JAS-BRA-4655,Jasola Apollo,Violet Line,Brake_Pressure,5.79,bar,Normal,0,0,2025-12-06,Foggy
2026-01-13 16:48:38,SEN-TIS-VIB-4656,Tis Hazari,Red Line,Vibration,7.05,mm/s,Normal,0,0,2026-01-10,Cloudy
2026-02-07 10:44:13,SEN-BAT-TEM-4657,Bata Chowk,Violet Line,Temperature,40.05,°C,Alert,1,0,2026-01-16,Foggy
2026-01-15 08:55:43,SEN-UDY-TEM-4658,Udyog Bhawan,Yellow Line,Temperature,21.78,°C,Normal,0,0,2026-01-10,Clear
2026-01-23 16:55:32,SEN-QUT-POW-4659,Qutab Minar,Yellow Line,Power_Consumption,195.97,kW,Normal,0,0,2025-11-14,Clear
2026-02-09 07:08:49,SEN-INA-PLA-4660,INA,Yellow Line,Platform_Weight,11425.66,kg,Normal,0,0,2026-01-19,Foggy
2026-01-05 14:21:55,SEN-SAK-VIB-4661,Saket,Yellow Line,Vibration,6.4,mm/s,Normal,0,0,2025-11-27,Clear
2026-02-09 12:49:17,SEN-JAH-AIR-4662,Jahangirpuri,Yellow Line,Air_Quality_Index,103.56,AQI,Normal,0,0,2025-11-26,Foggy
2026-02-04 12:27:41,SEN-BAD-NOI-4663,Badkhal Mor,Violet Line,Noise_Level,44.66,dB,Warning,0,0,2025-11-30,Foggy
2026-02-04 22:48:29,SEN-RAJ-PLA-4664,Rajiv Chowk,Blue Line,Platform_Weight,16295.19,kg,Normal,0,0,2025-11-07,Rainy
2026-01-20 13:26:56,SEN-PRA-HUM-4665,Pragati Maidan,Blue Line,Humidity,58.96,%,Normal,0,0,2025-11-11,Clear
2026-01-14 08:39:51,SEN-ADA-VIB-4666,Adarsh Nagar,Yellow Line,Vibration,5.96,mm/s,Warning,0,0,2025-11-30,Foggy
2026-01-16 15:53:48,SEN-PUN-AIR-4667,Punjabi Bagh,Green Line,Air_Quality_Index,199.65,AQI,Normal,0,0,2025-11-23,Clear
2026-02-13 05:01:36,SEN-PRA-TEM-4668,Pragati Maidan,Blue Line,Temperature,37.44,°C,Normal,0,0,2025-12-17,Clear
2026-01-21 15:15:43,SEN-RAJ-POW-4669,Rajendra Place,Blue Line,Power_Consumption,602.03,kW,Normal,0,0,2025-12-31,Clear
2026-01-26 05:54:59,SEN-MOH-PLA-4670,Mohan Estate,Violet Line,Platform_Weight,3789.47,kg,Normal,0,0,2026-01-02,Smoggy
2026-02-12 12:39:05,SEN-DEL-VIB-4671,Delhi Gate,Violet Line,Vibration,0.63,mm/s,Normal,0,0,2026-01-11,Cloudy
2026-02-03 12:37:51,SEN-MOD-HUM-4672,Model Town,Yellow Line,Humidity,55.15,%,Normal,0,0,2025-12-26,Clear
2026-01-21 20:56:29,SEN-HAR-DOO-4673,Harkesh Nagar Okhla,Violet Line,Door_Cycle_Count,147.62,cycles,Normal,0,0,2025-11-11,Foggy
2026-01-02 11:58:36,SEN-SEC-POW-4674,Sector 28,Violet Line,Power_Consumption,740.8,kW,Alert,1,0,2025-10-20,Clear
2026-01-03 06:04:53,SEN-JAN-DOO-4675,Janpath,Violet Line,Door_Cycle_Count,21.16,cycles,Normal,0,0,2025-10-10,Rainy
2026-02-20 23:33:57,SEN-SHA-HUM-4676,Shahdara,Red Line,Humidity,47.9,%,Normal,0,0,2026-01-20,Clear
2026-01-31 07:14:00,SEN-IND-PLA-4677,Inderlok,Red Line,Platform_Weight,35576.21,kg,Normal,0,0,2025-11-07,Clear
2026-02-16 12:04:17,SEN-IND-VIB-4678,Inderlok,Red Line,Vibration,8.27,mm/s,Normal,0,0,2025-11-22,Clear
2026-01-02 10:28:31,SEN-RAJ-DOO-4679,Rajendra Place,Blue Line,Door_Cycle_Count,102.81,cycles,Normal,0,0,2025-10-31,Foggy
2026-01-06 12:48:06,SEN-KOH-DOO-4680,Kohat Enclave,Red Line,Door_Cycle_Count,317.63,cycles,Normal,0,0,2025-11-30,Foggy
2026-01-31 14:29:52,SEN-NOI-BRA-4681,Noida Sector 16,Blue Line,Brake_Pressure,3.07,bar,Normal,0,0,2025-12-31,Clear
2026-02-12 11:27:36,SEN-NEH-TEM-4682,Nehru Place,Violet Line,Temperature,26.26,°C,Normal,0,0,2026-01-16,Rainy
2026-02-07 14:28:47,SEN-RAJ-DOO-4683,Rajouri Garden,Blue Line,Door_Cycle_Count,248.35,cycles,Normal,0,0,2025-11-28,Clear
2026-01-25 11:16:44,SEN-BAT-PLA-4684,Bata Chowk,Violet Line,Platform_Weight,42541.03,kg,Alert,1,1,2025-12-28,Foggy
2026-02-25 11:02:22,SEN-CHA-VIB-4685,Chandni Chowk,Yellow Line,Vibration,9.5,mm/s,Normal,0,0,2026-01-16,Cloudy
2026-01-08 17:42:45,SEN-PAT-VIB-4686,Patel Chowk,Yellow Line,Vibration,3.5,mm/s,Normal,0,0,2025-12-04,Foggy
2026-02-18 21:18:23,SEN-SAR-VIB-4687,Sarita Vihar,Violet Line,Vibration,5.84,mm/s,Normal,0,0,2026-01-06,Clear
2026-01-29 18:14:54,SEN-NET-NOI-4688,Netaji Subhash Place,Red Line,Noise_Level,98.44,dB,Alert,1,0,2025-12-24,Smoggy
2026-02-04 05:18:23,SEN-ADA-POW-4689,Adarsh Nagar,Yellow Line,Power_Consumption,262.82,kW,Normal,0,0,2025-12-22,Cloudy
2026-01-21 14:06:00,SEN-KAL-TEM-4690,Kalkaji Mandir,Violet Line,Temperature,19.65,°C,Normal,0,0,2026-01-18,Foggy
2026-02-24 22:07:24,SEN-WEL-BRA-4691,Welcome,Red Line,Brake_Pressure,8.09,bar,Normal,0,0,2026-01-27,Rainy
2026-02-13 20:13:46,SEN-SAR-VIB-4692,Sarai,Violet Line,Vibration,6.39,mm/s,Normal,0,0,2025-12-18,Cloudy
2026-01-05 05:05:32,SEN-OLD-BRA-4693,Old Faridabad,Violet Line,Brake_Pressure,7.29,bar,Normal,0,0,2025-12-05,Cloudy
2026-01-21 15:14:29,SEN-SIK-TEM-4694,Sikanderpur,Yellow Line,Temperature,28.75,°C,Normal,0,0,2025-12-12,Foggy
2026-01-09 07:59:24,SEN-MUN-HUM-4695,Mundka,Green Line,Humidity,75.02,%,Normal,0,0,2025-10-30,Foggy
2026-02-19 10:53:39,SEN-MOD-AIR-4696,Model Town,Yellow Line,Air_Quality_Index,67.8,AQI,Normal,0,0,2025-12-24,Rainy
2026-01-17 06:29:00,SEN-GUR-DOO-4697,Guru Dronacharya,Yellow Line,Door_Cycle_Count,96.93,cycles,Normal,0,0,2025-12-03,Cloudy
2026-02-21 13:57:12,SEN-JAN-NOI-4698,Janpath,Violet Line,Noise_Level,68.23,dB,Normal,0,0,2026-01-08,Foggy
2026-02-25 17:35:03,SEN-YAM-VIB-4699,Yamuna Bank,Blue Line,Vibration,5.99,mm/s,Warning,0,0,2025-12-02,Smoggy
2026-02-14 17:11:30,SEN-MAL-NOI-4700,Malviya Nagar,Yellow Line,Noise_Level,101.85,dB,Alert,1,0,2025-12-20,Clear
2026-02-07 07:36:49,SEN-HAR-NOI-4701,Harkesh Nagar Okhla,Violet Line,Noise_Level,91.37,dB,Normal,0,0,2026-01-29,Cloudy
2026-01-31 22:07:44,SEN-PAS-CO2-4702,Paschim Vihar West,Green Line,CO2_Level,1043.08,ppm,Normal,0,0,2025-12-16,Foggy
2026-02-12 21:02:34,SEN-NEE-PLA-4703,Neelam Chowk Ajronda,Violet Line,Platform_Weight,10903.18,kg,Normal,0,0,2025-12-14,Clear
2026-01-29 14:26:15,SEN-PAT-TEM-4704,Patel Chowk,Yellow Line,Temperature,15.43,°C,Normal,0,0,2025-11-25,Rainy
2026-01-14 16:24:09,SEN-VIS-HUM-4705,Vishwavidyalaya,Yellow Line,Humidity,44.37,%,Normal,0,0,2026-01-06,Clear
2026-02-08 22:40:23,SEN-DIL-CO2-4706,Dilshad Garden,Red Line,CO2_Level,1976.22,ppm,Alert,1,1,2026-01-17,Clear
2026-01-17 08:13:57,SEN-PRA-HUM-4707,Pratap Nagar,Red Line,Humidity,54.28,%,Normal,0,0,2025-12-04,Cloudy
2026-01-21 14:34:04,SEN-MAN-CO2-4708,Mandi House,Blue Line,CO2_Level,857.89,ppm,Normal,0,0,2025-11-14,Smoggy
2026-01-31 20:36:13,SEN-DWA-CO2-4709,Dwarka Sector 21,Blue Line,CO2_Level,1950.32,ppm,Alert,1,1,2025-11-03,Foggy
2026-02-04 05:30:38,SEN-DWA-NOI-4710,Dwarka Sector 21,Blue Line,Noise_Level,49.17,dB,Normal,0,0,2025-12-04,Cloudy
2026-01-27 15:52:44,SEN-SHI-PLA-4711,Shivaji Park,Green Line,Platform_Weight,2470.94,kg,Warning,0,0,2025-12-17,Rainy
2026-01-14 19:00:13,SEN-VIS-BRA-4712,Vishwavidyalaya,Yellow Line,Brake_Pressure,8.83,bar,Alert,1,1,2025-12-26,Foggy
2026-01-12 10:17:44,SEN-TUG-BRA-4713,Tughlakabad,Violet Line,Brake_Pressure,7.55,bar,Normal,0,0,2025-12-13,Clear
2026-01-21 21:17:40,SEN-ROH-CO2-4714,Rohini Sector 18,Yellow Line,CO2_Level,1582.32,ppm,Alert,1,1,2025-11-10,Clear
2026-01-09 18:47:58,SEN-RAJ-CO2-4715,Raja Nahar Singh,Violet Line,CO2_Level,2257.84,ppm,Alert,1,0,2025-12-04,Foggy
2026-01-24 05:50:09,SEN-PUN-TEM-4716,Punjabi Bagh,Green Line,Temperature,21.63,°C,Normal,0,0,2025-12-21,Foggy
2026-02-02 07:02:27,SEN-NAN-HUM-4717,Nangloi Railway Station,Green Line,Humidity,79.98,%,Normal,0,0,2025-12-02,Cloudy
2026-02-17 23:26:42,SEN-SUL-PLA-4718,Sultanpur,Yellow Line,Platform_Weight,46827.07,kg,Alert,1,1,2026-01-01,Rainy
